A;002;20030317 13:44;PDANN;
B;002;20875;1;20030317 13:44;;;28;DURHAM ST;CLARENCE TOWN;2421;1017;M;20030120;20030227;115000;A;R;RESIDENCE;;AC;;;9442070;
C;002;20875;1;20030317 13:44;27//247705;
D;002;20875;1;20030317 13:44;P;;;;;;
D;002;20875;1;20030317 13:44;V;;;;;;
D;002;20875;1;20030317 13:44;V;;;;;;
B;002;21428;2;20030317 13:44;;;22;CEMETERY RD;TABBIL CREEK;2420;7.588;H;20011008;20011008;100000;R;V;VACANT LAND;;RT;RVI;;9196688;
C;002;21428;2;20030317 13:44;18//752457;
D;002;21428;2;20030317 13:44;P;;;;;;
D;002;21428;2;20030317 13:44;P;;;;;;
D;002;21428;2;20030317 13:44;V;;;;;;
B;002;21785;3;20030317 13:44;;;;HOOKE ST HOUSE NO: 47/53;DUNGOG;2420;1511;M;20030121;20030224;90000;A;3;OLD SHED;;AD;;;9427601;
C;002;21785;3;20030317 13:44;1, 2//506157;
D;002;21785;3;20030317 13:44;P;;;;;;
D;002;21785;3;20030317 13:44;V;;;;;;
B;002;21840;4;20030317 13:44;;;16;JONES ST;DUNGOG;2420;1090;M;20021213;20030224;105000;A;R;RESIDENCE;;AD;;;9423036;
C;002;21840;4;20030317 13:44;14//13130;
D;002;21840;4;20030317 13:44;P;;;;;;
D;002;21840;4;20030317 13:44;P;;;;;;
D;002;21840;4;20030317 13:44;V;;;;;;
B;002;24524;5;20030317 13:44;;;235;MOONABUNG RD;GRESFORD;2311;16.187;H;20020628;20030214;73000;R;R;RESIDENCE;;RC;RV;;9389882;
C;002;24524;5;20030317 13:44;95//752496 Enclosure Permit 310819;
D;002;24524;5;20030317 13:44;P;;;;;;
D;002;24524;5;20030317 13:44;V;;;;;;
B;002;24910;6;20030317 13:44;;;2040;SALISBURY RD;CHICHESTER;2420;160.07;H;20030211;20030221;160000;R;3;FARM;;RE;;;9445330;
C;002;24910;6;20030317 13:44;452//715536 19, 63, 66, 86//753208;
D;002;24910;6;20030317 13:44;P;;;;;;
B;002;2972329;7;20030317 13:44;;;;ALLYN RIVER RD;ECCLESTON;2420;231.1;H;20021202;20030114;1100000;;3;FARM;;;RG;;9297829;
C;002;2972329;7;20030317 13:44;2//71691;
D;002;2972329;7;20030317 13:44;P;;;;;;
D;002;2972329;7;20030317 13:44;V;;;;;;
B;002;2972350;8;20030317 13:44;;;;PARISHS RD;HILLDALE;2420;3.296;H;20021202;20030113;110000;;V;VACANT LAND;;;RV;;9293957;
C;002;2972350;8;20030317 13:44;871//558461;
D;002;2972350;8;20030317 13:44;P;;;;;;
D;002;2972350;8;20030317 13:44;P;;;;;;
D;002;2972350;8;20030317 13:44;V;;;;;;
B;002;2972352;9;20030317 13:44;;;;FOSTERTON RD;MT RIVERS;2311;5.334;H;20021108;20021220;135000;;V;VACANT LAND;;;;;9284872;
C;002;2972352;9;20030317 13:44;42//747526;
D;002;2972352;9;20030317 13:44;P;;;;;;
D;002;2972352;9;20030317 13:44;P;;;;;;
D;002;2972352;9;20030317 13:44;V;;;;;;
D;002;2972352;9;20030317 13:44;V;;;;;;
B;002;2974148;10;20030317 13:44;;;;SALISBURY RD;DUNGOG;2420;73.37;H;20030207;20030207;500000;;3;FARM;;;RGI;;9379195;
C;002;2974148;10;20030317 13:44;154//1042925;
D;002;2974148;10;20030317 13:44;P;;;;;;
D;002;2974148;10;20030317 13:44;P;;;;;;
D;002;2974148;10;20030317 13:44;V;;;;;;
B;002;2974150;11;20030317 13:44;;;;MOYLANS RD;FOSTERTON;2420;75.54;H;20021219;20030211;365000;;V;VACANT LAND;;;RG;;9384274;
C;002;2974150;11;20030317 13:44;1, 2, 3//122956 2, 3//128942 32//753169;
D;002;2974150;11;20030317 13:44;P;;;;;;
D;002;2974150;11;20030317 13:44;V;;;;;;
Z;52;11;11;28;
