A;003;20030916 09:34;PDANN;
B;003;26098;1;20030916 09:34;;;6;ALBATROSS CL;FORRESTERS BEACH;2260;539;M;20030529;20030717;350000;A;R;RESIDENCE;;FP;;0;9963314;
C;003;26098;1;20030916 09:34;15//815005;
D;003;26098;1;20030916 09:34;P;;;;;;
D;003;26098;1;20030916 09:34;P;;;;;;
D;003;26098;1;20030916 09:34;V;;;;;;
B;003;26194;2;20030916 09:34;;;60;ALBION ST;UMINA;2257;499.5;M;20030406;20030519;342000;A;R;RESIDENCE;;MA;;0;9958233;
C;003;26194;2;20030916 09:34;229//9103;
D;003;26194;2;20030916 09:34;P;;;;;;
D;003;26194;2;20030916 09:34;P;;;;;;
D;003;26194;2;20030916 09:34;V;;;;;;
B;003;27003;3;20030916 09:34;;;17;ANCHORAGE CRES;TERRIGAL;2260;885.2;M;20030721;20030901;640000;A;V;VACANT LAND;;FQ;;0;9933740;
C;003;27003;3;20030916 09:34;18//202199;
D;003;27003;3;20030916 09:34;P;;;;;;
D;003;27003;3;20030916 09:34;P;;;;;;
D;003;27003;3;20030916 09:34;V;;;;;;
D;003;27003;3;20030916 09:34;V;;;;;;
B;003;27355;4;20030916 09:34;;;57;ARAKOON ST;KINCUMBER;2251;1199;M;20030519;20030811;460000;A;R;RESIDENCE;;FK;;0;9930756;
C;003;27355;4;20030916 09:34;1//261934;
D;003;27355;4;20030916 09:34;P;;;;;;
D;003;27355;4;20030916 09:34;P;;;;;;
D;003;27355;4;20030916 09:34;V;;;;;;
B;003;27650;5;20030916 09:34;;;10;ARRAWARRA ST;NARARA;2250;553;M;20030716;20030827;335000;A;R;RESIDENCE;;GK;;0;9927715;
C;003;27650;5;20030916 09:34;44//801586;
D;003;27650;5;20030916 09:34;P;;;;;;
D;003;27650;5;20030916 09:34;V;;;;;;
D;003;27650;5;20030916 09:34;V;;;;;;
B;003;27898;6;20030916 09:34;;;151;ASHBROOKS RD;MOUNT WHITE;2250;9.105;H;20030717;20030829;981000;R;R;RESIDENCE;;RA;;0;9930696;
C;003;27898;6;20030916 09:34;203//755221;
D;003;27898;6;20030916 09:34;P;;;;;;
D;003;27898;6;20030916 09:34;V;;;;;;
B;003;28205;7;20030916 09:34;;;112;AUSTRALIA AVE;UMINA;2257;562.8;M;20030714;20030825;355000;A;R;RESIDENCE;;FU;;0;9934758;
C;003;28205;7;20030916 09:34;332//10186;
D;003;28205;7;20030916 09:34;P;;;;;;
D;003;28205;7;20030916 09:34;P;;;;;;
D;003;28205;7;20030916 09:34;V;;;;;;
B;003;28268;8;20030916 09:34;;2;109;AUSTRALIA AVE;UMINA;2257;;;20030704;20030813;295000;;R;RESIDENCE;2;;;0;9958506;
C;003;28268;8;20030916 09:34;2//SP 45090;
D;003;28268;8;20030916 09:34;P;;;;;;
