A;005;20031117 13:43;PDANN;
B;005;171926;1;20031117 13:43;;;17;ABERGLASSLYN RD;RUTHERFORD;2320;;;20030926;20031024;187000;A;R;RESIDENCE;;EC;;0;AA115293;
C;005;171926;1;20031117 13:43;14//5518;
D;005;171926;1;20031117 13:43;P;;;;;;
D;005;171926;1;20031117 13:43;P;;;;;;
D;005;171926;1;20031117 13:43;V;;;;;;
B;005;172464;2;20031117 13:43;;;15;ALLAN ST;LORN;2320;600.7;M;20030822;20031017;350000;A;R;RESIDENCE;;GB;;0;AA117214;
C;005;172464;2;20031117 13:43;101//669170;
D;005;172464;2;20031117 13:43;P;;;;;;
D;005;172464;2;20031117 13:43;P;;;;;;
D;005;172464;2;20031117 13:43;V;;;;;;
B;005;172903;3;20031117 13:43;;;94;AVERY ST;RUTHERFORD;2320;812.85;M;20030904;20031024;275000;A;R;RESIDENCE;;EL;;0;AA134022;
C;005;172903;3;20031117 13:43;521//860039;
D;005;172903;3;20031117 13:43;P;;;;;;
D;005;172903;3;20031117 13:43;V;;;;;;
D;005;172903;3;20031117 13:43;V;;;;;;
B;005;173344;4;20031117 13:43;;;42;BELMORE RD;LORN;2320;674.5;M;20020815;20020923;375000;A;R;RESIDENCE;;GB;;0;AA108139;
C;005;173344;4;20031117 13:43;1//794953;
D;005;173344;4;20031117 13:43;P;;;;;;
D;005;173344;4;20031117 13:43;P;;;;;;
D;005;173344;4;20031117 13:43;V;;;;;;
D;005;173344;4;20031117 13:43;V;;;;;;
D;005;173344;4;20031117 13:43;V;;;;;;
B;005;173885;5;20031117 13:43;;;24;BRENTWOOD TCE;THORNTON;2322;800.1;M;20030904;20031017;260000;A;R;RESIDENCE;;GF;;0;AA139669;
C;005;173885;5;20031117 13:43;7301//877263;
D;005;173885;5;20031117 13:43;P;;;;;;
D;005;173885;5;20031117 13:43;P;;;;;;
D;005;173885;5;20031117 13:43;V;;;;;;
B;005;174199;6;20031117 13:43;;;34;BROOKS ST;TELARAH;2320;;;20030704;20030912;159000;A;R;RESIDENCE;;EA;;0;AA68429;
C;005;174199;6;20031117 13:43;19/N/977075;
D;005;174199;6;20031117 13:43;P;;;;;;
D;005;174199;6;20031117 13:43;V;;;;;;
B;005;174750;7;20031117 13:43;;;7;BURGUNDY CL;GILLIESTON HEIGHTS;2321;480.8;M;20030828;20030926;90000;A;R;RESIDENCE;;GA;;0;AA126151;
C;005;174750;7;20031117 13:43;4//1002235;
D;005;174750;7;20031117 13:43;P;;;;;;
D;005;174750;7;20031117 13:43;V;;;;;;
B;005;174753;8;20031117 13:43;;;8;BURGUNDY CL;GILLIESTON HEIGHTS;2321;480.8;M;20030912;20031024;90000;A;R;RESIDENCE;;GA;;0;AA107195;
C;005;174753;8;20031117 13:43;7//1002235;
D;005;174753;8;20031117 13:43;P;;;;;;
D;005;174753;8;20031117 13:43;P;;;;;;
D;005;174753;8;20031117 13:43;V;;;;;;
B;005;174910;9;20031117 13:43;;;3;CALLISTEMON CL;METFORD;2323;548.9;M;20030721;20030825;208000;A;R;RESIDENCE;;HB;;0;AA107664;
C;005;174910;9;20031117 13:43;356//834213;
D;005;174910;9;20031117 13:43;P;;;;;;
D;005;174910;9;20031117 13:43;P;;;;;;
D;005;174910;9;20031117 13:43;V;;;;;;
D;005;174910;9;20031117 13:43;V;;;;;;
B;005;174999;10;20031117 13:43;;;21;CANTWELL RD;LOCHINVAR;2321;2.302;H;20030904;20031016;105000;R;V;VACANT LAND;;DT;;0;AA129647;
C;005;174999;10;20031117 13:43;64//986087;
D;005;174999;10;20031117 13:43;P;;;;;;
D;005;174999;10;20031117 13:43;P;;;;;;
D;005;174999;10;20031117 13:43;V;;;;;;
B;005;175206;11;20031117 13:43;;;49;CARRINGTON ST;HORSESHOE BEND;2320;511.8;M;20030925;20031024;130000;A;R;RESIDENCE;;EH;;0;AA114930;
C;005;175206;11;20031117 13:43;2//878832;
D;005;175206;11;20031117 13:43;P;;;;;;
D;005;175206;11;20031117 13:43;V;;;;;;
D;005;175206;11;20031117 13:43;V;;;;;;
B;005;175328;12;20031117 13:43;;;18;CASUARINA CRES;METFORD;2323;606.5;M;20030909;20031021;217000;A;R;RESIDENCE;;HB;;0;AA111510;
C;005;175328;12;20031117 13:43;348//834213;
D;005;175328;12;20031117 13:43;P;;;;;;
D;005;175328;12;20031117 13:43;V;;;;;;
B;005;175354;13;20031117 13:43;;;9;CATHCART ST;HORSESHOE BEND;2320;327.2;M;20030823;20031020;170000;A;R;RESIDENCE;;EH;;0;AA117924;
C;005;175354;13;20031117 13:43;1//797449;
D;005;175354;13;20031117 13:43;P;;;;;;
D;005;175354;13;20031117 13:43;P;;;;;;
D;005;175354;13;20031117 13:43;V;;;;;;
B;005;175694;14;20031117 13:43;;;112;CHELMSFORD DR;METFORD;2323;8452;M;20030714;20031031;500000;B;V;VACANT LAND;;BP;;0;AA139177;
C;005;175694;14;20031117 13:43;2//1001539;
D;005;175694;14;20031117 13:43;P;;;;;;
D;005;175694;14;20031117 13:43;V;;;;;;
B;005;175945;15;20031117 13:43;;;36;CHURCHILL CRES;RUTHERFORD;2320;607;M;20030910;20031022;169950;A;R;RESIDENCE;;ED;;0;AA108670;
C;005;175945;15;20031117 13:43;18//36656;
D;005;175945;15;20031117 13:43;P;;;;;;
D;005;175945;15;20031117 13:43;P;;;;;;
D;005;175945;15;20031117 13:43;V;;;;;;
B;005;176247;16;20031117 13:43;;;106;COLLINSON ST;TENAMBIT;2323;2378;M;19991223;20031009;34000;A;V;VACANT LAND;;HE;;0;AA50730;
C;005;176247;16;20031117 13:43;280//529334;
D;005;176247;16;20031117 13:43;P;;;;;;
D;005;176247;16;20031117 13:43;V;;;;;;
B;005;176651;17;20031117 13:43;;;2;CUMMINS PL;METFORD;2323;744.3;M;20030922;20031028;267000;A;R;RESIDENCE;;HB;;0;AA120632;
C;005;176651;17;20031117 13:43;750//711279;
D;005;176651;17;20031117 13:43;P;;;;;;
D;005;176651;17;20031117 13:43;V;;;;;;
D;005;176651;17;20031117 13:43;V;;;;;;
B;005;176863;18;20031117 13:43;;;49;DAVID AVE;EAST MAITLAND;2323;590.5;M;20030813;20031003;315000;A;R;RESIDENCE;;HE;;0;AA104868;
C;005;176863;18;20031117 13:43;17//262490;
D;005;176863;18;20031117 13:43;P;;;;;;
D;005;176863;18;20031117 13:43;P;;;;;;
D;005;176863;18;20031117 13:43;V;;;;;;
B;005;177114;19;20031117 13:43;;;92;DENTON PARK DR;RUTHERFORD;2320;667;M;20031008;20031017;300000;A;R;RESIDENCE;;EL;;0;AA105038;
C;005;177114;19;20031117 13:43;952//862777;
D;005;177114;19;20031117 13:43;P;;;;;;
D;005;177114;19;20031117 13:43;P;;;;;;
D;005;177114;19;20031117 13:43;V;;;;;;
D;005;177114;19;20031117 13:43;V;;;;;;
B;005;177180;20;20031117 13:43;;;55;DENTON PARK DR;RUTHERFORD;2320;706.8;M;20030924;20031104;285000;A;R;RESIDENCE;;EL;;0;AA142413;
C;005;177180;20;20031117 13:43;925//862777;
D;005;177180;20;20031117 13:43;P;;;;;;
D;005;177180;20;20031117 13:43;P;;;;;;
D;005;177180;20;20031117 13:43;V;;;;;;
B;005;177250;21;20031117 13:43;;;54;DEVONSHIRE ST;MAITLAND;2320;;;20030704;20030815;189000;A;R;RESIDENCE;;EH;;0;AA139009;
C;005;177250;21;20031117 13:43;20//573226;
D;005;177250;21;20031117 13:43;P;;;;;;
D;005;177250;21;20031117 13:43;P;;;;;;
D;005;177250;21;20031117 13:43;V;;;;;;
B;005;177479;22;20031117 13:43;;;1;DUMARESQ PDE;METFORD;2323;665;M;20030908;20031020;255000;A;R;RESIDENCE;;HB;;0;AA118161;
C;005;177479;22;20031117 13:43;4028//263762;
