A;RTSALEDATA;511;20190114 01:17;VALNET;
B;511;4182139;1;20190114 01:17;;;;HULKS RD;MERRIWA;2329;51.85;H;20181113;20181218;169950;;R;RESIDENCE;;;;0;AN947496;
C;511;4182139;1;20190114 01:17;54/750956;
D;511;4182139;1;20190114 01:17;P;;;;;;
D;511;4182139;1;20190114 01:17;P;;;;;;
B;511;295607;2;20190114 01:17;;;395;TURANVILLE RD;SCONE;2337;37.76;H;20180630;20181112;600000;RU4;R;RESIDENCE;;RSV;;0;AN858547;
C;511;295607;2;20190114 01:17;198/750951 Perpetual Lease 64283;
D;511;295607;2;20190114 01:17;P;;;;;;
D;511;295607;2;20190114 01:17;V;;;;;;
D;511;295607;2;20190114 01:17;V;;;;;;
D;511;295607;2;20190114 01:17;V;;;;;;
D;511;295607;2;20190114 01:17;V;;;;;;
D;511;295607;2;20190114 01:17;V;;;;;;
D;511;295607;2;20190114 01:17;V;;;;;;
D;511;295607;2;20190114 01:17;V;;;;;;
D;511;295607;2;20190114 01:17;V;;;;;;
D;511;295607;2;20190114 01:17;V;;;;;;
D;511;295607;2;20190114 01:17;V;;;;;;
D;511;295607;2;20190114 01:17;V;;;;;;
D;511;295607;2;20190114 01:17;V;;;;;;
B;511;3864134;3;20190114 01:17;;;96;ALLAN CUNNINGHAM RD;SCONE;2337;1;H;20181129;20181220;150000;R5;V;VACANT LAND;;RSE;;0;AN980415;
C;511;3864134;3;20190114 01:17;271/1209466;
D;511;3864134;3;20190114 01:17;P;;;;;;
D;511;3864134;3;20190114 01:17;V;;;;;;
Z;25;3;3;17;
