A;RTSALEDATA;266;20200203 01:03;VALNET;
B;266;414777;1;20200203 01:03;;;53;BOOROWA ST;YOUNG;2594;613.4;M;20191219;20200130;445000;B4;3;COMMERCIAL;;YBA;;0;AP867974;
C;266;414777;1;20200203 01:03;1/358546;
D;266;414777;1;20200203 01:03;P;;;;;;
D;266;414777;1;20200203 01:03;V;;;;;;
B;266;417151;2;20200203 01:03;;;5;TOOMPANG ST;YOUNG;2594;1500;M;20191220;20200124;560000;R1;R;RESIDENCE;;YAC;;0;AP857942;
C;266;417151;2;20200203 01:03;10/816496;
D;266;417151;2;20200203 01:03;P;;;;;;
D;266;417151;2;20200203 01:03;V;;;;;;
D;266;417151;2;20200203 01:03;V;;;;;;
B;266;415639;3;20200203 01:03;;;60;FONTENOY ST;YOUNG;2594;966.5;M;20191219;20200124;295000;R1;R;RESIDENCE;;YAA;;0;AP857897;
C;266;415639;3;20200203 01:03;4/251272;
D;266;415639;3;20200203 01:03;P;;;;;;
D;266;415639;3;20200203 01:03;V;;;;;;
B;266;415713;4;20200203 01:03;;;37;GORDON ST;YOUNG;2594;1821;M;20191214;20200128;220000;R1;R;RESIDENCE;;YAC;;0;AP862525;
C;266;415713;4;20200203 01:03;1/58/759144;
D;266;415713;4;20200203 01:03;P;;;;;;
D;266;415713;4;20200203 01:03;P;;;;;;
D;266;415713;4;20200203 01:03;P;;;;;;
D;266;415713;4;20200203 01:03;P;;;;;;
D;266;415713;4;20200203 01:03;V;;;;;;
B;266;3428391;5;20200203 01:03;;;3163;TAYLORS FLAT RD;REIDS FLAT;2586;40.23;H;20191217;20200124;160000;RU1;V;VACANT LAND;;BHB;;0;AP857172;
C;266;3428391;5;20200203 01:03;1/1133092 Enclosure Permit 455450;
D;266;3428391;5;20200203 01:03;P;;;;;;
D;266;3428391;5;20200203 01:03;P;;;;;;
D;266;3428391;5;20200203 01:03;V;;;;;;
B;266;3020280;6;20200203 01:03;;;111;FORD ST;BOOROWA;2586;1.006;H;20191218;20200129;180000;R2;V;VACANT LAND;;BAF;;0;AP864243;
C;266;3020280;6;20200203 01:03;9/1055548;
D;266;3020280;6;20200203 01:03;P;;;;;;
D;266;3020280;6;20200203 01:03;P;;;;;;
D;266;3020280;6;20200203 01:03;V;;;;;;
B;266;3699916;7;20200203 01:03;;;216;ELDRIDGES LANE;TAYLORS FLAT;2586;138.6;H;20191213;20200124;320000;RU1;R;RESIDENCE;;BRA;;0;AP855821;
C;266;3699916;7;20200203 01:03;152/754105;
D;266;3699916;7;20200203 01:03;P;;;;;;
D;266;3699916;7;20200203 01:03;V;;;;;;
D;266;3699916;7;20200203 01:03;V;;;;;;
B;266;3788058;8;20200203 01:03;;;135;NEILL ST;HARDEN;2587;1011.7;M;20191217;20200128;95000;R1;R;RESIDENCE;;HAA;;0;AP862172;
C;266;3788058;8;20200203 01:03;1, 2/235390;
D;266;3788058;8;20200203 01:03;P;;;;;;
D;266;3788058;8;20200203 01:03;V;;;;;;
B;266;3787786;9;20200203 01:03;;;1072;TANGMANGAROO RD;RYE PARK;2586;424.715;H;20190808;20190913;4250000;RU1;V;VACANT LAND;;BRB;;0;AP763411;
C;266;3787786;9;20200203 01:03;13, 14/113987 15, 86, 169, 202, 213, 214, 217, 222, 223, 232, 308, 309;
C;266;3787786;9;20200203 01:03;, 318, 319/754135 Enclosure Permit 20863;
D;266;3787786;9;20200203 01:03;P;;;;;;
D;266;3787786;9;20200203 01:03;V;;;;;;
D;266;3787786;9;20200203 01:03;V;;;;;;
B;266;4268668;10;20200203 01:03;;;;WATSONS RD;MURRINGO;2586;39.97;H;20191210;20191220;353530;;V;VACANT LAND;;;;0;AP795155;
C;266;4268668;10;20200203 01:03;245, 246/754598;
D;266;4268668;10;20200203 01:03;P;;;;;;
D;266;4268668;10;20200203 01:03;V;;;;;;
B;266;4267433;11;20200203 01:03;;;;MOPPITY RD;YOUNG;2594;20.12;H;20191220;20191220;650000;;R;RESIDENCE;;;;0;AP799064;
C;266;4267433;11;20200203 01:03;12/805288;
D;266;4267433;11;20200203 01:03;P;;;;;;
D;266;4267433;11;20200203 01:03;V;;;;;;
Z;55;11;12;30;
