A;RTSALEDATA;608;20191021 01:12;VALNET;
B;608;1205113;1;20191021 01:12;;;430;HOWICK ST;WEST BATHURST;2795;651.3;M;20190923;20191016;399500;R1;R;RESIDENCE;;AAE;;0;AP611247;
C;608;1205113;1;20191021 01:12;27/36212;
D;608;1205113;1;20191021 01:12;P;;;;;;
D;608;1205113;1;20191021 01:12;P;;;;;;
D;608;1205113;1;20191021 01:12;V;;;;;;
B;608;1210764;2;20191021 01:12;;;18;VIOLET ST;SOUTH BATHURST;2795;1240;M;20190918;20191016;370000;R2;R;RESIDENCE;;ALD;;0;AP609805;
C;608;1210764;2;20191021 01:12;239/978692;
D;608;1210764;2;20191021 01:12;P;;;;;;
D;608;1210764;2;20191021 01:12;V;;;;;;
B;608;1211340;3;20191021 01:12;;;5;WILLMAN PL;SOUTH BATHURST;2795;806.9;M;20190912;20191017;380000;R2;R;RESIDENCE;;ALD;;0;AP611962;
C;608;1211340;3;20191021 01:12;15/263828;
D;608;1211340;3;20191021 01:12;P;;;;;;
D;608;1211340;3;20191021 01:12;P;;;;;;
D;608;1211340;3;20191021 01:12;V;;;;;;
B;608;1211470;4;20191021 01:12;;;6;WOODWARD ST;WEST BATHURST;2795;853.6;M;20190912;20191017;350000;R1;R;RESIDENCE;;AAA;;0;AP612463;
C;608;1211470;4;20191021 01:12;8/238101;
D;608;1211470;4;20191021 01:12;P;;;;;;
D;608;1211470;4;20191021 01:12;V;;;;;;
D;608;1211470;4;20191021 01:12;V;;;;;;
B;608;1203549;5;20191021 01:12;;;59;ESROM ST;WEST BATHURST;2795;746.1;M;20190909;20191014;375000;R1;R;RESIDENCE;;AAE;;0;AP602863;
C;608;1203549;5;20191021 01:12;2/1/39439;
D;608;1203549;5;20191021 01:12;P;;;;;;
D;608;1203549;5;20191021 01:12;V;;;;;;
B;608;1209389;6;20191021 01:12;;;11;RUTHERFORD PL;WEST BATHURST;2795;677.1;M;20190909;20191014;368000;R1;R;RESIDENCE;;AAA;;0;AP604764;
C;608;1209389;6;20191021 01:12;7/249485;
D;608;1209389;6;20191021 01:12;P;;;;;;
D;608;1209389;6;20191021 01:12;P;;;;;;
D;608;1209389;6;20191021 01:12;V;;;;;;
B;608;1212019;7;20191021 01:12;;;85;TAYLOR ST;EGLINTON;2795;1057;M;20190919;20191017;448000;R1;R;RESIDENCE;;AAT;;0;AP614280;
C;608;1212019;7;20191021 01:12;23/249930;
D;608;1212019;7;20191021 01:12;P;;;;;;
D;608;1212019;7;20191021 01:12;P;;;;;;
D;608;1212019;7;20191021 01:12;V;;;;;;
B;608;1204204;8;20191021 01:12;;;46;GREEN ST;WEST BATHURST;2795;825;M;20190909;20191014;455000;R1;R;RESIDENCE;;AAD;;0;AP602385;
C;608;1204204;8;20191021 01:12;112/855474;
D;608;1204204;8;20191021 01:12;P;;;;;;
D;608;1204204;8;20191021 01:12;P;;;;;;
D;608;1204204;8;20191021 01:12;V;;;;;;
B;608;2888667;9;20191021 01:12;;;34;HASSALL GR;KELSO;2795;1147;M;20190911;20191016;427500;R1;R;RESIDENCE;;AAK;;0;AP608835;
C;608;2888667;9;20191021 01:12;17/1037706;
D;608;2888667;9;20191021 01:12;P;;;;;;
D;608;2888667;9;20191021 01:12;P;;;;;;
D;608;2888667;9;20191021 01:12;V;;;;;;
D;608;2888667;9;20191021 01:12;V;;;;;;
B;608;3372580;10;20191021 01:12;;;5;BARNEY ST;WINDRADYNE;2795;925.5;M;20190919;20191017;519000;R1;R;RESIDENCE;;AAW;;0;AP613871;
C;608;3372580;10;20191021 01:12;126/1123180;
D;608;3372580;10;20191021 01:12;P;;;;;;
D;608;3372580;10;20191021 01:12;P;;;;;;
D;608;3372580;10;20191021 01:12;V;;;;;;
D;608;3372580;10;20191021 01:12;V;;;;;;
B;608;3419492;11;20191021 01:12;;;29;CHEVIOT DR;KELSO;2795;848.6;M;20190911;20191011;580000;R1;R;RESIDENCE;;AAK;;0;AP600403;
C;608;3419492;11;20191021 01:12;805/1132588;
D;608;3419492;11;20191021 01:12;P;;;;;;
D;608;3419492;11;20191021 01:12;P;;;;;;
D;608;3419492;11;20191021 01:12;V;;;;;;
D;608;3419492;11;20191021 01:12;V;;;;;;
B;608;4178809;12;20191021 01:12;;;16;NEWLANDS CRES;KELSO;2795;808.7;M;20191001;20191016;185000;R1;V;VACANT LAND;;AAK;;0;AP609278;
C;608;4178809;12;20191021 01:12;210/1249293;
D;608;4178809;12;20191021 01:12;P;;;;;;
D;608;4178809;12;20191021 01:12;P;;;;;;
D;608;4178809;12;20191021 01:12;V;;;;;;
B;608;4179786;13;20191021 01:12;;;219;HOPE ST;BATHURST;2795;652.6;M;20190730;20191017;480000;R1;R;RESIDENCE;;AAC;;0;AP612540;
C;608;4179786;13;20191021 01:12;22/1249491;
D;608;4179786;13;20191021 01:12;P;;;;;;
D;608;4179786;13;20191021 01:12;P;;;;;;
D;608;4179786;13;20191021 01:12;V;;;;;;
D;608;4179786;13;20191021 01:12;V;;;;;;
B;608;4201699;14;20191021 01:12;;;7;CONNOLLY DR;KELSO;2795;800;M;20190916;20191014;188000;R1;V;VACANT LAND;;AAK;;0;AP602783;
C;608;4201699;14;20191021 01:12;230/1252050;
D;608;4201699;14;20191021 01:12;P;;;;;;
D;608;4201699;14;20191021 01:12;P;;;;;;
D;608;4201699;14;20191021 01:12;V;;;;;;
B;608;4201713;15;20191021 01:12;;;60;MENDEL DR;KELSO;2795;919.5;M;20190916;20191014;208000;R1;V;VACANT LAND;;AAK;;0;AP603937;
C;608;4201713;15;20191021 01:12;244/1252050;
D;608;4201713;15;20191021 01:12;P;;;;;;
D;608;4201713;15;20191021 01:12;P;;;;;;
D;608;4201713;15;20191021 01:12;V;;;;;;
B;608;4212629;16;20191021 01:12;;;15;WALLACE WAY;KELSO;2795;720;M;20190716;20191011;170000;R1;V;VACANT LAND;;AAK;;0;AP598515;
C;608;4212629;16;20191021 01:12;82/1253021;
D;608;4212629;16;20191021 01:12;P;;;;;;
D;608;4212629;16;20191021 01:12;V;;;;;;
B;608;4235634;17;20191021 01:12;;;34;CORPORATION AVE;ROBIN HILL;2795;2000;M;20181011;20191011;118000;B5;V;VACANT LAND;;BBT;;0;AP598461;
C;608;4235634;17;20191021 01:12;1008/1256577;
D;608;4235634;17;20191021 01:12;P;;;;;;
D;608;4235634;17;20191021 01:12;P;;;;;;
D;608;4235634;17;20191021 01:12;V;;;;;;
B;608;3048252;18;20191021 01:12;;;14;IRONSTONE AVE;WHITE ROCK;2795;4003;M;20190823;20191011;1130000;R5;R;RESIDENCE;;AWH;;0;AP598262;
C;608;3048252;18;20191021 01:12;10/1062075;
D;608;3048252;18;20191021 01:12;P;;;;;;
D;608;3048252;18;20191021 01:12;P;;;;;;
D;608;3048252;18;20191021 01:12;V;;;;;;
B;608;4090045;19;20191021 01:12;;;44 A;HAMILTON ST;EGLINTON;2795;1001;M;20190911;20191016;232000;R1;V;VACANT LAND;;AAT;;0;AP609766;
C;608;4090045;19;20191021 01:12;2/1239204;
D;608;4090045;19;20191021 01:12;P;;;;;;
D;608;4090045;19;20191021 01:12;V;;;;;;
B;608;4121155;20;20191021 01:12;;;7;CAMPBELL CL;LLANARTH;2795;994.1;M;20190911;20191016;230000;R1;V;VACANT LAND;;AAW;;0;AP609055;
C;608;4121155;20;20191021 01:12;4/1243101;
D;608;4121155;20;20191021 01:12;P;;;;;;
D;608;4121155;20;20191021 01:12;P;;;;;;
D;608;4121155;20;20191021 01:12;V;;;;;;
B;608;4064776;21;20191021 01:12;;;35;PARER RD;ABERCROMBIE;2795;1107;M;20190903;20191015;225000;R1;R;RESIDENCE;;AAW;;0;AP605980;
C;608;4064776;21;20191021 01:12;217/1235474;
D;608;4064776;21;20191021 01:12;P;;;;;;
D;608;4064776;21;20191021 01:12;V;;;;;;
D;608;4064776;21;20191021 01:12;V;;;;;;
B;608;3270302;22;20191021 01:12;;;10 A;WILLOTT CL;EGLINTON;2795;459.7;M;20190913;20191014;275000;R1;R;RESIDENCE;;AAT;;0;AP603285;
C;608;3270302;22;20191021 01:12;1051/1102144;
D;608;3270302;22;20191021 01:12;P;;;;;;
D;608;3270302;22;20191021 01:12;P;;;;;;
D;608;3270302;22;20191021 01:12;V;;;;;;
D;608;3270302;22;20191021 01:12;V;;;;;;
B;608;3977275;23;20191021 01:12;;;88;WENTWORTH DR;KELSO;2795;886.4;M;20190909;20191014;575000;R1;R;RESIDENCE;;AAK;;0;AP602468;
C;608;3977275;23;20191021 01:12;408/1225030;
D;608;3977275;23;20191021 01:12;P;;;;;;
D;608;3977275;23;20191021 01:12;P;;;;;;
D;608;3977275;23;20191021 01:12;V;;;;;;
D;608;3977275;23;20191021 01:12;V;;;;;;
Z;119;23;23;71;
