A;RTSALEDATA;012;20191021 01:01;VALNET;
B;012;3402410;1;20191021 01:01;;4;133;CASEY DR;HUNTERVIEW;2330;;;20190913;20191014;328000;;R;RESIDENCE;4;;;0;AP603925;
C;012;3402410;1;20191021 01:01;4/SP80812;
D;012;3402410;1;20191021 01:01;P;;;;;;
D;012;3402410;1;20191021 01:01;V;;;;;;
B;012;4200067;2;20191021 01:01;;;1;ANDREW ST;SINGLETON;2330;4499;M;20190902;20191011;100000;B5;V;VACANT LAND;;BBD;;0;AP601589;
C;012;4200067;2;20191021 01:01;41/1252154;
D;012;4200067;2;20191021 01:01;P;;;;;;
D;012;4200067;2;20191021 01:01;V;;;;;;
B;012;4246690;3;20191021 01:01;;;29;GREEN GR;SEDGEFIELD;2330;2.29;H;20190830;20191011;330000;;V;VACANT LAND;;;;0;AP600390;
C;012;4246690;3;20191021 01:01;12/1254323;
D;012;4246690;3;20191021 01:01;P;;;;;;
D;012;4246690;3;20191021 01:01;V;;;;;;
D;012;4246690;3;20191021 01:01;V;;;;;;
B;012;3048232;4;20191021 01:01;;;3;JAMES HOUSE CL;SINGLETON HEIGHTS;2330;829.6;M;20190920;20191016;420000;R1;R;RESIDENCE;;AAA;;0;AP609332;
C;012;3048232;4;20191021 01:01;1721/1062060;
D;012;3048232;4;20191021 01:01;P;;;;;;
D;012;3048232;4;20191021 01:01;V;;;;;;
D;012;3048232;4;20191021 01:01;V;;;;;;
B;012;4080813;5;20191021 01:01;;;22;BURBANK CRES;HUNTERVIEW;2330;762.2;M;20190911;20191009;198000;R1;V;VACANT LAND;;AAV;;0;AP594215;
C;012;4080813;5;20191021 01:01;228/1236536;
D;012;4080813;5;20191021 01:01;P;;;;;;
D;012;4080813;5;20191021 01:01;P;;;;;;
D;012;4080813;5;20191021 01:01;V;;;;;;
B;012;4041297;6;20191021 01:01;;;259;SCRUMLO RD;HEBDEN;2330;40;H;20190815;20191011;500000;RU1;R;RESIDENCE;;RNW;;0;AP600791;
C;012;4041297;6;20191021 01:01;53/1232095;
D;012;4041297;6;20191021 01:01;P;;;;;;
D;012;4041297;6;20191021 01:01;P;;;;;;
D;012;4041297;6;20191021 01:01;V;;;;;;
D;012;4041297;6;20191021 01:01;V;;;;;;
D;012;4041297;6;20191021 01:01;V;;;;;;
D;012;4041297;6;20191021 01:01;V;;;;;;
B;012;296388;7;20191021 01:01;;;6;BATHURST ST;SINGLETON;2330;747;M;20190916;20191016;432500;R1;R;RESIDENCE;;AAL;;0;AP610823;
C;012;296388;7;20191021 01:01;1/998024;
D;012;296388;7;20191021 01:01;P;;;;;;
D;012;296388;7;20191021 01:01;V;;;;;;
B;012;298104;8;20191021 01:01;;;66;GARDNER CCT;SINGLETON HEIGHTS;2330;891.2;M;20190910;20191015;590000;R1;R;RESIDENCE;;AAA;;0;AP606362;
C;012;298104;8;20191021 01:01;927/263524;
D;012;298104;8;20191021 01:01;P;;;;;;
D;012;298104;8;20191021 01:01;V;;;;;;
D;012;298104;8;20191021 01:01;V;;;;;;
B;012;301607;9;20191021 01:01;;;51;SWAIN ST;BELFORD;2335;10.57;H;20190830;20191011;740000;RU1;R;RESIDENCE;;RRE;;0;AP598842;
C;012;301607;9;20191021 01:01;3, 6/8/758078;
D;012;301607;9;20191021 01:01;P;;;;;;
D;012;301607;9;20191021 01:01;P;;;;;;
D;012;301607;9;20191021 01:01;V;;;;;;
B;012;299078;10;20191021 01:01;;3;83;KELSO ST;SINGLETON;2330;;;20190919;20191017;205000;;R;RESIDENCE;3;;;0;AP613573;
C;012;299078;10;20191021 01:01;3/SP45685;
D;012;299078;10;20191021 01:01;P;;;;;;
D;012;299078;10;20191021 01:02;V;;;;;;
B;012;299504;11;20191021 01:02;;;42;MADDEN PDE;SINGLETON HEIGHTS;2330;756.1;M;20190918;20191016;342000;R1;R;RESIDENCE;;AAA;;0;AP609661;
C;012;299504;11;20191021 01:02;703/841643;
D;012;299504;11;20191021 01:02;P;;;;;;
D;012;299504;11;20191021 01:02;P;;;;;;
D;012;299504;11;20191021 01:02;V;;;;;;
D;012;299504;11;20191021 01:02;V;;;;;;
B;012;299830;12;20191021 01:02;;;31;O'HALLORAN AVE;SINGLETON HEIGHTS;2330;1200;M;20190927;20191016;350000;R1;R;RESIDENCE;;AAA;;0;AP610232;
C;012;299830;12;20191021 01:02;173/259149;
D;012;299830;12;20191021 01:02;P;;;;;;
D;012;299830;12;20191021 01:02;P;;;;;;
D;012;299830;12;20191021 01:02;V;;;;;;
B;012;3257590;13;20191021 01:02;;;79;BENTWOOD DR;POKOLBIN;2320;4390;M;20190822;20191015;88000;RU4;R;RESIDENCE;;RPB;;0;AP606358;
C;012;3257590;13;20191021 01:02;21/270482;
D;012;3257590;13;20191021 01:02;P;;;;;;
D;012;3257590;13;20191021 01:02;V;;;;;;
Z;66;13;13;38;
