A;RTSALEDATA;124;20190520 01:03;VALNET;
B;124;1266565;1;20190520 01:03;;;36;ANSON ST;ORANGE;2800;713.3;M;20190404;20190516;394000;R2;R;RESIDENCE;;ALW;;0;AP256641;
C;124;1266565;1;20190520 01:03;3/249844;
D;124;1266565;1;20190520 01:03;P;;;;;;
D;124;1266565;1;20190520 01:03;V;;;;;;
D;124;1266565;1;20190520 01:03;V;;;;;;
B;124;3462091;2;20190520 01:03;;;29;CATANIA ST;ORANGE;2800;361;M;20190408;20190516;370000;R1;R;RESIDENCE;;AGV;;0;AP257048;
C;124;3462091;2;20190520 01:03;432/1140034;
D;124;3462091;2;20190520 01:03;P;;;;;;
D;124;3462091;2;20190520 01:03;P;;;;;;
D;124;3462091;2;20190520 01:03;V;;;;;;
B;124;4206522;3;20190520 01:03;;;2;HUTCHINSON CL;ORANGE;2800;694.1;M;20180821;20190513;175000;;V;VACANT LAND;;;;0;AP247414;
C;124;4206522;3;20190520 01:03;404/1252410;
D;124;4206522;3;20190520 01:03;P;;;;;;
D;124;4206522;3;20190520 01:03;V;;;;;;
D;124;4206522;3;20190520 01:03;V;;;;;;
B;124;4206524;4;20190520 01:03;;;6;HUTCHINSON CL;ORANGE;2800;664.1;M;20180509;20190513;175000;;V;VACANT LAND;;;;0;AP247088;
C;124;4206524;4;20190520 01:03;406/1252410;
D;124;4206524;4;20190520 01:03;P;;;;;;
D;124;4206524;4;20190520 01:03;P;;;;;;
D;124;4206524;4;20190520 01:03;V;;;;;;
D;124;4206524;4;20190520 01:03;V;;;;;;
B;124;4206525;5;20190520 01:03;;;8;HUTCHINSON CL;ORANGE;2800;665.3;M;20180509;20190513;175000;;V;VACANT LAND;;;;0;AP246902;
C;124;4206525;5;20190520 01:03;407/1252410;
D;124;4206525;5;20190520 01:03;P;;;;;;
D;124;4206525;5;20190520 01:03;P;;;;;;
D;124;4206525;5;20190520 01:03;V;;;;;;
D;124;4206525;5;20190520 01:03;V;;;;;;
B;124;4206526;6;20190520 01:03;;;10;HUTCHINSON CL;ORANGE;2800;665;M;20180509;20190513;175000;;V;VACANT LAND;;;;0;AP247068;
C;124;4206526;6;20190520 01:03;408/1252410;
D;124;4206526;6;20190520 01:03;P;;;;;;
D;124;4206526;6;20190520 01:03;P;;;;;;
D;124;4206526;6;20190520 01:03;V;;;;;;
D;124;4206526;6;20190520 01:03;V;;;;;;
B;124;4206527;7;20190520 01:03;;;12;HUTCHINSON CL;ORANGE;2800;655;M;20181130;20190513;169750;;V;VACANT LAND;;;;0;AP248852;
C;124;4206527;7;20190520 01:03;409/1252410;
D;124;4206527;7;20190520 01:03;P;;;;;;
D;124;4206527;7;20190520 01:03;V;;;;;;
D;124;4206527;7;20190520 01:03;V;;;;;;
B;124;4206529;8;20190520 01:03;;;16;HUTCHINSON CL;ORANGE;2800;1308;M;20180605;20190514;215000;;V;VACANT LAND;;;;0;AP251684;
C;124;4206529;8;20190520 01:03;411/1252410;
D;124;4206529;8;20190520 01:03;P;;;;;;
D;124;4206529;8;20190520 01:03;P;;;;;;
D;124;4206529;8;20190520 01:03;V;;;;;;
D;124;4206529;8;20190520 01:03;V;;;;;;
