A;RTSALEDATA;257;20190520 01:05;VALNET;
B;257;4032006;1;20190520 01:05;;;37;POST WAY;ARMIDALE;2350;2.009;H;20190410;20190515;289000;R5;V;VACANT LAND;;AEV;;0;AP252560;
C;257;4032006;1;20190520 01:05;402/1231207;
D;257;4032006;1;20190520 01:05;P;;;;;;
D;257;4032006;1;20190520 01:05;P;;;;;;
D;257;4032006;1;20190520 01:05;V;;;;;;
D;257;4032006;1;20190520 01:05;V;;;;;;
B;257;1843918;2;20190520 01:05;;;262;CLUNY RD;ARMIDALE;2350;7.702;H;20190412;20190509;350000;R5;V;VACANT LAND;;AEV;;0;AP242484;
C;257;1843918;2;20190520 01:05;4/526662;
D;257;1843918;2;20190520 01:05;P;;;;;;
D;257;1843918;2;20190520 01:05;V;;;;;;
B;257;2749467;3;20190520 01:05;;;75;DUMARESQ ST;ARMIDALE;2350;1397;M;20190412;20190515;320000;R1;R;RESIDENCE;;AAF;;0;AP255012;
C;257;2749467;3;20190520 01:05;2/213591;
D;257;2749467;3;20190520 01:05;P;;;;;;
D;257;2749467;3;20190520 01:05;V;;;;;;
D;257;2749467;3;20190520 01:05;V;;;;;;
B;257;2752694;4;20190520 01:05;;;25;MOYES ST;ARMIDALE;2350;794.5;M;20190417;20190510;345000;R1;R;RESIDENCE;;AAB;;0;AP245468;
C;257;2752694;4;20190520 01:05;55/253418;
D;257;2752694;4;20190520 01:05;P;;;;;;
D;257;2752694;4;20190520 01:05;P;;;;;;
D;257;2752694;4;20190520 01:05;V;;;;;;
D;257;2752694;4;20190520 01:05;V;;;;;;
B;257;2751279;5;20190520 01:05;;;99;KENTUCKY ST;ARMIDALE;2350;660.4;M;20190416;20190513;197500;R1;R;RESIDENCE;;AAE;;0;AP247313;
C;257;2751279;5;20190520 01:05;28/587937;
D;257;2751279;5;20190520 01:05;P;;;;;;
D;257;2751279;5;20190520 01:05;P;;;;;;
D;257;2751279;5;20190520 01:05;V;;;;;;
B;257;2751498;6;20190520 01:05;;;11;KURRAJONG CL;ARMIDALE;2350;715.7;M;20190403;20190502;430000;R1;R;RESIDENCE;;AAD;;0;AP239751;
C;257;2751498;6;20190520 01:05;5/843554;
D;257;2751498;6;20190520 01:05;P;;;;;;
D;257;2751498;6;20190520 01:05;V;;;;;;
B;257;2754201;7;20190520 01:05;;;39;SOLOMON AVE;ARMIDALE;2350;581.7;M;20190417;20190510;242000;R1;R;RESIDENCE;;AAF;;0;AP245471;
C;257;2754201;7;20190520 01:05;2/544891;
D;257;2754201;7;20190520 01:05;P;;;;;;
D;257;2754201;7;20190520 01:05;V;;;;;;
D;257;2754201;7;20190520 01:05;V;;;;;;
B;257;3888907;8;20190520 01:05;;;9;LARA AVE;ARMIDALE;2350;826.4;M;20190411;20190516;375000;R1;R;RESIDENCE;;AAH;;0;AP256806;
C;257;3888907;8;20190520 01:05;4/1213523;
D;257;3888907;8;20190520 01:05;P;;;;;;
D;257;3888907;8;20190520 01:05;V;;;;;;
D;257;3888907;8;20190520 01:05;V;;;;;;
Z;42;8;8;24;
