A;RTSALEDATA;123;20190520 01:03;VALNET;
B;123;1264498;1;20190520 01:03;;;46;TASMAN ST;OBERON;2787;;;20190516;20190516;145000;;R;RESIDENCE;1;;;0;AP258727;
C;123;1264498;1;20190520 01:03;1/SP52936;
D;123;1264498;1;20190520 01:03;P;;;;;;
D;123;1264498;1;20190520 01:03;V;;;;;;
B;123;1264731;2;20190520 01:03;;;7;LUCHETTI PL;OBERON;2787;556.4;M;20190410;20190510;220000;R1;R;RESIDENCE;;AOB;;0;AP246142;
C;123;1264731;2;20190520 01:03;14/219824;
D;123;1264731;2;20190520 01:03;P;;;;;;
D;123;1264731;2;20190520 01:03;V;;;;;;
B;123;3023442;3;20190520 01:03;;;26;HERBORN ST;OBERON;2787;1214.1;M;20190328;20190510;92500;R1;V;VACANT LAND;;AOB;;0;AP246230;
C;123;3023442;3;20190520 01:03;47/A/2364;
D;123;3023442;3;20190520 01:03;P;;;;;;
D;123;3023442;3;20190520 01:03;V;;;;;;
B;123;3880724;4;20190520 01:03;;;;HARVEYS RD;OBERON;2787;13.49;H;20190419;20190515;440000;RU1;R;RESIDENCE;;RCB;;0;AP254364;
C;123;3880724;4;20190520 01:03;1/1105796;
D;123;3880724;4;20190520 01:03;P;;;;;;
D;123;3880724;4;20190520 01:03;V;;;;;;
Z;18;4;4;8;
