A;RTSALEDATA;092;20201207 01:03;VALNET;
B;092;2883411;1;20201207 01:03;;1301;3;HERBERT ST;ST LEONARDS;2065;;;20200828;20201130;620000;;R;RESIDENCE;181;;;0;AQ598518;
C;092;2883411;1;20201207 01:03;181/SP67702;
D;092;2883411;1;20201207 01:03;P;;;;;;
D;092;2883411;1;20201207 01:03;V;;;;;;
B;092;2995783;2;20201207 01:03;;45;552;PACIFIC HWY;CHATSWOOD;2067;;;20201017;20201130;1122500;;R;RESIDENCE;45;;;0;AQ598241;
C;092;2995783;2;20201207 01:03;45/SP70333;
D;092;2995783;2;20201207 01:03;P;;;;;;
D;092;2995783;2;20201207 01:03;P;;;;;;
D;092;2995783;2;20201207 01:03;V;;;;;;
D;092;2995783;2;20201207 01:03;V;;;;;;
B;092;3376160;3;20201207 01:03;;209;354;EASTERN VALLEY WAY;CHATSWOOD;2067;;;20201022;20201127;775000;;R;RESIDENCE;23;;;0;AQ595032;
C;092;3376160;3;20201207 01:03;23/SP80065;
D;092;3376160;3;20201207 01:03;P;;;;;;
D;092;3376160;3;20201207 01:03;V;;;;;;
B;092;951894;4;20201207 01:03;;;38;BOUNDARY ST;ROSEVILLE;2069;607;M;20201016;20201127;1950000;R2;R;RESIDENCE;;RAC;;0;AQ592291;
C;092;951894;4;20201207 01:03;37/8296;
D;092;951894;4;20201207 01:03;P;;;;;;
D;092;951894;4;20201207 01:03;V;;;;;;
B;092;952128;5;20201207 01:03;;;79;BROOK ST;NAREMBURN;2065;278.2;M;20201023;20201203;1835000;R2;R;RESIDENCE;;RAH;;0;AQ611871;
C;092;952128;5;20201207 01:03;1/502265;
D;092;952128;5;20201207 01:03;P;;;;;;
D;092;952128;5;20201207 01:03;P;;;;;;
D;092;952128;5;20201207 01:03;V;;;;;;
B;092;4064826;6;20201207 01:03;;303;150;MOWBRAY RD;WILLOUGHBY;2068;168;M;20201001;20201130;1220000;;R;RESIDENCE;82;;;0;AQ602119;
C;092;4064826;6;20201207 01:03;82/SP96171;
D;092;4064826;6;20201207 01:03;P;;;;;;
