A;RTSALEDATA;054;20190325 01:01;VALNET;
B;054;513505;1;20190325 01:01;;;232;BYGOO RD;ARDLETHAN;2665;4.73;H;20190218;20190320;100000;RU4;R;RESIDENCE;;HAD;;0;AP132032;
C;054;513505;1;20190325 01:01;232/750867 Perpetual Lease 90538;
D;054;513505;1;20190325 01:01;P;;;;;;
D;054;513505;1;20190325 01:01;P;;;;;;
D;054;513505;1;20190325 01:01;V;;;;;;
B;054;511742;2;20190325 01:01;;;38;GRAVE ST;GANMAIN;2702;4047;M;20190211;20190315;205000;RU5;R;RESIDENCE;;GAM;;0;AP124726;
C;054;511742;2;20190325 01:01;10, 11/27/758428;
D;054;511742;2;20190325 01:01;P;;;;;;
D;054;511742;2;20190325 01:01;P;;;;;;
D;054;511742;2;20190325 01:01;V;;;;;;
D;054;511742;2;20190325 01:01;V;;;;;;
B;054;512325;3;20190325 01:01;;;114;BRUCE ST N;COOLAMON;2701;2575;M;20190215;20190314;465000;RU5;R;RESIDENCE;;CMN;;0;AP132290;
C;054;512325;3;20190325 01:01;2, 3/841880;
D;054;512325;3;20190325 01:01;P;;;;;;
D;054;512325;3;20190325 01:01;V;;;;;;
D;054;512325;3;20190325 01:01;V;;;;;;
B;054;4105301;4;20190325 01:01;;;11;CAMPBELLS LANE;COOLAMON;2701;2.004;H;20190219;20190319;170000;RU4;V;VACANT LAND;;HCS;;0;AP129896;
C;054;4105301;4;20190325 01:01;7/1224134;
D;054;4105301;4;20190325 01:01;P;;;;;;
D;054;4105301;4;20190325 01:01;P;;;;;;
D;054;4105301;4;20190325 01:01;V;;;;;;
D;054;4105301;4;20190325 01:01;V;;;;;;
B;054;4105311;5;20190325 01:01;;;89;CAMPBELLS LANE;COOLAMON;2701;2;H;20190219;20190319;167500;RU4;V;VACANT LAND;;HCS;;0;AP129873;
C;054;4105311;5;20190325 01:01;17/1224134;
D;054;4105311;5;20190325 01:01;P;;;;;;
D;054;4105311;5;20190325 01:01;P;;;;;;
D;054;4105311;5;20190325 01:01;V;;;;;;
D;054;4105311;5;20190325 01:01;V;;;;;;
Z;30;5;5;18;
