A;RTSALEDATA;222;20190325 01:05;VALNET;
B;222;2466976;1;20190325 01:05;;;7;MARTINI PDE;LITHGOW;2790;486.9;M;20190214;20190320;310000;R1;R;RESIDENCE;;AAA;;0;AP133075;
C;222;2466976;1;20190325 01:05;4/21157;
D;222;2466976;1;20190325 01:05;P;;;;;;
D;222;2466976;1;20190325 01:05;P;;;;;;
D;222;2466976;1;20190325 01:05;P;;;;;;
D;222;2466976;1;20190325 01:05;V;;;;;;
B;222;2464507;2;20190325 01:05;;;28;CHIVERS CL;BOWENFELS;2790;627.2;M;20190212;20190318;415000;R2;R;RESIDENCE;;LDE;;0;AP128049;
C;222;2464507;2;20190325 01:05;50/262221;
D;222;2464507;2;20190325 01:05;P;;;;;;
D;222;2464507;2;20190325 01:05;P;;;;;;
D;222;2464507;2;20190325 01:05;V;;;;;;
D;222;2464507;2;20190325 01:05;V;;;;;;
B;222;2464602;3;20190325 01:05;;;28;CLWYDD ST;VALE OF CLWYDD;2790;435;M;20190205;20190315;275000;R1;R;RESIDENCE;;AAF;;0;AP122601;
C;222;2464602;3;20190325 01:05;20/19/2308;
D;222;2464602;3;20190325 01:05;P;;;;;;
D;222;2464602;3;20190325 01:05;P;;;;;;
D;222;2464602;3;20190325 01:05;V;;;;;;
D;222;2464602;3;20190325 01:05;V;;;;;;
B;222;2472910;4;20190325 01:05;;;29;CARY AVE;WALLERAWANG;2845;1012;M;20190206;20190320;312000;R2;R;RESIDENCE;;AWA;;0;AP131800;
C;222;2472910;4;20190325 01:05;31/15683;
D;222;2472910;4;20190325 01:05;P;;;;;;
D;222;2472910;4;20190325 01:05;P;;;;;;
D;222;2472910;4;20190325 01:05;V;;;;;;
D;222;2472910;4;20190325 01:05;V;;;;;;
B;222;2470271;5;20190325 01:05;;;19;RIDGE ST;PORTLAND;2847;1227;M;20190207;20190315;215000;R2;R;RESIDENCE;;APR;;0;AP124789;
C;222;2470271;5;20190325 01:05;7/36269;
D;222;2470271;5;20190325 01:05;P;;;;;;
D;222;2470271;5;20190325 01:05;V;;;;;;
D;222;2470271;5;20190325 01:05;V;;;;;;
B;222;2468286;6;20190325 01:05;;;12;SUVLA ST;LITTLETON;2790;792;M;20190211;20190318;330000;R1;R;RESIDENCE;;AAL;;0;AP126547;
C;222;2468286;6;20190325 01:05;22/630489;
D;222;2468286;6;20190325 01:05;P;;;;;;
D;222;2468286;6;20190325 01:05;V;;;;;;
B;222;2878710;7;20190325 01:05;;;2461;GLEN DAVIS RD;GLEN DAVIS;2846;40.48;H;20190206;20190320;835000;RU1;3;FARM;;NRM;;0;AP132229;
C;222;2878710;7;20190325 01:05;17/247318;
D;222;2878710;7;20190325 01:05;P;;;;;;
D;222;2878710;7;20190325 01:05;P;;;;;;
D;222;2878710;7;20190325 01:05;V;;;;;;
B;222;3538112;8;20190325 01:05;;;27;HAZEL ST;PORTLAND;2847;789.5;M;20190207;20190321;69000;R2;V;VACANT LAND;;APR;;0;AP134634;
C;222;3538112;8;20190325 01:05;2/1095951;
D;222;3538112;8;20190325 01:05;P;;;;;;
D;222;3538112;8;20190325 01:05;V;;;;;;
D;222;3538112;8;20190325 01:05;V;;;;;;
B;222;4102305;9;20190325 01:05;;;21;DELANEY DR;LITTLE HARTLEY;2790;2.219;H;20190213;20190319;350000;R5;R;RESIDENCE;;RHH;;0;AP129126;
C;222;4102305;9;20190325 01:05;16/1240204;
D;222;4102305;9;20190325 01:05;P;;;;;;
D;222;4102305;9;20190325 01:05;P;;;;;;
D;222;4102305;9;20190325 01:05;V;;;;;;
D;222;4102305;9;20190325 01:05;V;;;;;;
B;222;3166605;10;20190325 01:05;;;30;HENNING CRES;WALLERAWANG;2845;600.1;M;20190201;20190320;110000;R2;R;RESIDENCE;;AWA;;0;AP132268;
C;222;3166605;10;20190325 01:05;38/1078741;
D;222;3166605;10;20190325 01:05;P;;;;;;
D;222;3166605;10;20190325 01:05;V;;;;;;
B;222;3166606;11;20190325 01:05;;;32;HENNING CRES;WALLERAWANG;2845;600.1;M;20190201;20190320;110000;R2;R;RESIDENCE;;AWA;;0;AP131974;
C;222;3166606;11;20190325 01:05;39/1078741;
D;222;3166606;11;20190325 01:05;P;;;;;;
D;222;3166606;11;20190325 01:05;V;;;;;;
B;222;3877016;12;20190325 01:05;;;1043;PIPERS FLAT RD;PORTLAND;2847;56.04;H;20190212;20190319;1300000;R5;3;FARM;;APL;;0;AP130161;
C;222;3877016;12;20190325 01:05;20/1176825;
D;222;3877016;12;20190325 01:05;P;;;;;;
D;222;3877016;12;20190325 01:05;V;;;;;;
Z;63;12;12;37;
