A;RTSALEDATA;123;20190121 01:12;VALNET;
B;123;3479708;1;20190121 01:12;RIVERVIEW;;66;SWALLOWS NEST RD;MOUNT DAVID;2795;34.59;H;20180404;20180404;350000;RU1;V;VACANT LAND;;RCB;;0;AN987743;
C;123;3479708;1;20190121 01:12;66, 133/753047 7/757054;
D;123;3479708;1;20190121 01:12;P;;;;;;
D;123;3479708;1;20190121 01:12;V;;;;;;
Z;6;1;1;2;
