A;RTSALEDATA;010;20260126 01:06;VALNET;
B;010;4169962;1;20260126 01:06;;;4;BALUSTER ST;RAYMOND TERRACE;2324;744.2;M;20251103;20260116;775000;R2;R;RESIDENCE;;ABF;;;AV798007;
C;010;4169962;1;20260126 01:06;3/1248721;
D;010;4169962;1;20260126 01:06;P;;;;;;
D;010;4169962;1;20260126 01:06;P;;;;;;
D;010;4169962;1;20260126 01:06;V;;;;;;
B;010;4236674;2;20260126 01:06;;3;157;GEORGE RD;SALAMANDER BAY;2317;103;M;20251219;20260120;400000;;3;COMMERCIAL;3;;;;AV808227;
C;010;4236674;2;20260126 01:06;3/SP100062;
D;010;4236674;2;20260126 01:06;P;;;;;;
D;010;4236674;2;20260126 01:06;P;;;;;;
D;010;4236674;2;20260126 01:06;V;;;;;;
D;010;4236674;2;20260126 01:06;V;;;;;;
B;010;4170397;3;20260126 01:06;;;4;AUGUSTA PL;MEDOWIE;2318;705.1;M;20251219;20260119;1250000;R2;R;RESIDENCE;;AAS;;;AV799728;
C;010;4170397;3;20260126 01:06;2/286756;
D;010;4170397;3;20260126 01:06;P;;;;;;
D;010;4170397;3;20260126 01:06;V;;;;;;
D;010;4170397;3;20260126 01:06;V;;;;;;
B;010;4139270;4;20260126 01:06;;13;6 A;COMMERCE CL;TAYLORS BEACH;2316;59;M;20251208;20260119;240000;;3;COMMERCIAL;13;;;;AV801658;
C;010;4139270;4;20260126 01:06;13/SP98001;
D;010;4139270;4;20260126 01:06;P;;;;;;
D;010;4139270;4;20260126 01:06;P;;;;;;
D;010;4139270;4;20260126 01:06;V;;;;;;
D;010;4139270;4;20260126 01:06;V;;;;;;
B;010;6034517;5;20260126 01:06;;;6;LONGWORTH RD;KARUAH;2324;518.6;M;20251117;20260121;350000;R2;V;VACANT LAND;;AAV;;;AV809521;
C;010;6034517;5;20260126 01:06;307/1318841;
D;010;6034517;5;20260126 01:06;P;;;;;;
D;010;6034517;5;20260126 01:06;V;;;;;;
D;010;6034517;5;20260126 01:06;V;;;;;;
D;010;6034517;5;20260126 01:06;V;;;;;;
B;010;2985105;6;20260126 01:06;;;10 A;YELLOWTAIL WAY;CORLETTE;2315;355.7;M;20251203;20260116;980000;R2;R;RESIDENCE;;AAE;;;AV795956;
C;010;2985105;6;20260126 01:06;281/1052450;
D;010;2985105;6;20260126 01:06;P;;;;;;
D;010;2985105;6;20260126 01:06;V;;;;;;
D;010;2985105;6;20260126 01:06;V;;;;;;
B;010;3960637;7;20260126 01:06;;7;8 A;INNOVATION CL;TAYLORS BEACH;2316;;;20251223;20260120;335500;;R;RESIDENCE;9;;;;AV806449;
C;010;3960637;7;20260126 01:06;9/SP95559;
D;010;3960637;7;20260126 01:06;P;;;;;;
D;010;3960637;7;20260126 01:06;V;;;;;;
B;010;4113092;8;20260126 01:06;;;3;HILLRIDGE CL;GLEN OAK;2320;1.001;H;20251208;20260119;610000;RU2;V;VACANT LAND;;RAE;;;AV800106;
C;010;4113092;8;20260126 01:06;412/1241473;
D;010;4113092;8;20260126 01:06;P;;;;;;
D;010;4113092;8;20260126 01:06;P;;;;;;
D;010;4113092;8;20260126 01:06;V;;;;;;
D;010;4113092;8;20260126 01:06;V;;;;;;
B;010;4040058;9;20260126 01:06;;3;88;TOMAREE RD;SHOAL BAY;2315;243;M;20251219;20260119;1130000;;R;RESIDENCE;3;;;;AV799769;
C;010;4040058;9;20260126 01:06;3/SP95743;
D;010;4040058;9;20260126 01:06;P;;;;;;
D;010;4040058;9;20260126 01:06;V;;;;;;
D;010;4040058;9;20260126 01:06;V;;;;;;
B;010;4044055;10;20260126 01:06;;;69;SUNNINGDALE CCT;MEDOWIE;2318;980;M;20251217;20260120;560000;R2;V;VACANT LAND;;AAS;;;AV805611;
C;010;4044055;10;20260126 01:06;158/280007;
D;010;4044055;10;20260126 01:06;P;;;;;;
D;010;4044055;10;20260126 01:06;P;;;;;;
D;010;4044055;10;20260126 01:06;V;;;;;;
B;010;3113795;11;20260126 01:06;;;2;JACKSON CL;SALAMANDER BAY;2317;301.3;M;20251205;20260116;1050000;R2;R;RESIDENCE;;AAF;;;AV793710;
C;010;3113795;11;20260126 01:06;2/1071713;
D;010;3113795;11;20260126 01:06;P;;;;;;
D;010;3113795;11;20260126 01:06;P;;;;;;
D;010;3113795;11;20260126 01:06;V;;;;;;
D;010;3113795;11;20260126 01:06;V;;;;;;
B;010;3157582;12;20260126 01:06;;;5;GARDEN WAY;TANILBA BAY;2319;594;M;20251208;20260121;890000;R2;R;RESIDENCE;;AAO;;;AV809544;
C;010;3157582;12;20260126 01:06;233/1066977;
D;010;3157582;12;20260126 01:06;P;;;;;;
D;010;3157582;12;20260126 01:06;P;;;;;;
D;010;3157582;12;20260126 01:06;P;;;;;;
D;010;3157582;12;20260126 01:06;V;;;;;;
D;010;3157582;12;20260126 01:06;V;;;;;;
B;010;3220443;13;20260126 01:06;;6;55;MAGNUS ST;NELSON BAY;2315;;;20250919;20260119;2000000;;R;RESIDENCE;6;;;;AV800725;
C;010;3220443;13;20260126 01:06;6/SP75527;
D;010;3220443;13;20260126 01:06;P;;;;;;
D;010;3220443;13;20260126 01:06;P;;;;;;
D;010;3220443;13;20260126 01:06;V;;;;;;
B;010;3190596;14;20260126 01:06;;;70 A;GOULD DR;LEMON TREE PASSAGE;2319;405.8;M;20251205;20260116;660000;R2;R;RESIDENCE;;AAP;;;AV793360;
C;010;3190596;14;20260126 01:06;1412/1085295;
D;010;3190596;14;20260126 01:06;P;;;;;;
D;010;3190596;14;20260126 01:06;V;;;;;;
D;010;3190596;14;20260126 01:06;V;;;;;;
