A;RTSALEDATA;233;20260126 01:08;VALNET;
B;233;2612479;1;20260126 01:08;;;26;NAVEENA ST;BREWARRINA;2839;809.4;M;20260119;20260122;27000;RU5;V;VACANT LAND;;ZAB;;;AV814554;
C;233;2612479;1;20260126 01:08;14/227232;
D;233;2612479;1;20260126 01:08;P;;;;;;
D;233;2612479;1;20260126 01:08;V;;;;;;
Z;6;1;1;2;
