A;001;20011109 11:28;CDIXON;
D;001;1681;7;20011109 11:28;P;;;;;;
D;001;1681;7;20011109 11:28;P;;;;;;
D;001;1681;7;20011109 11:28;V;;;;;;
B;001;2075;8;20011109 11:28;;;97;CESSNOCK RD;ABERMAIN;2326;;;20010601;20010702;50000;A;R;RESIDENCE;;HA;AC;;7861233;
C;001;2075;8;20011109 11:28;24/C/4748;
D;001;2075;8;20011109 11:28;P;;;;;;
D;001;2075;8;20011109 11:28;V;;;;;;
B;001;2209;9;20011109 11:28;;;5;CHURCH ST;WESTON;2326;;;20010713;20010817;93000;A;R;RESIDENCE;;HA;AC;;7884422;
C;001;2209;9;20011109 11:28;1/9/4577;
D;001;2209;9;20011109 11:28;P;;;;;;
D;001;2209;9;20011109 11:28;V;;;;;;
B;001;2226;10;20011109 11:28;;;9;COOMA ST;ABERMAIN;2326;1043;M;20010709;20010822;140000;A;R;RESIDENCE;;HA;AC;;7890307;
C;001;2226;10;20011109 11:28;2//531453;
D;001;2226;10;20011109 11:28;P;;;;;;
D;001;2226;10;20011109 11:28;P;;;;;;
D;001;2226;10;20011109 11:28;V;;;;;;
D;001;2226;10;20011109 11:28;V;;;;;;
B;001;2410;11;20011109 11:28;;;75;HARLE ST;ABERMAIN;2326;;;20010707;20010812;65000;A;R;RESIDENCE;;HA;AC;;7880149;
C;001;2410;11;20011109 11:28;53/F/4748;
D;001;2410;11;20011109 11:28;P;;;;;;
D;001;2410;11;20011109 11:28;V;;;;;;
B;001;2441;12;20011109 11:28;;;141;HARLE ST;ABERMAIN;2326;;;20010625;20010720;132000;A;R;RESIDENCE;;HA;AC;;7820427;
C;001;2441;12;20011109 11:28;17/F/4748;
D;001;2441;12;20011109 11:28;P;;;;;;
D;001;2441;12;20011109 11:28;P;;;;;;
D;001;2441;12;20011109 11:28;V;;;;;;
D;001;2441;12;20011109 11:28;V;;;;;;
B;001;2661;13;20011109 11:28;;;2;ORANGE ST;ABERMAIN;2326;499.6;M;20010622;20010803;83000;A;R;RESIDENCE;;HA;AC;;7884036;
C;001;2661;13;20011109 11:28;2//727360;
D;001;2661;13;20011109 11:28;P;;;;;;
D;001;2661;13;20011109 11:28;V;;;;;;
B;001;2945;14;20011109 11:28;;;46;OLNEY ST;ELLALONG;2325;1079;M;20010704;20010719;91000;A;R;RESIDENCE;;FD;AC;;7816706;
C;001;2945;14;20011109 11:28;4//807322;
D;001;2945;14;20011109 11:28;P;;;;;;
D;001;2945;14;20011109 11:28;P;;;;;;
D;001;2945;14;20011109 11:28;V;;;;;;
B;001;3076;15;20011109 11:28;;;24;CHURCH ST;ELLALONG;2325;;;20010713;20010810;148500;R;R;RESIDENCE;;RZ;;;7863684;
C;001;3076;15;20011109 11:28;1/22/758382;
D;001;3076;15;20011109 11:28;P;;;;;;
D;001;3076;15;20011109 11:28;P;;;;;;
D;001;3076;15;20011109 11:28;V;;;;;;
D;001;3076;15;20011109 11:28;V;;;;;;
B;001;3106;16;20011109 11:28;;;49;VULTURE ST;ELLALONG;2325;1606;M;20010711;20010822;30000;A;V;VACANT LAND;;FD;AV;;7886689;
C;001;3106;16;20011109 11:28;6, 7//8691;
D;001;3106;16;20011109 11:28;P;;;;;;
D;001;3106;16;20011109 11:28;P;;;;;;
D;001;3106;16;20011109 11:28;V;;;;;;
B;001;3126;17;20011109 11:28;;;7;ATKINSON ST;BELLBIRD;2325;;;20010703;20010808;46000;A;R;RESIDENCE;;GN;AC;;7851146;
C;001;3126;17;20011109 11:28;4/7/758082;
D;001;3126;17;20011109 11:28;P;;;;;;
D;001;3126;17;20011109 11:28;P;;;;;;
D;001;3126;17;20011109 11:28;V;;;;;;
B;001;3431;18;20011109 11:28;;;2;KEARSLEY ST;BELLBIRD;2325;;;20010531;20010705;85000;A;R;RESIDENCE;;GN;AC;;7878789;
C;001;3431;18;20011109 11:28;11/1/6821;
D;001;3431;18;20011109 11:28;P;;;;;;
D;001;3431;18;20011109 11:28;P;;;;;;
D;001;3431;18;20011109 11:28;V;;;;;;
B;001;3849;19;20011109 11:28;;;18;RUBY ST;BELLBIRD;2325;632.3;M;20010313;20010418;105000;A;R;RESIDENCE;;GN;AC;;7815393;
C;001;3849;19;20011109 11:28;1/C/7856;
D;001;3849;19;20011109 11:28;P;;;;;;
D;001;3849;19;20011109 11:28;P;;;;;;
D;001;3849;19;20011109 11:28;V;;;;;;
B;001;3916;20;20011109 11:28;;;19;TENNANT ST;BELLBIRD;2325;542.2;M;20010711;20010822;89000;A;R;RESIDENCE;;GN;AC;;7894898;
C;001;3916;20;20011109 11:28;11//621991;
D;001;3916;20;20011109 11:28;P;;;;;;
D;001;3916;20;20011109 11:28;P;;;;;;
D;001;3916;20;20011109 11:28;V;;;;;;
B;001;4106;21;20011109 11:28;;;331;WOLLOMBI RD;BELLBIRD HEIGHTS;2325;;;20010619;20010810;113000;A;R;RESIDENCE;;GN;AC;;7881333;
C;001;4106;21;20011109 11:28;23//14509;
D;001;4106;21;20011109 11:28;P;;;;;;
D;001;4106;21;20011109 11:28;P;;;;;;
D;001;4106;21;20011109 11:28;V;;;;;;
D;001;4106;21;20011109 11:28;V;;;;;;
B;001;4501;22;20011109 11:28;;;28;GEORGE ST;EAST BRANXTON;2335;2023;M;20010712;20010809;16000;R;V;VACANT LAND;;RJ;RV;;7853600;
C;001;4501;22;20011109 11:28;3/6/758153;
D;001;4501;22;20011109 11:28;P;;;;;;
D;001;4501;22;20011109 11:28;V;;;;;;
D;001;4501;22;20011109 11:28;V;;;;;;
B;001;4804;23;20011109 11:28;;;1;SPRING ST;EAST BRANXTON;2335;1147;M;20010626;20010727;85000;A;R;RESIDENCE;;FA;AC;;7833941;
C;001;4804;23;20011109 11:28;17/M/1846;
D;001;4804;23;20011109 11:28;P;;;;;;
D;001;4804;23;20011109 11:28;P;;;;;;
D;001;4804;23;20011109 11:28;V;;;;;;
B;001;4920;24;20011109 11:28;;;5;WILLIAM ST;EAST BRANXTON;2335;1073;M;20010626;20010731;56000;A;R;RESIDENCE;;FA;AC;;7854445;
C;001;4920;24;20011109 11:28;42//557928;
D;001;4920;24;20011109 11:28;P;;;;;;
D;001;4920;24;20011109 11:28;P;;;;;;
D;001;4920;24;20011109 11:28;V;;;;;;
B;001;4988;25;20011109 11:28;;;47;YATES ST;BRANXTON;2335;;;20010824;20010824;14500;A;V;VACANT LAND;;FA;AV;;7893076;
C;001;4988;25;20011109 11:28;18/D/1846;
D;001;4988;25;20011109 11:28;P;;;;;;
D;001;4988;25;20011109 11:28;P;;;;;;
D;001;4988;25;20011109 11:28;V;;;;;;
B;001;5005;26;20011109 11:28;;;15;YATES ST;BRANXTON;2335;748.5;M;20010327;20010609;55000;A;R;RESIDENCE;;FA;AC;;7823754;
C;001;5005;26;20011109 11:28;35/D/1846;
D;001;5005;26;20011109 11:28;P;;;;;;
D;001;5005;26;20011109 11:28;V;;;;;;
B;001;5019;27;20011109 11:28;;;23;ALEXANDER ST;CESSNOCK;2325;;;20010605;20010725;117000;A;R;RESIDENCE;;GK;AC;;7818181;
C;001;5019;27;20011109 11:28;16/E/4927;
D;001;5019;27;20011109 11:28;P;;;;;;
D;001;5019;27;20011109 11:28;V;;;;;;
B;001;5333;28;20011109 11:28;;;13;ANN ST;CESSNOCK;2325;358.3;M;20010528;20010713;173000;A;R;RESIDENCE;;GH;AC;;7892552;
C;001;5333;28;20011109 11:28;71//1020518;
D;001;5333;28;20011109 11:28;P;;;;;;
D;001;5333;28;20011109 11:28;P;;;;;;
D;001;5333;28;20011109 11:28;V;;;;;;
B;001;5449;29;20011109 11:28;;;1;ARCADIA AVE;CESSNOCK;2325;588.1;M;20010716;20010813;92000;A;V;VACANT LAND;;GL;AC;;7859274;
C;001;5449;29;20011109 11:28;79//28268;
D;001;5449;29;20011109 11:28;P;;;;;;
D;001;5449;29;20011109 11:28;P;;;;;;
D;001;5449;29;20011109 11:28;V;;;;;;
B;001;5734;30;20011109 11:28;;;11;BUCKLAND AVE;CESSNOCK;2325;;;20010620;20010803;75000;A;R;RESIDENCE;;GK;AC;;7868844;
C;001;5734;30;20011109 11:28;49//12682;
D;001;5734;30;20011109 11:28;P;;;;;;
D;001;5734;30;20011109 11:28;P;;;;;;
D;001;5734;30;20011109 11:28;V;;;;;;
D;001;5734;30;20011109 11:28;V;;;;;;
B;001;5965;31;20011109 11:28;;;32;CHARLTON ST;CESSNOCK;2325;;;20010629;20010812;66000;B;R;RESIDENCE;;CB;AC;;7856100;
C;001;5965;31;20011109 11:28;10/E/4653;
D;001;5965;31;20011109 11:28;P;;;;;;
D;001;5965;31;20011109 11:28;P;;;;;;
D;001;5965;31;20011109 11:28;V;;;;;;
B;001;6298;32;20011109 11:28;;;3;DAVID ST;CESSNOCK;2325;809.4;M;20010704;20010815;77000;A;R;RESIDENCE;;GE;AC;;7867971;
C;001;6298;32;20011109 11:28;4/C/5000;
D;001;6298;32;20011109 11:28;P;;;;;;
D;001;6298;32;20011109 11:28;P;;;;;;
D;001;6298;32;20011109 11:28;V;;;;;;
B;001;6310;33;20011109 11:28;;;25;DAVID ST;CESSNOCK;2325;;;20010727;20010815;79500;A;R;RESIDENCE;;GE;AC;;7866353;
C;001;6310;33;20011109 11:28;16/C/5000;
D;001;6310;33;20011109 11:28;P;;;;;;
D;001;6310;33;20011109 11:28;P;;;;;;
D;001;6310;33;20011109 11:28;V;;;;;;
D;001;6310;33;20011109 11:28;V;;;;;;
D;001;6310;33;20011109 11:28;V;;;;;;
D;001;6310;33;20011109 11:28;V;;;;;;
D;001;6310;33;20011109 11:28;V;;;;;;
B;001;6394;34;20011109 11:28;;;70;DESMOND ST;CESSNOCK;2325;;;20010806;20010806;85000;A;R;RESIDENCE;;GP;AC;;7879549;
C;001;6394;34;20011109 11:28;36/A/12005;
D;001;6394;34;20011109 11:28;P;;;;;;
D;001;6394;34;20011109 11:28;V;;;;;;
D;001;6394;34;20011109 11:28;V;;;;;;
B;001;6685;35;20011109 11:28;;;1 A;FOSTER ST;CESSNOCK;2325;295.8;M;20010706;20010727;167000;A;R;RESIDENCE;;GH;AC;;7844860;
C;001;6685;35;20011109 11:28;72//1020518;
D;001;6685;35;20011109 11:28;P;;;;;;
D;001;6685;35;20011109 11:28;V;;;;;;
B;001;6970;36;20011109 11:28;;;25;JAMES ST;CESSNOCK;2325;;;20010713;20010824;70000;A;R;RESIDENCE;;GP;AC;;7893856;
C;001;6970;36;20011109 11:28;12/1/5085;
D;001;6970;36;20011109 11:28;P;;;;;;
D;001;6970;36;20011109 11:28;V;;;;;;
B;001;7028;37;20011109 11:28;;;15;KANOWNA AVE;CESSNOCK;2325;;;20010528;20010802;68000;A;V;VACANT LAND;;GE;AC;;7845806;
C;001;7028;37;20011109 11:28;20/C/4924;
D;001;7028;37;20011109 11:28;P;;;;;;
D;001;7028;37;20011109 11:28;V;;;;;;
B;001;7141;38;20011109 11:28;;;3;LEE-ANN CRES;CESSNOCK;2325;;;20010515;20010720;89000;A;R;RESIDENCE;;GE;AC;;7892874;
C;001;7141;38;20011109 11:28;37//253077;
D;001;7141;38;20011109 11:28;P;;;;;;
D;001;7141;38;20011109 11:28;P;;;;;;
D;001;7141;38;20011109 11:28;V;;;;;;
B;001;7387;39;20011109 11:28;;;6;MCGRANE ST;CESSNOCK;2325;809.4;M;20010621;20010803;86000;A;R;RESIDENCE;;GH;AC;;7839649;
C;001;7387;39;20011109 11:28;1/18/5442;
D;001;7387;39;20011109 11:28;P;;;;;;
D;001;7387;39;20011109 11:28;P;;;;;;
D;001;7387;39;20011109 11:28;V;;;;;;
B;001;7511;40;20011109 11:28;;;45;MACLEAN ST;CESSNOCK;2325;;;19710916;20010725;9630;A;R;RESIDENCE;;GK;AC;;7871973;
C;001;7511;40;20011109 11:28;236//12878;
D;001;7511;40;20011109 11:28;P;;;;;;
D;001;7511;40;20011109 11:28;V;;;;;;
B;001;7657;41;20011109 11:28;;;127;MACQUARIE AVE;CESSNOCK;2325;594.6;M;20010709;20010810;148000;B;R;RESIDENCE;;CC;AC;;7886075;
C;001;7657;41;20011109 11:28;1//584215;
D;001;7657;41;20011109 11:28;P;;;;;;
D;001;7657;41;20011109 11:28;P;;;;;;
D;001;7657;41;20011109 11:28;V;;;;;;
B;001;7719;42;20011109 11:28;;;342;MAITLAND RD;CESSNOCK;2325;499.6;M;20010518;20010629;53500;A;R;RESIDENCE;;GE;AC;;7851905;
C;001;7719;42;20011109 11:28;2//306632;
D;001;7719;42;20011109 11:28;P;;;;;;
D;001;7719;42;20011109 11:28;V;;;;;;
D;001;7719;42;20011109 11:28;V;;;;;;
B;001;7766;43;20011109 11:28;;;245;MAITLAND RD;CESSNOCK;2325;;;20010626;20010807;67000;A;R;RESIDENCE;;GE;AC;;7855301;
C;001;7766;43;20011109 11:28;8/1/758241;
D;001;7766;43;20011109 11:28;P;;;;;;
D;001;7766;43;20011109 11:28;P;;;;;;
D;001;7766;43;20011109 11:28;V;;;;;;
B;001;7818;44;20011109 11:28;;;21;MARGARET ST;CESSNOCK;2325;;;20010705;20010802;82500;A;R;RESIDENCE;;GP;AC;;7858903;
C;001;7818;44;20011109 11:28;3/8/5465;
D;001;7818;44;20011109 11:28;P;;;;;;
D;001;7818;44;20011109 11:28;P;;;;;;
D;001;7818;44;20011109 11:28;V;;;;;;
B;001;7871;45;20011109 11:28;;;18;MAVIS ST;CESSNOCK;2325;785.9;M;20010618;20010716;134000;A;R;RESIDENCE;;GK;AC;;7852021;
C;001;7871;45;20011109 11:28;27//259443;
D;001;7871;45;20011109 11:28;P;;;;;;
D;001;7871;45;20011109 11:28;P;;;;;;
D;001;7871;45;20011109 11:28;V;;;;;;
B;001;8137;46;20011109 11:28;;;82;MOUNT VW RD;CESSNOCK;2325;;;20010702;20010813;105000;A;3;;;GK;AC;;7875833;
C;001;8137;46;20011109 11:28;10//12381;
D;001;8137;46;20011109 11:28;P;;;;;;
D;001;8137;46;20011109 11:28;P;;;;;;
D;001;8137;46;20011109 11:28;V;;;;;;
B;001;8230;47;20011109 11:28;;;12;NORTH AVE;CESSNOCK;2325;;;20010626;20010816;110000;B;R;RESIDENCE;;CB;AC;;7872670;
C;001;8230;47;20011109 11:28;2/M/9252;
D;001;8230;47;20011109 11:28;P;;;;;;
D;001;8230;47;20011109 11:28;V;;;;;;
B;001;8466;48;20011109 11:28;;;20;SHEDDEN ST;CESSNOCK;2325;;;20010705;20010801;85000;A;R;RESIDENCE;;GK;AC;;7831825;
C;001;8466;48;20011109 11:28;15/H/4927;
D;001;8466;48;20011109 11:28;P;;;;;;
D;001;8466;48;20011109 11:28;P;;;;;;
D;001;8466;48;20011109 11:28;V;;;;;;
B;001;8994;49;20011109 11:28;;;187;WOLLOMBI RD;CESSNOCK;2325;651.3;M;20010724;20010731;217500;B;R;RESIDENCE;;CB;BS;;7878247;
C;001;8994;49;20011109 11:28;8//38740;
D;001;8994;49;20011109 11:28;P;;;;;;
D;001;8994;49;20011109 11:28;V;;;;;;
B;001;9087;50;20011109 11:28;;;4;YANGO ST;CESSNOCK;2325;;;20010617;20010730;65000;A;R;RESIDENCE;;GE;AC;;7828194;
C;001;9087;50;20011109 11:28;19/1/758241;
D;001;9087;50;20011109 11:28;P;;;;;;
D;001;9087;50;20011109 11:28;V;;;;;;
D;001;9087;50;20011109 11:28;V;;;;;;
B;001;9247;51;20011109 11:28;;;17;CLIFT ST;GRETA;2334;1821;M;20010814;20010814;92000;A;R;RESIDENCE;;FB;AC;;7883944;
C;001;9247;51;20011109 11:28;1//1006667;
D;001;9247;51;20011109 11:28;P;;;;;;
D;001;9247;51;20011109 11:28;P;;;;;;
D;001;9247;51;20011109 11:28;V;;;;;;
D;001;9247;51;20011109 11:28;V;;;;;;
B;001;9268;52;20011109 11:28;;;4;DEVON ST;GRETA;2334;571.7;M;20010628;20010727;64500;A;R;RESIDENCE;;FB;AC;;7818864;
C;001;9268;52;20011109 11:28;1//1008885;
D;001;9268;52;20011109 11:28;P;;;;;;
D;001;9268;52;20011109 11:28;V;;;;;;
B;001;9271;53;20011109 11:28;;;10;DEVON ST;GRETA;2334;576.7;M;20010509;20010613;67500;A;R;RESIDENCE;;FB;AC;;7859672;
C;001;9271;53;20011109 11:28;4//1008885;
D;001;9271;53;20011109 11:28;P;;;;;;
D;001;9271;53;20011109 11:28;P;;;;;;
D;001;9271;53;20011109 11:28;V;;;;;;
B;001;9588;54;20011109 11:28;;;15;NORTH ST;GRETA;2334;;;20010713;20010815;85000;A;R;RESIDENCE;;FB;AC;;7866531;
C;001;9588;54;20011109 11:28;7//8335;
D;001;9588;54;20011109 11:28;P;;;;;;
D;001;9588;54;20011109 11:28;V;;;;;;
B;001;9722;55;20011109 11:28;;;53;WATER ST;GRETA;2334;5533;M;20010615;20010801;68000;R;V;VACANT LAND;;RK;RV;;7859164;
C;001;9722;55;20011109 11:28;112//850912;
D;001;9722;55;20011109 11:28;P;;;;;;
D;001;9722;55;20011109 11:28;P;;;;;;
D;001;9722;55;20011109 11:28;V;;;;;;
B;001;9926;56;20011109 11:28;;;33;TRENCHARD ST;HEDDON GRETA;2321;809.4;M;20010626;20010727;139000;A;R;RESIDENCE;;HE;AC;;7841845;
C;001;9926;56;20011109 11:28;1/7/3816;
D;001;9926;56;20011109 11:28;P;;;;;;
D;001;9926;56;20011109 11:28;V;;;;;;
B;001;10243;57;20011109 11:28;;;5;BELL ST;GRETA;2334;1012;M;20010621;20010726;85000;R;R;RESIDENCE;;RJ;RR;;7832870;
C;001;10243;57;20011109 11:28;1//194907;
D;001;10243;57;20011109 11:28;P;;;;;;
D;001;10243;57;20011109 11:28;V;;;;;;
D;001;10243;57;20011109 11:28;V;;;;;;
B;001;10244;58;20011109 11:28;;;7;BELL ST;GRETA;2334;1012;M;20010621;20010726;85000;R;R;RESIDENCE;;RJ;RR;;7832870;
C;001;10244;58;20011109 11:28;2//194907;
D;001;10244;58;20011109 11:28;P;;;;;;
D;001;10244;58;20011109 11:28;V;;;;;;
D;001;10244;58;20011109 11:28;V;;;;;;
B;001;10285;59;20011109 11:28;;;39;POKOLBIN ST;KEARSLEY;2325;1012;M;20010607;20010716;78000;A;R;RESIDENCE;;FH;AC;;7826350;
C;001;10285;59;20011109 11:28;10/2/758555;
D;001;10285;59;20011109 11:28;P;;;;;;
D;001;10285;59;20011109 11:28;P;;;;;;
D;001;10285;59;20011109 11:28;V;;;;;;
D;001;10285;59;20011109 11:28;V;;;;;;
B;001;10702;60;20011109 11:28;;;88;ABERDARE ST;KURRI KURRI;2327;;;20010629;20010727;73500;A;R;RESIDENCE;;HC;AC;;7850979;
C;001;10702;60;20011109 11:28;2//938871;
D;001;10702;60;20011109 11:28;P;;;;;;
D;001;10702;60;20011109 11:28;P;;;;;;
D;001;10702;60;20011109 11:28;V;;;;;;
B;001;10813;61;20011109 11:28;;;175;ABERDARE ST;KURRI KURRI;2327;;;20010703;20010803;85000;A;V;VACANT LAND;;HC;AV;;7876237;
C;001;10813;61;20011109 11:28;B, C//182197;
D;001;10813;61;20011109 11:28;P;;;;;;
D;001;10813;61;20011109 11:28;V;;;;;;
B;001;10987;62;20011109 11:28;;;116;BARTON ST;KURRI KURRI;2327;506;M;20010625;20010730;87000;B;R;RESIDENCE;;CD;AC;;7820265;
C;001;10987;62;20011109 11:28;4//667803;
D;001;10987;62;20011109 11:28;P;;;;;;
D;001;10987;62;20011109 11:28;V;;;;;;
D;001;10987;62;20011109 11:28;V;;;;;;
B;001;11748;63;20011109 11:28;;;10;GRETA ST;KURRI KURRI;2327;;;20010531;20010712;100000;A;R;RESIDENCE;;HC;AC;;7825943;
C;001;11748;63;20011109 11:28;1//318562;
D;001;11748;63;20011109 11:28;P;;;;;;
D;001;11748;63;20011109 11:28;V;;;;;;
B;001;11873;64;20011109 11:28;;;136;HOPETOUN ST;KURRI KURRI;2327;;;20010529;20010801;76000;A;R;RESIDENCE;;HC;AC;;7844315;
C;001;11873;64;20011109 11:28;1/44/758590;
D;001;11873;64;20011109 11:28;P;;;;;;
D;001;11873;64;20011109 11:28;P;;;;;;
D;001;11873;64;20011109 11:28;V;;;;;;
D;001;11873;64;20011109 11:28;V;;;;;;
B;001;11956;65;20011109 11:28;;;65;HOPETOUN ST;KURRI KURRI;2327;;;20010619;20010803;117000;A;R;RESIDENCE;;HC;AC;;7870803;
C;001;11956;65;20011109 11:28;B//356568;
D;001;11956;65;20011109 11:28;P;;;;;;
D;001;11956;65;20011109 11:28;P;;;;;;
D;001;11956;65;20011109 11:28;V;;;;;;
B;001;12308;66;20011109 11:28;;;182;MAITLAND ST;KURRI KURRI;2327;;;20010711;20010822;56250;A;R;RESIDENCE;;HC;AC;;7877625;
C;001;12308;66;20011109 11:28;2//965234;
D;001;12308;66;20011109 11:28;P;;;;;;
D;001;12308;66;20011109 11:28;V;;;;;;
D;001;12308;66;20011109 11:28;V;;;;;;
B;001;12379;67;20011109 11:28;;;135;MAITLAND ST;KURRI KURRI;2327;784.1;M;20010709;20010801;104000;A;R;RESIDENCE;;HC;AC;;7849993;
C;001;12379;67;20011109 11:28;A//379154;
D;001;12379;67;20011109 11:28;P;;;;;;
D;001;12379;67;20011109 11:28;P;;;;;;
D;001;12379;67;20011109 11:28;V;;;;;;
B;001;12597;68;20011109 11:28;;;128;NORTHCOTE ST;KURRI KURRI;2327;480.6;M;20010504;20010801;25000;A;R;RESIDENCE;;HC;AV;;7824152;
C;001;12597;68;20011109 11:28;1//520907;
D;001;12597;68;20011109 11:28;P;;;;;;
D;001;12597;68;20011109 11:28;V;;;;;;
B;001;14037;69;20011109 11:28;;;27;ABERMAIN ST;PELAW MAIN;2327;1012;M;20010808;20010808;62000;A;R;RESIDENCE;;HD;AC;;7880606;
C;001;14037;69;20011109 11:28;15/3/758834;
D;001;14037;69;20011109 11:28;P;;;;;;
D;001;14037;69;20011109 11:28;V;;;;;;
D;001;14037;69;20011109 11:28;V;;;;;;
B;001;14175;70;20011109 11:28;;;34;EVATT ST;PELAW MAIN;2327;555.5;M;20010711;20010815;157000;A;R;RESIDENCE;;HD;AC;;7870689;
C;001;14175;70;20011109 11:28;31//263594;
D;001;14175;70;20011109 11:28;P;;;;;;
D;001;14175;70;20011109 11:28;P;;;;;;
D;001;14175;70;20011109 11:28;V;;;;;;
B;001;14176;71;20011109 11:28;;;32;EVATT ST;PELAW MAIN;2327;555.5;M;20010606;20010720;152000;A;R;RESIDENCE;;HD;AC;;7825417;
C;001;14176;71;20011109 11:28;32//263594;
D;001;14176;71;20011109 11:28;P;;;;;;
D;001;14176;71;20011109 11:28;P;;;;;;
D;001;14176;71;20011109 11:28;V;;;;;;
B;001;14762;72;20011109 11:28;;;38;CESSNOCK RD;WESTON;2326;765.1;M;20010530;20010718;60000;A;V;VACANT LAND;;HB;AV;;7821446;
C;001;14762;72;20011109 11:28;3/A/5366;
D;001;14762;72;20011109 11:28;P;;;;;;
D;001;14762;72;20011109 11:28;P;;;;;;
D;001;14762;72;20011109 11:28;V;;;;;;
D;001;14762;72;20011109 11:28;V;;;;;;
B;001;14928;73;20011109 11:28;;;24;ELFORD AVE;WESTON;2326;;;20010621;20010725;105500;A;R;RESIDENCE;;HB;AC;;7835554;
C;001;14928;73;20011109 11:28;137//13855;
D;001;14928;73;20011109 11:28;P;;;;;;
D;001;14928;73;20011109 11:28;V;;;;;;
D;001;14928;73;20011109 11:28;V;;;;;;
B;001;14936;74;20011109 11:28;;;8;ELFORD AVE;WESTON;2326;;;20010621;20010801;108000;A;R;RESIDENCE;;HB;AC;;7843027;
C;001;14936;74;20011109 11:28;145//13855;
D;001;14936;74;20011109 11:28;P;;;;;;
D;001;14936;74;20011109 11:28;P;;;;;;
D;001;14936;74;20011109 11:28;V;;;;;;
D;001;14936;74;20011109 11:28;V;;;;;;
B;001;14969;75;20011109 11:28;;;38;FIFTH ST;WESTON;2326;;;20010625;20010820;102000;A;R;RESIDENCE;;HB;AC;;7880507;
C;001;14969;75;20011109 11:28;4/33/979187;
D;001;14969;75;20011109 11:28;P;;;;;;
D;001;14969;75;20011109 11:28;P;;;;;;
D;001;14969;75;20011109 11:28;V;;;;;;
B;001;15269;76;20011109 11:28;;;37;HALL ST;WESTON;2326;;;20010614;20010726;78500;A;R;RESIDENCE;;HB;AC;;7835517;
C;001;15269;76;20011109 11:28;1/12/979187;
D;001;15269;76;20011109 11:28;P;;;;;;
D;001;15269;76;20011109 11:28;P;;;;;;
D;001;15269;76;20011109 11:28;V;;;;;;
B;001;15413;77;20011109 11:28;;;7;NINTH ST;WESTON;2326;809.4;M;20010709;20010720;136069;A;V;VACANT LAND;;HB;AC;;7839256;
C;001;15413;77;20011109 11:28;14/25/979187;
D;001;15413;77;20011109 11:28;P;;;;;;
D;001;15413;77;20011109 11:28;P;;;;;;
D;001;15413;77;20011109 11:28;V;;;;;;
B;001;15841;78;20011109 11:28;;;33;THIRD ST;WESTON;2326;521;M;20010711;20010807;90000;A;R;RESIDENCE;;HB;AC;;7854437;
C;001;15841;78;20011109 11:28;1//995027;
D;001;15841;78;20011109 11:28;P;;;;;;
D;001;15841;78;20011109 11:28;P;;;;;;
D;001;15841;78;20011109 11:28;V;;;;;;
B;001;16088;79;20011109 11:28;;;8;YORK ST;GRETA;2334;1024;M;20010806;20010824;25000;A;V;VACANT LAND;;FB;AV;;7888847;
C;001;16088;79;20011109 11:28;16/E/5904;
D;001;16088;79;20011109 11:28;P;;;;;;
D;001;16088;79;20011109 11:28;V;;;;;;
