A;001;20010719 12:18;PDANN;
B;001;63;1;20010719 12:18;;;78;ABERDARE RD;ABERDARE;2325;1012;M;20010223;20010406;92000;A;R;;;GA;AC;;7537514;
C;001;63;1;20010719 12:18;15/39/758002;
D;001;63;1;20010719 12:18;P;;;;;;
D;001;63;1;20010719 12:18;P;;;;;;
D;001;63;1;20010719 12:18;V;;;;;;
D;001;63;1;20010719 12:18;V;;;;;;
B;001;76;2;20010719 12:18;;;50;ABERDARE RD;ABERDARE;2325;1012;M;20001129;20001129;0;A;R;;;GA;;;7551909;
C;001;76;2;20010719 12:18;B//377186;
D;001;76;2;20010719 12:18;P;;;;;;
D;001;76;2;20010719 12:18;V;;;;;;
D;001;76;2;20010719 12:18;V;;;;;;
B;001;595;3;20010719 12:18;;;32;CUMBERLAND ST;CESSNOCK;2325;;;20010112;20010303;92500;B;R;;;CB;BS;;7528919;
C;001;595;3;20010719 12:18;35/A/4528;
D;001;595;3;20010719 12:18;P;;;;;;
D;001;595;3;20010719 12:18;P;;;;;;
D;001;595;3;20010719 12:18;V;;;;;;
B;001;748;4;20010719 12:18;;;15;GORDON AVE;CESSNOCK;2325;505.8;M;20010315;20010412;117000;A;R;;;GB;AC;;7558545;
C;001;748;4;20010719 12:18;21//587092;
D;001;748;4;20010719 12:18;P;;;;;;
D;001;748;4;20010719 12:18;P;;;;;;
D;001;748;4;20010719 12:18;V;;;;;;
D;001;748;4;20010719 12:18;V;;;;;;
B;001;909;5;20010719 12:18;;;19;HARRIS ST;CESSNOCK;2325;;;20000313;20000313;0;A;R;;;GB;;;7553136;
C;001;909;5;20010719 12:18;38/D/4528;
D;001;909;5;20010719 12:18;P;;;;;;
B;001;920;6;20010719 12:18;;;36;HARRIS ST;CESSNOCK;2325;;;20010227;20010327;115000;A;R;;;GB;AC;;7550623;
C;001;920;6;20010719 12:18;14/E/4269;
D;001;920;6;20010719 12:18;P;;;;;;
D;001;920;6;20010719 12:18;P;;;;;;
D;001;920;6;20010719 12:18;V;;;;;;
B;001;964;7;20010719 12:18;;;26;HIGH ST;CESSNOCK;2325;;;20010201;20010316;83000;A;R;;;GB;BS;;7529865;
C;001;964;7;20010719 12:18;18/D/4269;
D;001;964;7;20010719 12:18;P;;;;;;
D;001;964;7;20010719 12:18;P;;;;;;
D;001;964;7;20010719 12:18;V;;;;;;
B;001;1065;8;20010719 12:18;;;29;LINKS AVE;CESSNOCK;2325;576;M;20010315;20010405;50000;A;V;;;GS;AV;;7537205;
C;001;1065;8;20010719 12:18;15//844843;
D;001;1065;8;20010719 12:18;P;;;;;;
D;001;1065;8;20010719 12:18;P;;;;;;
D;001;1065;8;20010719 12:18;V;;;;;;
D;001;1065;8;20010719 12:18;V;;;;;;
B;001;1104;9;20010719 12:18;;;25;MCFARLANE ST;CESSNOCK;2325;809.4;M;20010129;20010326;113000;A;R;;;GB;AC;;7560968;
C;001;1104;9;20010719 12:18;3/D/4308;
D;001;1104;9;20010719 12:18;P;;;;;;
D;001;1104;9;20010719 12:18;P;;;;;;
D;001;1104;9;20010719 12:18;V;;;;;;
B;001;1211;10;20010719 12:18;;;53;MELBOURNE ST;ABERDARE;2325;1012;M;20010228;20010411;95000;A;R;;;GA;AC;;7551003;
C;001;1211;10;20010719 12:18;2/17/758002;
D;001;1211;10;20010719 12:18;P;;;;;;
D;001;1211;10;20010719 12:18;P;;;;;;
D;001;1211;10;20010719 12:18;V;;;;;;
B;001;1503;11;20010719 12:18;;;4;QUARRYBYLONG ST;ABERDARE;2325;543.8;M;20010202;20010327;92000;A;R;;;GA;AC;;7516208;
C;001;1503;11;20010719 12:18;B//360670;
D;001;1503;11;20010719 12:18;P;;;;;;
D;001;1503;11;20010719 12:18;P;;;;;;
D;001;1503;11;20010719 12:18;V;;;;;;
B;001;1531;12;20010719 12:18;;;19;RAILWAY ST;CESSNOCK;2325;;;20010301;20010405;50000;A;V;;;GB;AV;;7537138;
C;001;1531;12;20010719 12:18;1/6/758002;
D;001;1531;12;20010719 12:18;P;;;;;;
D;001;1531;12;20010719 12:18;P;;;;;;
D;001;1531;12;20010719 12:18;V;;;;;;
B;001;1944;13;20010719 12:18;;;183;VINCENT ST;CESSNOCK;2325;1284;M;20010206;20010308;190000;B;3;Other;;CC;BG;;7549777;
C;001;1944;13;20010719 12:18;100//544102;
D;001;1944;13;20010719 12:18;P;;;;;;
D;001;1944;13;20010719 12:18;V;;;;;;
B;001;2050;14;20010719 12:18;;;36;ARMIDALE ST;ABERMAIN;2326;947;M;20010215;20010215;0;A;R;;;HA;;;7500354;
C;001;2050;14;20010719 12:18;2//727347;
D;001;2050;14;20010719 12:18;P;;;;;;
D;001;2050;14;20010719 12:18;P;;;;;;
D;001;2050;14;20010719 12:18;V;;;;;;
B;001;2347;15;20010719 12:18;;;102;HARLE ST;ABERMAIN;2326;;;20000213;20010323;55000;A;R;;;HA;AC;;7532424;
