A;003;20020109 10:56;PDANN;
B;003;25346;1;20020109 10:56;;;58;ADELAIDE AVE;UMINA;2257;619.7;M;20010831;20011002;335000;A;R;RESIDENCE;;FU;AC;;8029583;
C;003;25346;1;20020109 10:56;299//9894;
D;003;25346;1;20020109 10:56;P;;;;;;
D;003;25346;1;20020109 10:56;V;;;;;;
B;003;25404;2;20020109 10:56;;;79;ADELAIDE AVE;UMINA;2257;619.7;M;20010813;20010924;215000;A;R;RESIDENCE;;FU;AC;;8046230;
C;003;25404;2;20020109 10:56;284//9894;
D;003;25404;2;20020109 10:56;P;;;;;;
D;003;25404;2;20020109 10:56;P;;;;;;
D;003;25404;2;20020109 10:56;V;;;;;;
B;003;25547;3;20020109 10:56;;;3;AIRLY RD;UMINA;2257;670.3;M;20010905;20011019;237000;A;R;RESIDENCE;;GG;AC;;8053530;
C;003;25547;3;20020109 10:56;187//10633;
D;003;25547;3;20020109 10:56;P;;;;;;
D;003;25547;3;20020109 10:56;P;;;;;;
D;003;25547;3;20020109 10:56;V;;;;;;
B;003;25587;4;20020109 10:56;;;47;ALAN ST;NIAGARA PARK;2250;1.556;H;20010815;20010926;510000;P;R;RESIDENCE;;PD;AC;;8024049;
C;003;25587;4;20020109 10:56;7//30970;
D;003;25587;4;20020109 10:56;P;;;;;;
D;003;25587;4;20020109 10:56;P;;;;;;
D;003;25587;4;20020109 10:56;P;;;;;;
D;003;25587;4;20020109 10:56;V;;;;;;
D;003;25587;4;20020109 10:56;V;;;;;;
B;003;25656;5;20020109 10:56;;;21;ALANNA ST;TERRIGAL;2260;581.7;M;20010917;20011015;292000;A;R;RESIDENCE;;FQ;AC;;8038848;
C;003;25656;5;20020109 10:56;12//237777;
D;003;25656;5;20020109 10:56;P;;;;;;
D;003;25656;5;20020109 10:56;V;;;;;;
D;003;25656;5;20020109 10:56;V;;;;;;
D;003;25656;5;20020109 10:56;V;;;;;;
B;003;25746;6;20020109 10:56;;;46;ALBANY ST;POINT FREDERICK;2250;904.2;M;20010713;20010928;498500;A;R;RESIDENCE;;GH;AC;;8019807;
C;003;25746;6;20020109 10:56;C//384150;
D;003;25746;6;20020109 10:56;P;;;;;;
D;003;25746;6;20020109 10:56;P;;;;;;
D;003;25746;6;20020109 10:56;V;;;;;;
B;003;25839;7;20020109 10:56;;2;150;ALBANY ST;POINT FREDERICK;2250;;;20010620;20011005;180000;;3;HOME UNIT;2;;;;8027992;
C;003;25839;7;20020109 10:56;2//32776;
D;003;25839;7;20020109 10:56;P;;;;;;
D;003;25839;7;20020109 10:56;V;;;;;;
B;003;25919;8;20020109 10:56;;5;199;ALBANY ST;POINT FREDERICK;2250;;;20010824;20010925;389000;;R;RESIDENCE;5;;;;8019442;
C;003;25919;8;20020109 10:56;5//8560;
D;003;25919;8;20020109 10:56;P;;;;;;
D;003;25919;8;20020109 10:56;P;;;;;;
D;003;25919;8;20020109 10:56;V;;;;;;
D;003;25919;8;20020109 10:56;V;;;;;;
B;003;26337;9;20020109 10:56;;;28;ALDINGA DR;WAMBERAL;2260;505.9;M;20010827;20011002;280000;A;R;RESIDENCE;;GT;AC;;8009363;
C;003;26337;9;20020109 10:56;37//234213;
D;003;26337;9;20020109 10:56;P;;;;;;
D;003;26337;9;20020109 10:56;P;;;;;;
D;003;26337;9;20020109 10:56;V;;;;;;
D;003;26337;9;20020109 10:56;V;;;;;;
