A;004;20010720 08:53;PDANN;
B;004;96063;1;20010720 08:53;;;57;ARCADIA ST;ARCADIA VALE;2283;;;20010424;20010524;36000;A;V;;;ME;;;7663991;
C;004;96063;1;20010720 08:53;540//13129;
D;004;96063;1;20010720 08:53;P;;;;;;
D;004;96063;1;20010720 08:53;V;;;;;;
B;004;96142;2;20010720 08:53;;;67;DONNELLY RD;ARCADIA VALE;2283;815.7;M;20010518;20010619;33500;A;V;;;ME;;;7715876;
C;004;96142;2;20010720 08:53;445//13129;
D;004;96142;2;20010720 08:53;P;;;;;;
D;004;96142;2;20010720 08:53;V;;;;;;
B;004;96206;3;20010720 08:53;;;82;GLADE ST;ARCADIA VALE;2283;543.8;M;20010501;20010607;37000;A;V;;;ME;;;7711724;
C;004;96206;3;20010720 08:53;485//13129;
D;004;96206;3;20010720 08:53;P;;;;;;
D;004;96206;3;20010720 08:53;P;;;;;;
D;004;96206;3;20010720 08:53;V;;;;;;
B;004;96208;4;20010720 08:53;;;78;GLADE ST;ARCADIA VALE;2283;569.1;M;20010510;20010510;0;A;R;;;ME;;;7704701;
C;004;96208;4;20010720 08:53;487//13129;
D;004;96208;4;20010720 08:53;P;;;;;;
D;004;96208;4;20010720 08:53;V;;;;;;
D;004;96208;4;20010720 08:53;V;;;;;;
B;004;96618;5;20010720 08:53;;;24;MONTGOMERY ST;ARGENTON;2284;;;20000426;20000426;0;A;R;;;CB;;;7687895;
C;004;96618;5;20010720 08:53;26//17758;
D;004;96618;5;20010720 08:53;P;;;;;;
D;004;96618;5;20010720 08:53;V;;;;;;
B;004;96809;6;20010720 08:53;;;10;PRINCESS ST;ARGENTON;2284;;;20010412;20010615;121000;A;R;;;CB;;;7696798;
C;004;96809;6;20010720 08:53;2/I/8993;
D;004;96809;6;20010720 08:53;P;;;;;;
D;004;96809;6;20010720 08:53;V;;;;;;
D;004;96809;6;20010720 08:53;V;;;;;;
B;004;96871;7;20010720 08:53;;;23;ROBERT ST;ARGENTON;2284;;;20010327;20010327;0;A;R;;;CB;;;7511961;
C;004;96871;7;20010720 08:53;127//14329;
D;004;96871;7;20010720 08:53;P;;;;;;
D;004;96871;7;20010720 08:53;P;;;;;;
D;004;96871;7;20010720 08:53;V;;;;;;
B;004;97030;8;20010720 08:53;;;41;ALTON RD;COORANBONG;2265;;;20010501;20010531;115500;A;V;;;NJ;;;7667474;
C;004;97030;8;20010720 08:53;1//333168;
D;004;97030;8;20010720 08:53;P;;;;;;
D;004;97030;8;20010720 08:53;V;;;;;;
B;004;97157;9;20010720 08:53;;;18;BABERS RD;COORANBONG;2265;658.7;M;20010328;20010606;78950;A;V;;;NJ;;;7681706;
C;004;97157;9;20010720 08:53;21//1014607;
D;004;97157;9;20010720 08:53;P;;;;;;
D;004;97157;9;20010720 08:53;P;;;;;;
D;004;97157;9;20010720 08:53;V;;;;;;
B;004;97176;10;20010720 08:53;;;16;CADILLAC CL;COORANBONG;2265;626.6;M;20010420;20010531;118000;A;R;;;NJ;;;7705199;
C;004;97176;10;20010720 08:53;12//701018;
D;004;97176;10;20010720 08:53;P;;;;;;
D;004;97176;10;20010720 08:53;P;;;;;;
D;004;97176;10;20010720 08:53;V;;;;;;
D;004;97176;10;20010720 08:53;V;;;;;;
B;004;97198;11;20010720 08:53;;;15;CLIFFORD AVE;COORANBONG;2265;731.9;M;20010530;20010626;189000;A;R;;;NJ;;;7728874;
C;004;97198;11;20010720 08:53;15//246011;
D;004;97198;11;20010720 08:53;P;;;;;;
D;004;97198;11;20010720 08:53;P;;;;;;
D;004;97198;11;20010720 08:53;V;;;;;;
B;004;97423;12;20010720 08:53;;;15;KENNEDY CL;COORANBONG;2265;650.2;M;20010412;20010523;67000;A;V;;;NJ;;;7679974;
C;004;97423;12;20010720 08:53;10//865588;
D;004;97423;12;20010720 08:53;P;;;;;;
D;004;97423;12;20010720 08:53;V;;;;;;
D;004;97423;12;20010720 08:53;V;;;;;;
B;004;97431;13;20010720 08:53;;;18;KENNEDY CL;COORANBONG;2265;644.1;M;20010508;20010612;62000;A;V;;;NJ;;;7701394;
C;004;97431;13;20010720 08:53;2//865588;
D;004;97431;13;20010720 08:53;P;;;;;;
D;004;97431;13;20010720 08:53;V;;;;;;
D;004;97431;13;20010720 08:53;V;;;;;;
B;004;97539;14;20010720 08:53;;;15;CASUARINA CL;TORONTO;2283;1111;M;20010402;20010525;40000;A;V;;;FY;;;7672699;
C;004;97539;14;20010720 08:53;406//1006267;
D;004;97539;14;20010720 08:53;P;;;;;;
D;004;97539;14;20010720 08:53;V;;;;;;
B;004;97830;15;20010720 08:53;;;76;CLYDEBANK RD;BALMORAL(RATHMINES);2283;689.2;M;20010522;20010619;134500;A;R;;;MC;;;7706593;
C;004;97830;15;20010720 08:53;79//553010;
D;004;97830;15;20010720 08:53;P;;;;;;
D;004;97830;15;20010720 08:53;P;;;;;;
D;004;97830;15;20010720 08:53;V;;;;;;
B;004;98065;16;20010720 08:53;;;21;WOODLANDS AVE;BALMORAL;2283;752.5;M;20010514;20010529;197000;A;R;;;MC;;;7664797;
C;004;98065;16;20010720 08:53;90//553013;
D;004;98065;16;20010720 08:53;P;;;;;;
D;004;98065;16;20010720 08:53;V;;;;;;
B;004;98079;17;20010720 08:53;;;32;WOODLANDS AVE;BALMORAL;2283;733.5;M;20010510;20010621;54000;A;V;;;MC;;;7717375;
C;004;98079;17;20010720 08:53;106//553018;
D;004;98079;17;20010720 08:53;P;;;;;;
D;004;98079;17;20010720 08:53;P;;;;;;
D;004;98079;17;20010720 08:53;V;;;;;;
B;004;98767;18;20010720 08:53;;;5;CALVERTON CRES;BELMONT NORTH;2280;569.1;M;19960626;19960626;0;A;R;;;JF;;;7711779;
C;004;98767;18;20010720 08:53;55//241833;
D;004;98767;18;20010720 08:53;P;;;;;;
B;004;98767;19;20010720 08:53;;;5;CALVERTON CRES;BELMONT NORTH;2280;569.1;M;20010524;20010615;178000;A;R;;;JF;;;7711780;
C;004;98767;19;20010720 08:53;55//241833;
D;004;98767;19;20010720 08:53;P;;;;;;
D;004;98767;19;20010720 08:53;P;;;;;;
D;004;98767;19;20010720 08:53;V;;;;;;
B;004;99020;20;20010720 08:53;;;9;COOINDA CL;BELMONT NORTH;2280;804.2;M;20010412;20010518;345000;A;R;;;JG;;;7634280;
C;004;99020;20;20010720 08:53;15//261713;
D;004;99020;20;20010720 08:53;P;;;;;;
D;004;99020;20;20010720 08:53;P;;;;;;
D;004;99020;20;20010720 08:53;V;;;;;;
D;004;99020;20;20010720 08:53;V;;;;;;
B;004;99132;21;20010720 08:53;;;88;CROWN ST;BELMONT;2280;679.5;M;20010501;20010607;313000;A;R;;;JB;;;7727055;
C;004;99132;21;20010720 08:53;533//878536;
D;004;99132;21;20010720 08:53;P;;;;;;
D;004;99132;21;20010720 08:53;V;;;;;;
B;004;99243;22;20010720 08:53;;;41;DEANE ST;BELMONT;2280;581.7;M;20010410;20010522;162000;A;R;;;JA;;;7663400;
C;004;99243;22;20010720 08:53;10//15506;
D;004;99243;22;20010720 08:53;P;;;;;;
D;004;99243;22;20010720 08:53;P;;;;;;
D;004;99243;22;20010720 08:53;V;;;;;;
D;004;99243;22;20010720 08:53;V;;;;;;
B;004;99398;23;20010720 08:53;;;24;ELLEN ST;BELMONT SOUTH;2280;588.1;M;20010125;20010406;140000;A;R;;;JH;;;7601578;
C;004;99398;23;20010720 08:53;6//205268;
D;004;99398;23;20010720 08:53;P;;;;;;
D;004;99398;23;20010720 08:53;P;;;;;;
D;004;99398;23;20010720 08:53;V;;;;;;
D;004;99398;23;20010720 08:53;V;;;;;;
B;004;99556;24;20010720 08:53;;;16;ESPERANCE ST;JEWELLS;2280;657.3;M;20010507;20010606;222500;A;R;;;JF;;;7689407;
C;004;99556;24;20010720 08:53;370//249201;
D;004;99556;24;20010720 08:53;P;;;;;;
D;004;99556;24;20010720 08:53;P;;;;;;
D;004;99556;24;20010720 08:53;V;;;;;;
D;004;99556;24;20010720 08:53;V;;;;;;
B;004;99643;25;20010720 08:53;;;31;EVANS ST;BELMONT;2280;505.9;M;20010409;20010523;180000;A;R;;;JA;;;7659172;
C;004;99643;25;20010720 08:53;54//16596;
D;004;99643;25;20010720 08:53;P;;;;;;
D;004;99643;25;20010720 08:53;V;;;;;;
D;004;99643;25;20010720 08:53;V;;;;;;
B;004;99843;26;20010720 08:53;;5;1;LENTARA RD;BELMONT NORTH;2280;;;20010521;20010521;0;;R;;5;;;;7725370;
C;004;99843;26;20010720 08:53;5//43786;
D;004;99843;26;20010720 08:53;P;;;;;;
D;004;99843;26;20010720 08:53;V;;;;;;
D;004;99843;26;20010720 08:53;V;;;;;;
B;004;99874;27;20010720 08:53;;;27;FLORAVILLE RD;BELMONT NORTH;2280;575.4;M;20010517;20010517;0;A;R;;;JE;;;7717295;
C;004;99874;27;20010720 08:53;1//20247;
D;004;99874;27;20010720 08:53;P;;;;;;
D;004;99874;27;20010720 08:53;V;;;;;;
D;004;99874;27;20010720 08:53;V;;;;;;
B;004;100167;28;20010720 08:53;;;11;GOLDING AVE;BELMONT NORTH;2280;;;20010517;20010531;155000;A;3;NULL;;JE;;;7666517;
C;004;100167;28;20010720 08:53;27/O/13738;
D;004;100167;28;20010720 08:53;P;;;;;;
D;004;100167;28;20010720 08:53;V;;;;;;
B;004;100491;29;20010720 08:53;;;41;HARRISON ST;BELMONT NORTH;2280;721.9;M;20010503;20010601;245000;A;R;;;JF;;;7709491;
C;004;100491;29;20010720 08:53;274//245390;
D;004;100491;29;20010720 08:53;P;;;;;;
D;004;100491;29;20010720 08:53;P;;;;;;
D;004;100491;29;20010720 08:53;V;;;;;;
D;004;100491;29;20010720 08:53;V;;;;;;
B;004;100544;30;20010720 08:53;;;30;HARRISON ST;BELMONT NORTH;2280;769.9;M;20010424;20010529;145000;A;V;;;JF;;;7659101;
C;004;100544;30;20010720 08:53;9//860787;
D;004;100544;30;20010720 08:53;P;;;;;;
D;004;100544;30;20010720 08:53;P;;;;;;
D;004;100544;30;20010720 08:53;V;;;;;;
B;004;100589;31;20010720 08:53;;;18;HARRY ST;BELMONT SOUTH;2280;;;20010403;20010518;119950;A;R;;;JH;;;7724715;
C;004;100589;31;20010720 08:53;41//21771;
D;004;100589;31;20010720 08:53;P;;;;;;
D;004;100589;31;20010720 08:53;V;;;;;;
D;004;100589;31;20010720 08:53;V;;;;;;
B;004;100630;32;20010720 08:53;;2;40;HENRY ST;BELMONT;2280;;;20010423;20010528;179000;;R;;2;;;;7667315;
C;004;100630;32;20010720 08:53;2//SP 64418;
D;004;100630;32;20010720 08:53;P;;;;;;
D;004;100630;32;20010720 08:53;P;;;;;;
B;004;100713;33;20010720 08:53;;;16;HERON PL;BELMONT;2280;706.7;M;20001214;20010622;95000;A;V;;;JB;;;7725361;
C;004;100713;33;20010720 08:53;817//1010553;
D;004;100713;33;20010720 08:53;P;;;;;;
D;004;100713;33;20010720 08:53;V;;;;;;
B;004;100750;34;20010720 08:53;;;72;HILL ST;BELMONT;2280;904.2;M;20010403;20010511;219000;A;R;;;JA;;;7692608;
C;004;100750;34;20010720 08:53;B//358759;
D;004;100750;34;20010720 08:53;P;;;;;;
D;004;100750;34;20010720 08:53;P;;;;;;
D;004;100750;34;20010720 08:53;P;;;;;;
D;004;100750;34;20010720 08:53;P;;;;;;
D;004;100750;34;20010720 08:53;V;;;;;;
B;004;100792;35;20010720 08:53;;;39;HILL ST;BELMONT;2280;581.7;M;20010411;20010521;160000;A;R;;;JA;;;7724166;
C;004;100792;35;20010720 08:53;51//232690;
D;004;100792;35;20010720 08:53;P;;;;;;
D;004;100792;35;20010720 08:53;V;;;;;;
B;004;100956;36;20010720 08:53;;;2;JEWELLS PDE;JEWELLS;2280;651.9;M;20010524;20010615;171000;A;R;;;JF;;;7729536;
C;004;100956;36;20010720 08:53;9//708070;
D;004;100956;36;20010720 08:53;P;;;;;;
D;004;100956;36;20010720 08:53;P;;;;;;
D;004;100956;36;20010720 08:53;V;;;;;;
D;004;100956;36;20010720 08:53;V;;;;;;
B;004;101057;37;20010720 08:53;;;24;KANANOOK CRES;BELMONT NORTH;2280;632.3;M;20010525;20010620;101000;A;R;;;JF;;;7714399;
C;004;101057;37;20010720 08:53;23//208653;
D;004;101057;37;20010720 08:53;P;;;;;;
D;004;101057;37;20010720 08:53;V;;;;;;
B;004;101283;38;20010720 08:53;;;45;LEICESTER AVE;BELMONT NORTH;2280;749.8;M;20010516;20010607;217500;A;R;;;JF;;;7712957;
C;004;101283;38;20010720 08:53;6//247798;
D;004;101283;38;20010720 08:53;P;;;;;;
D;004;101283;38;20010720 08:53;P;;;;;;
D;004;101283;38;20010720 08:53;P;;;;;;
D;004;101283;38;20010720 08:53;V;;;;;;
D;004;101283;38;20010720 08:53;V;;;;;;
B;004;101704;39;20010720 08:53;;;8;MATELOT PL;BELMONT;2280;600;M;20010509;20010613;270000;A;R;;;JB;;;7724689;
C;004;101704;39;20010720 08:53;27//879395;
D;004;101704;39;20010720 08:53;P;;;;;;
D;004;101704;39;20010720 08:53;V;;;;;;
D;004;101704;39;20010720 08:53;V;;;;;;
B;004;101727;40;20010720 08:53;;;14;MASTER ST;BELMONT NORTH;2280;;;20010424;20010529;144500;A;R;;;JE;;;7668697;
C;004;101727;40;20010720 08:53;3/D/14754;
D;004;101727;40;20010720 08:53;P;;;;;;
D;004;101727;40;20010720 08:53;P;;;;;;
D;004;101727;40;20010720 08:53;V;;;;;;
B;004;101991;41;20010720 08:53;;;60;MIRAMBEENA ST;BELMONT NORTH;2280;686.5;M;20010503;20010612;288000;A;R;;;JG;;;7697895;
C;004;101991;41;20010720 08:53;31//1013440;
D;004;101991;41;20010720 08:53;P;;;;;;
D;004;101991;41;20010720 08:53;P;;;;;;
D;004;101991;41;20010720 08:53;V;;;;;;
B;004;101996;42;20010720 08:53;;;50;MIRAMBEENA ST;BELMONT NORTH;2280;512.2;M;20010322;20010322;0;A;R;;;JE;;;7705346;
C;004;101996;42;20010720 08:53;15//239325;
D;004;101996;42;20010720 08:53;P;;;;;;
D;004;101996;42;20010720 08:53;V;;;;;;
D;004;101996;42;20010720 08:53;V;;;;;;
B;004;102000;43;20010720 08:53;;;42;MIRAMBEENA ST;BELMONT NORTH;2280;512.2;M;20010411;20010523;168000;A;R;;;JE;;;7704162;
C;004;102000;43;20010720 08:53;11//239325;
D;004;102000;43;20010720 08:53;P;;;;;;
D;004;102000;43;20010720 08:53;P;;;;;;
D;004;102000;43;20010720 08:53;V;;;;;;
D;004;102000;43;20010720 08:53;V;;;;;;
D;004;102000;43;20010720 08:53;V;;;;;;
D;004;102000;43;20010720 08:53;V;;;;;;
B;004;102070;44;20010720 08:53;;;8;NERANG PL;BELMONT;2280;560;M;20010227;20010404;270000;A;R;;;JB;;;7674442;
C;004;102070;44;20010720 08:53;346//787415;
D;004;102070;44;20010720 08:53;P;;;;;;
D;004;102070;44;20010720 08:53;P;;;;;;
D;004;102070;44;20010720 08:53;V;;;;;;
D;004;102070;44;20010720 08:53;V;;;;;;
B;004;102933;45;20010720 08:53;;;14;RAILWAY CRES;BELMONT NORTH;2280;;;20010529;20010622;153000;A;R;;;JE;;;7724490;
C;004;102933;45;20010720 08:53;6/A/13738;
D;004;102933;45;20010720 08:53;P;;;;;;
D;004;102933;45;20010720 08:53;P;;;;;;
D;004;102933;45;20010720 08:53;V;;;;;;
B;004;103007;46;20010720 08:53;;2;26;ROBB ST;BELMONT;2280;;;20010418;20010530;147000;;R;;2;;;;7659121;
C;004;103007;46;20010720 08:53;2//SP 63812;
D;004;103007;46;20010720 08:53;P;;;;;;
D;004;103007;46;20010720 08:53;V;;;;;;
B;004;103056;47;20010720 08:53;;;45;ROBB ST;BELMONT;2280;404.7;M;20010618;20010618;0;A;R;;;ZJ;;;7712073;
C;004;103056;47;20010720 08:53;52//14314;
D;004;103056;47;20010720 08:53;P;;;;;;
D;004;103056;47;20010720 08:53;P;;;;;;
D;004;103056;47;20010720 08:53;P;;;;;;
D;004;103056;47;20010720 08:53;P;;;;;;
D;004;103056;47;20010720 08:53;V;;;;;;
D;004;103056;47;20010720 08:53;V;;;;;;
D;004;103056;47;20010720 08:53;V;;;;;;
B;004;103082;48;20010720 08:53;;;24;ROSS ST;BELMONT;2280;480.6;M;20010503;20010615;590000;A;R;;;JD;;;7709228;
C;004;103082;48;20010720 08:53;2//873024;
D;004;103082;48;20010720 08:53;P;;;;;;
D;004;103082;48;20010720 08:53;P;;;;;;
D;004;103082;48;20010720 08:53;V;;;;;;
D;004;103082;48;20010720 08:53;V;;;;;;
B;004;103098;49;20010720 08:53;;;66;ROSS ST;BELMONT;2280;908;M;20010626;20010626;0;A;3;Other;;JC;;;7729722;
C;004;103098;49;20010720 08:53;10/F/9711;
D;004;103098;49;20010720 08:53;P;;;;;;
D;004;103098;49;20010720 08:53;V;;;;;;
B;004;103180;50;20010720 08:53;;;;ROSS ST;BELMONT;2280;455.7;M;20010412;20010518;400000;A;R;;;JC;;;7661311;
C;004;103180;50;20010720 08:53;2//818509;
D;004;103180;50;20010720 08:53;P;;;;;;
D;004;103180;50;20010720 08:53;P;;;;;;
D;004;103180;50;20010720 08:53;V;;;;;;
D;004;103180;50;20010720 08:53;V;;;;;;
B;004;103219;51;20010720 08:53;;;5;SANDY VIEW CT;BELMONT;2280;800.6;M;20000711;20000711;0;A;R;;;JC;;;7697918;
C;004;103219;51;20010720 08:53;21//875042;
D;004;103219;51;20010720 08:53;P;;;;;;
D;004;103219;51;20010720 08:53;P;;;;;;
D;004;103219;51;20010720 08:53;V;;;;;;
D;004;103219;51;20010720 08:53;V;;;;;;
