A;004;20020109 09:52;PDANN;
B;004;95980;1;20020109 09:52;;;69;ALEXANDER PDE;ARCADIA VALE;2283;;;20010823;20010928;300000;A;R;RESIDENCE;;MB;AC;;8041527;
C;004;95980;1;20020109 09:52;87//13129;
D;004;95980;1;20020109 09:52;P;;;;;;
D;004;95980;1;20020109 09:52;V;;;;;;
B;004;96058;2;20020109 09:52;;;39;ARCADIA ST;ARCADIA VALE;2283;506;M;20010807;20010918;187000;A;R;RESIDENCE;;ME;AC;;7994287;
C;004;96058;2;20020109 09:52;407//13129;
D;004;96058;2;20020109 09:52;P;;;;;;
D;004;96058;2;20020109 09:52;V;;;;;;
D;004;96058;2;20020109 09:52;V;;;;;;
B;004;96059;3;20020109 09:52;;;41;ARCADIA ST;ARCADIA VALE;2283;531.1;M;20010823;20010927;64000;A;V;VACANT LAND;;ME;AV;;8019959;
C;004;96059;3;20020109 09:52;408//13129;
D;004;96059;3;20020109 09:52;P;;;;;;
D;004;96059;3;20020109 09:52;V;;;;;;
D;004;96059;3;20020109 09:52;V;;;;;;
B;004;96151;4;20020109 09:52;;;14;FERN ST;ARCADIA VALE;2283;499.5;M;20010824;20010926;109000;A;3;;;ME;AC;;8058440;
C;004;96151;4;20020109 09:52;274//13129;
D;004;96151;4;20020109 09:52;P;;;;;;
D;004;96151;4;20020109 09:52;V;;;;;;
D;004;96151;4;20020109 09:52;V;;;;;;
B;004;96214;5;20020109 09:52;;;66;GLADE ST;ARCADIA VALE;2283;575.4;M;20010829;20011010;37000;A;V;VACANT LAND;;ME;AV;;8040513;
C;004;96214;5;20020109 09:52;493//13129;
D;004;96214;5;20020109 09:52;P;;;;;;
D;004;96214;5;20020109 09:52;P;;;;;;
D;004;96214;5;20020109 09:52;V;;;;;;
B;004;96423;6;20020109 09:52;;;12;ELIZABETH ST;ARGENTON;2284;;;20010823;20010927;96000;A;V;VACANT LAND;;CB;AV;;8002119;
C;004;96423;6;20020109 09:52;14/2/12348;
D;004;96423;6;20020109 09:52;P;;;;;;
D;004;96423;6;20020109 09:52;V;;;;;;
D;004;96423;6;20020109 09:52;V;;;;;;
B;004;96460;7;20020109 09:52;;;479;LAKE RD;ARGENTON;2284;733.5;M;20010824;20010905;110000;A;R;RESIDENCE;;CA;AC;;8048611;
C;004;96460;7;20020109 09:52;11//655157;
D;004;96460;7;20020109 09:52;P;;;;;;
D;004;96460;7;20020109 09:52;P;;;;;;
D;004;96460;7;20020109 09:52;V;;;;;;
B;004;96618;8;20020109 09:52;;;24;MONTGOMERY ST;ARGENTON;2284;;;20010622;20010823;20000;A;R;RESIDENCE;;CB;AC;;7985019;
C;004;96618;8;20020109 09:52;26//17758;
D;004;96618;8;20020109 09:52;P;;;;;;
D;004;96618;8;20020109 09:52;V;;;;;;
D;004;96618;8;20020109 09:52;V;;;;;;
B;004;96650;9;20020109 09:52;;;90;MONTGOMERY ST;ARGENTON;2284;619.7;M;20010820;20010928;123500;A;R;RESIDENCE;;CB;AC;;8031542;
C;004;96650;9;20020109 09:52;32//14329;
D;004;96650;9;20020109 09:52;P;;;;;;
D;004;96650;9;20020109 09:52;P;;;;;;
D;004;96650;9;20020109 09:52;V;;;;;;
B;004;96685;10;20020109 09:52;;;101;MONTGOMERY ST;ARGENTON;2284;;;20010817;20010928;97000;A;R;RESIDENCE;;CB;AC;;8004512;
C;004;96685;10;20020109 09:52;12/E/18577;
D;004;96685;10;20020109 09:52;P;;;;;;
D;004;96685;10;20020109 09:52;V;;;;;;
B;004;96784;11;20020109 09:52;;;26;PARK AVE;ARGENTON;2284;756.3;M;20010921;20011026;115000;A;R;RESIDENCE;;CB;AC;;8069615;
C;004;96784;11;20020109 09:52;72//12245;
D;004;96784;11;20020109 09:52;P;;;;;;
D;004;96784;11;20020109 09:52;P;;;;;;
D;004;96784;11;20020109 09:52;V;;;;;;
B;004;96942;12;20020109 09:52;;;4;WARATAH ST;ARGENTON;2284;;;20010914;20011019;105000;A;R;RESIDENCE;;CB;AC;;8072279;
C;004;96942;12;20020109 09:52;3/5/12348;
D;004;96942;12;20020109 09:52;P;;;;;;
D;004;96942;12;20020109 09:52;V;;;;;;
D;004;96942;12;20020109 09:52;V;;;;;;
B;004;97005;13;20020109 09:52;;;54;ALTON RD;COORANBONG;2265;1695;M;20010815;20010919;178500;A;R;RESIDENCE;;NJ;AC;;7983103;
C;004;97005;13;20020109 09:52;PT 15/5/3533;
D;004;97005;13;20020109 09:52;P;;;;;;
D;004;97005;13;20020109 09:52;P;;;;;;
D;004;97005;13;20020109 09:52;V;;;;;;
B;004;97007;14;20020109 09:52;;;58;ALTON RD;COORANBONG;2265;4047;M;20011029;20011029;66500;A;V;VACANT LAND;;NJ;AV;;7925293;
