A;010;20011203 12:57;CDIXON;
B;010;262902;8;20011203 12:57;;;39;ARGYLE AVE;ANNA BAY;2316;607;M;20010912;20011024;175000;A;R;RESIDENCE;;GC;;;8093617;
C;010;262902;8;20011203 12:57;168//13134;
D;010;262902;8;20011203 12:57;P;;;;;;
D;010;262902;8;20011203 12:57;P;;;;;;
D;010;262902;8;20011203 12:57;V;;;;;;
B;010;263140;9;20011203 12:57;;;25;CAMPBELL AVE;ANNA BAY;2316;708.2;M;20010917;20011029;212000;A;R;RESIDENCE;;GC;AC;;8077296;
C;010;263140;9;20011203 12:57;250//13134;
D;010;263140;9;20011203 12:57;P;;;;;;
D;010;263140;9;20011203 12:57;V;;;;;;
D;010;263140;9;20011203 12:57;V;;;;;;
B;010;263153;10;20011203 12:57;;1;3 A;CAMPBELL AVE;ANNA BAY;2316;;;20010821;20010927;186000;;R;RESIDENCE;1;;;;8044343;
C;010;263153;10;20011203 12:57;1//SP 53166;
D;010;263153;10;20011203 12:57;P;;;;;;
D;010;263153;10;20011203 12:57;P;;;;;;
D;010;263153;10;20011203 12:57;V;;;;;;
B;010;263190;11;20011203 12:57;;;6;CASUARINA CL;ANNA BAY;2316;4004;M;20010727;20011106;384000;P;R;RESIDENCE;;EH;;;8122428;
C;010;263190;11;20011203 12:57;209//840865;
D;010;263190;11;20011203 12:57;P;;;;;;
D;010;263190;11;20011203 12:57;P;;;;;;
D;010;263190;11;20011203 12:57;V;;;;;;
D;010;263190;11;20011203 12:57;V;;;;;;
B;010;263247;12;20011203 12:57;;;9;DAVIDSON ST;ANNA BAY;2316;752.5;M;20011019;20011019;103500;A;R;RESIDENCE;;GC;AC;;8075948;
C;010;263247;12;20011203 12:57;325//13134;
D;010;263247;12;20011203 12:57;P;;;;;;
D;010;263247;12;20011203 12:57;P;;;;;;
D;010;263247;12;20011203 12:57;V;;;;;;
B;010;263254;13;20011203 12:57;;;16;DAVIDSON ST;ANNA BAY;2316;613;M;20010906;20011011;165000;A;R;RESIDENCE;;GC;;;8089801;
C;010;263254;13;20011203 12:57;155//13134;
D;010;263254;13;20011203 12:57;P;;;;;;
D;010;263254;13;20011203 12:57;V;;;;;;
B;010;263304;14;20011203 12:57;;;33;DUNMORE AVE;ANNA BAY;2316;608.2;M;20011016;20011108;260000;A;R;RESIDENCE;;GE;;;8128341;
C;010;263304;14;20011203 12:57;74//262247;
D;010;263304;14;20011203 12:57;P;;;;;;
D;010;263304;14;20011203 12:57;P;;;;;;
D;010;263304;14;20011203 12:57;V;;;;;;
D;010;263304;14;20011203 12:57;V;;;;;;
B;010;263323;15;20011203 12:57;;;39;ESSINGTON WAY;ANNA BAY;2316;781.3;M;20011008;20011112;263000;A;R;RESIDENCE;;GF;;;8127810;
C;010;263323;15;20011203 12:57;55//815148;
D;010;263323;15;20011203 12:57;P;;;;;;
D;010;263323;15;20011203 12:57;P;;;;;;
D;010;263323;15;20011203 12:57;V;;;;;;
B;010;263385;16;20011203 12:57;;;32;ESSINGTON WAY;ANNA BAY;2316;642.5;M;20011010;20011107;265000;A;R;RESIDENCE;;GF;;;8102231;
C;010;263385;16;20011203 12:57;31//807922;
D;010;263385;16;20011203 12:57;P;;;;;;
D;010;263385;16;20011203 12:57;P;;;;;;
D;010;263385;16;20011203 12:57;V;;;;;;
D;010;263385;16;20011203 12:57;V;;;;;;
B;010;263506;17;20011203 12:57;;;23;HANSON AVE;ANNA BAY;2316;640.9;M;20011010;20011031;280000;A;R;RESIDENCE;;GE;;;8089215;
C;010;263506;17;20011203 12:57;112//262247;
D;010;263506;17;20011203 12:57;P;;;;;;
D;010;263506;17;20011203 12:57;P;;;;;;
D;010;263506;17;20011203 12:57;V;;;;;;
B;010;263557;18;20011203 12:57;;;;JAMES PATTERSON ST;ANNA BAY;2316;4.455;H;20010419;20010530;3512500;A;R;RESIDENCE;;EL;RR;;7763174;
C;010;263557;18;20011203 12:57;264, 529, 530, 531, 532, 533, 534//13134 263, 570//17775 443//43395 3/;
C;010;263557;18;20011203 12:57;/787398 Special Purpose Lease 80/9 LEASE OVER PROPERTY;
D;010;263557;18;20011203 12:57;P;;;;;;
D;010;263557;18;20011203 12:57;P;;;;;;
D;010;263557;18;20011203 12:57;V;;;;;;
B;010;263627;19;20011203 12:57;;;26;MARLIN PL;ANNA BAY;2316;879.1;M;20011010;20011107;265000;A;R;RESIDENCE;;GF;;;8120186;
C;010;263627;19;20011203 12:57;428//852382;
D;010;263627;19;20011203 12:57;P;;;;;;
D;010;263627;19;20011203 12:57;P;;;;;;
D;010;263627;19;20011203 12:57;V;;;;;;
D;010;263627;19;20011203 12:57;V;;;;;;
B;010;263736;20;20011203 12:57;;;47;MORNA POINT RD;ANNA BAY;2316;607;M;20011002;20011106;180000;A;R;RESIDENCE;;GC;;;8102681;
C;010;263736;20;20011203 12:57;67//13134;
D;010;263736;20;20011203 12:57;P;;;;;;
D;010;263736;20;20011203 12:57;P;;;;;;
D;010;263736;20;20011203 12:57;V;;;;;;
B;010;263890;21;20011203 12:57;;;169;OLD MAIN RD;ANNA BAY;2316;609.8;M;20010504;20010615;104000;A;V;VACANT LAND;;GC;;;8122844;
C;010;263890;21;20011203 12:57;2//1007826;
D;010;263890;21;20011203 12:57;P;;;;;;
D;010;263890;21;20011203 12:57;P;;;;;;
D;010;263890;21;20011203 12:57;V;;;;;;
D;010;263890;21;20011203 12:57;V;;;;;;
B;010;264099;22;20011203 12:57;;;24;BLANCH ST;BOAT HARBOUR;2316;2953;M;20010818;20011002;715000;A;R;RESIDENCE;;GA;AC;;8043469;
C;010;264099;22;20011203 12:57;25//216616;
D;010;264099;22;20011203 12:57;P;;;;;;
D;010;264099;22;20011203 12:57;V;;;;;;
B;010;264189;23;20011203 12:57;;;17;CORYULE ST;BOAT HARBOUR;2316;773.4;M;20011002;20011106;148000;A;R;RESIDENCE;;GA;;;8151739;
C;010;264189;23;20011203 12:57;43//1000620;
D;010;264189;23;20011203 12:57;P;;;;;;
D;010;264189;23;20011203 12:57;P;;;;;;
D;010;264189;23;20011203 12:57;V;;;;;;
D;010;264189;23;20011203 12:57;V;;;;;;
B;010;264474;24;20011203 12:57;;;7;ABERCROMBIE RD;MEDOWIE;2318;4944;M;20011004;20011101;102500;R;V;VACANT LAND;;YA;;;8091760;
C;010;264474;24;20011203 12:57;24//262344;
D;010;264474;24;20011203 12:57;P;;;;;;
D;010;264474;24;20011203 12:57;P;;;;;;
D;010;264474;24;20011203 12:57;V;;;;;;
D;010;264474;24;20011203 12:57;V;;;;;;
B;010;264560;25;20011203 12:57;;;8;AGONIS PL;MEDOWIE;2318;889.1;M;20011009;20011106;152000;A;R;RESIDENCE;;HM;;;8123850;
C;010;264560;25;20011203 12:57;7//833110;
D;010;264560;25;20011203 12:57;P;;;;;;
B;010;264598;26;20011203 12:57;;;27;BARRINGUM CL;MEDOWIE;2318;726.9;M;20011016;20011113;54250;A;V;VACANT LAND;;HM;;;8127023;
C;010;264598;26;20011203 12:57;49//815722;
D;010;264598;26;20011203 12:57;P;;;;;;
D;010;264598;26;20011203 12:57;P;;;;;;
D;010;264598;26;20011203 12:57;V;;;;;;
D;010;264598;26;20011203 12:57;V;;;;;;
B;010;264682;27;20011203 12:57;;;19;BOTTLE BRUSH AVE;MEDOWIE;2318;645;M;20010927;20011030;127000;A;R;RESIDENCE;;HM;;;8099772;
C;010;264682;27;20011203 12:57;39//239682;
D;010;264682;27;20011203 12:57;P;;;;;;
D;010;264682;27;20011203 12:57;V;;;;;;
B;010;264903;28;20011203 12:57;;;6;CEDAR CL;MEDOWIE;2318;4060;M;20010926;20011107;240000;R;R;RESIDENCE;;YA;;;8118671;
C;010;264903;28;20011203 12:57;76//261960;
D;010;264903;28;20011203 12:57;P;;;;;;
D;010;264903;28;20011203 12:57;P;;;;;;
D;010;264903;28;20011203 12:57;V;;;;;;
D;010;264903;28;20011203 12:57;V;;;;;;
B;010;265170;29;20011203 12:57;;;1;CREIGHTON DR;MEDOWIE;2318;654.1;M;20010904;20011102;41500;A;V;VACANT LAND;;HM;;;8100895;
C;010;265170;29;20011203 12:57;7//813700;
D;010;265170;29;20011203 12:57;P;;;;;;
D;010;265170;29;20011203 12:57;P;;;;;;
D;010;265170;29;20011203 12:57;V;;;;;;
B;010;265198;30;20011203 12:57;;;12;CREIGHTON DR;MEDOWIE;2318;560;M;20011011;20011115;178000;A;R;RESIDENCE;;HM;;;8146032;
C;010;265198;30;20011203 12:57;48//813700;
D;010;265198;30;20011203 12:57;P;;;;;;
D;010;265198;30;20011203 12:57;P;;;;;;
D;010;265198;30;20011203 12:57;V;;;;;;
D;010;265198;30;20011203 12:57;V;;;;;;
B;010;265571;31;20011203 12:57;;;14;GEEBUNG CL;MEDOWIE;2318;817.3;M;20010823;20011003;44500;A;V;VACANT LAND;;HM;;;8090675;
C;010;265571;31;20011203 12:57;85//847643;
D;010;265571;31;20011203 12:57;P;;;;;;
D;010;265571;31;20011203 12:57;P;;;;;;
D;010;265571;31;20011203 12:57;V;;;;;;
D;010;265571;31;20011203 12:57;V;;;;;;
B;010;265575;32;20011203 12:57;;;6;GEEBUNG CL;MEDOWIE;2318;629.6;M;20010903;20011015;39000;A;V;VACANT LAND;;HM;;;8130317;
C;010;265575;32;20011203 12:57;81//847643;
D;010;265575;32;20011203 12:57;P;;;;;;
D;010;265575;32;20011203 12:57;V;;;;;;
B;010;265711;33;20011203 12:57;;;1;INGRA CL;MEDOWIE;2318;811.1;M;20010703;20011008;192000;A;R;RESIDENCE;;HM;AC;;8077758;
C;010;265711;33;20011203 12:57;307//844507;
D;010;265711;33;20011203 12:57;P;;;;;;
D;010;265711;33;20011203 12:57;V;;;;;;
D;010;265711;33;20011203 12:57;V;;;;;;
B;010;265866;34;20011203 12:57;;;82;KINDLEBARK DR;MEDOWIE;2318;633.4;M;20010921;20011019;178500;A;R;RESIDENCE;;HM;AC;;8072238;
C;010;265866;34;20011203 12:57;101//865545;
D;010;265866;34;20011203 12:57;P;;;;;;
D;010;265866;34;20011203 12:57;P;;;;;;
D;010;265866;34;20011203 12:57;V;;;;;;
B;010;266090;35;20011203 12:57;;;32;LAURINA ST;MEDOWIE;2318;665;M;20010907;20011016;150000;A;R;RESIDENCE;;HM;;;8066144;
C;010;266090;35;20011203 12:57;104//803433;
D;010;266090;35;20011203 12:57;P;;;;;;
D;010;266090;35;20011203 12:57;V;;;;;;
B;010;266277;36;20011203 12:57;;;35;MEDOWIE RD;MEDOWIE;2318;16.9;H;20010907;20011008;557500;R;R;RESIDENCE;;RT;;;8116151;
C;010;266277;36;20011203 12:57;1//120801;
D;010;266277;36;20011203 12:57;P;;;;;;
D;010;266277;36;20011203 12:57;P;;;;;;
D;010;266277;36;20011203 12:57;V;;;;;;
D;010;266277;36;20011203 12:57;V;;;;;;
B;010;266371;37;20011203 12:57;;;16;NORTHVIEW CCT;MEDOWIE;2318;649.5;M;20010817;20011008;43000;A;R;RESIDENCE;;HM;AV;;8075917;
C;010;266371;37;20011203 12:57;187//1010345;
D;010;266371;37;20011203 12:57;P;;;;;;
D;010;266371;37;20011203 12:57;V;;;;;;
B;010;266374;38;20011203 12:57;;;10;NORTHVIEW CCT;MEDOWIE;2318;659.1;M;20010913;20011025;45000;A;V;VACANT LAND;;HM;;;8083171;
C;010;266374;38;20011203 12:57;190//1010345;
D;010;266374;38;20011203 12:57;P;;;;;;
D;010;266374;38;20011203 12:57;P;;;;;;
D;010;266374;38;20011203 12:57;V;;;;;;
B;010;266550;39;20011203 12:57;;;47;ROSEWOOD DR;MEDOWIE;2318;673.2;M;20010917;20011026;171000;A;R;RESIDENCE;;HM;AC;;8067619;
C;010;266550;39;20011203 12:57;40//833110;
D;010;266550;39;20011203 12:57;P;;;;;;
D;010;266550;39;20011203 12:57;P;;;;;;
D;010;266550;39;20011203 12:57;V;;;;;;
D;010;266550;39;20011203 12:57;V;;;;;;
B;010;266557;40;20011203 12:57;;;39;RYAN RD;MEDOWIE;2318;4095;M;20010928;20011102;338000;R;R;RESIDENCE;;YA;;;8102002;
C;010;266557;40;20011203 12:57;88//261960;
D;010;266557;40;20011203 12:57;P;;;;;;
D;010;266557;40;20011203 12:57;V;;;;;;
B;010;266558;41;20011203 12:57;;;33;RYAN RD;MEDOWIE;2318;4517;M;20011012;20011107;155000;R;R;RESIDENCE;;YA;;;8124555;
C;010;266558;41;20011203 12:57;119//261155;
D;010;266558;41;20011203 12:57;P;;;;;;
D;010;266558;41;20011203 12:57;P;;;;;;
D;010;266558;41;20011203 12:57;V;;;;;;
B;010;266740;42;20011203 12:57;;;8;SIR HENRY PARKES AVE;MEDOWIE;2318;3500;M;20010924;20011114;317000;R;R;RESIDENCE;;YA;;;8124506;
C;010;266740;42;20011203 12:57;19//861587;
D;010;266740;42;20011203 12:57;P;;;;;;
D;010;266740;42;20011203 12:57;P;;;;;;
D;010;266740;42;20011203 12:57;V;;;;;;
D;010;266740;42;20011203 12:57;V;;;;;;
B;010;266792;43;20011203 12:57;;;13;SYLVAN AVE;MEDOWIE;2318;2247;M;20010829;20011003;79950;R;V;VACANT LAND;;YA;RV;;8059645;
C;010;266792;43;20011203 12:57;112//1014528;
D;010;266792;43;20011203 12:57;P;;;;;;
D;010;266792;43;20011203 12:57;P;;;;;;
D;010;266792;43;20011203 12:57;V;;;;;;
B;010;266794;44;20011203 12:57;;;17;SYLVAN AVE;MEDOWIE;2318;2267;M;20010919;20011026;77900;R;V;VACANT LAND;;YA;;;8095516;
C;010;266794;44;20011203 12:57;114//1014528;
D;010;266794;44;20011203 12:57;P;;;;;;
D;010;266794;44;20011203 12:57;P;;;;;;
D;010;266794;44;20011203 12:57;V;;;;;;
B;010;266830;45;20011203 12:57;;;;TAHLEE PL;MEDOWIE;2318;2345;M;20010928;20011030;82000;R;V;VACANT LAND;;YA;;;8115465;
C;010;266830;45;20011203 12:57;542//1007764;
D;010;266830;45;20011203 12:57;P;;;;;;
D;010;266830;45;20011203 12:57;P;;;;;;
D;010;266830;45;20011203 12:57;V;;;;;;
D;010;266830;45;20011203 12:57;V;;;;;;
B;010;267142;46;20011203 12:57;;;19;POPPLEWELL RD;FERN BAY;2295;594;M;20010831;20011012;229950;A;R;RESIDENCE;;HE;AC;;8077581;
C;010;267142;46;20011203 12:57;28//262023;
D;010;267142;46;20011203 12:57;P;;;;;;
D;010;267142;46;20011203 12:57;P;;;;;;
D;010;267142;46;20011203 12:57;V;;;;;;
B;010;267312;47;20011203 12:57;;;9;BENT ST;FINGAL BAY;2315;613.4;M;20010914;20011019;161000;A;R;RESIDENCE;;FX;;;8098456;
C;010;267312;47;20011203 12:57;20//244512;
D;010;267312;47;20011203 12:57;P;;;;;;
D;010;267312;47;20011203 12:57;P;;;;;;
D;010;267312;47;20011203 12:57;V;;;;;;
B;010;267475;48;20011203 12:57;;3;4;CRYSTAL CL;FINGAL BAY;2315;;;20010903;20011011;179000;;R;RESIDENCE;3;;;;8089896;
C;010;267475;48;20011203 12:57;3//58693;
D;010;267475;48;20011203 12:57;P;;;;;;
D;010;267475;48;20011203 12:57;V;;;;;;
D;010;267475;48;20011203 12:57;V;;;;;;
B;010;267851;49;20011203 12:57;;;21;PEBBLE PDE;FINGAL BAY;2315;336.7;M;20010927;20011108;291500;A;R;RESIDENCE;;FX;;;8107642;
C;010;267851;49;20011203 12:57;672//830314;
D;010;267851;49;20011203 12:57;P;;;;;;
D;010;267851;49;20011203 12:57;P;;;;;;
D;010;267851;49;20011203 12:57;V;;;;;;
B;010;268178;50;20011203 12:57;;;9;TUNA CRES;FINGAL BAY;2315;499.5;M;20011009;20011120;330000;A;R;RESIDENCE;;FW;;;8151644;
C;010;268178;50;20011203 12:57;12//111341;
D;010;268178;50;20011203 12:57;P;;;;;;
D;010;268178;50;20011203 12:57;V;;;;;;
D;010;268178;50;20011203 12:57;V;;;;;;
B;010;268657;51;20011203 12:57;;;76;RIVERSIDE DR;KARUAH;2324;701.9;M;20010802;20011031;25000;A;V;VACANT LAND;;HN;;;8086735;
C;010;268657;51;20011203 12:57;540//11741;
D;010;268657;51;20011203 12:57;P;;;;;;
D;010;268657;51;20011203 12:57;V;;;;;;
B;010;268694;52;20011203 12:57;;;46;ROUND HILL CRES;KARUAH;2324;1480;M;20011009;20011114;37500;A;V;VACANT LAND;;HN;;;8124597;
C;010;268694;52;20011203 12:57;526//11741;
D;010;268694;52;20011203 12:57;P;;;;;;
D;010;268694;52;20011203 12:57;P;;;;;;
D;010;268694;52;20011203 12:57;V;;;;;;
D;010;268694;52;20011203 12:57;V;;;;;;
B;010;268707;53;20011203 12:57;;;3;SIR EDWARD ST;KARUAH;2324;701.9;M;20010914;20011019;29000;A;V;VACANT LAND;;HN;AV;;8053387;
C;010;268707;53;20011203 12:57;722//11741;
D;010;268707;53;20011203 12:57;P;;;;;;
D;010;268707;53;20011203 12:57;V;;;;;;
B;010;268884;54;20011203 12:57;;8;12;BLANCH ST;LEMON TREE PASSAGE;2319;;;20011004;20011115;131500;;R;RESIDENCE;8;;;;8145398;
C;010;268884;54;20011203 12:57;8//SP 53880;
D;010;268884;54;20011203 12:57;P;;;;;;
D;010;268884;54;20011203 12:57;V;;;;;;
D;010;268884;54;20011203 12:57;V;;;;;;
B;010;268939;55;20011203 12:57;;;5;BOYD AVE;LEMON TREE PASSAGE;2319;537.5;M;20010919;20011017;165000;A;R;RESIDENCE;;FL;;;8083697;
C;010;268939;55;20011203 12:57;113//223671;
D;010;268939;55;20011203 12:57;P;;;;;;
D;010;268939;55;20011203 12:57;P;;;;;;
D;010;268939;55;20011203 12:57;V;;;;;;
D;010;268939;55;20011203 12:57;V;;;;;;
B;010;269033;56;20011203 12:57;;;25;COOK PDE;LEMON TREE PASSAGE;2319;189.6;M;20011004;20011102;295000;B;R;RESIDENCE;;BX;;;8089241;
C;010;269033;56;20011203 12:57;36//217567;
D;010;269033;56;20011203 12:57;P;;;;;;
D;010;269033;56;20011203 12:57;P;;;;;;
D;010;269033;56;20011203 12:57;V;;;;;;
D;010;269033;56;20011203 12:57;V;;;;;;
B;010;269055;57;20011203 12:57;;;7;CRAWLEY AVE;LEMON TREE PASSAGE;2319;556.4;M;20010824;20011025;123000;A;R;RESIDENCE;;FL;;;8112505;
C;010;269055;57;20011203 12:57;220//753194;
D;010;269055;57;20011203 12:57;P;;;;;;
D;010;269055;57;20011203 12:57;V;;;;;;
D;010;269055;57;20011203 12:57;V;;;;;;
B;010;269115;58;20011203 12:57;;;24;DEAN PDE;LEMON TREE PASSAGE;2319;1739;M;20010618;20011019;230000;A;R;RESIDENCE;;FL;;;8079106;
C;010;269115;58;20011203 12:57;82//221189;
D;010;269115;58;20011203 12:57;P;;;;;;
D;010;269115;58;20011203 12:57;P;;;;;;
D;010;269115;58;20011203 12:57;V;;;;;;
B;010;269120;59;20011203 12:57;;;34;DEAN PDE;LEMON TREE PASSAGE;2319;891.6;M;20010919;20011019;134000;A;R;RESIDENCE;;FL;;;8084012;
C;010;269120;59;20011203 12:57;87//221189;
D;010;269120;59;20011203 12:57;P;;;;;;
D;010;269120;59;20011203 12:57;P;;;;;;
D;010;269120;59;20011203 12:57;V;;;;;;
B;010;269123;60;20011203 12:57;;;44;DEAN PDE;LEMON TREE PASSAGE;2319;543.8;M;20010914;20011106;123000;A;R;RESIDENCE;;FL;;;8130288;
C;010;269123;60;20011203 12:57;95//221189;
D;010;269123;60;20011203 12:57;P;;;;;;
D;010;269123;60;20011203 12:57;P;;;;;;
D;010;269123;60;20011203 12:57;V;;;;;;
B;010;269130;61;20011203 12:57;;;58;DEAN PDE;LEMON TREE PASSAGE;2319;619.7;M;20011005;20011102;192000;A;R;RESIDENCE;;FL;;;8115168;
C;010;269130;61;20011203 12:57;102//221189;
D;010;269130;61;20011203 12:57;P;;;;;;
D;010;269130;61;20011203 12:57;P;;;;;;
D;010;269130;61;20011203 12:57;V;;;;;;
B;010;269183;62;20011203 12:57;;;20;ELIZABETH AVE;LEMON TREE PASSAGE;2319;758.8;M;20011004;20011026;185000;A;R;RESIDENCE;;FL;;;8084985;
C;010;269183;62;20011203 12:57;95//229011;
D;010;269183;62;20011203 12:57;P;;;;;;
D;010;269183;62;20011203 12:57;P;;;;;;
D;010;269183;62;20011203 12:57;V;;;;;;
B;010;269345;63;20011203 12:57;;;84;GOULD DR;LEMON TREE PASSAGE;2319;720.8;M;20010406;20010504;180000;A;R;RESIDENCE;;FL;;;8099095;
C;010;269345;63;20011203 12:57;53//223671;
D;010;269345;63;20011203 12:57;P;;;;;;
D;010;269345;63;20011203 12:57;P;;;;;;
D;010;269345;63;20011203 12:57;V;;;;;;
D;010;269345;63;20011203 12:57;V;;;;;;
B;010;269406;64;20011203 12:57;;;3;HUTCHESON AVE;LEMON TREE PASSAGE;2319;663.9;M;20011023;20011120;135000;A;R;RESIDENCE;;FL;;;8139206;
C;010;269406;64;20011203 12:57;1//221189;
D;010;269406;64;20011203 12:57;P;;;;;;
D;010;269406;64;20011203 12:57;P;;;;;;
D;010;269406;64;20011203 12:57;V;;;;;;
B;010;269410;65;20011203 12:57;;;4;HUTCHESON AVE;LEMON TREE PASSAGE;2319;714.5;M;20010517;20010622;120000;A;R;RESIDENCE;;FL;AC;;8077352;
C;010;269410;65;20011203 12:57;70//221189;
D;010;269410;65;20011203 12:57;P;;;;;;
D;010;269410;65;20011203 12:57;P;;;;;;
D;010;269410;65;20011203 12:57;V;;;;;;
B;010;269417;66;20011203 12:57;;;4;INALA CT;LEMON TREE PASSAGE;2319;606.3;M;20011012;20011029;202500;A;R;RESIDENCE;;FL;AC;;8074660;
C;010;269417;66;20011203 12:57;5//703153;
D;010;269417;66;20011203 12:57;P;;;;;;
D;010;269417;66;20011203 12:57;V;;;;;;
D;010;269417;66;20011203 12:57;V;;;;;;
B;010;269440;67;20011203 12:57;;7;4;INDUSTRIAL CRES;LEMON TREE PASSAGE;2319;;;20010717;20011019;120000;;3;COMMERCIAL;7;;;;8054843;
C;010;269440;67;20011203 12:57;7//63553;
D;010;269440;67;20011203 12:57;P;;;;;;
B;010;269440;68;20011203 12:57;;8;4;INDUSTRIAL CRES;LEMON TREE PASSAGE;2319;;;20010717;20011019;120000;;3;COMMERCIAL;8;;;;8054843;
C;010;269440;68;20011203 12:57;8//63553;
D;010;269440;68;20011203 12:57;P;;;;;;
B;010;269453;69;20011203 12:57;;;46;JAMES SCOTT CRES;LEMON TREE PASSAGE;2319;;;20010731;20011010;45000;A;V;VACANT LAND;;FL;;;8086866;
C;010;269453;69;20011203 12:57;56//225672;
D;010;269453;69;20011203 12:57;P;;;;;;
D;010;269453;69;20011203 12:57;V;;;;;;
B;010;269793;70;20011203 12:57;;;10;MEREDITH AVE;LEMON TREE PASSAGE;2319;;;20011022;20011115;280000;A;R;RESIDENCE;;FL;;;8154626;
C;010;269793;70;20011203 12:57;40//15682;
D;010;269793;70;20011203 12:57;P;;;;;;
D;010;269793;70;20011203 12:57;P;;;;;;
D;010;269793;70;20011203 12:57;V;;;;;;
D;010;269793;70;20011203 12:57;V;;;;;;
B;010;269829;71;20011203 12:57;;;39;MEREDITH AVE;LEMON TREE PASSAGE;2319;;;20010912;20011004;110000;A;V;VACANT LAND;;FL;AV;;8050720;
C;010;269829;71;20011203 12:57;87//15682;
D;010;269829;71;20011203 12:57;P;;;;;;
D;010;269829;71;20011203 12:57;V;;;;;;
B;010;269883;72;20011203 12:57;;;6;NORTHUMBERLAND AVE;LEMON TREE PASSAGE;2319;689.2;M;20010919;20011005;135000;A;R;RESIDENCE;;FL;;;8085561;
C;010;269883;72;20011203 12:57;44//229011;
D;010;269883;72;20011203 12:57;P;;;;;;
D;010;269883;72;20011203 12:57;P;;;;;;
D;010;269883;72;20011203 12:57;V;;;;;;
D;010;269883;72;20011203 12:57;V;;;;;;
B;010;269900;73;20011203 12:57;;;8;PAROA AVE;LEMON TREE PASSAGE;2319;531.1;M;20011011;20011106;138000;A;R;RESIDENCE;;FL;;;8112412;
C;010;269900;73;20011203 12:57;137//225672;
D;010;269900;73;20011203 12:57;P;;;;;;
D;010;269900;73;20011203 12:57;V;;;;;;
D;010;269900;73;20011203 12:57;V;;;;;;
B;010;270027;74;20011203 12:57;;;11;RUSSELL ST;LEMON TREE PASSAGE;2319;663.9;M;20011009;20011119;128000;A;R;RESIDENCE;;FL;;;8137880;
C;010;270027;74;20011203 12:57;88//217567;
D;010;270027;74;20011203 12:57;P;;;;;;
D;010;270027;74;20011203 12:57;V;;;;;;
B;010;270049;75;20011203 12:57;;;11;STANLEY ST;LEMON TREE PASSAGE;2319;853.6;M;20011029;20011122;249000;A;R;RESIDENCE;;FL;;;8145748;
C;010;270049;75;20011203 12:57;8//229869;
D;010;270049;75;20011203 12:57;P;;;;;;
D;010;270049;75;20011203 12:57;V;;;;;;
B;010;270270;76;20011203 12:57;;1;51;FAIRLANDS RD;MALLABULA;2319;;;20010912;20011017;111000;;R;RESIDENCE;1;;;;8052813;
C;010;270270;76;20011203 12:57;1//SP 50783;
D;010;270270;76;20011203 12:57;P;;;;;;
D;010;270270;76;20011203 12:57;P;;;;;;
D;010;270270;76;20011203 12:57;V;;;;;;
