A;010;20010719 12:18;PDANN;
B;010;262718;1;20010719 12:18;;;82;HIGH ST;WALLALONG;2320;1618.8;M;20010108;20010216;172000;A;R;;;HW;AC;;7552476;
C;010;262718;1;20010719 12:18;3/3/976226;
D;010;262718;1;20010719 12:18;P;;;;;;
D;010;262718;1;20010719 12:18;P;;;;;;
D;010;262718;1;20010719 12:18;V;;;;;;
B;010;262814;2;20010719 12:18;;;48;SCOTT ST;WALLALONG;2320;1797;M;20010320;20010409;174000;A;R;;;HW;;;7563304;
C;010;262814;2;20010719 12:18;162//806193;
D;010;262814;2;20010719 12:18;P;;;;;;
D;010;262814;2;20010719 12:18;P;;;;;;
D;010;262814;2;20010719 12:18;V;;;;;;
B;010;262843;3;20010719 12:18;;;10;ABEL ST;ANNA BAY;2316;754.7;M;20010223;20010330;227500;A;3;NULL;;GE;AC;;7517642;
C;010;262843;3;20010719 12:18;57//262247;
D;010;262843;3;20010719 12:18;P;;;;;;
D;010;262843;3;20010719 12:18;P;;;;;;
D;010;262843;3;20010719 12:18;V;;;;;;
B;010;263149;4;20010719 12:18;;;11;CAMPBELL AVE;ANNA BAY;2316;;;20010220;20010327;262500;A;R;;;GC;;;7564050;
C;010;263149;4;20010719 12:18;243//13134;
D;010;263149;4;20010719 12:18;P;;;;;;
D;010;263149;4;20010719 12:18;P;;;;;;
D;010;263149;4;20010719 12:18;V;;;;;;
B;010;263153;5;20010719 12:18;;12;3 A;CAMPBELL AVE;ANNA BAY;2316;;;20010308;20010412;172500;;R;;12;;XA;;7561196;
C;010;263153;5;20010719 12:18;12//SP 53166;
D;010;263153;5;20010719 12:18;P;;;;;;
D;010;263153;5;20010719 12:18;P;;;;;;
D;010;263153;5;20010719 12:18;V;;;;;;
B;010;263241;6;20010719 12:18;;;8;CROMARTY CRES;ANNA BAY;2316;651.3;M;20010220;20010327;125000;A;R;;;GC;AC;;7525866;
C;010;263241;6;20010719 12:18;395//13134;
D;010;263241;6;20010719 12:18;P;;;;;;
D;010;263241;6;20010719 12:18;V;;;;;;
D;010;263241;6;20010719 12:18;V;;;;;;
B;010;263415;7;20010719 12:18;;;24;EUCALYPTUS DR;ANNA BAY;2316;4469;M;20010302;20010409;560000;P;R;;;EH;AC;;7557173;
C;010;263415;7;20010719 12:18;21//808218;
D;010;263415;7;20010719 12:18;P;;;;;;
D;010;263415;7;20010719 12:18;P;;;;;;
D;010;263415;7;20010719 12:18;V;;;;;;
D;010;263415;7;20010719 12:18;V;;;;;;
B;010;263814;8;20010719 12:18;;;14;OCEAN AVE;ANNA BAY;2316;607;M;20010320;20010320;0;A;3;NULL;;GD;;;7531093;
C;010;263814;8;20010719 12:18;105//13134;
D;010;263814;8;20010719 12:18;P;;;;;;
D;010;263814;8;20010719 12:18;P;;;;;;
D;010;263814;8;20010719 12:18;V;;;;;;
B;010;264348;9;20010719 12:18;;;28;KINGSLEY DR;BOAT HARBOUR;2316;613.3;M;20001220;20000118;290000;A;R;;;GA;;;7535165;
C;010;264348;9;20010719 12:18;5/18/251247;
D;010;264348;9;20010719 12:18;P;;;;;;
D;010;264348;9;20010719 12:18;V;;;;;;
B;010;264419;10;20010719 12:18;;;16;ONE MILE CL;BOAT HARBOUR;2316;765;M;20010226;20010405;125000;A;V;;;GA;AV;;7552960;
C;010;264419;10;20010719 12:18;58//1000710;
D;010;264419;10;20010719 12:18;P;;;;;;
D;010;264419;10;20010719 12:18;P;;;;;;
D;010;264419;10;20010719 12:18;V;;;;;;
B;010;264438;11;20010719 12:18;;;11;ONE MILE CL;BOAT HARBOUR;2316;644;M;20010227;20010328;110000;A;V;;;GA;AV;;7518153;
C;010;264438;11;20010719 12:18;40//1000710;
D;010;264438;11;20010719 12:18;P;;;;;;
D;010;264438;11;20010719 12:18;V;;;;;;
D;010;264438;11;20010719 12:18;V;;;;;;
B;010;264571;12;20010719 12:18;;;2;BANKSIA CL;MEDOWIE;2318;761.1;M;20010216;20010323;103000;A;R;;;HM;AC;;7542848;
C;010;264571;12;20010719 12:18;143//246947;
D;010;264571;12;20010719 12:18;P;;;;;;
D;010;264571;12;20010719 12:18;P;;;;;;
D;010;264571;12;20010719 12:18;V;;;;;;
B;010;264589;13;20010719 12:18;;;9;BARRINGUM CL;MEDOWIE;2318;922.4;M;20010216;20010330;178000;A;R;;;HM;AC;;7519876;
C;010;264589;13;20010719 12:18;40//815722;
D;010;264589;13;20010719 12:18;P;;;;;;
D;010;264589;13;20010719 12:18;P;;;;;;
D;010;264589;13;20010719 12:18;V;;;;;;
D;010;264589;13;20010719 12:18;V;;;;;;
B;010;264762;14;20010719 12:18;;;10;BROCKELSBY RD;MEDOWIE;2318;8347;M;20010307;20010411;197000;R;V;;;YB;RV;;7558739;
C;010;264762;14;20010719 12:18;5//29038;
D;010;264762;14;20010719 12:18;P;;;;;;
D;010;264762;14;20010719 12:18;V;;;;;;
D;010;264762;14;20010719 12:18;V;;;;;;
B;010;264853;15;20010719 12:18;;;6;CASSIAS AVE;MEDOWIE;2318;510.9;M;20010301;20010405;110000;A;R;;;HM;AC;;7534528;
C;010;264853;15;20010719 12:18;96//245625;
D;010;264853;15;20010719 12:18;P;;;;;;
D;010;264853;15;20010719 12:18;P;;;;;;
D;010;264853;15;20010719 12:18;V;;;;;;
D;010;264853;15;20010719 12:18;V;;;;;;
B;010;265006;16;20010719 12:18;;;132;COACHWOOD DR;MEDOWIE;2318;716;M;19960719;19960719;0;A;R;;;HM;;;7562656;
C;010;265006;16;20010719 12:18;34//836773;
D;010;265006;16;20010719 12:18;P;;;;;;
D;010;265006;16;20010719 12:18;P;;;;;;
B;010;265017;17;20010719 12:18;;;110;COACHWOOD DR;MEDOWIE;2318;647.5;M;20010328;20010419;153750;A;R;;;HM;;;7565489;
C;010;265017;17;20010719 12:18;23//836773;
D;010;265017;17;20010719 12:18;P;;;;;;
D;010;265017;17;20010719 12:18;V;;;;;;
D;010;265017;17;20010719 12:18;V;;;;;;
B;010;265279;18;20010719 12:18;;;20;ELM AVE;MEDOWIE;2318;662.9;M;20010220;20010410;105000;A;R;;;HM;AC;;7543030;
C;010;265279;18;20010719 12:18;77//700218;
D;010;265279;18;20010719 12:18;P;;;;;;
D;010;265279;18;20010719 12:18;P;;;;;;
D;010;265279;18;20010719 12:18;V;;;;;;
B;010;265397;19;20010719 12:18;;;50;FERODALE RD;MEDOWIE;2318;1.222;H;20010220;20010326;78000;R;V;;;YC;RV;;7526336;
C;010;265397;19;20010719 12:18;5//243518;
D;010;265397;19;20010719 12:18;P;;;;;;
D;010;265397;19;20010719 12:18;P;;;;;;
D;010;265397;19;20010719 12:18;V;;;;;;
B;010;265586;20;20010719 12:18;;;14;GLANMORGAN AVE;MEDOWIE;2318;685.1;M;20010302;20010410;46500;A;V;;;HM;;;7565157;
C;010;265586;20;20010719 12:18;168//1010345;
D;010;265586;20;20010719 12:18;P;;;;;;
D;010;265586;20;20010719 12:18;V;;;;;;
B;010;266008;21;20010719 12:18;;;73;KULA RD;MEDOWIE;2318;4050;M;20010207;20010313;217500;R;R;;;YA;RR;;7532814;
C;010;266008;21;20010719 12:18;248//255278;
D;010;266008;21;20010719 12:18;P;;;;;;
D;010;266008;21;20010719 12:18;P;;;;;;
D;010;266008;21;20010719 12:18;V;;;;;;
