A;008;20010822 14:20;CDIXON;
D;008;204247;24;20010822 14:20;P;;;;;;
D;008;204247;24;20010822 14:20;P;;;;;;
D;008;204247;24;20010822 14:20;V;;;;;;
B;008;204306;25;20010822 14:20;;;6;AUSTRALIA RD;BROADMEADOW;2292;;;20010426;20010607;120500;A;R;;;FP;;;7695340;
C;008;204306;25;20010822 14:20;1//975102;
D;008;204306;25;20010822 14:20;P;;;;;;
D;008;204306;25;20010822 14:20;V;;;;;;
D;008;204306;25;20010822 14:20;V;;;;;;
B;008;204441;26;20010822 14:20;;;40;BAILEY ST;ADAMSTOWN;2289;;;20010327;20010510;169950;A;R;;;HB;;;7664791;
C;008;204441;26;20010822 14:20;6//7705;
D;008;204441;26;20010822 14:20;P;;;;;;
D;008;204441;26;20010822 14:20;V;;;;;;
B;008;204799;27;20010822 14:20;;;5;BAR BEACH AVE;THE JUNCTION;2291;586.8;M;20010427;20010608;510000;A;R;;;HL;;;7728030;
C;008;204799;27;20010822 14:20;1//198737;
D;008;204799;27;20010822 14:20;P;;;;;;
D;008;204799;27;20010822 14:20;V;;;;;;
B;008;204925;28;20010822 14:20;;;60;BARDIA RD;SHORTLAND;2307;;;20010327;20010327;0;A;R;;;JM;;;7679870;
C;008;204925;28;20010822 14:20;33//26927;
D;008;204925;28;20010822 14:20;P;;;;;;
D;008;204925;28;20010822 14:20;P;;;;;;
D;008;204925;28;20010822 14:20;V;;;;;;
D;008;204925;28;20010822 14:20;V;;;;;;
B;008;204965;29;20010822 14:20;;;25;BARELLAN ST;LAMBTON;2299;883.4;M;20010518;20010615;100000;A;3;NULL;;FK;;;7706484;
C;008;204965;29;20010822 14:20;302//872339;
D;008;204965;29;20010822 14:20;P;;;;;;
D;008;204965;29;20010822 14:20;P;;;;;;
D;008;204965;29;20010822 14:20;V;;;;;;
B;008;205023;30;20010822 14:20;;;1;BARNEY ST;WALLSEND;2287;980.1;M;20010501;20010604;195500;A;R;;;AE;;;7683756;
C;008;205023;30;20010822 14:20;7//23785;
D;008;205023;30;20010822 14:20;P;;;;;;
D;008;205023;30;20010822 14:20;P;;;;;;
D;008;205023;30;20010822 14:20;V;;;;;;
B;008;205096;31;20010822 14:20;;;9;BARTON ST;MAYFIELD;2304;;;20010411;20010518;164950;A;R;;;JD;;;7677931;
C;008;205096;31;20010822 14:20;1//196602;
D;008;205096;31;20010822 14:20;P;;;;;;
D;008;205096;31;20010822 14:20;P;;;;;;
D;008;205096;31;20010822 14:20;V;;;;;;
D;008;205096;31;20010822 14:20;V;;;;;;
B;008;205189;32;20010822 14:20;;;58;BARTON ST;MAYFIELD;2304;303.5;M;20010405;20010515;105000;A;R;;;JD;;;7688567;
C;008;205189;32;20010822 14:20;44//737754;
D;008;205189;32;20010822 14:20;P;;;;;;
D;008;205189;32;20010822 14:20;V;;;;;;
B;008;205239;33;20010822 14:20;;;7;BASSWOOD CRES;FLETCHER;2287;607.6;M;20010501;20010607;67000;A;V;;;AP;;;7686005;
C;008;205239;33;20010822 14:20;503//1004420;
D;008;205239;33;20010822 14:20;P;;;;;;
D;008;205239;33;20010822 14:20;P;;;;;;
D;008;205239;33;20010822 14:20;V;;;;;;
B;008;205257;34;20010822 14:20;;;4;BASSWOOD CRES;FLETCHER;2287;800.4;M;20010516;20010615;71000;A;R;;;AP;;;7713840;
C;008;205257;34;20010822 14:20;532//1004420;
D;008;205257;34;20010822 14:20;P;;;;;;
D;008;205257;34;20010822 14:20;P;;;;;;
D;008;205257;34;20010822 14:20;V;;;;;;
B;008;205272;35;20010822 14:20;;;8;BEACH ST;NEWCASTLE EAST;2300;;;20010322;20010430;545000;A;R;;;KF;;;7661673;
C;008;205272;35;20010822 14:20;7/A/2370;
D;008;205272;35;20010822 14:20;P;;;;;;
D;008;205272;35;20010822 14:20;P;;;;;;
D;008;205272;35;20010822 14:20;V;;;;;;
B;008;205386;36;20010822 14:20;;;189;BEAUMONT ST;HAMILTON SOUTH;2303;303.5;M;20010605;20010605;330000;A;R;;;FT;;;7685372;
C;008;205386;36;20010822 14:20;1//770091;
D;008;205386;36;20010822 14:20;P;;;;;;
D;008;205386;36;20010822 14:20;V;;;;;;
B;008;205617;37;20010822 14:20;;;11;BEESTON RD;STOCKTON;2295;;;20010612;20010612;93333;A;R;;;HN;;;7698976;
C;008;205617;37;20010822 14:20;23/B/10895;
D;008;205617;37;20010822 14:20;P;;;;;;
D;008;205617;37;20010822 14:20;V;;;;;;
B;008;205799;38;20010822 14:20;;2;47;BELMORE ST;ADAMSTOWN;2289;;;20010323;20010427;156000;;R;;2;;;;7659969;
C;008;205799;38;20010822 14:20;2//SP 40439;
D;008;205799;38;20010822 14:20;P;;;;;;
D;008;205799;38;20010822 14:20;V;;;;;;
B;008;205852;39;20010822 14:20;;;13;BENJAMIN DR;MARYLAND;2287;650.2;M;20010521;20010625;146000;A;R;;;AN;;;7723726;
C;008;205852;39;20010822 14:20;202//811244;
D;008;205852;39;20010822 14:20;P;;;;;;
D;008;205852;39;20010822 14:20;P;;;;;;
D;008;205852;39;20010822 14:20;V;;;;;;
B;008;206356;40;20010822 14:20;;;38;BERRICO AVE;MARYLAND;2287;718.1;M;20010130;20010130;0;A;R;;;AA;;;7704665;
C;008;206356;40;20010822 14:20;823//1011153;
D;008;206356;40;20010822 14:20;P;;;;;;
D;008;206356;40;20010822 14:20;V;;;;;;
D;008;206356;40;20010822 14:20;V;;;;;;
B;008;206488;41;20010822 14:20;;;12;BEVERLEY CL;TARRO;2322;464.5;M;20010313;20010418;99950;A;R;;;DB;;;7668567;
C;008;206488;41;20010822 14:20;3//253991;
D;008;206488;41;20010822 14:20;P;;;;;;
D;008;206488;41;20010822 14:20;V;;;;;;
D;008;206488;41;20010822 14:20;V;;;;;;
B;008;206578;42;20010822 14:20;;;1;BILBIE PL;FLETCHER;2287;608.2;M;20010507;20010604;56000;A;V;;;AP;;;7696284;
C;008;206578;42;20010822 14:20;99//881294;
D;008;206578;42;20010822 14:20;P;;;;;;
D;008;206578;42;20010822 14:20;P;;;;;;
D;008;206578;42;20010822 14:20;V;;;;;;
B;008;206911;43;20010822 14:20;;;28;BISHOPGATE ST;WICKHAM;2293;63.25;M;20010406;20010514;145000;B;R;;;BW;;;7667469;
C;008;206911;43;20010822 14:20;1//797009;
D;008;206911;43;20010822 14:20;P;;;;;;
D;008;206911;43;20010822 14:20;V;;;;;;
B;008;207050;44;20010822 14:20;;;109;BLANCH ST;SHORTLAND;2307;594.4;M;20010412;20010525;130000;A;R;;;JM;;;7711603;
C;008;207050;44;20010822 14:20;175//206759;
D;008;207050;44;20010822 14:20;P;;;;;;
D;008;207050;44;20010822 14:20;V;;;;;;
D;008;207050;44;20010822 14:20;V;;;;;;
B;008;207112;45;20010822 14:20;;;91;BLUEGUM RD;JESMOND;2299;;;20010323;20010510;125500;A;R;;;JG;;;7668305;
C;008;207112;45;20010822 14:20;A//164149;
D;008;207112;45;20010822 14:20;P;;;;;;
D;008;207112;45;20010822 14:20;P;;;;;;
D;008;207112;45;20010822 14:20;V;;;;;;
B;008;207244;46;20010822 14:20;;2;;BOREAS RD HOUSE NO: 7/18;HAMILTON NORTH;2292;;;20010427;20010427;167000;;V;;2;;;;7659273;
C;008;207244;46;20010822 14:20;2//47389;
D;008;207244;46;20010822 14:20;P;;;;;;
D;008;207244;46;20010822 14:20;P;;;;;;
D;008;207244;46;20010822 14:20;V;;;;;;
B;008;207403;47;20010822 14:20;;;78;BOUNDARY RD;MARYLAND;2287;624.7;M;20010503;20010622;195000;A;R;;;AB;;;7729361;
C;008;207403;47;20010822 14:20;207//260715;
D;008;207403;47;20010822 14:20;P;;;;;;
D;008;207403;47;20010822 14:20;P;;;;;;
D;008;207403;47;20010822 14:20;V;;;;;;
B;008;207588;48;20010822 14:20;;;27;BOURKE ST;CARRINGTON;2294;;;20010412;20010523;144000;A;R;;;DC;;;7665082;
C;008;207588;48;20010822 14:20;1//924577;
D;008;207588;48;20010822 14:20;P;;;;;;
D;008;207588;48;20010822 14:20;V;;;;;;
D;008;207588;48;20010822 14:20;V;;;;;;
B;008;207692;49;20010822 14:20;;;16;BOUSFIELD ST;WALLSEND;2287;619.4;M;20010508;20010619;273000;A;R;;;AD;;;7711785;
C;008;207692;49;20010822 14:20;3//572797;
D;008;207692;49;20010822 14:20;P;;;;;;
D;008;207692;49;20010822 14:20;V;;;;;;
D;008;207692;49;20010822 14:20;V;;;;;;
B;008;207706;50;20010822 14:20;;;9;BOWEN ST;WALLSEND;2287;493.2;M;20010511;20010608;130000;A;R;;;AD;;;7695378;
C;008;207706;50;20010822 14:20;71//546650;
D;008;207706;50;20010822 14:20;P;;;;;;
D;008;207706;50;20010822 14:20;P;;;;;;
D;008;207706;50;20010822 14:20;V;;;;;;
B;008;207905;51;20010822 14:20;;;9 A;BRAYE ST;MAYFIELD;2304;265.6;M;20010508;20010608;136000;A;R;;;JX;;;7698794;
C;008;207905;51;20010822 14:20;1//199590;
D;008;207905;51;20010822 14:20;P;;;;;;
D;008;207905;51;20010822 14:20;P;;;;;;
D;008;207905;51;20010822 14:20;V;;;;;;
D;008;207905;51;20010822 14:20;V;;;;;;
B;008;207979;52;20010822 14:20;;;40;BRETT ST;GEORGETOWN;2298;;;20010220;20010220;0;A;R;;;JS;;;7724212;
C;008;207979;52;20010822 14:20;77//8206;
D;008;207979;52;20010822 14:20;P;;;;;;
D;008;207979;52;20010822 14:20;V;;;;;;
D;008;207979;52;20010822 14:20;V;;;;;;
B;008;207981;53;20010822 14:20;;;44;BRETT ST;GEORGETOWN;2298;486.9;M;20010424;20010608;172500;A;R;;;JS;;;7689363;
C;008;207981;53;20010822 14:20;22//18734;
D;008;207981;53;20010822 14:20;P;;;;;;
D;008;207981;53;20010822 14:20;P;;;;;;
D;008;207981;53;20010822 14:20;V;;;;;;
D;008;207981;53;20010822 14:20;V;;;;;;
B;008;207984;54;20010822 14:20;;;50;BRETT ST;GEORGETOWN;2298;480.6;M;20010510;20010615;182500;A;R;;;JS;;;7715996;
C;008;207984;54;20010822 14:20;19//18734;
D;008;207984;54;20010822 14:20;P;;;;;;
D;008;207984;54;20010822 14:20;P;;;;;;
D;008;207984;54;20010822 14:20;V;;;;;;
D;008;207984;54;20010822 14:20;V;;;;;;
B;008;208045;55;20010822 14:20;;2;68;BRIDGE ST;WARATAH;2298;;;20010423;20010517;142500;;R;;2;;;;7671662;
C;008;208045;55;20010822 14:20;2//SP 58744;
D;008;208045;55;20010822 14:20;P;;;;;;
D;008;208045;55;20010822 14:20;V;;;;;;
B;008;208327;56;20010822 14:20;;;42;BRISBANE WATER RD;ADAMSTOWN;2289;;;20010502;20010608;195000;A;R;;;HB;;;7704959;
C;008;208327;56;20010822 14:20;22//19610;
D;008;208327;56;20010822 14:20;P;;;;;;
D;008;208327;56;20010822 14:20;P;;;;;;
D;008;208327;56;20010822 14:20;V;;;;;;
B;008;208374;57;20010822 14:20;;;165;BROADMEADOW RD;BROADMEADOW;2292;;;20010615;20010619;85000;A;R;;;FP;;;7696397;
C;008;208374;57;20010822 14:20;A//367665;
D;008;208374;57;20010822 14:20;P;;;;;;
D;008;208374;57;20010822 14:20;P;;;;;;
B;008;208374;58;20010822 14:20;;;165;BROADMEADOW RD;BROADMEADOW;2292;;;20010620;20010620;85000;A;R;;;FP;;;7705753;
C;008;208374;58;20010822 14:20;A//367665;
D;008;208374;58;20010822 14:20;P;;;;;;
D;008;208374;58;20010822 14:20;V;;;;;;
D;008;208374;58;20010822 14:20;V;;;;;;
B;008;208489;59;20010822 14:20;;;158;BROADMEADOW RD;BROADMEADOW;2292;474.2;M;20010216;20010216;0;A;R;;;FR;;;7695424;
C;008;208489;59;20010822 14:20;A//357265;
D;008;208489;59;20010822 14:20;P;;;;;;
B;008;208489;60;20010822 14:20;;;158;BROADMEADOW RD;BROADMEADOW;2292;474.2;M;20010213;20010411;148000;A;R;;;FR;;;7695425;
C;008;208489;60;20010822 14:20;A//357265;
D;008;208489;60;20010822 14:20;P;;;;;;
D;008;208489;60;20010822 14:20;V;;;;;;
B;008;208805;61;20010822 14:20;;;;BROWN ST;WALLSEND;2287;233.5;M;20010528;20010627;113000;A;R;;;AE;;;7728383;
C;008;208805;61;20010822 14:20;1//778818;
D;008;208805;61;20010822 14:20;P;;;;;;
D;008;208805;61;20010822 14:20;V;;;;;;
B;008;208821;62;20010822 14:20;;;3;BROWN ST;WALLSEND;2287;;;20010510;20010510;0;A;3;NULL;;AE;;;7695663;
C;008;208821;62;20010822 14:20;B//401966;
D;008;208821;62;20010822 14:20;P;;;;;;
D;008;208821;62;20010822 14:20;V;;;;;;
D;008;208821;62;20010822 14:20;V;;;;;;
B;008;208824;63;20010822 14:20;;;;BROWN ST;WALLSEND;2287;512.2;M;20010503;20010604;149000;A;R;;;AE;;;7701629;
C;008;208824;63;20010822 14:20;A//160694;
D;008;208824;63;20010822 14:20;P;;;;;;
D;008;208824;63;20010822 14:20;P;;;;;;
D;008;208824;63;20010822 14:20;V;;;;;;
D;008;208824;63;20010822 14:20;V;;;;;;
B;008;208936;64;20010822 14:20;;;90;BRUCE ST;COOKS HILL;2300;586.8;M;20010420;20010524;465000;A;R;;;KA;;;7687866;
C;008;208936;64;20010822 14:20;1//714659;
D;008;208936;64;20010822 14:20;P;;;;;;
D;008;208936;64;20010822 14:20;V;;;;;;
D;008;208936;64;20010822 14:20;V;;;;;;
B;008;208953;65;20010822 14:20;;;60;BRUCE ST;COOKS HILL;2300;328.8;M;20010328;20010510;293000;A;R;;;KA;;;7716622;
C;008;208953;65;20010822 14:20;2//741952;
D;008;208953;65;20010822 14:20;P;;;;;;
D;008;208953;65;20010822 14:20;P;;;;;;
D;008;208953;65;20010822 14:20;P;;;;;;
D;008;208953;65;20010822 14:20;V;;;;;;
B;008;209012;66;20010822 14:20;;;20;BRUMBY CRES;MARYLAND;2287;808.4;M;20010430;20010604;73000;A;V;;;AA;;;7711435;
C;008;209012;66;20010822 14:20;1241//1000192;
D;008;209012;66;20010822 14:20;P;;;;;;
D;008;209012;66;20010822 14:20;P;;;;;;
D;008;209012;66;20010822 14:20;V;;;;;;
D;008;209012;66;20010822 14:20;V;;;;;;
B;008;209389;67;20010822 14:20;;;100;BRYANT ST;ADAMSTOWN;2289;;;20010518;20010518;0;A;R;;;HB;;;7661216;
C;008;209389;67;20010822 14:20;13//35125;
D;008;209389;67;20010822 14:20;P;;;;;;
D;008;209389;67;20010822 14:20;P;;;;;;
D;008;209389;67;20010822 14:20;V;;;;;;
D;008;209389;67;20010822 14:20;V;;;;;;
B;008;209564;68;20010822 14:20;;;42;BUCHANAN ST;MEREWETHER;2291;240.3;M;20010510;20010608;255000;A;R;;;HL;;;7730095;
C;008;209564;68;20010822 14:20;30//707095;
D;008;209564;68;20010822 14:20;P;;;;;;
D;008;209564;68;20010822 14:20;P;;;;;;
D;008;209564;68;20010822 14:20;V;;;;;;
D;008;209564;68;20010822 14:20;V;;;;;;
B;008;209687;69;20010822 14:20;;;6;BULL ST;MAYFIELD;2304;;;20000616;20000616;0;A;3;NULL;;JD;;;7657990;
C;008;209687;69;20010822 14:20;1/B/16844;
D;008;209687;69;20010822 14:20;P;;;;;;
D;008;209687;69;20010822 14:20;P;;;;;;
D;008;209687;69;20010822 14:20;V;;;;;;
B;008;209982;70;20010822 14:20;;;43;BURUDA ST;MAYFIELD WEST;2304;498.2;M;20001219;20001219;0;A;R;;;JF;;;7695520;
C;008;209982;70;20010822 14:20;103//593260;
D;008;209982;70;20010822 14:20;P;;;;;;
D;008;209982;70;20010822 14:20;V;;;;;;
B;008;210477;71;20010822 14:20;;;2;CAMERON ST;HAMILTON;2303;;;20010402;20010514;125000;A;R;;;FS;;;7664688;
C;008;210477;71;20010822 14:20;35/D/192673;
D;008;210477;71;20010822 14:20;P;;;;;;
D;008;210477;71;20010822 14:20;V;;;;;;
B;008;210540;72;20010822 14:20;;;62;CAMERON ST;JESMOND;2299;577.8;M;20000920;20000920;0;A;R;;;JG;;;7676092;
C;008;210540;72;20010822 14:20;55//245482;
D;008;210540;72;20010822 14:20;P;;;;;;
D;008;210540;72;20010822 14:20;V;;;;;;
B;008;210581;73;20010822 14:20;;;;;;;;;20010412;20010525;169950;A;R;;;AE;;;7664666;
C;008;210581;73;20010822 14:20;6//13487;
D;008;210581;73;20010822 14:20;P;;;;;;
D;008;210581;73;20010822 14:20;P;;;;;;
D;008;210581;73;20010822 14:20;V;;;;;;
D;008;210581;73;20010822 14:20;V;;;;;;
B;008;210674;74;20010822 14:20;;;16;CARBORA CL;MARYLAND;2287;553.4;M;20010517;20010517;0;A;R;;;AA;;;7694000;
C;008;210674;74;20010822 14:20;1045//701133;
D;008;210674;74;20010822 14:20;P;;;;;;
D;008;210674;74;20010822 14:20;P;;;;;;
D;008;210674;74;20010822 14:20;V;;;;;;
D;008;210674;74;20010822 14:20;V;;;;;;
D;008;210674;74;20010822 14:20;V;;;;;;
B;008;210816;75;20010822 14:20;;;84;CARDIFF RD;ELERMORE VALE;2287;594.4;M;20010214;20010214;0;A;3;NULL;;AM;;;7720987;
C;008;210816;75;20010822 14:20;5//237609;
D;008;210816;75;20010822 14:20;P;;;;;;
D;008;210816;75;20010822 14:20;P;;;;;;
D;008;210816;75;20010822 14:20;P;;;;;;
D;008;210816;75;20010822 14:20;V;;;;;;
B;008;210816;76;20010822 14:20;;;84;CARDIFF RD;ELERMORE VALE;2287;594.4;M;20010214;20010214;4000;A;R;;;AM;;;7720988;
C;008;210816;76;20010822 14:20;5//237609;
D;008;210816;76;20010822 14:20;P;;;;;;
D;008;210816;76;20010822 14:20;P;;;;;;
D;008;210816;76;20010822 14:20;V;;;;;;
D;008;210816;76;20010822 14:20;V;;;;;;
D;008;210816;76;20010822 14:20;V;;;;;;
B;008;210868;77;20010822 14:20;;;164;CARDIFF RD;ELERMORE VALE;2287;604.8;M;20010511;20010615;132000;A;R;;;AM;;;7707827;
C;008;210868;77;20010822 14:20;100//621207;
D;008;210868;77;20010822 14:20;P;;;;;;
D;008;210868;77;20010822 14:20;V;;;;;;
D;008;210868;77;20010822 14:20;V;;;;;;
B;008;211218;78;20010822 14:20;;1;68;CARRINGTON ST;MAYFIELD;2304;;;20010510;20010601;153000;;R;;1;;;;7700546;
C;008;211218;78;20010822 14:20;1//SP 49043;
D;008;211218;78;20010822 14:20;P;;;;;;
D;008;211218;78;20010822 14:20;P;;;;;;
D;008;211218;78;20010822 14:20;V;;;;;;
D;008;211218;78;20010822 14:20;V;;;;;;
B;008;211257;79;20010822 14:20;;;41;CARRINGTON ST;MAYFIELD;2304;708.2;M;20010326;20010507;150000;A;R;;;JD;;;7627814;
C;008;211257;79;20010822 14:20;1//964971;
D;008;211257;79;20010822 14:20;P;;;;;;
D;008;211257;79;20010822 14:20;V;;;;;;
D;008;211257;79;20010822 14:20;V;;;;;;
B;008;211270;80;20010822 14:20;;;13;CARRINGTON ST;MAYFIELD;2304;423.7;M;20010507;20010608;80000;A;R;;;JD;;;7703315;
C;008;211270;80;20010822 14:20;B//373467;
D;008;211270;80;20010822 14:20;P;;;;;;
D;008;211270;80;20010822 14:20;P;;;;;;
D;008;211270;80;20010822 14:20;V;;;;;;
D;008;211270;80;20010822 14:20;V;;;;;;
B;008;211619;81;20010822 14:20;;;18;CHARLESTOWN RD;NEW LAMBTON HEIGHTS;2305;695.6;M;20010324;20010521;224500;A;R;;;HA;;;7662280;
C;008;211619;81;20010822 14:20;34//19050;
D;008;211619;81;20010822 14:20;P;;;;;;
D;008;211619;81;20010822 14:20;V;;;;;;
B;008;211702;82;20010822 14:20;;3;38;CHARLOTTE ST;WALLSEND;2287;;;20010423;20010525;112000;;R;;3;;;;7665028;
C;008;211702;82;20010822 14:20;3//SP 42925;
