A;008;20020109 09:53;PDANN;
B;008;201741;1;20020109 09:53;;;15;ADA ST;WARATAH;2298;404.7;M;20010908;20011012;216000;A;R;RESIDENCE;;JQ;AC;;8031610;
C;008;201741;1;20020109 09:53;1//770501;
D;008;201741;1;20020109 09:53;P;;;;;;
D;008;201741;1;20020109 09:53;P;;;;;;
D;008;201741;1;20020109 09:53;V;;;;;;
D;008;201741;1;20020109 09:53;V;;;;;;
B;008;201950;2;20020109 09:53;;;5;AILSA RD;BROADMEADOW;2292;245.3;M;20011009;20011019;90000;I;R;RESIDENCE;;GK;AC;;8042128;
C;008;201950;2;20020109 09:53;3//335904;
D;008;201950;2;20020109 09:53;P;;;;;;
D;008;201950;2;20020109 09:53;V;;;;;;
D;008;201950;2;20020109 09:53;V;;;;;;
B;008;202159;3;20020109 09:53;;;20;ALDERSON RD;SHORTLAND;2307;581.7;M;20010815;20010919;145000;A;R;RESIDENCE;;JM;AC;;8022859;
C;008;202159;3;20020109 09:53;101//206758;
D;008;202159;3;20020109 09:53;P;;;;;;
D;008;202159;3;20020109 09:53;V;;;;;;
B;008;202392;4;20020109 09:53;;;44;ALFRED ST;WARATAH;2298;483.6;M;20010716;20010820;185000;A;V;VACANT LAND;;JQ;AV;;8012173;
C;008;202392;4;20020109 09:53;13//629454;
D;008;202392;4;20020109 09:53;P;;;;;;
D;008;202392;4;20020109 09:53;V;;;;;;
B;008;202497;5;20020109 09:53;;;8;ALKOO CRES;MARYLAND;2287;385.2;M;20010824;20010927;137500;A;R;RESIDENCE;;AA;AC;;7995366;
C;008;202497;5;20020109 09:53;8020//842686;
D;008;202497;5;20020109 09:53;P;;;;;;
D;008;202497;5;20020109 09:53;V;;;;;;
D;008;202497;5;20020109 09:53;V;;;;;;
B;008;203240;6;20020109 09:53;;1;18;ANGALA CL;MARYLAND;2287;;;20010808;20010928;118000;;R;RESIDENCE;1;;;;8022121;
C;008;203240;6;20020109 09:53;1//SP 42526;
D;008;203240;6;20020109 09:53;P;;;;;;
D;008;203240;6;20020109 09:53;P;;;;;;
B;008;203301;7;20020109 09:53;;;41;ANGOPHORA DR;WARABROOK;2304;412;M;20010815;20010927;210000;A;R;RESIDENCE;;JW;AC;;8002661;
C;008;203301;7;20020109 09:53;2//833336;
D;008;203301;7;20020109 09:53;P;;;;;;
D;008;203301;7;20020109 09:53;V;;;;;;
D;008;203301;7;20020109 09:53;V;;;;;;
B;008;203344;8;20020109 09:53;;;;ANGOPHORA DR;WARABROOK;2304;8071;M;20010315;20010926;385000;A;V;VACANT LAND;;JY;AV;;8000962;
C;008;203344;8;20020109 09:53;2//855902;
D;008;203344;8;20020109 09:53;P;;;;;;
D;008;203344;8;20020109 09:53;V;;;;;;
B;008;203363;9;20020109 09:53;;;35;ANGUS AVE;WARATAH WEST;2298;;;20010802;20010917;168500;A;R;RESIDENCE;;JP;AC;;7995380;
C;008;203363;9;20020109 09:53;194//21609;
D;008;203363;9;20020109 09:53;P;;;;;;
D;008;203363;9;20020109 09:53;P;;;;;;
D;008;203363;9;20020109 09:53;V;;;;;;
B;008;203526;10;20020109 09:53;;;4;ANTILL ST;MAYFIELD;2304;;;20010719;20010817;168500;A;R;RESIDENCE;;JD;AC;;8069738;
C;008;203526;10;20020109 09:53;20//37394;
D;008;203526;10;20020109 09:53;P;;;;;;
D;008;203526;10;20020109 09:53;P;;;;;;
D;008;203526;10;20020109 09:53;V;;;;;;
B;008;204169;11;20020109 09:53;;3;17;ASTBURY ST;NEW LAMBTON;2305;;;20010828;20011009;88500;;R;RESIDENCE;3;;;;8027017;
C;008;204169;11;20020109 09:53;3//4424;
D;008;204169;11;20020109 09:53;P;;;;;;
D;008;204169;11;20020109 09:53;V;;;;;;
D;008;204169;11;20020109 09:53;V;;;;;;
B;008;204178;12;20020109 09:53;;1;21;ASTBURY ST;NEW LAMBTON;2305;;;20010824;20010928;71000;;R;RESIDENCE;1;;;;8001124;
C;008;204178;12;20020109 09:53;1//4461;
D;008;204178;12;20020109 09:53;P;;;;;;
D;008;204178;12;20020109 09:53;V;;;;;;
D;008;204178;12;20020109 09:53;V;;;;;;
B;008;204541;13;20020109 09:53;;;19;BAIRD ST;HAMILTON NORTH;2292;;;20010808;20010912;149950;A;R;RESIDENCE;;FQ;AC;;7998618;
C;008;204541;13;20020109 09:53;30//37273;
D;008;204541;13;20020109 09:53;P;;;;;;
D;008;204541;13;20020109 09:53;V;;;;;;
B;008;204824;14;20020109 09:53;;;92;BAR BEACH AVE;THE JUNCTION;2291;448;M;20010720;20010917;420000;A;R;RESIDENCE;;HL;AC;;7991910;
C;008;204824;14;20020109 09:53;14//95003;
D;008;204824;14;20020109 09:53;P;;;;;;
D;008;204824;14;20020109 09:53;V;;;;;;
D;008;204824;14;20020109 09:53;V;;;;;;
B;008;204882;15;20020109 09:53;;;8;BARCLAY ST;MAYFIELD;2304;303.5;M;20010816;20010928;110000;A;R;RESIDENCE;;JX;AC;;8023984;
C;008;204882;15;20020109 09:53;15/C/2619;
D;008;204882;15;20020109 09:53;P;;;;;;
D;008;204882;15;20020109 09:53;V;;;;;;
B;008;205168;16;20020109 09:53;;;100;BARTON ST;MAYFIELD;2304;404.7;M;20010827;20010928;142500;A;R;RESIDENCE;;JD;AC;;8043530;
C;008;205168;16;20020109 09:53;3//727314;
D;008;205168;16;20020109 09:53;P;;;;;;
D;008;205168;16;20020109 09:53;V;;;;;;
