A;RTSALEDATA;511;20250901 01:12;VALNET;
B;511;3534581;1;20250901 01:12;;;93;ST ANDREWS ST;ABERDEEN;2336;2491;M;20250725;20250822;865000;R1;R;RESIDENCE;;AAA;;;AV354736;
C;511;3534581;1;20250901 01:12;6420/1153435;
D;511;3534581;1;20250901 01:12;P;;;;;;
D;511;3534581;1;20250901 01:12;P;;;;;;
D;511;3534581;1;20250901 01:12;V;;;;;;
D;511;3534581;1;20250901 01:12;V;;;;;;
B;511;6003477;2;20250901 01:12;;;12;IBIS PL;SCONE;2337;2001;M;20250124;20250822;244000;R5;V;VACANT LAND;;RSE;;;AV357158;
C;511;6003477;2;20250901 01:12;601/1316531;
D;511;6003477;2;20250901 01:12;P;;;;;;
D;511;6003477;2;20250901 01:12;V;;;;;;
B;511;6003482;3;20250901 01:12;;;17;IBIS PL;SCONE;2337;2035;M;20250716;20250827;262000;R5;R;RESIDENCE;;RSE;;;AV366942;
C;511;6003482;3;20250901 01:12;606/1316531;
D;511;6003482;3;20250901 01:12;P;;;;;;
D;511;6003482;3;20250901 01:12;P;;;;;;
D;511;6003482;3;20250901 01:12;V;;;;;;
D;511;6003482;3;20250901 01:12;V;;;;;;
B;511;3685580;4;20250901 01:12;;;;HUNTER RD;BELLTREES;2337;573.4;H;20250721;20250826;4500000;RU1;3;FARM;;RRE;;;AV362380;
C;511;3685580;4;20250901 01:12;4, 6/1069049 Enclosure Permit 388019;
D;511;3685580;4;20250901 01:12;P;;;;;;
D;511;3685580;4;20250901 01:12;V;;;;;;
D;511;3685580;4;20250901 01:12;V;;;;;;
B;511;292723;5;20250901 01:12;;;117;GRAEME ST;ABERDEEN;2336;1041;M;20250714;20250825;590114;R1;R;RESIDENCE;;AAA;;;AV359680;
C;511;292723;5;20250901 01:12;50/261048;
D;511;292723;5;20250901 01:12;P;;;;;;
D;511;292723;5;20250901 01:12;P;;;;;;
D;511;292723;5;20250901 01:12;V;;;;;;
B;511;293178;6;20250901 01:12;;;22;GORDON ST;ABERDEEN;2336;1105;M;20250703;20250828;610000;R1;R;RESIDENCE;;AAA;;;AV370423;
C;511;293178;6;20250901 01:12;25/260087;
D;511;293178;6;20250901 01:12;P;;;;;;
D;511;293178;6;20250901 01:12;P;;;;;;
D;511;293178;6;20250901 01:12;V;;;;;;
D;511;293178;6;20250901 01:12;V;;;;;;
B;511;3866548;7;20250901 01:12;;3;5;ALEXANDER CL;ABERDEEN;2336;878;M;20250703;20250822;405000;;R;RESIDENCE;3;;;;AV355019;
C;511;3866548;7;20250901 01:12;3/SP91815;
D;511;3866548;7;20250901 01:12;P;;;;;;
D;511;3866548;7;20250901 01:12;V;;;;;;
D;511;3866548;7;20250901 01:12;V;;;;;;
Z;39;7;7;23;
