A;RTSALEDATA;144;20250901 01:09;VALNET;
B;144;1584895;1;20250901 01:09;;;3;FERNLEIGH RD;CARINGBAH SOUTH;2229;841;M;20250626;20250825;3025000;C4;R;RESIDENCE;;CDB;;;AV358540;
C;144;1584895;1;20250901 01:09;12/232669;
D;144;1584895;1;20250901 01:09;P;;;;;;
D;144;1584895;1;20250901 01:09;V;;;;;;
D;144;1584895;1;20250901 01:09;V;;;;;;
B;144;1595727;2;20250901 01:09;;;83;JANNALI AVE;JANNALI;2226;929.5;M;20250225;20250825;1750000;R2;R;RESIDENCE;;HJW;;;AV361046;
C;144;1595727;2;20250901 01:09;A/390448;
D;144;1595727;2;20250901 01:09;P;;;;;;
D;144;1595727;2;20250901 01:09;V;;;;;;
B;144;1585079;3;20250901 01:09;;;3;FINCH PL;WORONORA HEIGHTS;2233;756.6;M;20250513;20250822;1730000;C4;R;RESIDENCE;;CAX;;;AV355872;
C;144;1585079;3;20250901 01:09;545/712105;
D;144;1585079;3;20250901 01:09;P;;;;;;
D;144;1585079;3;20250901 01:09;P;;;;;;
D;144;1585079;3;20250901 01:09;V;;;;;;
D;144;1585079;3;20250901 01:09;V;;;;;;
B;144;1585751;4;20250901 01:09;;11;59;FLORA ST;KIRRAWEE;2232;;;20250606;20250822;823000;;R;RESIDENCE;11;;;;AV355218;
C;144;1585751;4;20250901 01:09;11/SP45972;
D;144;1585751;4;20250901 01:09;P;;;;;;
D;144;1585751;4;20250901 01:09;V;;;;;;
B;144;1588624;5;20250901 01:09;;;28;GERALDTON PL;YARRAWARRAH;2233;772.7;M;20250604;20250825;1375000;C4;R;RESIDENCE;;CAV;;;AV360316;
C;144;1588624;5;20250901 01:09;6/108/251505;
D;144;1588624;5;20250901 01:09;P;;;;;;
D;144;1588624;5;20250901 01:09;P;;;;;;
D;144;1588624;5;20250901 01:09;V;;;;;;
B;144;1591438;6;20250901 01:09;;;67;GRAYS POINT RD;GRAYS POINT;2232;873.4;M;20250729;20250826;1900000;C3;R;RESIDENCE;;CAJ;;;AV362754;
C;144;1591438;6;20250901 01:09;1/263944;
D;144;1591438;6;20250901 01:09;P;;;;;;
D;144;1591438;6;20250901 01:09;P;;;;;;
D;144;1591438;6;20250901 01:09;V;;;;;;
D;144;1591438;6;20250901 01:09;V;;;;;;
B;144;1596868;7;20250901 01:09;;;161;KANGAROO POINT RD;KANGAROO POINT;2224;607;M;20250522;20250822;3900000;C3;R;RESIDENCE;;CSH;;;AV353743;
C;144;1596868;7;20250901 01:09;2/26072;
D;144;1596868;7;20250901 01:09;P;;;;;;
D;144;1596868;7;20250901 01:09;P;;;;;;
D;144;1596868;7;20250901 01:09;V;;;;;;
D;144;1596868;7;20250901 01:09;V;;;;;;
B;144;1578226;8;20250901 01:09;;;47;CURTIS AVE;TAREN POINT;2229;650.29;M;20250531;20250825;2300000;R2;R;RESIDENCE;;HSW;;;AV359254;
C;144;1578226;8;20250901 01:09;54/9230;
D;144;1578226;8;20250901 01:09;P;;;;;;
D;144;1578226;8;20250901 01:09;P;;;;;;
D;144;1578226;8;20250901 01:09;V;;;;;;
B;144;1580771;9;20250901 01:09;;;7;DWYER ST;GYMEA;2227;696.77;M;20250524;20250825;2062500;R2;R;RESIDENCE;;HEA;;;AV359215;
C;144;1580771;9;20250901 01:09;92/9983;
D;144;1580771;9;20250901 01:09;P;;;;;;
D;144;1580771;9;20250901 01:09;V;;;;;;
D;144;1580771;9;20250901 01:09;V;;;;;;
B;144;1588948;10;20250901 01:09;;7 C;83;GERRALE ST;CRONULLA;2230;;;20250623;20250827;2250000;;R;RESIDENCE;33;;;;AV367238;
C;144;1588948;10;20250901 01:09;33/SP6883;
D;144;1588948;10;20250901 01:09;P;;;;;;
D;144;1588948;10;20250901 01:09;V;;;;;;
B;144;1594272;11;20250901 01:09;;12;78;HOTHAM RD;GYMEA;2227;;;20250620;20250827;1342000;;R;RESIDENCE;12;;;;AV367119;
C;144;1594272;11;20250901 01:09;12/SP15532;
D;144;1594272;11;20250901 01:09;P;;;;;;
D;144;1594272;11;20250901 01:09;P;;;;;;
D;144;1594272;11;20250901 01:09;V;;;;;;
D;144;1594272;11;20250901 01:09;V;;;;;;
B;144;1586282;12;20250901 01:09;;;430;FOREST RD;SUTHERLAND;2232;670.3;M;20250718;20250828;1700000;R2;R;RESIDENCE;;HST;;;AV370286;
