A;RTSALEDATA;537;20190902 01:11;VALNET;
B;537;1221558;1;20190902 01:11;;;865;ROUND MOUNTAIN RD;COOLAH;2843;1339.9;H;20190711;20190822;740000;RU1;3;FARM;;RGB;;0;AP480839;
C;537;1221558;1;20190902 01:11;113, 114/724593 25/754978 Enclosure Permit 24934;
D;537;1221558;1;20190902 01:11;P;;;;;;
D;537;1221558;1;20190902 01:11;P;;;;;;
D;537;1221558;1;20190902 01:11;V;;;;;;
D;537;1221558;1;20190902 01:11;V;;;;;;
B;537;2631004;2;20190902 01:11;;;19;NELSON ST;COONABARABRAN;2357;2264;M;20190712;20190828;180000;R1;R;RESIDENCE;;ACN;;0;AP493530;
C;537;2631004;2;20190902 01:11;437/753378;
D;537;2631004;2;20190902 01:11;P;;;;;;
D;537;2631004;2;20190902 01:11;V;;;;;;
B;537;3272895;3;20190902 01:11;CAIRN HILL;;190;MELROSE RD;LEADVILLE;2844;525.5;H;20181221;20190826;1650000;RU1;R;RESIDENCE;;RFD;;0;AP487629;
C;537;3272895;3;20190902 01:11;1, 2, 3/132931 43, 79, 80, 81, 89, 90, 96, 97, 107, 108, 195/750740;
D;537;3272895;3;20190902 01:11;P;;;;;;
D;537;3272895;3;20190902 01:11;P;;;;;;
D;537;3272895;3;20190902 01:11;V;;;;;;
D;537;3272895;3;20190902 01:11;V;;;;;;
Z;18;3;3;10;
