A;RTSALEDATA;265;20200608 01:03;VALNET;
B;265;421037;1;20200608 01:03;;;1882;OLD COOTAMUNDRA RD;COOTAMUNDRA;2590;230.6;H;20200424;20200519;2700000;RU1;3;FARM;;GRZ;;0;AQ114504;
C;265;421037;1;20200608 01:03;1/372843 PT 1/561492;
D;265;421037;1;20200608 01:03;P;;;;;;
D;265;421037;1;20200608 01:03;V;;;;;;
B;265;2879102;2;20200608 01:03;;;1943;ADELONG RD;TUMBLONG;2729;33.72;H;20200418;20200601;690000;RU1;R;RESIDENCE;;HPD;;0;AQ141956;
C;265;2879102;2;20200608 01:03;1/396336 1/1017965;
D;265;2879102;2;20200608 01:03;P;;;;;;
D;265;2879102;2;20200608 01:03;P;;;;;;
D;265;2879102;2;20200608 01:03;V;;;;;;
B;265;3388974;3;20200608 01:03;;1;127;HANLEY ST;GUNDAGAI;2722;286;M;20200430;20200603;203000;;R;RESIDENCE;9;;;0;AQ149195;
C;265;3388974;3;20200608 01:03;9/SP84847;
D;265;3388974;3;20200608 01:03;P;;;;;;
D;265;3388974;3;20200608 01:03;P;;;;;;
D;265;3388974;3;20200608 01:03;V;;;;;;
D;265;3388974;3;20200608 01:03;V;;;;;;
B;265;3170460;4;20200608 01:03;;;2;BURLEY GRIFFIN WAY;STOCKINBINGAL;2725;91.642;H;20200524;20200529;4500000;RU1;3;COMMERCIAL;;RMB;;0;AQ139173;
C;265;3170460;4;20200608 01:03;2/1031243 2/1044057;
D;265;3170460;4;20200608 01:03;P;;;;;;
D;265;3170460;4;20200608 01:03;V;;;;;;
Z;21;4;4;11;
