A;RTSALEDATA;257;20200608 01:02;VALNET;
B;257;2929790;1;20200608 01:02;;;95;HARDINGE ST;GUYRA;2365;8675.5;M;20200429;20200603;148000;R1;V;VACANT LAND;;GAA;;0;AQ147170;
C;257;2929790;1;20200608 01:02;394/755824;
D;257;2929790;1;20200608 01:02;P;;;;;;
D;257;2929790;1;20200608 01:02;P;;;;;;
D;257;2929790;1;20200608 01:02;V;;;;;;
B;257;3049355;2;20200608 01:02;OAKHOLME;;441;STREETERS RD;BEN LOMOND;2365;414.5;H;20200423;20200604;4800000;RU1;3;FARM;;RRV;;0;AQ149774;
C;257;3049355;2;20200608 01:02;2/731132 166, 167, 178/751436;
D;257;3049355;2;20200608 01:02;P;;;;;;
D;257;3049355;2;20200608 01:02;V;;;;;;
B;257;2749794;3;20200608 01:02;;;1;GLEN INNES RD;ARMIDALE;2350;707.1;M;20200428;20200602;245000;R1;R;RESIDENCE;;ANH;;0;AQ145543;
C;257;2749794;3;20200608 01:02;15/129896;
D;257;2749794;3;20200608 01:02;P;;;;;;
D;257;2749794;3;20200608 01:02;V;;;;;;
B;257;2750659;4;20200608 01:02;;;8;HILDA AVE;ARMIDALE;2350;1093.9;M;20200506;20200603;267500;R1;R;RESIDENCE;;ANH;;0;AQ147720;
C;257;2750659;4;20200608 01:02;13/39365;
D;257;2750659;4;20200608 01:02;P;;;;;;
D;257;2750659;4;20200608 01:02;V;;;;;;
B;257;2753551;5;20200608 01:02;;3;4;QUEEN ELIZABETH DR;ARMIDALE;2350;;;20200417;20200529;75000;;R;RESIDENCE;3;;;0;AQ137208;
C;257;2753551;5;20200608 01:02;3/SP44023;
D;257;2753551;5;20200608 01:02;P;;;;;;
D;257;2753551;5;20200608 01:02;V;;;;;;
Z;23;5;5;11;
