A;RTSALEDATA;224;20200608 01:02;VALNET;
B;224;2528225;1;20200608 01:02;;;20;ALLARD ST;PENRITH;2750;664.2;M;20200423;20200604;600000;R2;R;RESIDENCE;;RGC;;0;AQ149927;
C;224;2528225;1;20200608 01:02;10/263598;
D;224;2528225;1;20200608 01:02;P;;;;;;
D;224;2528225;1;20200608 01:02;P;;;;;;
D;224;2528225;1;20200608 01:02;V;;;;;;
B;224;2908050;2;20200608 01:02;;7;429;HIGH ST;PENRITH;2750;;;20200422;20200603;210000;;3;COMMERCIAL;7;;;0;AQ147807;
C;224;2908050;2;20200608 01:02;7/SP67789;
D;224;2908050;2;20200608 01:02;P;;;;;;
D;224;2908050;2;20200608 01:02;P;;;;;;
D;224;2908050;2;20200608 01:02;V;;;;;;
B;224;2908050;3;20200608 01:02;;8;429;HIGH ST;PENRITH;2750;;;20200422;20200603;210000;;3;COMMERCIAL;8;;;0;AQ147807;
C;224;2908050;3;20200608 01:02;8/SP67789;
D;224;2908050;3;20200608 01:02;P;;;;;;
D;224;2908050;3;20200608 01:02;P;;;;;;
D;224;2908050;3;20200608 01:02;V;;;;;;
B;224;3463691;4;20200608 01:02;;;300;CADDENS RD;CLAREMONT MEADOWS;2747;550;M;20200505;20200601;808000;R2;R;RESIDENCE;;RAM;;0;AQ143624;
C;224;3463691;4;20200608 01:02;101/1131998;
D;224;3463691;4;20200608 01:02;P;;;;;;
D;224;3463691;4;20200608 01:02;P;;;;;;
D;224;3463691;4;20200608 01:02;V;;;;;;
D;224;3463691;4;20200608 01:02;V;;;;;;
B;224;3474447;5;20200608 01:02;;;2 B;WINNA PL;GLENMORE PARK;2745;;;20200423;20200604;525000;;R;RESIDENCE;1;;;0;AQ150086;
C;224;3474447;5;20200608 01:02;1/SP82719;
D;224;3474447;5;20200608 01:02;P;;;;;;
D;224;3474447;5;20200608 01:02;V;;;;;;
B;224;4204885;6;20200608 01:02;;703;240;GREAT WESTERN HWY;KINGSWOOD;2747;75;M;20200514;20200529;305000;;R;RESIDENCE;41;;;0;AQ136883;
C;224;4204885;6;20200608 01:02;41/SP91028;
D;224;4204885;6;20200608 01:02;P;;;;;;
D;224;4204885;6;20200608 01:02;V;;;;;;
B;224;4251110;7;20200608 01:02;;;58;SHALE HILL DR;GLENMORE PARK;2745;657.6;M;20200504;20200529;660000;R2;V;VACANT LAND;;RKL;;0;AQ136982;
C;224;4251110;7;20200608 01:02;7216/1229767;
D;224;4251110;7;20200608 01:02;P;;;;;;
D;224;4251110;7;20200608 01:02;P;;;;;;
D;224;4251110;7;20200608 01:02;V;;;;;;
B;224;4153160;8;20200608 01:02;;;146;CADDA RIDGE DR;CADDENS;2747;467.2;M;20200414;20200602;545000;R1;R;RESIDENCE;;RAB;;0;AQ146357;
C;224;4153160;8;20200608 01:02;412/1229232;
D;224;4153160;8;20200608 01:02;P;;;;;;
D;224;4153160;8;20200608 01:02;V;;;;;;
D;224;4153160;8;20200608 01:02;V;;;;;;
B;224;2527528;9;20200608 01:02;;;22;ADAMS CRES;ST MARYS;2760;550.1;M;20200229;20200529;475000;R2;R;RESIDENCE;;RAC;;0;AQ138514;
C;224;2527528;9;20200608 01:02;35/36757;
D;224;2527528;9;20200608 01:02;P;;;;;;
D;224;2527528;9;20200608 01:02;V;;;;;;
D;224;2527528;9;20200608 01:02;V;;;;;;
B;224;2528425;10;20200608 01:02;;;52;ALPINE CCT;ST CLAIR;2759;560.2;M;20200418;20200601;645000;R2;R;RESIDENCE;;RAA;;0;AQ141140;
C;224;2528425;10;20200608 01:02;272/261734;
D;224;2528425;10;20200608 01:02;P;;;;;;
D;224;2528425;10;20200608 01:02;P;;;;;;
D;224;2528425;10;20200608 01:02;V;;;;;;
B;224;2541686;11;20200608 01:02;;;131;COX AVE;PENRITH;2750;646.73;M;20200306;20200604;630000;R3;R;RESIDENCE;;AMD;;0;AQ152023;
C;224;2541686;11;20200608 01:02;12/35563;
D;224;2541686;11;20200608 01:02;P;;;;;;
D;224;2541686;11;20200608 01:02;V;;;;;;
B;224;2544273;12;20200608 01:02;;;8;DOLOMITE RD;CRANEBROOK;2749;728.5;M;20200417;20200529;760000;R2;R;RESIDENCE;;RAV;;0;AQ137111;
C;224;2544273;12;20200608 01:02;101/719145;
D;224;2544273;12;20200608 01:02;P;;;;;;
D;224;2544273;12;20200608 01:02;P;;;;;;
D;224;2544273;12;20200608 01:02;V;;;;;;
B;224;2546935;13;20200608 01:02;;;71;FARMVIEW DR;CRANEBROOK;2749;560.1;M;20200423;20200529;540000;R2;R;RESIDENCE;;RAV;;0;AQ138565;
C;224;2546935;13;20200608 01:02;151/714468;
D;224;2546935;13;20200608 01:02;P;;;;;;
D;224;2546935;13;20200608 01:02;P;;;;;;
D;224;2546935;13;20200608 01:02;V;;;;;;
D;224;2546935;13;20200608 01:02;V;;;;;;
B;224;2536710;14;20200608 01:02;;;55;CANDLEBARK CCT;GLENMORE PARK;2745;344;M;20200422;20200603;645000;R2;R;RESIDENCE;;RKL;;0;AQ148743;
C;224;2536710;14;20200608 01:02;135/828801;
D;224;2536710;14;20200608 01:02;P;;;;;;
D;224;2536710;14;20200608 01:02;P;;;;;;
D;224;2536710;14;20200608 01:02;V;;;;;;
D;224;2536710;14;20200608 01:02;V;;;;;;
