A;RTSALEDATA;098;20200120 01:01;VALNET;
B;098;1029750;1;20200120 01:01;;;20;SOUTH KIAMA DR;KIAMA HEIGHTS;2533;569.1;M;20191202;20200113;840000;R2;R;RESIDENCE;;HAG;;0;AP823176;
C;098;1029750;1;20200120 01:01;10/30126;
D;098;1029750;1;20200120 01:01;P;;;;;;
D;098;1029750;1;20200120 01:01;P;;;;;;
D;098;1029750;1;20200120 01:01;V;;;;;;
D;098;1029750;1;20200120 01:01;V;;;;;;
B;098;1022037;2;20200120 01:01;;;24;ALEXANDER AVE;KIAMA DOWNS;2533;650.2;M;20191102;20200116;850000;R2;R;RESIDENCE;;KAG;;0;AP834063;
C;098;1022037;2;20200120 01:01;26/261181;
D;098;1022037;2;20200120 01:01;P;;;;;;
D;098;1022037;2;20200120 01:01;P;;;;;;
D;098;1022037;2;20200120 01:01;V;;;;;;
D;098;1022037;2;20200120 01:01;V;;;;;;
B;098;1025284;3;20200120 01:01;;;38;GIRRAWHEEN AVE;KIAMA;2533;600.7;M;20191119;20200116;1077000;R2;R;RESIDENCE;;KAL;;0;AP834973;
C;098;1025284;3;20200120 01:01;433/208118;
D;098;1025284;3;20200120 01:01;P;;;;;;
D;098;1025284;3;20200120 01:01;P;;;;;;
D;098;1025284;3;20200120 01:01;V;;;;;;
D;098;1025284;3;20200120 01:01;V;;;;;;
B;098;1022698;4;20200120 01:01;;;37 A;BELE PL;KIAMA;2533;2512;M;20191202;20200113;1150000;R5;R;RESIDENCE;;KAX;;0;AP824348;
C;098;1022698;4;20200120 01:01;602/812360;
D;098;1022698;4;20200120 01:01;P;;;;;;
D;098;1022698;4;20200120 01:01;P;;;;;;
D;098;1022698;4;20200120 01:01;V;;;;;;
D;098;1022698;4;20200120 01:01;V;;;;;;
B;098;1030728;5;20200120 01:01;;;20;WILLAWA AVE;GERRINGONG;2534;714.5;M;20191015;20200114;970000;R2;R;RESIDENCE;;GAL;;0;AP827582;
C;098;1030728;5;20200120 01:01;13/32320;
D;098;1030728;5;20200120 01:01;P;;;;;;
D;098;1030728;5;20200120 01:01;P;;;;;;
D;098;1030728;5;20200120 01:01;V;;;;;;
B;098;1023276;6;20200120 01:01;;;31;BROOK ST;GERRINGONG;2534;558.2;M;20191102;20200114;840000;R2;R;RESIDENCE;;GAL;;0;AP827593;
C;098;1023276;6;20200120 01:01;16/263532;
D;098;1023276;6;20200120 01:01;P;;;;;;
D;098;1023276;6;20200120 01:01;P;;;;;;
D;098;1023276;6;20200120 01:01;P;;;;;;
D;098;1023276;6;20200120 01:01;V;;;;;;
D;098;1023276;6;20200120 01:01;V;;;;;;
B;098;1023336;7;20200120 01:01;;7;2;BROWN ST;KIAMA;2533;;;20191121;20200114;480000;;3;COMMERCIAL;7;;;0;AP827704;
C;098;1023336;7;20200120 01:01;7/SP19883;
D;098;1023336;7;20200120 01:01;P;;;;;;
D;098;1023336;7;20200120 01:01;P;;;;;;
D;098;1023336;7;20200120 01:01;V;;;;;;
B;098;1025850;8;20200120 01:01;;;71;HILLVIEW CCT;KIAMA;2533;556.4;M;20191126;20200114;716000;R2;R;RESIDENCE;;KAL;;0;AP825901;
C;098;1025850;8;20200120 01:01;32/245502;
D;098;1025850;8;20200120 01:01;P;;;;;;
D;098;1025850;8;20200120 01:01;P;;;;;;
D;098;1025850;8;20200120 01:01;V;;;;;;
B;098;1023505;9;20200120 01:01;;;14;BYRNE PL;KIAMA DOWNS;2533;752.4;M;20191108;20200110;870000;R2;R;RESIDENCE;;KAG;;0;AP821012;
C;098;1023505;9;20200120 01:01;254/263906;
D;098;1023505;9;20200120 01:01;P;;;;;;
D;098;1023505;9;20200120 01:01;P;;;;;;
D;098;1023505;9;20200120 01:01;V;;;;;;
D;098;1023505;9;20200120 01:01;V;;;;;;
B;098;1026088;10;20200120 01:01;;;9;HOSKINGS CRES;KIAMA DOWNS;2533;701.6;M;20191108;20200110;760000;R2;R;RESIDENCE;;KAG;;0;AP819622;
C;098;1026088;10;20200120 01:01;97/260154;
D;098;1026088;10;20200120 01:01;P;;;;;;
D;098;1026088;10;20200120 01:01;P;;;;;;
D;098;1026088;10;20200120 01:01;V;;;;;;
D;098;1026088;10;20200120 01:01;V;;;;;;
Z;60;10;10;38;
