A;RTSALEDATA;118;20251027 01:08;VALNET;
B;118;1250512;1;20251027 01:08;;;16;AMOS AVE;BLAYNEY;2799;1833.8;M;20250915;20251015;649000;R1;R;RESIDENCE;;BAL;;;AV513311;
C;118;1250512;1;20251027 01:08;8, 9/221920;
D;118;1250512;1;20251027 01:08;P;;;;;;
D;118;1250512;1;20251027 01:08;P;;;;;;
D;118;1250512;1;20251027 01:08;V;;;;;;
D;118;1250512;1;20251027 01:08;V;;;;;;
B;118;1252302;2;20251027 01:08;;;15;WILLIAM ST;MILLTHORPE;2798;1012;M;20250627;20251020;1500000;R1;R;RESIDENCE;;MRA;;;AV526497;
C;118;1252302;2;20251027 01:08;22/G/3361;
D;118;1252302;2;20251027 01:08;P;;;;;;
D;118;1252302;2;20251027 01:08;P;;;;;;
D;118;1252302;2;20251027 01:08;V;;;;;;
D;118;1252302;2;20251027 01:08;V;;;;;;
B;118;4368174;3;20251027 01:08;;;43;PASCOE ST;NEVILLE;2799;5133;M;20250916;20251021;170000;R5;V;VACANT LAND;;RVN;;;AV531147;
C;118;4368174;3;20251027 01:08;20, 21, 22/21/758767;
D;118;4368174;3;20251027 01:08;P;;;;;;
D;118;4368174;3;20251027 01:08;P;;;;;;
D;118;4368174;3;20251027 01:08;V;;;;;;
D;118;4368174;3;20251027 01:08;V;;;;;;
Z;20;3;3;12;
