A;RTSALEDATA;266;20200406 01:03;VALNET;
B;266;412671;1;20200406 01:03;;;2260;MURRINGO RD;MURRINGO;2586;2023;M;20200311;20200402;200000;RU5;R;RESIDENCE;;YZA;;0;AQ10268;
C;266;412671;1;20200406 01:03;6/26/758734;
D;266;412671;1;20200406 01:03;P;;;;;;
D;266;412671;1;20200406 01:03;V;;;;;;
D;266;412671;1;20200406 01:03;V;;;;;;
B;266;412963;2;20200406 01:03;;;3781;BRIBBAREE RD;BRIBBAREE;2594;226.31;H;20200313;20200327;1100000;RU1;3;FARM;;YNF;;0;AP995906;
C;266;412963;2;20200406 01:03;1, 2, 85/750632 Enclosure Permit 60715;
D;266;412963;2;20200406 01:03;P;;;;;;
D;266;412963;2;20200406 01:03;V;;;;;;
B;266;410559;3;20200406 01:03;;;90;FARM ST;BOOROWA;2586;834.7;M;20200217;20200330;170000;R1;R;RESIDENCE;;BAB;;0;AP999918;
C;266;410559;3;20200406 01:03;20/45/758139;
D;266;410559;3;20200406 01:03;P;;;;;;
D;266;410559;3;20200406 01:03;P;;;;;;
D;266;410559;3;20200406 01:03;V;;;;;;
D;266;410559;3;20200406 01:03;V;;;;;;
B;266;410678;4;20200406 01:03;;;59;MARKET ST;BOOROWA;2586;961.1;M;20190307;20200327;369000;R1;R;RESIDENCE;;BAA;;0;AP994696;
C;266;410678;4;20200406 01:03;3/536436;
D;266;410678;4;20200406 01:03;P;;;;;;
D;266;410678;4;20200406 01:03;P;;;;;;
D;266;410678;4;20200406 01:03;V;;;;;;
D;266;410678;4;20200406 01:03;V;;;;;;
B;266;410686;5;20200406 01:03;;;41;MARKET ST;BOOROWA;2586;891.6;M;20200218;20200331;232500;R1;R;RESIDENCE;;BAA;;0;AQ3999;
C;266;410686;5;20200406 01:03;C/103136;
D;266;410686;5;20200406 01:03;P;;;;;;
D;266;410686;5;20200406 01:03;V;;;;;;
B;266;413845;6;20200406 01:03;;;11;BOURKES LANE;YOUNG;2594;2.287;H;20200220;20200402;256000;RU4;R;RESIDENCE;;YEA;;0;AQ7917;
C;266;413845;6;20200406 01:03;2/540697;
D;266;413845;6;20200406 01:03;P;;;;;;
D;266;413845;6;20200406 01:03;V;;;;;;
D;266;413845;6;20200406 01:03;V;;;;;;
B;266;411293;7;20200406 01:03;;;;WOOLPACK RD;GODFREYS CREEK;2586;3.235;H;20200312;20200331;25000;RU1;3;FARM;;BHA;;0;AQ1880;
C;266;411293;7;20200406 01:03;A/446108;
D;266;411293;7;20200406 01:03;P;;;;;;
D;266;411293;7;20200406 01:03;P;;;;;;
D;266;411293;7;20200406 01:03;V;;;;;;
B;266;3371172;8;20200406 01:03;;;494;BOUNDARY RD;YOUNG;2594;21.816;H;20200226;20200331;840000;RU4;R;RESIDENCE;;YFC;;0;AQ4001;
C;266;3371172;8;20200406 01:03;3/1033417 Enclosure Permit 61217;
D;266;3371172;8;20200406 01:03;P;;;;;;
D;266;3371172;8;20200406 01:03;P;;;;;;
D;266;3371172;8;20200406 01:03;V;;;;;;
B;266;416557;9;20200406 01:03;;;7;NASMYTH ST;YOUNG;2594;1322;M;20200305;20200327;180000;R1;R;RESIDENCE;;YAB;;0;AP994994;
C;266;416557;9;20200406 01:03;2/211583;
D;266;416557;9;20200406 01:03;P;;;;;;
D;266;416557;9;20200406 01:03;V;;;;;;
B;266;451584;10;20200406 01:03;;;14;CLARKE ST;HARDEN;2587;674.5;M;20200219;20200401;170000;R1;R;RESIDENCE;;HAA;;0;AQ5411;
C;266;451584;10;20200406 01:03;1/166051;
D;266;451584;10;20200406 01:03;P;;;;;;
D;266;451584;10;20200406 01:03;P;;;;;;
D;266;451584;10;20200406 01:03;V;;;;;;
B;266;452011;11;20200406 01:03;;;7;SCOTT ST;HARDEN;2587;1518;M;20200310;20200330;237000;R1;R;RESIDENCE;;HAA;;0;AP998093;
C;266;452011;11;20200406 01:03;7/64/758737;
D;266;452011;11;20200406 01:03;P;;;;;;
D;266;452011;11;20200406 01:03;V;;;;;;
D;266;452011;11;20200406 01:03;V;;;;;;
B;266;452301;12;20200406 01:03;GLENGARRY;;;KALINGA RD;BERREMANGRA;2582;956.3;H;20200401;20200402;5100000;RU1;3;FARM;;HRG;;0;AQ8420;
C;266;452301;12;20200406 01:03;185/753592;
D;266;452301;12;20200406 01:03;P;;;;;;
D;266;452301;12;20200406 01:03;P;;;;;;
D;266;452301;12;20200406 01:03;V;;;;;;
D;266;452301;12;20200406 01:03;V;;;;;;
B;266;452680;13;20200406 01:03;;;10;HIGH ST;GALONG;2585;733.5;M;20200311;20200327;185000;RU5;R;RESIDENCE;;HGA;;0;AP993456;
C;266;452680;13;20200406 01:03;B/392280;
D;266;452680;13;20200406 01:03;P;;;;;;
D;266;452680;13;20200406 01:03;P;;;;;;
D;266;452680;13;20200406 01:03;V;;;;;;
B;266;4099678;14;20200406 01:03;;;158;WILLAWONG ST;YOUNG;2594;2.29;H;20200221;20200327;630000;R1;R;RESIDENCE;;YAL;;0;AP996360;
C;266;4099678;14;20200406 01:03;1/1175970;
D;266;4099678;14;20200406 01:03;P;;;;;;
D;266;4099678;14;20200406 01:03;P;;;;;;
D;266;4099678;14;20200406 01:03;V;;;;;;
D;266;4099678;14;20200406 01:03;V;;;;;;
Z;73;14;14;43;
