A;RTSALEDATA;214;20200727 01:02;VALNET;
B;214;3018132;1;20200727 01:02;;39;2;HYTHE ST;MOUNT DRUITT;2770;;;20200602;20200721;320000;;R;RESIDENCE;39;;;0;AQ261466;
C;214;3018132;1;20200727 01:02;39/SP69966;
D;214;3018132;1;20200727 01:02;P;;;;;;
D;214;3018132;1;20200727 01:02;P;;;;;;
D;214;3018132;1;20200727 01:02;V;;;;;;
D;214;3018132;1;20200727 01:02;V;;;;;;
B;214;2977459;2;20200727 01:02;;4;1;HILLCREST RD;QUAKERS HILL;2763;;;20200617;20200717;670000;;R;RESIDENCE;4;;;0;AQ254842;
C;214;2977459;2;20200727 01:02;4/SP69295;
D;214;2977459;2;20200727 01:02;P;;;;;;
D;214;2977459;2;20200727 01:02;P;;;;;;
D;214;2977459;2;20200727 01:02;V;;;;;;
B;214;3377459;3;20200727 01:02;;;58;PIMELEA PL;ROOTY HILL;2766;300.5;M;20200430;20200625;640000;R2;R;RESIDENCE;;RDY;;0;AQ210624;
C;214;3377459;3;20200727 01:02;10/1124946;
D;214;3377459;3;20200727 01:02;P;;;;;;
D;214;3377459;3;20200727 01:02;P;;;;;;
D;214;3377459;3;20200727 01:02;V;;;;;;
D;214;3377459;3;20200727 01:02;V;;;;;;
B;214;3419437;4;20200727 01:02;;6;17;BEATRICE ST;ROOTY HILL;2766;;;20200609;20200721;540000;;R;RESIDENCE;6;;;0;AQ261355;
C;214;3419437;4;20200727 01:02;6/SP81483;
D;214;3419437;4;20200727 01:02;P;;;;;;
D;214;3419437;4;20200727 01:02;P;;;;;;
D;214;3419437;4;20200727 01:02;V;;;;;;
D;214;3419437;4;20200727 01:02;V;;;;;;
B;214;3424894;5;20200727 01:02;;;10;PAPERBARK DR;WOODCROFT;2767;223;M;20200514;20200717;626000;R2;R;RESIDENCE;;RDW;;0;AQ253370;
C;214;3424894;5;20200727 01:02;150/270508;
D;214;3424894;5;20200727 01:02;P;;;;;;
D;214;3424894;5;20200727 01:02;P;;;;;;
D;214;3424894;5;20200727 01:02;V;;;;;;
