A;008;20021204 08:54;PDANN;
B;008;201538;1;20021204 08:54;;13;28;ABEL ST;WALLSEND;2287;203.5;M;20000713;20020225;169950;A;R;RESIDENCE;;AD;;;8592557;
C;008;201538;1;20021204 08:54;13//285622;
D;008;201538;1;20021204 08:54;P;;;;;;
D;008;201538;1;20021204 08:54;P;;;;;;
D;008;201538;1;20021204 08:54;V;;;;;;
D;008;201538;1;20021204 08:54;V;;;;;;
B;008;201542;2;20021204 08:54;;9;28;ABEL ST;WALLSEND;2287;289.8;M;20000301;20020225;167950;A;R;RESIDENCE;;AD;;;8592906;
C;008;201542;2;20021204 08:54;9//285622;
D;008;201542;2;20021204 08:54;P;;;;;;
D;008;201542;2;20021204 08:54;P;;;;;;
D;008;201542;2;20021204 08:54;V;;;;;;
D;008;201542;2;20021204 08:54;V;;;;;;
B;008;203012;3;20021204 08:54;;;159;ANDERSON DR;BERESFIELD;2322;569.1;M;20020930;20021104;132500;A;R;RESIDENCE;;DA;;;9123569;
C;008;203012;3;20021204 08:54;2//502214;
D;008;203012;3;20021204 08:54;P;;;;;;
D;008;203012;3;20021204 08:54;P;;;;;;
D;008;203012;3;20021204 08:54;V;;;;;;
B;008;203028;4;20021204 08:54;;;193;ANDERSON DR;BERESFIELD;2322;556.4;M;20020928;20021108;98500;A;R;RESIDENCE;;DA;;;9135182;
C;008;203028;4;20021204 08:54;B//393187;
D;008;203028;4;20021204 08:54;P;;;;;;
D;008;203028;4;20021204 08:54;V;;;;;;
B;008;203111;5;20021204 08:54;;5;90 A;ANDERSON DR;TARRO;2322;;;20020925;20021030;107000;;R;RESIDENCE;5;;;;9136630;
C;008;203111;5;20021204 08:54;5//43192;
D;008;203111;5;20021204 08:54;P;;;;;;
D;008;203111;5;20021204 08:54;P;;;;;;
D;008;203111;5;20021204 08:54;V;;;;;;
B;008;204189;6;20021204 08:54;;8;25;ASTBURY ST;NEW LAMBTON;2305;;;20020909;20021021;141000;;V;VACANT LAND;8;;;;9146042;
C;008;204189;6;20021204 08:54;8//4425;
D;008;204189;6;20021204 08:54;P;;;;;;
D;008;204189;6;20021204 08:54;V;;;;;;
B;008;204284;7;20021204 08:54;;;14;AUCKLAND ST;NEWCASTLE;2300;335.1;M;20020916;20021104;585000;B;3;COMMERCIAL;;LM;;;9132761;
C;008;204284;7;20021204 08:54;17//663828;
D;008;204284;7;20021204 08:54;P;;;;;;
D;008;204284;7;20021204 08:54;V;;;;;;
B;008;204414;8;20021204 08:54;;;25;AYRSHIRE CRES;SANDGATE;2304;4711;M;20020725;20020919;1540000;I;3;COMMERCIAL;;GB;;;9121201;
C;008;204414;8;20021204 08:54;2//870601;
D;008;204414;8;20021204 08:54;P;;;;;;
D;008;204414;8;20021204 08:54;P;;;;;;
D;008;204414;8;20021204 08:54;V;;;;;;
B;008;205103;9;20021204 08:54;;;23;BARTON ST;MAYFIELD;2304;303.5;M;20021004;20021101;135000;A;R;RESIDENCE;;JD;;;9137758;
C;008;205103;9;20021204 08:54;46//735356;
D;008;205103;9;20021204 08:54;P;;;;;;
D;008;205103;9;20021204 08:54;V;;;;;;
B;008;205489;10;20021204 08:54;;;8;BEAUMONT ST;HAMILTON;2303;1983;M;20020709;20021001;2000000;I;3;HOTEL;;GJ;;;9117274;
C;008;205489;10;20021204 08:54;1//86246 11//89305 X//374327;
D;008;205489;10;20021204 08:54;P;;;;;;
D;008;205489;10;20021204 08:54;P;;;;;;
D;008;205489;10;20021204 08:54;P;;;;;;
D;008;205489;10;20021204 08:54;V;;;;;;
D;008;205489;10;20021204 08:54;V;;;;;;
D;008;205489;10;20021204 08:54;V;;;;;;
B;008;205554;11;20021204 08:54;;;166;BEAUMONT ST;HAMILTON;2303;284.5;M;20020617;20020816;130000;A;R;RESIDENCE;;FT;;;9135998;
C;008;205554;11;20021204 08:54;2//154897;
D;008;205554;11;20021204 08:54;P;;;;;;
D;008;205554;11;20021204 08:54;P;;;;;;
D;008;205554;11;20021204 08:54;V;;;;;;
