A;001;20030102 11:25;PDANN;
B;001;62;1;20030102 11:25;;;80;ABERDARE RD;ABERDARE;2325;505.9;M;20021029;20021122;122500;A;R;RESIDENCE;;GA;;;9202871;
C;001;62;1;20030102 11:25;A//353071;
D;001;62;1;20030102 11:25;P;;;;;;
D;001;62;1;20030102 11:25;P;;;;;;
D;001;62;1;20030102 11:25;V;;;;;;
B;001;140;2;20030102 11:25;;;65;ABERDARE RD;ABERDARE;2325;1395;M;20020722;20020722;75000;A;R;RESIDENCE;;GA;AC;;9118964;
C;001;140;2;20030102 11:25;2//170502 PT 8/42/758002;
D;001;140;2;20030102 11:25;P;;;;;;
D;001;140;2;20030102 11:25;P;;;;;;
B;001;204;3;20030102 11:25;;;16;BRIDGE ST;CESSNOCK;2325;;;20020912;20021112;43000;A;V;VACANT LAND;;GB;;;9201794;
C;001;204;3;20030102 11:25;1//302392;
D;001;204;3;20030102 11:25;P;;;;;;
D;001;204;3;20030102 11:25;V;;;;;;
B;001;858;4;20030102 11:25;;;41;HALL ST;CESSNOCK;2325;456.6;M;20020812;20020923;115000;A;R;RESIDENCE;;GB;AC;;9027128;
C;001;858;4;20030102 11:25;1//963752;
D;001;858;4;20030102 11:25;P;;;;;;
D;001;858;4;20030102 11:25;P;;;;;;
D;001;858;4;20030102 11:25;V;;;;;;
B;001;1450;5;20030102 11:25;;;;OAKEY CREEK RD;POKOLBIN;2320;3159;M;20021028;20021102;160000;A;R;RESIDENCE;;GT;;;9195215;
C;001;1450;5;20030102 11:25;9//270158;
D;001;1450;5;20030102 11:25;P;;;;;;
D;001;1450;5;20030102 11:25;P;;;;;;
D;001;1450;5;20030102 11:25;V;;;;;;
B;001;1969;6;20030102 11:25;;;30;ABERMAIN ST;ABERMAIN;2326;;;20020909;20021206;42000;A;R;RESIDENCE;;HA;;;9214244;
C;001;1969;6;20030102 11:25;1, 2, 3, 4/5/4577;
D;001;1969;6;20030102 11:25;P;;;;;;
D;001;1969;6;20030102 11:25;V;;;;;;
B;001;1970;7;20030102 11:25;;;33;ABERMAIN ST;ABERMAIN;2326;809.4;M;20020906;20021206;31500;A;V;VACANT LAND;;HA;;;9214240;
C;001;1970;7;20030102 11:25;1/4/4577;
D;001;1970;7;20030102 11:25;P;;;;;;
D;001;1970;7;20030102 11:25;V;;;;;;
B;001;1971;8;20030102 11:25;;;31;ABERMAIN ST;ABERMAIN;2326;809.4;M;20020906;20021206;31500;A;V;VACANT LAND;;HA;;;9214240;
C;001;1971;8;20030102 11:25;2/4/4577;
D;001;1971;8;20030102 11:25;P;;;;;;
D;001;1971;8;20030102 11:25;V;;;;;;
B;001;1972;9;20030102 11:25;;;29;ABERMAIN ST;ABERMAIN;2326;809.4;M;20020906;20021206;31500;A;V;VACANT LAND;;HA;;;9214240;
C;001;1972;9;20030102 11:25;3/4/4577;
D;001;1972;9;20030102 11:25;P;;;;;;
D;001;1972;9;20030102 11:25;V;;;;;;
B;001;1973;10;20030102 11:25;;;27;ABERMAIN ST;ABERMAIN;2326;809.4;M;20020906;20021206;31500;A;R;RESIDENCE;;HA;;;9214242;
C;001;1973;10;20030102 11:25;4/4/4577;
D;001;1973;10;20030102 11:25;P;;;;;;
D;001;1973;10;20030102 11:25;V;;;;;;
B;001;1974;11;20030102 11:25;;;25;ABERMAIN ST;ABERMAIN;2326;;;20021206;20021206;21000;A;V;VACANT LAND;;HA;;;9214241;
C;001;1974;11;20030102 11:25;1/3/4577;
D;001;1974;11;20030102 11:25;P;;;;;;
D;001;1974;11;20030102 11:25;V;;;;;;
D;001;1974;11;20030102 11:25;V;;;;;;
B;001;1975;12;20030102 11:25;;;23;ABERMAIN ST;ABERMAIN;2326;;;20021206;20021206;21000;A;V;VACANT LAND;;HA;;;9214241;
C;001;1975;12;20030102 11:25;2/3/4577;
D;001;1975;12;20030102 11:25;P;;;;;;
D;001;1975;12;20030102 11:25;V;;;;;;
