A;003;20021204 08:52;PDANN;
B;003;25469;1;20021204 08:52;;;4;ADMIRALTY PL;UMINA;2257;600.3;M;20020829;20021112;365000;A;R;RESIDENCE;;FU;AC;;9127825;
C;003;25469;1;20021204 08:52;38//748765;
D;003;25469;1;20021204 08:52;P;;;;;;
D;003;25469;1;20021204 08:52;P;;;;;;
D;003;25469;1;20021204 08:52;V;;;;;;
D;003;25469;1;20021204 08:52;V;;;;;;
B;003;25476;2;20021204 08:52;;;9;ADMIRALTY PL;UMINA;2257;601;M;20021014;20021115;392500;A;3;;;FU;AC;;9134741;
C;003;25476;2;20021204 08:52;79//773297;
D;003;25476;2;20021204 08:52;P;;;;;;
D;003;25476;2;20021204 08:52;P;;;;;;
D;003;25476;2;20021204 08:52;V;;;;;;
B;003;25797;3;20021204 08:52;;18;140;ALBANY ST;POINT FREDERICK;2250;;;20020820;20020924;198000;;R;RESIDENCE;18;;XA;;9113967;
C;003;25797;3;20021204 08:52;18//3874;
D;003;25797;3;20021204 08:52;P;;;;;;
D;003;25797;3;20021204 08:52;V;;;;;;
B;003;25888;4;20021204 08:52;;2;205 A;ALBANY ST;POINT FREDERICK;2250;;;20021010;20021114;220000;;R;RESIDENCE;2;;;;9145960;
C;003;25888;4;20021204 08:52;2//35655;
D;003;25888;4;20021204 08:52;P;;;;;;
D;003;25888;4;20021204 08:52;V;;;;;;
B;003;26182;5;20021204 08:52;;;84;ALBION ST;UMINA;2257;537.5;M;20021019;20021112;257500;A;R;RESIDENCE;;MA;;;9138840;
C;003;26182;5;20021204 08:52;217//9103;
D;003;26182;5;20021204 08:52;P;;;;;;
D;003;26182;5;20021204 08:52;P;;;;;;
D;003;26182;5;20021204 08:52;V;;;;;;
B;003;26232;6;20021204 08:52;;;31;ALBION ST;UMINA;2257;499.5;M;20021010;20021031;85580;A;R;RESIDENCE;;MA;ACI;;9127057;
C;003;26232;6;20021204 08:52;41//9263;
D;003;26232;6;20021204 08:52;P;;;;;;
D;003;26232;6;20021204 08:52;P;;;;;;
D;003;26232;6;20021204 08:52;V;;;;;;
B;003;26445;7;20021204 08:52;;;61;ALEXANDRA ST;UMINA;2257;537.5;M;20020913;20021025;245000;A;R;RESIDENCE;;MA;;;9141078;
C;003;26445;7;20021204 08:52;7//9103;
D;003;26445;7;20021204 08:52;P;;;;;;
D;003;26445;7;20021204 08:52;V;;;;;;
B;003;26541;8;20021204 08:52;;;35;ALISON RD;SPRINGFIELD;2250;752.5;M;20020818;20021101;320000;A;R;RESIDENCE;;FG;AC;;9109938;
C;003;26541;8;20021204 08:52;14//240190;
D;003;26541;8;20021204 08:52;P;;;;;;
D;003;26541;8;20021204 08:52;P;;;;;;
D;003;26541;8;20021204 08:52;V;;;;;;
D;003;26541;8;20021204 08:52;V;;;;;;
B;003;27029;9;20021204 08:52;;;64;ANEMBO RD;SOMERSBY;2250;7.762;H;20020920;20021101;620000;R;R;RESIDENCE;;RA;RR;;9116307;
C;003;27029;9;20021204 08:52;2//213173;
D;003;27029;9;20021204 08:52;P;;;;;;
D;003;27029;9;20021204 08:52;P;;;;;;
D;003;27029;9;20021204 08:52;V;;;;;;
B;003;27043;10;20021204 08:52;;1;23;ANGLER ST;WOY WOY;2256;;;20021023;20021107;245000;;R;RESIDENCE;1;;XA;;9130787;
C;003;27043;10;20021204 08:52;1//7174;
D;003;27043;10;20021204 08:52;P;;;;;;
