A;008;20050628 09:26;PDANN;
B;008;202547;1;20050628 09:26;;;31;ALISTER ST;SHORTLAND;2307;645.8;M;20011219;20020121;242000;A;R;RESIDENCE;;JM;AC;0;8312230;
C;008;202547;1;20050628 09:26;71/573628;
D;008;202547;1;20050628 09:26;P;;;;;;
D;008;202547;1;20050628 09:26;P;;;;;;
D;008;202547;1;20050628 09:26;V;;;;;;
B;008;206390;2;20050628 09:26;;;24;BERSHIRE AVE;MEREWETHER HEIGHTS;2291;581.7;M;20011207;20020117;298000;A;R;RESIDENCE;;HM;AC;0;8315298;
C;008;206390;2;20050628 09:26;48/208911;
D;008;206390;2;20050628 09:26;P;;;;;;
D;008;206390;2;20050628 09:26;P;;;;;;
D;008;206390;2;20050628 09:26;V;;;;;;
D;008;206390;2;20050628 09:26;V;;;;;;
B;008;206749;3;20050628 09:26;;;133;BIRCHGROVE DR;WALLSEND;2287;696.5;M;20011210;20020118;379500;A;R;RESIDENCE;;AJ;AC;0;8314802;
C;008;206749;3;20050628 09:26;9006/872329;
D;008;206749;3;20050628 09:26;P;;;;;;
D;008;206749;3;20050628 09:26;P;;;;;;
D;008;206749;3;20050628 09:26;V;;;;;;
D;008;206749;3;20050628 09:26;V;;;;;;
B;008;208015;4;20050628 09:26;;2;102;BRIDGE ST;WARATAH;2298;;;20011206;20020110;67000;;3;UNIT;2;;XA;0;8306608;
C;008;208015;4;20050628 09:26;2/SP5701;
D;008;208015;4;20050628 09:26;P;;;;;;
D;008;208015;4;20050628 09:26;V;;;;;;
D;008;208015;4;20050628 09:26;V;;;;;;
B;008;208352;5;20050628 09:26;;;211;BROADMEADOW RD;BROADMEADOW;2292;505.92;M;20011130;20020116;134000;A;R;RESIDENCE;;FR;AC;0;8311810;
C;008;208352;5;20050628 09:26;B/346150;
D;008;208352;5;20050628 09:26;P;;;;;;
D;008;208352;5;20050628 09:26;P;;;;;;
D;008;208352;5;20050628 09:26;V;;;;;;
B;008;209440;6;20050628 09:26;;;5;BRYANT ST;TIGHES HILL;2297;278.59;M;20011219;20020121;220000;A;R;RESIDENCE;;DD;AC;0;8308192;
C;008;209440;6;20050628 09:26;12/G/230;
D;008;209440;6;20050628 09:26;P;;;;;;
D;008;209440;6;20050628 09:26;P;;;;;;
D;008;209440;6;20050628 09:26;V;;;;;;
