A;012;20030102 11:27;PDANN;
B;012;296031;1;20030102 11:27;;;79;ACACIA CCT;HUNTERVIEW;2330;800;M;20021018;20021129;288000;A;R;RESIDENCE;;AV;;;9202029;
C;012;296031;1;20030102 11:27;423//1011447;
D;012;296031;1;20030102 11:27;P;;;;;;
D;012;296031;1;20030102 11:27;P;;;;;;
D;012;296031;1;20030102 11:27;V;;;;;;
D;012;296031;1;20030102 11:27;V;;;;;;
B;012;296130;2;20030102 11:27;;;6;ALROY CL;SINGLETON HEIGHTS;2330;1423;M;20021022;20021203;425000;A;R;RESIDENCE;;AM;;;9203150;
C;012;296130;2;20030102 11:27;4//250842;
D;012;296130;2;20030102 11:27;P;;;;;;
D;012;296130;2;20030102 11:27;V;;;;;;
B;012;296230;3;20030102 11:27;;;3;ARGYLE ST;SINGLETON;2330;935.8;M;20021022;20021126;138000;A;R;RESIDENCE;;AL;;;9200711;
C;012;296230;3;20030102 11:27;93//712315;
D;012;296230;3;20030102 11:27;P;;;;;;
D;012;296230;3;20030102 11:27;P;;;;;;
D;012;296230;3;20030102 11:27;V;;;;;;
D;012;296230;3;20030102 11:27;V;;;;;;
B;012;296389;4;20030102 11:27;;;4;BATHURST ST;SINGLETON;2330;404.7;M;20021014;20021114;86000;A;R;RESIDENCE;;AL;AC;;4370363;
C;012;296389;4;20030102 11:27;1//195753;
D;012;296389;4;20030102 11:27;P;;;;;;
D;012;296389;4;20030102 11:27;V;;;;;;
B;012;296416;5;20030102 11:27;;;8;BENJAMIN CCT;HUNTERVIEW;2330;701;M;20020905;20021105;157000;A;R;RESIDENCE;;AV;;;9201902;
C;012;296416;5;20030102 11:27;128//264243;
D;012;296416;5;20030102 11:27;P;;;;;;
D;012;296416;5;20030102 11:27;V;;;;;;
B;012;297793;6;20030102 11:27;;;29;DOYLE ST;SINGLETON;2330;1019;M;20020911;20021115;141500;A;R;RESIDENCE;;AL;;;9192656;
C;012;297793;6;20030102 11:27;1//585504;
D;012;297793;6;20030102 11:27;P;;;;;;
D;012;297793;6;20030102 11:27;V;;;;;;
B;012;298086;7;20030102 11:27;;;58;WILLCOX AVE;SINGLETON HEIGHTS;2330;1411;M;20021023;20021204;192000;A;R;RESIDENCE;;AA;;;9195551;
C;012;298086;7;20030102 11:27;820//262536;
D;012;298086;7;20030102 11:27;P;;;;;;
D;012;298086;7;20030102 11:27;P;;;;;;
D;012;298086;7;20030102 11:27;V;;;;;;
D;012;298086;7;20030102 11:27;V;;;;;;
B;012;298328;8;20030102 11:27;;;102;GEORGE ST;SINGLETON;2330;892.6;M;20021021;20021203;225000;B;R;RESIDENCE;;BB;;;9211402;
C;012;298328;8;20030102 11:27;8, 9//112861;
D;012;298328;8;20030102 11:27;P;;;;;;
D;012;298328;8;20030102 11:27;V;;;;;;
B;012;298943;9;20030102 11:27;;;14;JOHN ST;SINGLETON;2330;478.2;M;20020905;20021108;155000;B;R;RESIDENCE;;BC;;;9193571;
C;012;298943;9;20030102 11:27;1//199720;
D;012;298943;9;20030102 11:27;P;;;;;;
D;012;298943;9;20030102 11:27;P;;;;;;
D;012;298943;9;20030102 11:27;V;;;;;;
B;012;299491;10;20030102 11:27;;;14;MADDEN PDE;SINGLETON HEIGHTS;2330;704.8;M;20021016;20021129;290000;A;R;RESIDENCE;;AA;;;9199065;
C;012;299491;10;20030102 11:27;312//819664;
D;012;299491;10;20030102 11:27;P;;;;;;
D;012;299491;10;20030102 11:27;P;;;;;;
D;012;299491;10;20030102 11:27;V;;;;;;
D;012;299491;10;20030102 11:27;V;;;;;;
B;012;299495;11;20030102 11:27;;;22;MADDEN PDE;SINGLETON HEIGHTS;2330;689.2;M;20021030;20021204;176000;A;R;RESIDENCE;;AA;;;9208660;
C;012;299495;11;20030102 11:27;403//828819;
D;012;299495;11;20030102 11:27;P;;;;;;
D;012;299495;11;20030102 11:27;P;;;;;;
D;012;299495;11;20030102 11:27;V;;;;;;
B;012;299513;12;20030102 11:27;;;27;MADDEN PDE;SINGLETON HEIGHTS;2330;873.8;M;20021118;20021205;192500;A;R;RESIDENCE;;AA;;;9203578;
C;012;299513;12;20030102 11:27;412//828819;
D;012;299513;12;20030102 11:27;P;;;;;;
D;012;299513;12;20030102 11:27;P;;;;;;
D;012;299513;12;20030102 11:27;V;;;;;;
B;012;299645;13;20030102 11:27;;;5;MERCY CL;SINGLETON HEIGHTS;2330;945.4;M;20021104;20021107;171000;A;R;RESIDENCE;;AA;;;9200820;
C;012;299645;13;20030102 11:27;13//250842;
D;012;299645;13;20030102 11:27;P;;;;;;
D;012;299645;13;20030102 11:27;V;;;;;;
B;012;299677;14;20030102 11:27;;;26;MITCHELL AVE;SINGLETON HEIGHTS;2330;962.1;M;20021016;20021127;200000;A;R;RESIDENCE;;AA;;;9194849;
C;012;299677;14;20030102 11:27;154//253528;
D;012;299677;14;20030102 11:27;P;;;;;;
D;012;299677;14;20030102 11:27;P;;;;;;
D;012;299677;14;20030102 11:27;V;;;;;;
B;012;299997;15;20030102 11:27;;;28;PITT ST;SINGLETON;2330;809.3;M;20020807;20020909;195000;A;R;RESIDENCE;;AL;AC;;9090475;
C;012;299997;15;20030102 11:27;559//741591;
D;012;299997;15;20030102 11:27;P;;;;;;
D;012;299997;15;20030102 11:27;P;;;;;;
D;012;299997;15;20030102 11:27;V;;;;;;
B;012;300007;16;20030102 11:27;;;56;PITT ST;SINGLETON;2330;794.6;M;20021012;20021129;185000;A;R;RESIDENCE;;AL;;;9198301;
C;012;300007;16;20030102 11:27;1, 2, 3//770323;
D;012;300007;16;20030102 11:27;P;;;;;;
D;012;300007;16;20030102 11:27;P;;;;;;
D;012;300007;16;20030102 11:27;V;;;;;;
D;012;300007;16;20030102 11:27;V;;;;;;
B;012;300539;17;20030102 11:27;;;2;VICTORIA ST;GLENRIDDING;2330;875.6;M;20021120;20021120;30000;R;R;RESIDENCE;;RZ;;;9171615;
C;012;300539;17;20030102 11:27;1//198221;
D;012;300539;17;20030102 11:27;P;;;;;;
D;012;300539;17;20030102 11:27;P;;;;;;
D;012;300539;17;20030102 11:27;V;;;;;;
D;012;300539;17;20030102 11:27;V;;;;;;
B;012;300692;18;20030102 11:27;;;4;WATTS CL;SINGLETON HEIGHTS;2330;1782;M;20021004;20021203;395000;A;R;RESIDENCE;;AA;;;9198518;
C;012;300692;18;20030102 11:27;793//262536;
D;012;300692;18;20030102 11:27;P;;;;;;
D;012;300692;18;20030102 11:27;P;;;;;;
D;012;300692;18;20030102 11:27;V;;;;;;
B;012;301065;19;20030102 11:27;;;39;YORK ST;SINGLETON;2330;1845;M;20021003;20021118;175000;A;R;RESIDENCE;;AL;;;9188794;
C;012;301065;19;20030102 11:27;1//999550;
D;012;301065;19;20030102 11:27;P;;;;;;
D;012;301065;19;20030102 11:27;V;;;;;;
B;012;301579;20;20030102 11:27;;;2657;NEW ENGLAND HWY;BELFORD;2335;24.9;H;20020628;20021210;310000;R;R;RESIDENCE;;RS;;;9211525;
C;012;301579;20;20030102 11:27;13//844443;
D;012;301579;20;20030102 11:27;P;;;;;;
D;012;301579;20;20030102 11:27;V;;;;;;
