A;010;20020916 13:43;PDANN;
B;010;263294;1;20020916 13:43;;;9;DUNMORE AVE;ANNA BAY;2316;654.8;M;20020701;20020802;247500;A;R;RESIDENCE;;GE;;;8915035;
C;010;263294;1;20020916 13:43;143//262247;
D;010;263294;1;20020916 13:43;P;;;;;;
D;010;263294;1;20020916 13:43;V;;;;;;
B;010;263774;2;20020916 13:43;;;119;GAN GAN RD;ANNA BAY;2316;942.2;M;20020723;20020827;315000;A;R;RESIDENCE;;GC;;;8925004;
C;010;263774;2;20020916 13:43;481, 482//17775;
D;010;263774;2;20020916 13:43;P;;;;;;
D;010;263774;2;20020916 13:43;P;;;;;;
D;010;263774;2;20020916 13:43;V;;;;;;
D;010;263774;2;20020916 13:43;V;;;;;;
D;010;263774;2;20020916 13:43;V;;;;;;
B;010;264787;3;20020916 13:43;;;44;BROCKELSBY RD;MEDOWIE;2318;600.1;M;20020809;20020809;97500;A;R;RESIDENCE;;HM;;;8903257;
C;010;264787;3;20020916 13:43;9//854797;
D;010;264787;3;20020916 13:43;P;;;;;;
D;010;264787;3;20020916 13:43;V;;;;;;
D;010;264787;3;20020916 13:43;V;;;;;;
B;010;264889;4;20020916 13:43;;;12;CASUARINA AVE;MEDOWIE;2318;562.1;M;20020816;20020906;151500;A;R;RESIDENCE;;HM;;;8935692;
C;010;264889;4;20020916 13:43;310//246837;
D;010;264889;4;20020916 13:43;P;;;;;;
D;010;264889;4;20020916 13:43;V;;;;;;
D;010;264889;4;20020916 13:43;V;;;;;;
B;010;264943;5;20020916 13:43;;;15;COACHWOOD DR;MEDOWIE;2318;594;M;20020719;20020816;179000;A;R;RESIDENCE;;HM;;;8928462;
C;010;264943;5;20020916 13:43;7//807956;
D;010;264943;5;20020916 13:43;P;;;;;;
D;010;264943;5;20020916 13:43;P;;;;;;
D;010;264943;5;20020916 13:43;V;;;;;;
D;010;264943;5;20020916 13:43;V;;;;;;
B;010;266181;6;20020916 13:43;;;59;LISADELL RD;MEDOWIE;2318;1.432;H;20020703;20020826;245000;R;R;RESIDENCE;;YC;;;8919690;
C;010;266181;6;20020916 13:43;1//384256;
D;010;266181;6;20020916 13:43;P;;;;;;
D;010;266181;6;20020916 13:43;P;;;;;;
D;010;266181;6;20020916 13:43;V;;;;;;
D;010;266181;6;20020916 13:43;V;;;;;;
B;010;266491;7;20020916 13:43;;;78;ROSEWOOD DR;MEDOWIE;2318;592.1;M;20020701;20020809;182500;A;R;RESIDENCE;;HM;;;8939406;
C;010;266491;7;20020916 13:43;2//833110;
D;010;266491;7;20020916 13:43;P;;;;;;
D;010;266491;7;20020916 13:43;P;;;;;;
D;010;266491;7;20020916 13:43;V;;;;;;
D;010;266491;7;20020916 13:43;V;;;;;;
B;010;266511;8;20020916 13:43;;;36;ROSEWOOD DR;MEDOWIE;2318;557.1;M;20020711;20020822;160000;A;R;RESIDENCE;;HM;;;8925341;
C;010;266511;8;20020916 13:43;24//812979;
D;010;266511;8;20020916 13:43;P;;;;;;
D;010;266511;8;20020916 13:43;V;;;;;;
B;010;266554;9;20020916 13:43;;;51;RYAN RD;MEDOWIE;2318;4000;M;20020719;20020823;228000;R;3;;;YA;;;8920004;
C;010;266554;9;20020916 13:43;69//261960;
D;010;266554;9;20020916 13:43;P;;;;;;
D;010;266554;9;20020916 13:43;V;;;;;;
D;010;266554;9;20020916 13:43;V;;;;;;
B;010;266758;10;20020916 13:43;;;32;SOUTH ST;MEDOWIE;2318;5000;M;20020702;20020726;130000;R;V;VACANT LAND;;YA;;;8927766;
C;010;266758;10;20020916 13:43;526//883552;
D;010;266758;10;20020916 13:43;P;;;;;;
D;010;266758;10;20020916 13:43;P;;;;;;
D;010;266758;10;20020916 13:43;V;;;;;;
D;010;266758;10;20020916 13:43;V;;;;;;
B;010;266910;11;20020916 13:43;;;1;WARABI CL;MEDOWIE;2318;686.8;M;20020522;20020705;159500;A;R;RESIDENCE;;HM;;;8928452;
C;010;266910;11;20020916 13:43;10//854797;
D;010;266910;11;20020916 13:43;P;;;;;;
D;010;266910;11;20020916 13:43;P;;;;;;
D;010;266910;11;20020916 13:43;V;;;;;;
B;010;268221;12;20020916 13:43;;;29;WHITESANDS RD;FINGAL BAY;2315;391.2;M;20020706;20020816;270000;A;R;RESIDENCE;;FX;;;8937968;
C;010;268221;12;20020916 13:43;1//840965;
D;010;268221;12;20020916 13:43;P;;;;;;
D;010;268221;12;20020916 13:43;P;;;;;;
D;010;268221;12;20020916 13:43;V;;;;;;
D;010;268221;12;20020916 13:43;V;;;;;;
B;010;268783;13;20020916 13:43;;;66;PACIFIC HWY;KARUAH;2324;2023;M;20020705;20020809;130000;A;R;RESIDENCE;;HK;;;8917390;
C;010;268783;13;20020916 13:43;2/C/9502;
D;010;268783;13;20020916 13:43;P;;;;;;
D;010;268783;13;20020916 13:43;P;;;;;;
D;010;268783;13;20020916 13:43;V;;;;;;
B;010;268932;14;20020916 13:43;;;12;BOYD AVE;LEMON TREE PASSAGE;2319;771.4;M;20020716;20020820;265000;A;R;RESIDENCE;;FL;;;8941993;
C;010;268932;14;20020916 13:43;102//223671;
D;010;268932;14;20020916 13:43;P;;;;;;
D;010;268932;14;20020916 13:43;P;;;;;;
