A;005;20020716 14:51;PDANN;
B;005;172064;1;20020716 14:51;;;2;ACER TCE;THORNTON;2322;835.7;M;20020319;20020624;56000;A;3;;;GF;;;8748653;
C;005;172064;1;20020716 14:51;5134//1004598;
D;005;172064;1;20020716 14:51;P;;;;;;
D;005;172064;1;20020716 14:51;P;;;;;;
D;005;172064;1;20020716 14:51;P;;;;;;
D;005;172064;1;20020716 14:51;V;;;;;;
B;005;172065;2;20020716 14:51;;;4;ACER TCE;THORNTON;2322;718.8;M;20020319;20020624;56000;A;3;;;GF;;;8748652;
C;005;172065;2;20020716 14:51;5133//1004598;
D;005;172065;2;20020716 14:51;P;;;;;;
D;005;172065;2;20020716 14:51;P;;;;;;
D;005;172065;2;20020716 14:51;P;;;;;;
D;005;172065;2;20020716 14:51;V;;;;;;
B;005;172366;3;20020716 14:51;;;33;MORGAN ST;HORSESHOE BEND;2320;724;M;20020102;20020402;95000;A;R;RESIDENCE;;EH;AC;;8730984;
C;005;172366;3;20020716 14:51;1, 2//744010 1//795078;
D;005;172366;3;20020716 14:51;P;;;;;;
D;005;172366;3;20020716 14:51;V;;;;;;
B;005;172467;4;20020716 14:51;;;21;ALLAN ST;LORN;2320;;;20020513;20020617;355000;A;R;RESIDENCE;;GB;AC;;8726224;
C;005;172467;4;20020716 14:51;13/6/5335;
D;005;172467;4;20020716 14:51;P;;;;;;
D;005;172467;4;20020716 14:51;P;;;;;;
D;005;172467;4;20020716 14:51;V;;;;;;
D;005;172467;4;20020716 14:51;V;;;;;;
B;005;172508;5;20020716 14:51;;5;27;ALLIANCE ST;EAST MAITLAND;2323;;;20020625;20020625;75000;;R;RESIDENCE;5;;;;8745997;
C;005;172508;5;20020716 14:51;5//SP 49109;
D;005;172508;5;20020716 14:51;P;;;;;;
D;005;172508;5;20020716 14:51;P;;;;;;
D;005;172508;5;20020716 14:51;V;;;;;;
D;005;172508;5;20020716 14:51;V;;;;;;
D;005;172508;5;20020716 14:51;V;;;;;;
B;005;172984;6;20020716 14:51;;;6;BALI CL;ASHTONFIELD;2323;805.6;M;20020530;20020702;219000;A;R;RESIDENCE;;HA;;;8748919;
C;005;172984;6;20020716 14:51;304//262987;
D;005;172984;6;20020716 14:51;P;;;;;;
D;005;172984;6;20020716 14:51;P;;;;;;
D;005;172984;6;20020716 14:51;V;;;;;;
B;005;173163;7;20020716 14:51;;;26;BARRALIER AVE;WOODBERRY;2322;505.9;M;20020412;20020607;138000;A;R;RESIDENCE;;GP;AC;;8718631;
C;005;173163;7;20020716 14:51;409//243019;
D;005;173163;7;20020716 14:51;P;;;;;;
D;005;173163;7;20020716 14:51;V;;;;;;
