A;012;20020301 13:02;CDIXON;
B;012;296114;1;20020301 13:02;;;10;ALLEN CT;DARLINGTON;2330;860;M;20011218;20020122;142500;A;R;RESIDENCE;;AD;AC;;8317919;
C;012;296114;1;20020301 13:02;2//852022;
D;012;296114;1;20020301 13:02;P;;;;;;
D;012;296114;1;20020301 13:02;P;;;;;;
D;012;296114;1;20020301 13:02;V;;;;;;
D;012;296114;1;20020301 13:02;V;;;;;;
B;012;296117;2;20020301 13:02;;;8;ALLEN CT;DARLINGTON;2330;1824;M;20011129;20020118;135000;A;R;RESIDENCE;;AD;;;8374045;
C;012;296117;2;20020301 13:02;4//852022;
D;012;296117;2;20020301 13:02;P;;;;;;
D;012;296117;2;20020301 13:02;V;;;;;;
D;012;296117;2;20020301 13:02;V;;;;;;
B;012;296306;3;20020301 13:02;;;34;BARTON AVE;SINGLETON;2330;670.3;M;20011213;20020124;100000;A;R;RESIDENCE;;AA;;;8388375;
C;012;296306;3;20020301 13:02;25//39135;
D;012;296306;3;20020301 13:02;P;;;;;;
D;012;296306;3;20020301 13:02;V;;;;;;
B;012;296498;4;20020301 13:02;;;34;BISHOPGATE ST;SINGLETON;2330;538.4;M;20011031;20020129;97000;A;R;RESIDENCE;;AL;;;8370302;
C;012;296498;4;20020301 13:02;1//995498;
D;012;296498;4;20020301 13:02;P;;;;;;
D;012;296498;4;20020301 13:02;V;;;;;;
B;012;296724;5;20020301 13:02;;;6;BOSTON CL;HUNTERVIEW;2330;805;M;20011219;20020130;218000;A;R;RESIDENCE;;AV;AC;;8334390;
C;012;296724;5;20020301 13:02;104//264243;
D;012;296724;5;20020301 13:02;P;;;;;;
D;012;296724;5;20020301 13:02;P;;;;;;
D;012;296724;5;20020301 13:02;V;;;;;;
D;012;296724;5;20020301 13:02;V;;;;;;
B;012;296739;6;20020301 13:02;;4;31;BOUNDARY ST;SINGLETON;2330;;;20011211;20020121;112000;;R;RESIDENCE;4;;;;8383089;
C;012;296739;6;20020301 13:02;4//45296;
D;012;296739;6;20020301 13:02;P;;;;;;
D;012;296739;6;20020301 13:02;V;;;;;;
B;012;296794;7;20020301 13:02;;;31;BOURKE ST;SINGLETON;2330;354.2;M;20011129;20011220;55000;A;R;RESIDENCE;;AL;;;8338766;
C;012;296794;7;20020301 13:02;1//198799;
D;012;296794;7;20020301 13:02;P;;;;;;
D;012;296794;7;20020301 13:02;P;;;;;;
D;012;296794;7;20020301 13:02;V;;;;;;
D;012;296794;7;20020301 13:02;V;;;;;;
B;012;296966;8;20020301 13:02;;;22;BRUCEDALE AVE;SINGLETON;2330;666;M;20011019;20011117;133000;A;R;RESIDENCE;;AL;AC;;8325288;
C;012;296966;8;20020301 13:02;33//251273;
D;012;296966;8;20020301 13:02;P;;;;;;
D;012;296966;8;20020301 13:02;V;;;;;;
D;012;296966;8;20020301 13:02;V;;;;;;
B;012;297322;9;20020301 13:02;;;31;CASTLEREAGH ST;SINGLETON;2330;358.2;M;20010615;20010720;125000;A;R;RESIDENCE;;AL;;;8367387;
C;012;297322;9;20020301 13:02;131//866082;
D;012;297322;9;20020301 13:02;P;;;;;;
D;012;297322;9;20020301 13:02;V;;;;;;
D;012;297322;9;20020301 13:02;V;;;;;;
B;012;297334;10;20020301 13:02;;;7;CASTLEREAGH ST;SINGLETON;2330;379.4;M;20020108;20020212;95000;A;R;RESIDENCE;;AL;;;8386021;
C;012;297334;10;20020301 13:02;1//196838;
D;012;297334;10;20020301 13:02;P;;;;;;
D;012;297334;10;20020301 13:02;V;;;;;;
B;012;297344;11;20020301 13:02;;;39;CHURCH ST;SINGLETON;2330;556.4;M;20011123;20011219;125000;A;R;RESIDENCE;;AH;;;8351171;
C;012;297344;11;20020301 13:02;22//743196;
D;012;297344;11;20020301 13:02;P;;;;;;
D;012;297344;11;20020301 13:02;V;;;;;;
D;012;297344;11;20020301 13:02;V;;;;;;
B;012;297381;12;20020301 13:02;;;1 A;DIGHT AVE;SINGLETON;2330;;;20011107;20011212;142500;A;R;RESIDENCE;;AH;AC;;8326120;
C;012;297381;12;20020301 13:02;1//784182;
D;012;297381;12;20020301 13:02;P;;;;;;
D;012;297381;12;20020301 13:02;P;;;;;;
D;012;297381;12;20020301 13:02;V;;;;;;
B;012;297533;13;20020301 13:02;;;44;CUNNINGHAM PDE;SINGLETON HEIGHTS;2330;1399;M;20011221;20020118;196000;A;R;RESIDENCE;;AA;;;8358201;
C;012;297533;13;20020301 13:02;650//262003;
D;012;297533;13;20020301 13:02;P;;;;;;
D;012;297533;13;20020301 13:02;V;;;;;;
B;012;297554;14;20020301 13:02;;2;5;CURTIS ST;SINGLETON;2330;;;20010915;20011009;103500;;3;;2;;;;8374387;
C;012;297554;14;20020301 13:02;2//34582;
D;012;297554;14;20020301 13:02;P;;;;;;
D;012;297554;14;20020301 13:02;P;;;;;;
D;012;297554;14;20020301 13:02;V;;;;;;
B;012;297672;15;20020301 13:02;;;5;D'ARBON AVE;SINGLETON HEIGHTS;2330;734.4;M;20011213;20020204;260000;A;R;RESIDENCE;;AA;;;8353225;
C;012;297672;15;20020301 13:02;608//261925;
D;012;297672;15;20020301 13:02;P;;;;;;
D;012;297672;15;20020301 13:02;P;;;;;;
D;012;297672;15;20020301 13:02;V;;;;;;
B;012;297766;16;20020301 13:02;;;30;DOMINION AVE;HUNTERVIEW;2330;883.5;M;20011205;20011220;49000;A;V;VACANT LAND;;AV;AV;;8323746;
C;012;297766;16;20020301 13:02;312//1001495;
