A;004;20020801 13:40;PDANN;
B;004;96260;1;20020801 13:40;;;35;GLADE ST;ARCADIA VALE;2283;594.4;M;20020327;20020517;185000;A;R;RESIDENCE;;ME;AC;;8638763;
C;004;96260;1;20020801 13:40;505//13129;
D;004;96260;1;20020801 13:40;P;;;;;;
D;004;96260;1;20020801 13:40;P;;;;;;
D;004;96260;1;20020801 13:40;V;;;;;;
D;004;96260;1;20020801 13:40;V;;;;;;
B;004;96668;2;20020801 13:40;;;126;MONTGOMERY ST;ARGENTON;2284;777.8;M;20020529;20020710;90000;A;R;RESIDENCE;;CB;;;8788869;
C;004;96668;2;20020801 13:40;51//14329;
D;004;96668;2;20020801 13:40;P;;;;;;
D;004;96668;2;20020801 13:40;P;;;;;;
D;004;96668;2;20020801 13:40;V;;;;;;
B;004;97412;3;20020801 13:40;;;9;JACARANDA CL;COORANBONG;2265;627.8;M;20020530;20020712;210000;A;R;RESIDENCE;;NJ;;;8797966;
C;004;97412;3;20020801 13:40;20//805365;
D;004;97412;3;20020801 13:40;P;;;;;;
D;004;97412;3;20020801 13:40;V;;;;;;
D;004;97412;3;20020801 13:40;V;;;;;;
B;004;97563;4;20020801 13:40;;;2;GOSFORD ST;AWABA;2283;919.8;M;20020527;20020703;198000;A;R;RESIDENCE;;FM;;;8786362;
C;004;97563;4;20020801 13:40;2//561528;
D;004;97563;4;20020801 13:40;P;;;;;;
D;004;97563;4;20020801 13:40;V;;;;;;
B;004;97614;5;20020801 13:40;;;7;HEATON ST;AWABA;2283;841;M;20020530;20020704;155500;B;R;RESIDENCE;;TK;;;8795745;
C;004;97614;5;20020801 13:40;B//361988;
D;004;97614;5;20020801 13:40;P;;;;;;
D;004;97614;5;20020801 13:40;V;;;;;;
B;004;97765;6;20020801 13:40;;;31;CARLISLE ROW;FISHING POINT;2283;796.7;M;20020531;20020715;320000;A;R;RESIDENCE;;MG;;;8808260;
C;004;97765;6;20020801 13:40;6//548108;
D;004;97765;6;20020801 13:40;P;;;;;;
D;004;97765;6;20020801 13:40;P;;;;;;
D;004;97765;6;20020801 13:40;V;;;;;;
D;004;97765;6;20020801 13:40;V;;;;;;
B;004;97859;7;20020801 13:40;;;43;HASTINGS RD;BALMORAL;2283;2781;M;20020717;20020717;85000;A;3;;;MC;;;8798832;
C;004;97859;7;20020801 13:40;159//562888;
D;004;97859;7;20020801 13:40;P;;;;;;
D;004;97859;7;20020801 13:40;P;;;;;;
D;004;97859;7;20020801 13:40;V;;;;;;
D;004;97859;7;20020801 13:40;V;;;;;;
D;004;97859;7;20020801 13:40;V;;;;;;
B;004;97986;8;20020801 13:40;;;28;LETCHWORTH PDE;BALMORAL;2283;;;20020322;20020322;750000;A;R;RESIDENCE;;MB;AC;;8653187;
C;004;97986;8;20020801 13:40;165//11539;
D;004;97986;8;20020801 13:40;P;;;;;;
D;004;97986;8;20020801 13:40;P;;;;;;
D;004;97986;8;20020801 13:40;V;;;;;;
B;004;98355;9;20020801 13:40;;;30;BALLANTRAE ST;JEWELLS;2280;818.2;M;20011101;20020531;225000;A;R;RESIDENCE;;JF;;;8794469;
C;004;98355;9;20020801 13:40;246//245255;
D;004;98355;9;20020801 13:40;P;;;;;;
D;004;98355;9;20020801 13:40;P;;;;;;
D;004;98355;9;20020801 13:40;V;;;;;;
D;004;98355;9;20020801 13:40;V;;;;;;
B;004;98435;10;20020801 13:40;;;12;BEACH ST;BELMONT SOUTH;2280;;;20020619;20020705;105500;A;R;RESIDENCE;;JH;;;8775683;
C;004;98435;10;20020801 13:40;12//19895;
D;004;98435;10;20020801 13:40;P;;;;;;
D;004;98435;10;20020801 13:40;P;;;;;;
D;004;98435;10;20020801 13:40;V;;;;;;
B;004;99227;11;20020801 13:40;;;17;DARLING ST;BELMONT NORTH;2280;;;20020513;20020628;155000;A;R;RESIDENCE;;JE;;;8776941;
C;004;99227;11;20020801 13:40;86//14030;
D;004;99227;11;20020801 13:40;P;;;;;;
D;004;99227;11;20020801 13:40;V;;;;;;
B;004;99638;12;20020801 13:40;;;21;EVANS ST;BELMONT;2280;499.5;M;20020515;20020621;235000;A;R;RESIDENCE;;JA;;;8778969;
C;004;99638;12;20020801 13:40;34//17799;
D;004;99638;12;20020801 13:40;P;;;;;;
D;004;99638;12;20020801 13:40;P;;;;;;
D;004;99638;12;20020801 13:40;V;;;;;;
D;004;99638;12;20020801 13:40;V;;;;;;
B;004;99970;13;20020801 13:40;;;8;GEORGE ST;BELMONT;2280;758.8;M;20020529;20020701;130000;A;R;RESIDENCE;;ZJ;;;8777041;
C;004;99970;13;20020801 13:40;100//553810;
D;004;99970;13;20020801 13:40;P;;;;;;
D;004;99970;13;20020801 13:40;V;;;;;;
B;004;100562;14;20020801 13:40;;;66;HARRISON ST;BELMONT NORTH;2280;684.5;M;20020521;20020710;465000;A;R;RESIDENCE;;JG;;;8793141;
C;004;100562;14;20020801 13:40;1//261713;
D;004;100562;14;20020801 13:40;P;;;;;;
D;004;100562;14;20020801 13:40;P;;;;;;
D;004;100562;14;20020801 13:40;V;;;;;;
D;004;100562;14;20020801 13:40;V;;;;;;
B;004;100666;15;20020801 13:40;;;35;HENRY ST;BELMONT;2280;480.6;M;20020604;20020702;185000;A;R;RESIDENCE;;JA;;;8773583;
C;004;100666;15;20020801 13:40;1//363170;
