A;008;20020816 12:58;PDANN;
B;008;201416;1;20020816 12:58;;;54;ABBOTT ST;WALLSEND;2287;607;M;20020702;20020730;225000;A;R;RESIDENCE;;AE;;;8835469;
C;008;201416;1;20020816 12:58;47//24382;
D;008;201416;1;20020816 12:58;P;;;;;;
D;008;201416;1;20020816 12:58;P;;;;;;
D;008;201416;1;20020816 12:58;V;;;;;;
B;008;201583;2;20020816 12:58;;;52;ACACIA AVE;WARATAH WEST;2298;;;20020619;20020724;160000;A;R;RESIDENCE;;JP;;;8840189;
C;008;201583;2;20020816 12:58;29//218092;
D;008;201583;2;20020816 12:58;P;;;;;;
D;008;201583;2;20020816 12:58;V;;;;;;
B;008;201880;3;20020816 12:58;;;64;ADDISON ST;BERESFIELD;2322;285.6;M;20020624;20020729;144000;A;R;RESIDENCE;;DA;;;8848270;
C;008;201880;3;20020816 12:58;640//843073;
D;008;201880;3;20020816 12:58;P;;;;;;
D;008;201880;3;20020816 12:58;V;;;;;;
D;008;201880;3;20020816 12:58;V;;;;;;
B;008;202047;4;20020816 12:58;;;67;ALBERT ST;WICKHAM;2293;;;19980116;19980220;92000;A;R;RESIDENCE;;DF;XA;;4353734;
C;008;202047;4;20020816 12:58;12/H/193105;
D;008;202047;4;20020816 12:58;P;;;;;;
D;008;202047;4;20020816 12:58;P;;;;;;
D;008;202047;4;20020816 12:58;V;;;;;;
B;008;202597;5;20020816 12:58;;;38;ALLANDALE AVE;WALLSEND;2287;555.6;M;20020603;20020724;349000;A;R;RESIDENCE;;AE;;;8826842;
C;008;202597;5;20020816 12:58;22//869807;
D;008;202597;5;20020816 12:58;P;;;;;;
D;008;202597;5;20020816 12:58;P;;;;;;
D;008;202597;5;20020816 12:58;V;;;;;;
D;008;202597;5;20020816 12:58;V;;;;;;
B;008;202816;6;20020816 12:58;;;20;ALMA RD;NEW LAMBTON;2305;474.19;M;20020604;20020714;455000;B;3;BANK;;BH;;;8815403;
C;008;202816;6;20020816 12:58;1//920380;
D;008;202816;6;20020816 12:58;P;;;;;;
D;008;202816;6;20020816 12:58;P;;;;;;
D;008;202816;6;20020816 12:58;V;;;;;;
B;008;203176;7;20020816 12:58;;;21;ANDREA CL;WALLSEND;2287;575.4;M;20020624;20020731;275000;A;R;RESIDENCE;;AE;;;8842114;
C;008;203176;7;20020816 12:58;30//243635;
D;008;203176;7;20020816 12:58;P;;;;;;
D;008;203176;7;20020816 12:58;P;;;;;;
D;008;203176;7;20020816 12:58;V;;;;;;
B;008;203414;8;20020816 12:58;;;4;ANDIAH WAY;MARYLAND;2287;729;M;20020611;20020711;245500;A;3;;;AA;;;8821990;
