A;004;20020716 14:50;PDANN;
B;004;95939;1;20020716 14:50;;;8;ALEXANDER PDE;ARCADIA VALE;2283;366.7;M;20020523;20020619;348000;A;R;RESIDENCE;;ME;;;8731547;
C;004;95939;1;20020716 14:50;30//655247;
D;004;95939;1;20020716 14:50;P;;;;;;
D;004;95939;1;20020716 14:50;P;;;;;;
D;004;95939;1;20020716 14:50;V;;;;;;
D;004;95939;1;20020716 14:50;V;;;;;;
B;004;96032;2;20020716 14:50;;;30;ARCADIA ST;ARCADIA VALE;2283;935.8;M;20020521;20020628;319000;A;R;RESIDENCE;;ME;;;8743535;
C;004;96032;2;20020716 14:50;353//13129;
D;004;96032;2;20020716 14:50;P;;;;;;
D;004;96032;2;20020716 14:50;P;;;;;;
D;004;96032;2;20020716 14:50;V;;;;;;
D;004;96032;2;20020716 14:50;V;;;;;;
B;004;96221;3;20020716 14:50;;;52;GLADE ST;ARCADIA VALE;2283;423.7;M;20020501;20020614;172000;A;R;RESIDENCE;;ME;;;8740347;
C;004;96221;3;20020716 14:50;500//13129;
D;004;96221;3;20020716 14:50;P;;;;;;
D;004;96221;3;20020716 14:50;V;;;;;;
B;004;96245;4;20020716 14:50;;;3;GLADE ST;ARCADIA VALE;2283;;;20020328;20020607;152000;A;R;RESIDENCE;;ME;;;8731066;
C;004;96245;4;20020716 14:50;561//13129;
D;004;96245;4;20020716 14:50;P;;;;;;
D;004;96245;4;20020716 14:50;V;;;;;;
B;004;96295;5;20020716 14:50;;;21;GLEN AVE;ARCADIA VALE;2283;657.6;M;20020625;20020625;120000;A;R;RESIDENCE;;ME;;;8748954;
C;004;96295;5;20020716 14:50;49//13129;
D;004;96295;5;20020716 14:50;P;;;;;;
D;004;96295;5;20020716 14:50;V;;;;;;
D;004;96295;5;20020716 14:50;V;;;;;;
B;004;96552;6;20020716 14:50;;;428;LAKE RD;ARGENTON;2284;;;20020429;20020624;120000;A;R;RESIDENCE;;CA;;;8726697;
C;004;96552;6;20020716 14:50;14/I/8993;
D;004;96552;6;20020716 14:50;P;;;;;;
