A;004;20020502 11:17;PDANN;
B;004;96052;1;20020502 11:17;;;27;ARCADIA ST;ARCADIA VALE;2283;518.5;M;20020215;20020327;162500;A;R;RESIDENCE;;ME;AC;;8488044;
C;004;96052;1;20020502 11:17;401//13129;
D;004;96052;1;20020502 11:17;P;;;;;;
D;004;96052;1;20020502 11:17;P;;;;;;
D;004;96052;1;20020502 11:17;V;;;;;;
D;004;96052;1;20020502 11:17;V;;;;;;
B;004;96056;2;20020502 11:17;;;35;ARCADIA ST;ARCADIA VALE;2283;467.9;M;20020218;20020325;182000;A;R;RESIDENCE;;ME;;;8536943;
C;004;96056;2;20020502 11:17;405//13129;
D;004;96056;2;20020502 11:17;P;;;;;;
D;004;96056;2;20020502 11:17;V;;;;;;
D;004;96056;2;20020502 11:17;V;;;;;;
B;004;96065;3;20020502 11:17;;;61;ARCADIA ST;ARCADIA VALE;2283;493.2;M;20020220;20020405;212000;A;R;RESIDENCE;;ME;AC;;8502529;
C;004;96065;3;20020502 11:17;538//13129;
D;004;96065;3;20020502 11:17;P;;;;;;
D;004;96065;3;20020502 11:17;P;;;;;;
D;004;96065;3;20020502 11:17;V;;;;;;
B;004;96107;4;20020502 11:17;;;13;BROOKS ST;ARCADIA VALE;2283;758.8;M;20020228;20020409;170000;A;R;RESIDENCE;;ME;;;8519628;
C;004;96107;4;20020502 11:17;385//13129;
D;004;96107;4;20020502 11:17;P;;;;;;
D;004;96107;4;20020502 11:17;V;;;;;;
D;004;96107;4;20020502 11:17;V;;;;;;
B;004;96226;5;20020502 11:17;;;34;GLADE ST;ARCADIA VALE;2283;442.6;M;20020122;20020227;191000;A;R;RESIDENCE;;ME;AC;;8500458;
C;004;96226;5;20020502 11:17;543//13129;
D;004;96226;5;20020502 11:17;P;;;;;;
B;004;97045;6;20020502 11:17;;;7;ALTON RD;COORANBONG;2265;3617;M;20011115;20020403;390000;A;R;RESIDENCE;;NJ;AC;;8514430;
C;004;97045;6;20020502 11:17;1//202657;
D;004;97045;6;20020502 11:17;P;;;;;;
D;004;97045;6;20020502 11:17;V;;;;;;
D;004;97045;6;20020502 11:17;V;;;;;;
B;004;97400;7;20020502 11:17;;;4;HIGHLAND AVE;COORANBONG;2265;934;M;20011221;20020322;76000;A;V;VACANT LAND;;NJ;AV;;8483840;
C;004;97400;7;20020502 11:17;8//1019060;
D;004;97400;7;20020502 11:17;P;;;;;;
D;004;97400;7;20020502 11:17;P;;;;;;
D;004;97400;7;20020502 11:17;V;;;;;;
D;004;97400;7;20020502 11:17;V;;;;;;
D;004;97400;7;20020502 11:17;V;;;;;;
D;004;97400;7;20020502 11:17;V;;;;;;
D;004;97400;7;20020502 11:17;V;;;;;;
D;004;97400;7;20020502 11:17;V;;;;;;
B;004;97410;8;20020502 11:17;;;15;JACARANDA CL;COORANBONG;2265;736.6;M;20020304;20020411;220000;A;R;RESIDENCE;;NJ;AC;;8511579;
C;004;97410;8;20020502 11:17;18//805365;
D;004;97410;8;20020502 11:17;P;;;;;;
D;004;97410;8;20020502 11:17;P;;;;;;
D;004;97410;8;20020502 11:17;V;;;;;;
D;004;97410;8;20020502 11:17;V;;;;;;
B;004;97694;9;20020502 11:17;;;16;WYONG ST;AWABA;2283;1012;M;20020207;20020321;155000;A;R;RESIDENCE;;FM;AC;;8505476;
C;004;97694;9;20020502 11:17;5/6/758041;
D;004;97694;9;20020502 11:17;P;;;;;;
D;004;97694;9;20020502 11:17;P;;;;;;
D;004;97694;9;20020502 11:17;V;;;;;;
D;004;97694;9;20020502 11:17;V;;;;;;
B;004;97912;10;20020502 11:17;;;17;KINGSLAND AVE;BALMORAL;2283;733.5;M;20020307;20020328;189000;A;R;RESIDENCE;;MC;AC;;8485951;
C;004;97912;10;20020502 11:17;54//553004;
