A;008;20021101 11:20;PDANN;
B;008;201555;1;20021101 11:20;;;118;ACACIA AVE;NORTH LAMBTON;2299;436.3;M;20020430;20020612;220000;A;R;RESIDENCE;;JK;;;9067274;
C;008;201555;1;20021101 11:20;1//373238;
D;008;201555;1;20021101 11:20;P;;;;;;
D;008;201555;1;20021101 11:20;V;;;;;;
B;008;202076;2;20021101 11:20;;;117;ALBERT ST;ISLINGTON;2296;;;20020831;20021011;320000;A;R;RESIDENCE;;DF;;;9063791;
C;008;202076;2;20021101 11:20;11/B/19149;
D;008;202076;2;20021101 11:20;P;;;;;;
D;008;202076;2;20021101 11:20;P;;;;;;
D;008;202076;2;20021101 11:20;V;;;;;;
B;008;202168;3;20021101 11:20;;;5;ALDERSON RD;SHORTLAND;2307;556.4;M;20020829;20021008;204400;A;R;RESIDENCE;;JM;;;9032568;
C;008;202168;3;20021101 11:20;128//206758;
D;008;202168;3;20021101 11:20;P;;;;;;
D;008;202168;3;20021101 11:20;V;;;;;;
B;008;202469;4;20021101 11:20;;;35;ALKOO CRES;MARYLAND;2287;426.3;M;20020812;20020923;195000;A;R;RESIDENCE;;AA;;;9037824;
C;008;202469;4;20021101 11:20;8070//842686;
D;008;202469;4;20021101 11:20;P;;;;;;
D;008;202469;4;20021101 11:20;P;;;;;;
D;008;202469;4;20021101 11:20;V;;;;;;
D;008;202469;4;20021101 11:20;V;;;;;;
B;008;202907;5;20021101 11:20;;6;3;BRITANIA BVDE;FLETCHER;2287;583.6;M;20020806;20020917;269950;A;R;RESIDENCE;;AP;;;9034255;
C;008;202907;5;20021101 11:20;6//869101;
D;008;202907;5;20021101 11:20;P;;;;;;
D;008;202907;5;20021101 11:20;P;;;;;;
D;008;202907;5;20021101 11:20;V;;;;;;
B;008;202908;6;20021101 11:20;;7;3;BRITANIA BVDE;FLETCHER;2287;608;M;20020812;20020923;279950;A;R;RESIDENCE;;AP;;;9037852;
C;008;202908;6;20021101 11:20;7//869101;
D;008;202908;6;20021101 11:20;P;;;;;;
D;008;202908;6;20021101 11:20;P;;;;;;
D;008;202908;6;20021101 11:20;V;;;;;;
B;008;203257;7;20021101 11:20;;;13;ANGALA CL;MARYLAND;2287;740;M;20020916;20021011;325000;A;R;RESIDENCE;;AA;;;9057033;
C;008;203257;7;20021101 11:20;2071//807968;
D;008;203257;7;20021101 11:20;P;;;;;;
D;008;203257;7;20021101 11:20;P;;;;;;
D;008;203257;7;20021101 11:20;V;;;;;;
B;008;203517;8;20021101 11:20;;;22;ANTILL ST;MAYFIELD;2304;;;20020827;20021014;340000;A;R;RESIDENCE;;JD;;;9054483;
C;008;203517;8;20021101 11:20;29//37394;
D;008;203517;8;20021101 11:20;P;;;;;;
D;008;203517;8;20021101 11:20;V;;;;;;
D;008;203517;8;20021101 11:20;V;;;;;;
