A;011;20020702 07:40;PDANN;
B;011;292255;1;20020702 07:40;;;;DUISKEY RD;SCONE;2337;507.5;H;20020417;20020523;550000;R;R;RESIDENCE;;GK;RG;;8663823;
C;011;292255;1;20020702 07:40;158//750946;
D;011;292255;1;20020702 07:40;P;;;;;;
D;011;292255;1;20020702 07:40;V;;;;;;
B;011;292834;2;20020702 07:40;;;18;MACKENZIE ST;ABERDEEN;2336;760;M;20020424;20020531;170000;A;R;RESIDENCE;;AA;;;8697913;
C;011;292834;2;20020702 07:40;16//250388;
D;011;292834;2;20020702 07:40;P;;;;;;
D;011;292834;2;20020702 07:40;V;;;;;;
B;011;293361;3;20020702 07:40;;;51;ABERDEEN ST;SCONE;2337;973.8;M;20020416;20020528;76000;R;R;RESIDENCE;;HH;AC;;8678026;
C;011;293361;3;20020702 07:40;A//156655;
D;011;293361;3;20020702 07:40;P;;;;;;
D;011;293361;3;20020702 07:40;P;;;;;;
D;011;293361;3;20020702 07:40;V;;;;;;
B;011;293531;4;20020702 07:40;;;7;BOTTLEBRUSH PL;SCONE;2337;864.6;M;20020415;20020531;170000;A;3;DUPLEX;;AE;AC;;8679630;
C;011;293531;4;20020702 07:40;28//813932;
D;011;293531;4;20020702 07:40;P;;;;;;
B;011;293532;5;20020702 07:40;;;139;SATUR RD;SCONE;2337;2900;M;20020423;20020619;45000;R;V;VACANT LAND;;HG;;;8707950;
C;011;293532;5;20020702 07:40;3//861882;
D;011;293532;5;20020702 07:40;P;;;;;;
D;011;293532;5;20020702 07:40;P;;;;;;
D;011;293532;5;20020702 07:40;V;;;;;;
B;011;293676;6;20020702 07:40;;;5;EVELEIGH CT;SCONE;2337;700;M;20020506;20020605;138000;A;R;RESIDENCE;;AW;AC;;8688576;
C;011;293676;6;20020702 07:40;5//701858;
D;011;293676;6;20020702 07:40;P;;;;;;
D;011;293676;6;20020702 07:40;V;;;;;;
B;011;294019;7;20020702 07:40;;5;166;KELLY ST;SCONE;2337;;;20020613;20020613;70000;;3;SHOP;5;;;;8710695;
C;011;294019;7;20020702 07:40;5//19666;
D;011;294019;7;20020702 07:40;P;;;;;;
D;011;294019;7;20020702 07:40;V;;;;;;
D;011;294019;7;20020702 07:40;V;;;;;;
D;011;294019;7;20020702 07:40;V;;;;;;
B;011;294041;8;20020702 07:40;;;;KELLY ST;SCONE;2337;8225;M;20020312;20020312;5900000;B;3;SHOPS;;BS;;;8705606;
C;011;294041;8;20020702 07:40;1, 2//1000713;
D;011;294041;8;20020702 07:40;P;;;;;;
B;011;294097;9;20020702 07:40;;;119;KINGDON ST;SCONE;2337;1017;M;20020520;20020603;118000;A;R;RESIDENCE;;AE;;;8694375;
C;011;294097;9;20020702 07:40;4//357226 742//571332;
D;011;294097;9;20020702 07:40;P;;;;;;
D;011;294097;9;20020702 07:40;P;;;;;;
D;011;294097;9;20020702 07:40;V;;;;;;
B;011;294099;10;20020702 07:40;;;109;KINGDON ST;SCONE;2337;752.4;M;20020409;20020611;97000;B;R;RESIDENCE;;BB;;;8694344;
C;011;294099;10;20020702 07:40;1//619902;
D;011;294099;10;20020702 07:40;P;;;;;;
D;011;294099;10;20020702 07:40;V;;;;;;
B;011;294492;11;20020702 07:40;;;9;KELLY ST;SCONE;2337;639.3;M;20020429;20020604;210000;A;V;VACANT LAND;;AW;AVO;;8679871;
C;011;294492;11;20020702 07:40;103//259201;
D;011;294492;11;20020702 07:40;P;;;;;;
D;011;294492;11;20020702 07:40;P;;;;;;
D;011;294492;11;20020702 07:40;V;;;;;;
B;011;294493;12;20020702 07:40;;;7;KELLY ST;SCONE;2337;655.3;M;20020429;20020604;210000;A;V;VACANT LAND;;AW;AVO;;8679871;
C;011;294493;12;20020702 07:40;104//259201;
D;011;294493;12;20020702 07:40;P;;;;;;
D;011;294493;12;20020702 07:40;P;;;;;;
D;011;294493;12;20020702 07:40;V;;;;;;
B;011;294637;13;20020702 07:40;;;78;PARK ST;SCONE;2337;1309;M;20020411;20020530;180000;A;R;RESIDENCE;;AE;;;8701690;
C;011;294637;13;20020702 07:40;420//840048;
D;011;294637;13;20020702 07:40;P;;;;;;
D;011;294637;13;20020702 07:40;P;;;;;;
D;011;294637;13;20020702 07:40;V;;;;;;
D;011;294637;13;20020702 07:40;V;;;;;;
B;011;294955;14;20020702 07:40;;;19;SCOTT ST;SCONE;2337;1012;M;20020510;20020611;90000;A;R;RESIDENCE;;AD;AC;;8690652;
C;011;294955;14;20020702 07:40;12/9/7676;
D;011;294955;14;20020702 07:40;P;;;;;;
D;011;294955;14;20020702 07:40;P;;;;;;
