A;008;20021016 11:02;PDANN;
B;008;201584;1;20021016 11:02;;;50;ACACIA AVE;WARATAH WEST;2298;;;20020729;20020909;185000;A;R;RESIDENCE;;JP;;;9018353;
C;008;201584;1;20021016 11:02;30//218092;
D;008;201584;1;20021016 11:02;P;;;;;;
D;008;201584;1;20021016 11:02;V;;;;;;
B;008;201763;2;20021016 11:02;;;19;ADDISON RD;NEW LAMBTON;2305;1182;M;20020731;20020904;600000;A;R;RESIDENCE;;FG;;;9022580;
C;008;201763;2;20021016 11:02;1//435470;
D;008;201763;2;20021016 11:02;P;;;;;;
D;008;201763;2;20021016 11:02;P;;;;;;
D;008;201763;2;20021016 11:02;V;;;;;;
B;008;202123;3;20021016 11:02;;;34;ALBERT ST;NORTH LAMBTON;2299;;;20020712;20020912;12000;A;R;RESIDENCE;;JJ;;;8994855;
C;008;202123;3;20021016 11:02;B//344527;
D;008;202123;3;20021016 11:02;P;;;;;;
D;008;202123;3;20021016 11:02;V;;;;;;
D;008;202123;3;20021016 11:02;V;;;;;;
B;008;202347;4;20021016 11:02;;;41;ALFRED ST;NEWCASTLE EAST;2300;;;20011210;20020118;615000;A;R;RESIDENCE;;KF;;;8461857;
C;008;202347;4;20021016 11:02;4, 5/C/382;
D;008;202347;4;20021016 11:02;P;;;;;;
D;008;202347;4;20021016 11:02;P;;;;;;
D;008;202347;4;20021016 11:02;P;;;;;;
D;008;202347;4;20021016 11:02;P;;;;;;
D;008;202347;4;20021016 11:02;P;;;;;;
D;008;202347;4;20021016 11:02;V;;;;;;
D;008;202347;4;20021016 11:02;V;;;;;;
D;008;202347;4;20021016 11:02;V;;;;;;
B;008;202351;5;20021016 11:02;;;33;ALFRED ST;NEWCASTLE EAST;2300;;;20020411;20020529;230000;A;R;RESIDENCE;;KF;AC;;8783318;
C;008;202351;5;20021016 11:02;1//171933;
D;008;202351;5;20021016 11:02;P;;;;;;
D;008;202351;5;20021016 11:02;V;;;;;;
B;008;202787;6;20021016 11:02;;;2;ALLWORTH ST;MEREWETHER;2291;;;20020614;20020812;240000;A;R;RESIDENCE;;HF;AC;;4359331;
C;008;202787;6;20021016 11:02;35/7/111240;
D;008;202787;6;20021016 11:02;P;;;;;;
D;008;202787;6;20021016 11:02;V;;;;;;
D;008;202787;6;20021016 11:02;V;;;;;;
