A;003;20020201 12:05;CDIXON;
B;003;27556;16;20020201 12:05;;;26;ARMSTRONG CL;BENSVILLE;2251;736.8;M;20010817;20010914;150000;A;V;VACANT LAND;;HA;AV;;8249677;
C;003;27556;16;20020201 12:05;122//1019478;
D;003;27556;16;20020201 12:05;P;;;;;;
D;003;27556;16;20020201 12:05;P;;;;;;
D;003;27556;16;20020201 12:05;V;;;;;;
B;003;27582;17;20020201 12:05;;;6;ARILA AVE;WAMBERAL;2260;499.5;M;20011031;20011212;395000;A;R;RESIDENCE;;GS;AC;;8219278;
C;003;27582;17;20020201 12:05;13//25841;
D;003;27582;17;20020201 12:05;P;;;;;;
D;003;27582;17;20020201 12:05;V;;;;;;
B;003;27814;18;20020201 12:05;;;47 A;ASCOT AVE;AVOCA BEACH;2251;622.8;M;20011115;20011219;524000;A;R;RESIDENCE;;FR;AC;;8226526;
C;003;27814;18;20020201 12:05;1//790319;
D;003;27814;18;20020201 12:05;P;;;;;;
D;003;27814;18;20020201 12:05;V;;;;;;
B;003;27953;19;20020201 12:05;;;44;ASHLEY AVE;TERRIGAL;2260;518.5;M;20011123;20020111;350000;A;R;RESIDENCE;;FQ;AC;;8289262;
C;003;27953;19;20020201 12:05;59//239743;
D;003;27953;19;20020201 12:05;P;;;;;;
D;003;27953;19;20020201 12:05;V;;;;;;
D;003;27953;19;20020201 12:05;V;;;;;;
B;003;28011;20;20020201 12:05;;2;12;ASTON RD;ERINA;2250;;;20011130;20011221;460350;;R;RESIDENCE;2;;XF;;8302679;
C;003;28011;20;20020201 12:05;2//SP 49098;
D;003;28011;20;20020201 12:05;P;;;;;;
D;003;28011;20;20020201 12:05;P;;;;;;
D;003;28011;20;20020201 12:05;V;;;;;;
B;003;28131;21;20020201 12:05;;6;15;AULD ST;TERRIGAL;2260;;;20011026;20011207;345500;;R;RESIDENCE;6;;XA;;8234164;
C;003;28131;21;20020201 12:05;6//30416;
D;003;28131;21;20020201 12:05;P;;;;;;
D;003;28131;21;20020201 12:05;V;;;;;;
B;003;28131;22;20020201 12:05;;7;15;AULD ST;TERRIGAL;2260;;;20011213;20020117;310000;;R;RESIDENCE;7;;XA;;8285400;
C;003;28131;22;20020201 12:05;7//30416;
D;003;28131;22;20020201 12:05;P;;;;;;
D;003;28131;22;20020201 12:05;P;;;;;;
D;003;28131;22;20020201 12:05;V;;;;;;
D;003;28131;22;20020201 12:05;V;;;;;;
B;003;28159;23;20020201 12:05;;1;26;AUSTRALIA AVE;UMINA;2257;;;20011121;20011219;215000;;R;RESIDENCE;1;;XA;;8271209;
C;003;28159;23;20020201 12:05;1//20186;
D;003;28159;23;20020201 12:05;P;;;;;;
D;003;28159;23;20020201 12:05;P;;;;;;
D;003;28159;23;20020201 12:05;V;;;;;;
B;003;28185;24;20020201 12:05;;;72;AUSTRALIA AVE;UMINA;2257;537.5;M;20011129;20020118;168000;A;R;RESIDENCE;;FU;;;8305581;
C;003;28185;24;20020201 12:05;312//10186;
D;003;28185;24;20020201 12:05;P;;;;;;
D;003;28185;24;20020201 12:05;V;;;;;;
B;003;28250;25;20020201 12:05;;;149;AUSTRALIA AVE;UMINA;2257;972;M;20011130;20011218;350000;A;R;RESIDENCE;;FU;AC;;8289557;
C;003;28250;25;20020201 12:05;63//748765;
D;003;28250;25;20020201 12:05;P;;;;;;
D;003;28250;25;20020201 12:05;P;;;;;;
D;003;28250;25;20020201 12:05;V;;;;;;
D;003;28250;25;20020201 12:05;V;;;;;;
B;003;28319;26;20020201 12:05;;;15;AUSTRALIA AVE;UMINA;2257;531.1;M;20011004;20011115;243000;A;R;RESIDENCE;;MA;AC;;8268869;
C;003;28319;26;20020201 12:05;101//10186;
D;003;28319;26;20020201 12:05;P;;;;;;
D;003;28319;26;20020201 12:05;P;;;;;;
D;003;28319;26;20020201 12:05;P;;;;;;
D;003;28319;26;20020201 12:05;V;;;;;;
D;003;28319;26;20020201 12:05;V;;;;;;
B;003;28323;27;20020201 12:05;;;7;AUSTRALIA AVE;UMINA;2257;531.1;M;20011116;20011218;273000;A;R;RESIDENCE;;MA;AC;;8269507;
C;003;28323;27;20020201 12:05;105//10186;
D;003;28323;27;20020201 12:05;P;;;;;;
D;003;28323;27;20020201 12:05;P;;;;;;
D;003;28323;27;20020201 12:05;V;;;;;;
D;003;28323;27;20020201 12:05;V;;;;;;
B;003;28361;28;20020201 12:05;;;2;AVIA AVE;ERINA;2250;600.4;M;20011212;20011221;185000;A;V;VACANT LAND;;GU;AV;;8290548;
C;003;28361;28;20020201 12:05;346//1013354;
D;003;28361;28;20020201 12:05;P;;;;;;
D;003;28361;28;20020201 12:05;P;;;;;;
D;003;28361;28;20020201 12:05;V;;;;;;
B;003;28474;29;20020201 12:05;;;305;AVOCA DR;GREEN POINT;2251;1233;M;20011123;20020117;304000;A;R;RESIDENCE;;FJ;;;8300245;
C;003;28474;29;20020201 12:05;82//536549;
D;003;28474;29;20020201 12:05;P;;;;;;
D;003;28474;29;20020201 12:05;V;;;;;;
D;003;28474;29;20020201 12:05;V;;;;;;
B;003;28504;30;20020201 12:05;;;407;AVOCA DR;GREEN POINT;2251;7063;M;20011115;20011214;320000;P;R;RESIDENCE;;PB;RR;;8262407;
C;003;28504;30;20020201 12:05;A//158113;
D;003;28504;30;20020201 12:05;P;;;;;;
D;003;28504;30;20020201 12:05;P;;;;;;
D;003;28504;30;20020201 12:05;V;;;;;;
D;003;28504;30;20020201 12:05;V;;;;;;
B;003;28548;31;20020201 12:05;;;300;AVOCA DR;GREEN POINT;2251;1222;M;20011120;20011207;247500;A;3;;;FJ;AV;;8246249;
C;003;28548;31;20020201 12:05;1//865445;
D;003;28548;31;20020201 12:05;P;;;;;;
D;003;28548;31;20020201 12:05;P;;;;;;
D;003;28548;31;20020201 12:05;V;;;;;;
D;003;28548;31;20020201 12:05;V;;;;;;
B;003;28609;32;20020201 12:05;;;174;AVOCA DR;GREEN POINT;2251;733.5;M;20011017;20011115;265000;A;R;RESIDENCE;;FJ;AC;;8221024;
C;003;28609;32;20020201 12:05;1//239218;
D;003;28609;32;20020201 12:05;P;;;;;;
D;003;28609;32;20020201 12:05;V;;;;;;
D;003;28609;32;20020201 12:05;V;;;;;;
B;003;29113;33;20020201 12:05;;6;43;AVOCA DR;AVOCA BEACH;2251;;;20011102;20011102;466000;;R;RESIDENCE;6;;XA;;8222588;
C;003;29113;33;20020201 12:05;6//36020;
D;003;29113;33;20020201 12:05;P;;;;;;
D;003;29113;33;20020201 12:05;P;;;;;;
D;003;29113;33;20020201 12:05;V;;;;;;
D;003;29113;33;20020201 12:05;V;;;;;;
B;003;29841;34;20020201 12:05;;;27;BARCLAY CL;KARIONG;2250;600.3;M;20011210;20011220;345000;A;3;;;FF;AC;;8248309;
C;003;29841;34;20020201 12:05;369//794130;
D;003;29841;34;20020201 12:05;P;;;;;;
D;003;29841;34;20020201 12:05;V;;;;;;
D;003;29841;34;20020201 12:05;V;;;;;;
B;003;29864;35;20020201 12:05;;;5;BARDO RD;KINCUMBER;2251;335.1;M;20011126;20020111;217000;A;R;RESIDENCE;;FK;AC;;8289331;
C;003;29864;35;20020201 12:05;3/C/1765;
D;003;29864;35;20020201 12:05;P;;;;;;
D;003;29864;35;20020201 12:05;V;;;;;;
B;003;30095;36;20020201 12:05;;;61;BARNHILL RD;TERRIGAL;2260;701.9;M;20011115;20011214;495000;A;R;RESIDENCE;;GR;AC;;8232916;
C;003;30095;36;20020201 12:05;9//12426;
D;003;30095;36;20020201 12:05;P;;;;;;
D;003;30095;36;20020201 12:05;P;;;;;;
D;003;30095;36;20020201 12:05;V;;;;;;
D;003;30095;36;20020201 12:05;V;;;;;;
B;003;30418;37;20020201 12:05;;;173;BARRENJOEY RD;ETTALONG BEACH;2257;720.8;M;20011114;20011218;310000;A;R;RESIDENCE;;MA;AC;;8224598;
C;003;30418;37;20020201 12:05;573//10570;
D;003;30418;37;20020201 12:05;P;;;;;;
D;003;30418;37;20020201 12:05;P;;;;;;
D;003;30418;37;20020201 12:05;V;;;;;;
B;003;30459;38;20020201 12:05;;;95;BARRENJOEY RD;ETTALONG BEACH;2257;600.7;M;20011123;20020108;201000;A;R;RESIDENCE;;MA;AD;;8269136;
C;003;30459;38;20020201 12:05;24//10057;
D;003;30459;38;20020201 12:05;P;;;;;;
D;003;30459;38;20020201 12:05;V;;;;;;
B;003;30973;39;20020201 12:05;;;15;BEACH ST;ETTALONG BEACH;2257;499.5;M;20011219;20011219;390000;A;R;RESIDENCE;;MA;AC;;8284838;
C;003;30973;39;20020201 12:05;16/R/9391;
D;003;30973;39;20020201 12:05;P;;;;;;
D;003;30973;39;20020201 12:05;P;;;;;;
D;003;30973;39;20020201 12:05;V;;;;;;
B;003;31025;40;20020201 12:05;;;24;BEACHFRONT PDE;ST HUBERTS ISLAND;2257;784.1;M;20010927;20011214;427500;A;R;RESIDENCE;;FM;AC;;8250234;
C;003;31025;40;20020201 12:05;9//7471;
D;003;31025;40;20020201 12:05;P;;;;;;
D;003;31025;40;20020201 12:05;P;;;;;;
D;003;31025;40;20020201 12:05;V;;;;;;
B;003;31401;41;20020201 12:05;;;36;BEAUMONT AVE;WYOMING;2250;676.6;M;20011107;20011214;228000;A;R;RESIDENCE;;FC;AC;;8284654;
C;003;31401;41;20020201 12:05;26//240596;
D;003;31401;41;20020201 12:05;P;;;;;;
D;003;31401;41;20020201 12:05;V;;;;;;
B;003;31427;42;20020201 12:05;;;1;BEL-HILTON PDE;WEST GOSFORD;2250;474.2;M;20011105;20011217;220000;A;R;RESIDENCE;;FD;AC;;8234110;
C;003;31427;42;20020201 12:05;34//223537;
D;003;31427;42;20020201 12:05;P;;;;;;
D;003;31427;42;20020201 12:05;P;;;;;;
D;003;31427;42;20020201 12:05;V;;;;;;
D;003;31427;42;20020201 12:05;V;;;;;;
B;003;31497;43;20020201 12:05;;;4;BELL TREES CL;NORTH GOSFORD;2250;771.4;M;20011126;20011219;203000;A;3;HOUSE;;FC;AC;;8251690;
C;003;31497;43;20020201 12:05;21//236040;
D;003;31497;43;20020201 12:05;P;;;;;;
D;003;31497;43;20020201 12:05;V;;;;;;
B;003;31543;44;20020201 12:05;;;20;BELLBOWRIE AVE;NARARA;2250;619.7;M;20011114;20011214;225000;A;R;RESIDENCE;;GK;AC;;8250918;
C;003;31543;44;20020201 12:05;4//230193;
D;003;31543;44;20020201 12:05;P;;;;;;
D;003;31543;44;20020201 12:05;P;;;;;;
D;003;31543;44;20020201 12:05;V;;;;;;
D;003;31543;44;20020201 12:05;V;;;;;;
B;003;31753;45;20020201 12:05;;;8;BENT ST;GOSFORD;2250;841;M;20011116;20011221;440000;A;R;RESIDENCE;;MJ;AD;;8269948;
C;003;31753;45;20020201 12:05;A//406884 1//415186;
D;003;31753;45;20020201 12:05;P;;;;;;
D;003;31753;45;20020201 12:05;V;;;;;;
B;003;31755;46;20020201 12:05;;;12;BENT ST;GOSFORD;2250;550.1;M;20011109;20011214;215000;A;R;RESIDENCE;;MJ;;;8240583;
C;003;31755;46;20020201 12:05;35/6/1591;
D;003;31755;46;20020201 12:05;P;;;;;;
D;003;31755;46;20020201 12:05;P;;;;;;
D;003;31755;46;20020201 12:05;V;;;;;;
D;003;31755;46;20020201 12:05;V;;;;;;
B;003;31997;47;20020201 12:05;;;21;BERRY AVE;GREEN POINT;2251;499.5;M;20011023;20011218;385000;A;R;RESIDENCE;;FJ;;;8306744;
C;003;31997;47;20020201 12:05;13//222275;
D;003;31997;47;20020201 12:05;P;;;;;;
D;003;31997;47;20020201 12:05;P;;;;;;
D;003;31997;47;20020201 12:05;V;;;;;;
D;003;31997;47;20020201 12:05;V;;;;;;
B;003;32059;48;20020201 12:05;;;84;BERRYS HEAD RD;NARARA;2250;752.5;M;20011210;20020116;264000;A;R;RESIDENCE;;FB;AC;;8301206;
C;003;32059;48;20020201 12:05;4//22207;
D;003;32059;48;20020201 12:05;P;;;;;;
D;003;32059;48;20020201 12:05;P;;;;;;
D;003;32059;48;20020201 12:05;V;;;;;;
B;003;32490;49;20020201 12:05;;;29;BLACKBUTT ST;WYOMING;2250;763;M;20011106;20011218;259000;A;R;RESIDENCE;;FB;AC;;8218994;
C;003;32490;49;20020201 12:05;216//262750;
D;003;32490;49;20020201 12:05;P;;;;;;
D;003;32490;49;20020201 12:05;P;;;;;;
D;003;32490;49;20020201 12:05;V;;;;;;
D;003;32490;49;20020201 12:05;V;;;;;;
B;003;32508;50;20020201 12:05;;;69;BLACKBUTT ST;WYOMING;2250;1941;M;20011031;20011214;450000;A;R;RESIDENCE;;FB;AC;;8236480;
C;003;32508;50;20020201 12:05;26//810687;
D;003;32508;50;20020201 12:05;P;;;;;;
D;003;32508;50;20020201 12:05;P;;;;;;
D;003;32508;50;20020201 12:05;V;;;;;;
B;003;32594;51;20020201 12:05;;;87;BLACKWALL RD;WOY WOY;2256;347.7;M;20011213;20011213;175000;B;3;SHOP;;DA;BS;;8275167;
C;003;32594;51;20020201 12:05;19//778142;
D;003;32594;51;20020201 12:05;P;;;;;;
D;003;32594;51;20020201 12:05;P;;;;;;
D;003;32594;51;20020201 12:05;P;;;;;;
D;003;32594;51;20020201 12:05;P;;;;;;
D;003;32594;51;20020201 12:05;V;;;;;;
B;003;32951;52;20020201 12:05;;;12;BLUE CRANE CL;NARARA;2250;665.9;M;20011025;20011221;353000;A;R;RESIDENCE;;GK;AC;;8243429;
C;003;32951;52;20020201 12:05;21//809360;
D;003;32951;52;20020201 12:05;P;;;;;;
D;003;32951;52;20020201 12:05;V;;;;;;
D;003;32951;52;20020201 12:05;V;;;;;;
B;003;33122;53;20020201 12:05;;;45;BLUEFISH CRES;TASCOTT;2250;505.9;M;20010912;20011101;230000;A;R;RESIDENCE;;GN;AC;;8250209;
C;003;33122;53;20020201 12:05;64//237498;
D;003;33122;53;20020201 12:05;P;;;;;;
D;003;33122;53;20020201 12:05;P;;;;;;
D;003;33122;53;20020201 12:05;V;;;;;;
D;003;33122;53;20020201 12:05;V;;;;;;
D;003;33122;53;20020201 12:05;V;;;;;;
B;003;33128;54;20020201 12:05;;;33;BLUEFISH CRES;TASCOTT;2250;505.9;M;20010919;20011123;267000;A;R;RESIDENCE;;GN;AC;;8278320;
C;003;33128;54;20020201 12:05;58//237498;
D;003;33128;54;20020201 12:05;P;;;;;;
D;003;33128;54;20020201 12:05;V;;;;;;
B;003;33182;55;20020201 12:05;;;5;BLUEVIEW CRES;TERRIGAL;2260;613.4;M;20011031;20011217;295000;A;R;RESIDENCE;;FQ;AC;;8247722;
C;003;33182;55;20020201 12:05;23//555942;
D;003;33182;55;20020201 12:05;P;;;;;;
D;003;33182;55;20020201 12:05;P;;;;;;
D;003;33182;55;20020201 12:05;V;;;;;;
D;003;33182;55;20020201 12:05;V;;;;;;
B;003;33498;56;20020201 12:05;;;211;BOOKER BAY RD;BOOKER BAY;2257;404.7;M;20010810;20011015;430000;A;R;RESIDENCE;;MA;AC;;8281378;
C;003;33498;56;20020201 12:05;A//344385;
D;003;33498;56;20020201 12:05;P;;;;;;
D;003;33498;56;20020201 12:05;V;;;;;;
D;003;33498;56;20020201 12:05;V;;;;;;
B;003;33612;57;20020201 12:05;;2;198;BOOKER BAY RD;BOOKER BAY;2257;;;20011115;20011220;185000;;R;RESIDENCE;2;;XA;;8252499;
C;003;33612;57;20020201 12:05;2//18062;
D;003;33612;57;20020201 12:05;P;;;;;;
D;003;33612;57;20020201 12:05;P;;;;;;
D;003;33612;57;20020201 12:05;V;;;;;;
B;003;33732;58;20020201 12:05;;;17;BOONGALA AVE;EMPIRE BAY;2257;695.6;M;20011220;20011220;175000;A;R;RESIDENCE;;FL;AC;;8256595;
C;003;33732;58;20020201 12:05;10//11675;
D;003;33732;58;20020201 12:05;P;;;;;;
D;003;33732;58;20020201 12:05;V;;;;;;
B;003;33753;59;20020201 12:05;;;26 A;BOONGALA AVE;EMPIRE BAY;2257;380.1;M;20011121;20011219;260000;A;R;RESIDENCE;;FL;AC;;8224283;
C;003;33753;59;20020201 12:05;2//854980;
D;003;33753;59;20020201 12:05;P;;;;;;
D;003;33753;59;20020201 12:05;V;;;;;;
D;003;33753;59;20020201 12:05;V;;;;;;
B;003;33763;60;20020201 12:05;;;10;BOONGALA AVE;EMPIRE BAY;2257;695.6;M;20011116;20020111;215000;A;R;RESIDENCE;;FL;AC;;8275467;
C;003;33763;60;20020201 12:05;41//11675;
D;003;33763;60;20020201 12:05;P;;;;;;
D;003;33763;60;20020201 12:05;P;;;;;;
D;003;33763;60;20020201 12:05;V;;;;;;
B;003;33776;61;20020201 12:05;;;18;BOORA BOORA RD;KINCUMBER;2251;761;M;20011018;20020121;373000;A;R;RESIDENCE;;FK;;;8309946;
C;003;33776;61;20020201 12:05;2//713966;
D;003;33776;61;20020201 12:05;P;;;;;;
D;003;33776;61;20020201 12:05;P;;;;;;
D;003;33776;61;20020201 12:05;V;;;;;;
D;003;33776;61;20020201 12:05;V;;;;;;
B;003;33823;62;20020201 12:05;;;5;BOOS RD;FORRESTERS BEACH;2260;834.7;M;20011220;20011220;540000;A;R;RESIDENCE;;FP;AC;;8277447;
C;003;33823;62;20020201 12:05;267//225178;
D;003;33823;62;20020201 12:05;P;;;;;;
D;003;33823;62;20020201 12:05;V;;;;;;
D;003;33823;62;20020201 12:05;V;;;;;;
B;003;33938;63;20020201 12:05;;2;23;BORONIA ST;EAST GOSFORD;2250;;;20011116;20011214;230000;;R;RESIDENCE;2;;XA;;8224905;
C;003;33938;63;20020201 12:05;2//SP 60280;
D;003;33938;63;20020201 12:05;P;;;;;;
D;003;33938;63;20020201 12:05;V;;;;;;
D;003;33938;63;20020201 12:05;V;;;;;;
B;003;34089;64;20020201 12:05;;;31;BOURBON ST;WYOMING;2250;486.9;M;20011017;20011203;224000;A;R;RESIDENCE;;FB;AC;;8217566;
C;003;34089;64;20020201 12:05;28//228977;
D;003;34089;64;20020201 12:05;P;;;;;;
D;003;34089;64;20020201 12:05;P;;;;;;
D;003;34089;64;20020201 12:05;V;;;;;;
D;003;34089;64;20020201 12:05;V;;;;;;
B;003;34127;65;20020201 12:05;;;18;BOURBON ST;WYOMING;2250;645;M;20011220;20011220;60000;A;R;RESIDENCE;;FB;ACI;;8241419;
C;003;34127;65;20020201 12:05;53//31901;
D;003;34127;65;20020201 12:05;P;;;;;;
D;003;34127;65;20020201 12:05;P;;;;;;
D;003;34127;65;20020201 12:05;V;;;;;;
B;003;34258;66;20020201 12:05;;;104;BOURKE RD;UMINA;2257;657.6;M;20010925;20011130;460000;A;V;VACANT LAND;;MA;ADO;;8291684;
C;003;34258;66;20020201 12:05;11/A/19903;
D;003;34258;66;20020201 12:05;P;;;;;;
D;003;34258;66;20020201 12:05;V;;;;;;
B;003;34259;67;20020201 12:05;;;102;BOURKE RD;UMINA;2257;657.6;M;20010925;20011130;460000;A;V;VACANT LAND;;MA;ADO;;8291684;
C;003;34259;67;20020201 12:05;12/A/19903;
D;003;34259;67;20020201 12:05;P;;;;;;
D;003;34259;67;20020201 12:05;V;;;;;;
B;003;34482;68;20020201 12:05;;2;8;BOWIE RD;KARIONG;2250;;;20011016;20011127;175000;;R;RESIDENCE;2;;XA;;8256342;
C;003;34482;68;20020201 12:05;2//46406;
D;003;34482;68;20020201 12:05;P;;;;;;
D;003;34482;68;20020201 12:05;P;;;;;;
D;003;34482;68;20020201 12:05;V;;;;;;
D;003;34482;68;20020201 12:05;V;;;;;;
B;003;34508;69;20020201 12:05;;;27;BOWIE RD;KARIONG;2250;555;M;20010116;20020116;124850;A;R;RESIDENCE;;FF;ACI;;8299446;
C;003;34508;69;20020201 12:05;1740//816244;
D;003;34508;69;20020201 12:05;P;;;;;;
D;003;34508;69;20020201 12:05;P;;;;;;
D;003;34508;69;20020201 12:05;V;;;;;;
D;003;34508;69;20020201 12:05;V;;;;;;
B;003;34557;70;20020201 12:05;;;78 G;BRADLEYS RD;TERRIGAL;2260;655;M;20011029;20011210;275000;A;V;VACANT LAND;;GR;AV;;8243470;
C;003;34557;70;20020201 12:05;23//1011642;
D;003;34557;70;20020201 12:05;P;;;;;;
D;003;34557;70;20020201 12:05;P;;;;;;
D;003;34557;70;20020201 12:05;V;;;;;;
B;003;34651;71;20020201 12:05;;;78;BRADYS GULLY RD;NORTH GOSFORD;2250;615;M;20011212;20020118;190000;A;R;RESIDENCE;;FC;AC;;8292489;
C;003;34651;71;20020201 12:05;33//611954;
D;003;34651;71;20020201 12:05;P;;;;;;
D;003;34651;71;20020201 12:05;V;;;;;;
B;003;34712;72;20020201 12:05;;;38;BRAEMAR DR;WAMBERAL;2260;655;M;20011026;20011128;350000;A;R;RESIDENCE;;GT;AC;;8242699;
C;003;34712;72;20020201 12:05;12//564440;
D;003;34712;72;20020201 12:05;P;;;;;;
D;003;34712;72;20020201 12:05;V;;;;;;
D;003;34712;72;20020201 12:05;V;;;;;;
B;003;34916;73;20020201 12:05;;;8;BREAM RD;ETTALONG BEACH;2257;499.5;M;20011018;20011129;260000;A;R;RESIDENCE;;MA;AC;;8261546;
C;003;34916;73;20020201 12:05;D//369383;
D;003;34916;73;20020201 12:05;P;;;;;;
D;003;34916;73;20020201 12:05;V;;;;;;
B;003;34966;74;20020201 12:05;;;13;BREEZE ST;UMINA;2257;486.9;M;20011012;20011123;250000;A;R;RESIDENCE;;FU;AC;;8265659;
C;003;34966;74;20020201 12:05;26/B/9490;
D;003;34966;74;20020201 12:05;P;;;;;;
D;003;34966;74;20020201 12:05;P;;;;;;
D;003;34966;74;20020201 12:05;V;;;;;;
D;003;34966;74;20020201 12:05;V;;;;;;
B;003;34993;75;20020201 12:05;;;1;BRENTWOOD AVE;POINT CLARE;2250;613.4;M;20010906;20011218;205000;A;R;RESIDENCE;;FD;AC;;8245232;
C;003;34993;75;20020201 12:05;32//237031;
D;003;34993;75;20020201 12:05;P;;;;;;
D;003;34993;75;20020201 12:05;P;;;;;;
D;003;34993;75;20020201 12:05;V;;;;;;
B;003;35343;76;20020201 12:05;;;136;BRISBANE WATER DR;TASCOTT;2250;619.7;M;20011018;20011214;367500;A;3;;;FD;AC;;8219112;
C;003;35343;76;20020201 12:05;3//203449;
D;003;35343;76;20020201 12:05;P;;;;;;
D;003;35343;76;20020201 12:05;V;;;;;;
B;003;35445;77;20020201 12:05;;;159 A;BRISBANE WATER DR;POINT CLARE;2250;916.9;M;20011120;20011218;250000;A;R;RESIDENCE;;FD;;;8308675;
