A;002;20020603 09:39;PTHIRLWELL;
B;002;20967;1;20020603 09:39;;;135;KING ST;CLARENCE TOWN;2321;1977;M;20020327;20020430;61500;A;V;VACANT LAND;;AC;;;8599981;
C;002;20967;1;20020603 09:39;2//702767;
D;002;20967;1;20020603 09:39;P;;;;;;
D;002;20967;1;20020603 09:39;P;;;;;;
D;002;20967;1;20020603 09:39;V;;;;;;
B;002;21002;2;20020603 09:39;;;;LOWE ST;CLARENCE TOWN;2321;977;M;20020319;20020418;35000;A;V;VACANT LAND;;AC;AV;;8549235;
C;002;21002;2;20020603 09:39;25//815742;
D;002;21002;2;20020603 09:39;P;;;;;;
D;002;21002;2;20020603 09:39;P;;;;;;
D;002;21002;2;20020603 09:39;V;;;;;;
B;002;21012;3;20020603 09:39;;;49;MARSHALL ST;CLARENCE TOWN;2321;1998;M;20020327;20020501;159500;A;R;RESIDENCE;;AC;AC;;8582148;
C;002;21012;3;20020603 09:39;6//623555;
D;002;21012;3;20020603 09:39;P;;;;;;
D;002;21012;3;20020603 09:39;P;;;;;;
D;002;21012;3;20020603 09:39;V;;;;;;
B;002;21286;4;20020603 09:39;;;2;BAIRD ST;DUNGOG;2420;690.9;M;20020213;20020405;155000;A;R;RESIDENCE;;AD;AC;;8558511;
C;002;21286;4;20020603 09:39;23//259815;
D;002;21286;4;20020603 09:39;P;;;;;;
D;002;21286;4;20020603 09:39;P;;;;;;
D;002;21286;4;20020603 09:39;V;;;;;;
B;002;21376;5;20020603 09:39;;;;CHAPMAN ST;DUNGOG;2420;1.398;H;20020218;20020315;223000;A;R;RESIDENCE;;AD;;;8594195;
C;002;21376;5;20020603 09:39;70//587914;
D;002;21376;5;20020603 09:39;P;;;;;;
D;002;21376;5;20020603 09:39;P;;;;;;
D;002;21376;5;20020603 09:39;V;;;;;;
D;002;21376;5;20020603 09:39;V;;;;;;
B;002;21407;6;20020603 09:39;;;65;CHAPMAN ST;DUNGOG;2420;784.5;M;20020204;20020227;125000;A;R;RESIDENCE;;AD;;;8605414;
C;002;21407;6;20020603 09:39;182//263468;
D;002;21407;6;20020603 09:39;P;;;;;;
D;002;21407;6;20020603 09:39;V;;;;;;
B;002;21892;7;20020603 09:39;;;104;LORD ST;DUNGOG;2420;1011;M;20020307;20020318;80000;A;R;RESIDENCE;;AD;AC;;8570886;
C;002;21892;7;20020603 09:39;170//881308;
D;002;21892;7;20020603 09:39;P;;;;;;
D;002;21892;7;20020603 09:39;V;;;;;;
D;002;21892;7;20020603 09:39;V;;;;;;
B;002;22438;8;20020603 09:39;;;5;WILLIAM ST;PATERSON;2421;904.2;M;20020315;20020419;31000;A;V;VACANT LAND;;AP;;;8612093;
C;002;22438;8;20020603 09:39;1//770579;
D;002;22438;8;20020603 09:39;P;;;;;;
D;002;22438;8;20020603 09:39;V;;;;;;
B;002;22460;9;20020603 09:39;;;53;DURHAM RD;EAST GRESFORD;2311;809.4;M;20020328;20020408;88000;A;R;RESIDENCE;;AG;AC;;8545453;
C;002;22460;9;20020603 09:39;1//195725;
D;002;22460;9;20020603 09:39;P;;;;;;
D;002;22460;9;20020603 09:39;V;;;;;;
B;002;22589;10;20020603 09:39;;;;GRESFORD RD HOUSE NO: LOT 8;VACY;2421;1.964;H;20020211;20020323;165000;R;R;RESIDENCE;;RH;RR;;8568728;
C;002;22589;10;20020603 09:39;8//15187;
D;002;22589;10;20020603 09:39;P;;;;;;
D;002;22589;10;20020603 09:39;P;;;;;;
D;002;22589;10;20020603 09:39;V;;;;;;
B;002;22757;11;20020603 09:39;;;;HALTON VIA;EAST GRESFORD;2311;25.57;H;20020214;20020418;130000;R;R;RESIDENCE;;RQ;RR;;8553696;
C;002;22757;11;20020603 09:39;1//11271;
D;002;22757;11;20020603 09:39;P;;;;;;
D;002;22757;11;20020603 09:39;P;;;;;;
D;002;22757;11;20020603 09:39;V;;;;;;
D;002;22757;11;20020603 09:39;V;;;;;;
B;002;23318;12;20020603 09:39;;;;TORRYBURN RD;PATERSON;2421;3.997;H;20020318;20020422;310000;R;R;RESIDENCE;;RH;RR;;8582153;
C;002;23318;12;20020603 09:39;72//630102;
D;002;23318;12;20020603 09:39;P;;;;;;
D;002;23318;12;20020603 09:39;P;;;;;;
D;002;23318;12;20020603 09:39;V;;;;;;
D;002;23318;12;20020603 09:39;V;;;;;;
B;002;23401;13;20020603 09:39;;;;WANGAT TRIG RD;BANDON GROVE;2420;3;H;20020225;20020325;160000;R;R;RESIDENCE;;RK;;;8604870;
C;002;23401;13;20020603 09:39;1//880530;
D;002;23401;13;20020603 09:39;P;;;;;;
D;002;23401;13;20020603 09:39;P;;;;;;
D;002;23401;13;20020603 09:39;V;;;;;;
D;002;23401;13;20020603 09:39;V;;;;;;
B;002;23763;14;20020603 09:39;;;1208;LIMEBURNERS CREEK RD;CLARENCE TOWN;2321;6.711;H;20020328;20020513;370000;R;R;RESIDENCE;;RP;;;8604586;
C;002;23763;14;20020603 09:39;10//701562;
D;002;23763;14;20020603 09:39;P;;;;;;
D;002;23763;14;20020603 09:39;V;;;;;;
D;002;23763;14;20020603 09:39;V;;;;;;
B;002;24079;15;20020603 09:39;;;;;;;9.87;H;20020225;20020403;280000;R;R;RESIDENCE;;RP;RR;;8552940;
C;002;24079;15;20020603 09:39;1//997968;
D;002;24079;15;20020603 09:39;P;;;;;;
D;002;24079;15;20020603 09:39;P;;;;;;
D;002;24079;15;20020603 09:39;V;;;;;;
D;002;24079;15;20020603 09:39;V;;;;;;
B;002;24210;16;20020603 09:39;;;;OLD PINE BRUSH RD;GLEN WILLIAM;2321;64.55;H;20020221;20020410;280000;R;V;VACANT LAND;;RD;RV;;8572945;
C;002;24210;16;20020603 09:39;2//1009017;
D;002;24210;16;20020603 09:39;P;;;;;;
D;002;24210;16;20020603 09:39;P;;;;;;
D;002;24210;16;20020603 09:39;V;;;;;;
B;002;24660;17;20020603 09:39;;;217;FOTHERINGAY RD;CLARENCE TOWN;2321;4.039;H;20020305;20020417;135000;R;V;VACANT LAND;;RB;;;8617104;
C;002;24660;17;20020603 09:39;108//1002308;
D;002;24660;17;20020603 09:39;P;;;;;;
D;002;24660;17;20020603 09:39;P;;;;;;
D;002;24660;17;20020603 09:39;V;;;;;;
B;002;24744;18;20020603 09:39;;;2;O'LOUGHLIN ST;CLARENCE TOWN;2321;8003;M;20020403;20020418;50000;R;V;VACANT LAND;;RA;;;8632064;
C;002;24744;18;20020603 09:39;1//261853;
D;002;24744;18;20020603 09:39;P;;;;;;
D;002;24744;18;20020603 09:39;P;;;;;;
D;002;24744;18;20020603 09:39;V;;;;;;
D;002;24744;18;20020603 09:39;V;;;;;;
B;002;24769;19;20020603 09:39;;;33;O'LOUGHLIN ST;CLARENCE TOWN;2321;8334;M;20020226;20020506;178000;R;R;RESIDENCE;;RA;;;8629430;
C;002;24769;19;20020603 09:39;26//261853;
D;002;24769;19;20020603 09:39;P;;;;;;
D;002;24769;19;20020603 09:39;P;;;;;;
D;002;24769;19;20020603 09:39;V;;;;;;
B;002;24802;20;20020603 09:39;;;95;GAGGIN ST;CLARENCE TOWN;2321;8100;M;20020418;20020520;49000;R;V;VACANT LAND;;RA;;;8626476;
C;002;24802;20;20020603 09:39;60//262192;
D;002;24802;20;20020603 09:39;P;;;;;;
D;002;24802;20;20020603 09:39;P;;;;;;
D;002;24802;20;20020603 09:39;V;;;;;;
