A;011;20021204 08:55;PDANN;
B;011;291674;1;20021204 08:55;;;LOT2;BRAWBOY ROAD-'TERRYLEE';SCONE;2337;109.6;H;20020901;20020901;345000;R;R;RESIDENCE;;GK;;;9145127;
C;011;291674;1;20021204 08:55;2//880393;
D;011;291674;1;20021204 08:55;P;;;;;;
D;011;291674;1;20021204 08:55;V;;;;;;
D;011;291674;1;20021204 08:55;V;;;;;;
B;011;291868;2;20021204 08:55;;;;PAGES CREEK RD;SCONE;2337;897.3;H;20011219;20021021;460000;R;3;FARM;;NE;;;9116231;
C;011;291868;2;20021204 08:55;104, 109, 125//750925;
D;011;291868;2;20021204 08:55;P;;;;;;
D;011;291868;2;20021204 08:55;V;;;;;;
D;011;291868;2;20021204 08:55;V;;;;;;
B;011;291937;3;20021204 08:55;;;;WAVERLEY RD;SCONE;2337;119.8;H;20020101;20020101;760000;R;3;FARM;;GC;RR;;9070508;
C;011;291937;3;20021204 08:55;A//33365 2, 3//111358 4//176106 PT 17//364927;
D;011;291937;3;20021204 08:55;P;;;;;;
D;011;291937;3;20021204 08:55;V;;;;;;
B;011;292033;4;20021204 08:55;;;;HUNTER RD;SCONE;2337;1077;H;20020208;20020328;630000;R;3;RURAL;;NE;;;9140428;
C;011;292033;4;20021204 08:55;16, 17//752448 51, 68, 69//752472;
D;011;292033;4;20021204 08:55;P;;;;;;
D;011;292033;4;20021204 08:55;V;;;;;;
B;011;292253;5;20021204 08:55;;;;BRAWBOY RD;SCONE;2337;19.57;H;20020419;20020614;490000;R;R;RESIDENCE;;HR;;;8756016;
C;011;292253;5;20021204 08:55;;
D;011;292253;5;20021204 08:55;P;;;;;;
D;011;292253;5;20021204 08:55;V;;;;;;
B;011;292364;6;20021204 08:55;;;;MAREEBA RD;SCONE;2337;2.023;H;20020913;20021025;30000;R;V;VACANT LAND;;HS;;;9136072;
C;011;292364;6;20021204 08:55;124//750949;
D;011;292364;6;20021204 08:55;P;;;;;;
D;011;292364;6;20021204 08:55;V;;;;;;
B;011;293160;7;20021204 08:55;;;;SEGENHOE ST;ABERDEEN;2336;2698;M;20020918;20021111;140000;A;R;RESIDENCE;;AA;;;9129869;
C;011;293160;7;20021204 08:55;200//876304;
D;011;293160;7;20021204 08:55;P;;;;;;
D;011;293160;7;20021204 08:55;V;;;;;;
D;011;293160;7;20021204 08:55;V;;;;;;
B;011;293645;8;20021204 08:55;;;9;DERBY CL;SCONE;2337;2329;M;20020826;20021008;54000;R;3;;;HG;;;9145418;
C;011;293645;8;20021204 08:55;19//861882;
D;011;293645;8;20021204 08:55;P;;;;;;
D;011;293645;8;20021204 08:55;P;;;;;;
D;011;293645;8;20021204 08:55;V;;;;;;
B;011;293662;9;20021204 08:55;;;20;DOYLE ST;SCONE;2337;1100;M;20020917;20021112;127000;A;R;RESIDENCE;;AS;;;9132843;
C;011;293662;9;20021204 08:55;89//255641;
D;011;293662;9;20021204 08:55;P;;;;;;
D;011;293662;9;20021204 08:55;V;;;;;;
D;011;293662;9;20021204 08:55;V;;;;;;
B;011;293793;10;20021204 08:55;;;29;GRAY ST;SCONE;2337;4448;M;20020904;20021021;285000;R;R;RESIDENCE;;HG;;;9145484;
C;011;293793;10;20021204 08:55;24//804369;
D;011;293793;10;20021204 08:55;P;;;;;;
D;011;293793;10;20021204 08:55;P;;;;;;
D;011;293793;10;20021204 08:55;V;;;;;;
D;011;293793;10;20021204 08:55;V;;;;;;
B;011;294500;11;20021204 08:55;;;;NYARRA ST;SCONE;2337;718.3;M;20020910;20021029;44000;A;3;;;AS;;;9136443;
C;011;294500;11;20021204 08:55;3//1013572;
D;011;294500;11;20021204 08:55;P;;;;;;
D;011;294500;11;20021204 08:55;V;;;;;;
D;011;294500;11;20021204 08:55;V;;;;;;
B;011;294578;12;20021204 08:55;;;64;OXFORD RD;SCONE;2337;948.4;M;20021011;20021115;166000;A;R;RESIDENCE;;AE;;;9140434;
C;011;294578;12;20021204 08:55;56//230308;
D;011;294578;12;20021204 08:55;P;;;;;;
D;011;294578;12;20021204 08:55;V;;;;;;
B;011;2836488;13;20021204 08:55;LOT 2;;;MAIN ST CNR KINGDON AND MAIN STS;SCONE;2337;822;M;20021010;20021118;48000;B;V;VACANT LAND;;BB;;;9153860;
C;011;2836488;13;20021204 08:55;2//233765;
D;011;2836488;13;20021204 08:55;P;;;;;;
D;011;2836488;13;20021204 08:55;P;;;;;;
D;011;2836488;13;20021204 08:55;V;;;;;;
B;011;2939225;14;20021204 08:55;;;;'DALEYS';PARKVILLE;2337;;;20020820;20021113;55000;;V;VACANT LAND;;;;;9132823;
C;011;2939225;14;20021204 08:55;22//1045405;
D;011;2939225;14;20021204 08:55;P;;;;;;
D;011;2939225;14;20021204 08:55;V;;;;;;
B;011;2951957;15;20021204 08:55;;;;SUNNY BRAE RD;SCONE;2337;191.2;H;20011205;20020726;784000;;3;FARM/RURAL;;;RG;;9084704;
C;011;2951957;15;20021204 08:55;21//1041938;
D;011;2951957;15;20021204 08:55;P;;;;;;
D;011;2951957;15;20021204 08:55;V;;;;;;
Z;71;15;15;39;
