A;005;20021119 09:14;PDANN;
B;005;171999;1;20021119 09:14;;;;ABERGLASSLYN RD;ABERGLASSLYN;2320;11.92;H;20020723;20021031;1450000;A;V;VACANT LAND;;ES;;;9093200;
C;005;171999;1;20021119 09:14;222//1005108;
D;005;171999;1;20021119 09:14;P;;;;;;
D;005;171999;1;20021119 09:14;V;;;;;;
D;005;171999;1;20021119 09:14;V;;;;;;
B;005;172078;2;20021119 09:14;;;2;ADA ST;TELARAH;2320;;;20020912;20021017;119000;A;3;;;EA;;;9107129;
C;005;172078;2;20021119 09:14;23, 24/D/5763;
D;005;172078;2;20021119 09:14;P;;;;;;
D;005;172078;2;20021119 09:14;P;;;;;;
D;005;172078;2;20021119 09:14;V;;;;;;
D;005;172078;2;20021119 09:14;V;;;;;;
B;005;172166;3;20021119 09:14;;;39;ADAM AVE;RUTHERFORD;2320;818.4;M;20020829;20021010;249000;A;R;RESIDENCE;;EL;;;9107980;
C;005;172166;3;20021119 09:14;801//852063;
D;005;172166;3;20021119 09:14;P;;;;;;
D;005;172166;3;20021119 09:14;P;;;;;;
D;005;172166;3;20021119 09:14;V;;;;;;
D;005;172166;3;20021119 09:14;V;;;;;;
B;005;173748;4;20021119 09:14;;;8;BOOTH ST;EAST MAITLAND;2323;556.4;M;20020918;20021030;151000;A;R;RESIDENCE;;HG;;;9103994;
C;005;173748;4;20021119 09:14;10//26127;
D;005;173748;4;20021119 09:14;P;;;;;;
D;005;173748;4;20021119 09:14;V;;;;;;
B;005;174308;5;20021119 09:14;;;36;BRUCE ST;EAST MAITLAND;2323;;;20020828;20020925;125000;A;R;RESIDENCE;;HD;;;9082906;
C;005;174308;5;20021119 09:14;9/105/758374;
D;005;174308;5;20021119 09:14;P;;;;;;
D;005;174308;5;20021119 09:14;V;;;;;;
B;005;174492;6;20021119 09:14;;;14;BUDGEREE DR;ABERGLASSLYN;2320;726;M;20020924;20021021;239000;A;R;RESIDENCE;;EL;;;9078005;
C;005;174492;6;20021119 09:14;32//827125;
D;005;174492;6;20021119 09:14;P;;;;;;
D;005;174492;6;20021119 09:14;V;;;;;;
D;005;174492;6;20021119 09:14;V;;;;;;
B;005;174528;7;20021119 09:14;;;113;BUDGEREE DR;ABERGLASSLYN;2320;750;M;20020405;20020506;43500;A;V;VACANT LAND;;EL;;;9105489;
C;005;174528;7;20021119 09:14;234//1006543;
D;005;174528;7;20021119 09:14;P;;;;;;
D;005;174528;7;20021119 09:14;P;;;;;;
D;005;174528;7;20021119 09:14;V;;;;;;
B;005;175887;8;20021119 09:14;;;59;WINDERS LANE;LOCHINVAR;2321;11.76;H;20021015;20021015;150000;R;R;RESIDENCE;;DB;;;9074546;
C;005;175887;8;20021119 09:14;6//239754;
D;005;175887;8;20021119 09:14;P;;;;;;
D;005;175887;8;20021119 09:14;V;;;;;;
D;005;175887;8;20021119 09:14;V;;;;;;
B;005;176955;9;20021119 09:14;;;6;DAYDREAM CL;ASHTONFIELD;2323;650.2;M;20020909;20021028;254000;A;R;RESIDENCE;;HA;;;9109054;
C;005;176955;9;20021119 09:14;208//262145;
D;005;176955;9;20021119 09:14;P;;;;;;
D;005;176955;9;20021119 09:14;P;;;;;;
D;005;176955;9;20021119 09:14;V;;;;;;
B;005;177142;10;20021119 09:14;;;46;DENTON PARK DR;RUTHERFORD;2320;437.2;M;20020919;20021024;159500;A;R;RESIDENCE;;EL;;;9085972;
C;005;177142;10;20021119 09:14;4603//867644;
D;005;177142;10;20021119 09:14;P;;;;;;
D;005;177142;10;20021119 09:14;V;;;;;;
D;005;177142;10;20021119 09:14;V;;;;;;
B;005;177610;11;20021119 09:14;;;5;DUTTON ST;METFORD;2323;673.4;M;20020910;20021015;165000;A;R;RESIDENCE;;HB;;;9075175;
C;005;177610;11;20021119 09:14;35//709133;
D;005;177610;11;20021119 09:14;P;;;;;;
D;005;177610;11;20021119 09:14;V;;;;;;
B;005;178002;12;20021119 09:14;;;;EUCALYPTUS CL;METFORD;2323;562.9;M;20020912;20021028;110000;A;R;RESIDENCE;;HB;;;9096575;
C;005;178002;12;20021119 09:14;2151//804582;
D;005;178002;12;20021119 09:14;P;;;;;;
D;005;178002;12;20021119 09:14;P;;;;;;
D;005;178002;12;20021119 09:14;V;;;;;;
B;005;178900;13;20021119 09:14;;;47;GALWAY BAY DR;ASHTONFIELD;2323;728.5;M;20020912;20021024;275000;A;R;RESIDENCE;;HA;;;9085984;
C;005;178900;13;20021119 09:14;619//875369;
D;005;178900;13;20021119 09:14;P;;;;;;
D;005;178900;13;20021119 09:14;V;;;;;;
D;005;178900;13;20021119 09:14;V;;;;;;
B;005;178992;14;20021119 09:14;;;22;GARWOOD ST;RUTHERFORD;2320;664.4;M;20020918;20021024;55000;A;V;VACANT LAND;;EG;;;9089285;
C;005;178992;14;20021119 09:14;1//876620;
D;005;178992;14;20021119 09:14;P;;;;;;
D;005;178992;14;20021119 09:14;V;;;;;;
D;005;178992;14;20021119 09:14;V;;;;;;
B;005;179906;15;20021119 09:14;;;20;GREEN ST;TELARAH;2320;834.7;M;20020515;20020701;135500;A;R;RESIDENCE;;EA;;;9071404;
C;005;179906;15;20021119 09:14;50//514112;
D;005;179906;15;20021119 09:14;P;;;;;;
D;005;179906;15;20021119 09:14;V;;;;;;
B;005;180671;16;20021119 09:14;;;20;HIGH ST;LARGS;2320;701.7;M;20020828;20021009;220500;A;R;RESIDENCE;;GE;;;9099505;
C;005;180671;16;20021119 09:14;1//808534;
D;005;180671;16;20021119 09:14;P;;;;;;
D;005;180671;16;20021119 09:14;V;;;;;;
B;005;180940;17;20021119 09:14;;;39;HIGH ST;MAITLAND;2320;7613;M;20020916;20021018;175000;R;R;RESIDENCE;;DG;;;9104216;
C;005;180940;17;20021119 09:14;2//150176;
D;005;180940;17;20021119 09:14;P;;;;;;
D;005;180940;17;20021119 09:14;P;;;;;;
D;005;180940;17;20021119 09:14;V;;;;;;
D;005;180940;17;20021119 09:14;V;;;;;;
B;005;181076;18;20021119 09:14;;8;470;HIGH ST;MAITLAND;2320;;;20020913;20021025;56500;;3;SHOP;8;;;;9080580;
C;005;181076;18;20021119 09:14;8//35572;
D;005;181076;18;20021119 09:14;P;;;;;;
D;005;181076;18;20021119 09:14;V;;;;;;
D;005;181076;18;20021119 09:14;V;;;;;;
D;005;181076;18;20021119 09:14;V;;;;;;
D;005;181076;18;20021119 09:14;V;;;;;;
B;005;181202;19;20021119 09:14;;;46;HILLDALE DR;BOLWARRA HEIGHTS;2320;6342;M;20020909;20021021;178000;R;R;RESIDENCE;;LB;;;9105487;
C;005;181202;19;20021119 09:14;6//818584;
D;005;181202;19;20021119 09:14;P;;;;;;
D;005;181202;19;20021119 09:14;P;;;;;;
D;005;181202;19;20021119 09:14;V;;;;;;
D;005;181202;19;20021119 09:14;V;;;;;;
B;005;181969;20;20021119 09:14;;;104;JOHN ARTHUR AVE;THORNTON;2322;684.9;M;20020904;20021003;172000;A;R;RESIDENCE;;GM;;;9104298;
C;005;181969;20;20021119 09:14;779//703278;
D;005;181969;20;20021119 09:14;P;;;;;;
D;005;181969;20;20021119 09:14;P;;;;;;
D;005;181969;20;20021119 09:14;V;;;;;;
D;005;181969;20;20021119 09:14;V;;;;;;
B;005;182056;21;20021119 09:14;;;18;JOHNSON ST;MAITLAND;2320;1464.5;M;20020910;20021023;115000;I;R;RESIDENCE;;CF;;;9075677;
C;005;182056;21;20021119 09:14;1, 2//195655;
D;005;182056;21;20021119 09:14;P;;;;;;
D;005;182056;21;20021119 09:14;P;;;;;;
D;005;182056;21;20021119 09:14;V;;;;;;
B;005;183502;22;20021119 09:14;;;11;LESLIE ST;LORN;2320;;;20020823;20021004;265000;A;R;RESIDENCE;;GB;;;9075418;
C;005;183502;22;20021119 09:14;18/7/6373;
D;005;183502;22;20021119 09:14;P;;;;;;
D;005;183502;22;20021119 09:14;P;;;;;;
D;005;183502;22;20021119 09:14;V;;;;;;
D;005;183502;22;20021119 09:14;V;;;;;;
B;005;183567;23;20021119 09:14;;;71;LINDESAY ST;EAST MAITLAND;2323;992.7;M;20020916;20021015;152000;A;R;RESIDENCE;;HE;;;9072646;
C;005;183567;23;20021119 09:14;E//386773;
D;005;183567;23;20021119 09:14;P;;;;;;
D;005;183567;23;20021119 09:14;P;;;;;;
D;005;183567;23;20021119 09:14;V;;;;;;
B;005;183651;24;20021119 09:14;;;10;LIONS ST;TELARAH;2320;;;20020918;20021017;142000;A;R;RESIDENCE;;EA;;;9077645;
C;005;183651;24;20021119 09:14;8/B/38959;
D;005;183651;24;20021119 09:14;P;;;;;;
D;005;183651;24;20021119 09:14;P;;;;;;
D;005;183651;24;20021119 09:14;V;;;;;;
B;005;183857;25;20021119 09:14;;;52;LORD HOWE DR;ASHTONFIELD;2323;496.6;M;20020923;20021028;245000;A;R;RESIDENCE;;HA;;;9096151;
C;005;183857;25;20021119 09:14;9//881480;
D;005;183857;25;20021119 09:14;P;;;;;;
D;005;183857;25;20021119 09:14;P;;;;;;
D;005;183857;25;20021119 09:14;V;;;;;;
D;005;183857;25;20021119 09:14;V;;;;;;
B;005;183977;26;20021119 09:14;;;27;LOUTH PARK RD;MAITLAND;2320;306.63;M;20020815;20020926;95000;A;R;RESIDENCE;;EH;;;9107877;
C;005;183977;26;20021119 09:14;19//55408;
D;005;183977;26;20021119 09:14;P;;;;;;
D;005;183977;26;20021119 09:14;V;;;;;;
B;005;184079;27;20021119 09:14;;;4;LYCETT CL;METFORD;2323;540.8;M;20020927;20021023;173000;A;R;RESIDENCE;;HB;;;9076589;
C;005;184079;27;20021119 09:14;6130//837151;
D;005;184079;27;20021119 09:14;P;;;;;;
D;005;184079;27;20021119 09:14;P;;;;;;
D;005;184079;27;20021119 09:14;V;;;;;;
D;005;184079;27;20021119 09:14;V;;;;;;
B;005;184302;28;20021119 09:14;;;51;MAIZE ST;TENAMBIT;2323;341.5;M;20020802;20020923;180000;B;3;SHOP;;BM;;;9087574;
C;005;184302;28;20021119 09:14;279//755237;
D;005;184302;28;20021119 09:14;P;;;;;;
D;005;184302;28;20021119 09:14;P;;;;;;
D;005;184302;28;20021119 09:14;V;;;;;;
B;005;184505;29;20021119 09:14;;;20;MAYBUSH AVE;THORNTON;2322;568.1;M;20020919;20021015;254000;A;R;RESIDENCE;;GF;;;9065647;
C;005;184505;29;20021119 09:14;2220//1008586;
D;005;184505;29;20021119 09:14;P;;;;;;
D;005;184505;29;20021119 09:14;P;;;;;;
D;005;184505;29;20021119 09:14;V;;;;;;
D;005;184505;29;20021119 09:14;V;;;;;;
B;005;184551;30;20021119 09:14;;;30;MCCANN AVE;EAST MAITLAND;2323;610.1;M;20020906;20021004;225000;A;R;RESIDENCE;;HC;;;9070180;
C;005;184551;30;20021119 09:14;172//247870;
D;005;184551;30;20021119 09:14;P;;;;;;
D;005;184551;30;20021119 09:14;P;;;;;;
D;005;184551;30;20021119 09:14;V;;;;;;
D;005;184551;30;20021119 09:14;V;;;;;;
B;005;184559;31;20021119 09:14;;;14;MCCANN AVE;EAST MAITLAND;2323;6650;M;20021001;20021018;220000;A;R;RESIDENCE;;HC;;;9097374;
C;005;184559;31;20021119 09:14;72//245075;
D;005;184559;31;20021119 09:14;P;;;;;;
D;005;184559;31;20021119 09:14;V;;;;;;
B;005;184659;32;20021119 09:14;;;38;MELALEUCA DR;METFORD;2323;626.6;M;20020924;20021024;189500;A;R;RESIDENCE;;HB;;;9097074;
C;005;184659;32;20021119 09:14;2262//811773;
D;005;184659;32;20021119 09:14;P;;;;;;
D;005;184659;32;20021119 09:14;P;;;;;;
D;005;184659;32;20021119 09:14;V;;;;;;
D;005;184659;32;20021119 09:14;V;;;;;;
B;005;184719;33;20021119 09:14;;;31;MELBEE ST;RUTHERFORD;2320;543.8;M;20020803;20020917;130000;A;R;RESIDENCE;;EC;;;9072946;
C;005;184719;33;20021119 09:14;29/G/29525;
D;005;184719;33;20021119 09:14;P;;;;;;
D;005;184719;33;20021119 09:14;V;;;;;;
B;005;185315;34;20021119 09:14;;;16;MORIARTY AVE;ASHTONFIELD;2323;800;M;20020904;20021009;89000;A;V;VACANT LAND;;HA;;;9081327;
C;005;185315;34;20021119 09:14;829//1011483;
D;005;185315;34;20021119 09:14;P;;;;;;
D;005;185315;34;20021119 09:14;P;;;;;;
D;005;185315;34;20021119 09:14;V;;;;;;
D;005;185315;34;20021119 09:14;V;;;;;;
B;005;185617;35;20021119 09:14;;;33;MURPHY CCT;ASHTONFIELD;2323;895.3;M;20020806;20020923;77000;A;V;VACANT LAND;;HA;;;9090187;
C;005;185617;35;20021119 09:14;813//1011483;
D;005;185617;35;20021119 09:14;P;;;;;;
D;005;185617;35;20021119 09:14;V;;;;;;
B;005;185777;36;20021119 09:14;;;7;NATALIE CL;TENAMBIT;2323;620;M;20020902;20021029;52500;A;V;VACANT LAND;;HE;;;9097896;
C;005;185777;36;20021119 09:14;31//264358;
D;005;185777;36;20021119 09:14;P;;;;;;
D;005;185777;36;20021119 09:14;P;;;;;;
D;005;185777;36;20021119 09:14;V;;;;;;
B;005;186426;37;20021119 09:14;;;10;NILLO ST;LORN;2320;637.4;M;20021001;20021030;267500;A;R;RESIDENCE;;GB;;;9103625;
C;005;186426;37;20021119 09:14;B//153735;
D;005;186426;37;20021119 09:14;P;;;;;;
D;005;186426;37;20021119 09:14;P;;;;;;
D;005;186426;37;20021119 09:14;V;;;;;;
D;005;186426;37;20021119 09:14;V;;;;;;
B;005;186866;38;20021119 09:14;;;41;PAGE ST;EAST MAITLAND;2323;967.5;M;20020930;20021023;150000;A;R;RESIDENCE;;HD;;;9091359;
C;005;186866;38;20021119 09:14;3//112955;
D;005;186866;38;20021119 09:14;P;;;;;;
D;005;186866;38;20021119 09:14;P;;;;;;
D;005;186866;38;20021119 09:14;V;;;;;;
B;005;187457;39;20021119 09:14;;;19;PIERCE ST;EAST MAITLAND;2323;;;20021009;20021104;150000;A;R;RESIDENCE;;HE;;;9105202;
C;005;187457;39;20021119 09:14;5//14845;
D;005;187457;39;20021119 09:14;P;;;;;;
D;005;187457;39;20021119 09:14;V;;;;;;
B;005;187855;40;20021119 09:14;;;2;QUEEN ST;RUTHERFORD;2320;;;20021011;20021031;160000;A;R;RESIDENCE;;EA;;;9103954;
C;005;187855;40;20021119 09:14;396//755237 1//986691;
D;005;187855;40;20021119 09:14;P;;;;;;
D;005;187855;40;20021119 09:14;P;;;;;;
D;005;187855;40;20021119 09:14;V;;;;;;
D;005;187855;40;20021119 09:14;V;;;;;;
B;005;188593;41;20021119 09:14;;;36;RIVER RD;WINDELLA;2320;7173.22;M;20020924;20021029;313000;R;R;RESIDENCE;;LD;;;9090052;
C;005;188593;41;20021119 09:14;70//883250;
D;005;188593;41;20021119 09:14;P;;;;;;
D;005;188593;41;20021119 09:14;P;;;;;;
D;005;188593;41;20021119 09:14;V;;;;;;
B;005;189546;42;20021119 09:14;;;3;SKILTON AVE;EAST MAITLAND;2323;948.5;M;20020925;20021030;350000;A;3;UNITS;;HF;;;9095142;
C;005;189546;42;20021119 09:14;11//606315;
D;005;189546;42;20021119 09:14;P;;;;;;
D;005;189546;42;20021119 09:14;V;;;;;;
B;005;189565;43;20021119 09:14;;4;34;SKILTON AVE;EAST MAITLAND;2323;;;20020905;20021003;70000;;R;RESIDENCE;4;;;;9073928;
C;005;189565;43;20021119 09:14;4//36094;
D;005;189565;43;20021119 09:14;P;;;;;;
D;005;189565;43;20021119 09:14;P;;;;;;
D;005;189565;43;20021119 09:14;V;;;;;;
B;005;189978;44;20021119 09:14;;;;SOUTH SEAS DR HOUSE NO: 1/97;ASHTONFIELD;2323;480;M;20020501;20020711;185000;A;R;RESIDENCE;;HA;;;8794054;
C;005;189978;44;20021119 09:14;332//859253;
D;005;189978;44;20021119 09:14;P;;;;;;
D;005;189978;44;20021119 09:14;P;;;;;;
D;005;189978;44;20021119 09:14;V;;;;;;
B;005;190189;45;20021119 09:14;;;145;STATION LANE;LOCHINVAR;2321;2;H;20020912;20021025;379000;R;R;RESIDENCE;;DA;;;9085043;
C;005;190189;45;20021119 09:14;2//717107;
D;005;190189;45;20021119 09:14;P;;;;;;
D;005;190189;45;20021119 09:14;P;;;;;;
D;005;190189;45;20021119 09:14;V;;;;;;
