A;005;20020816 12:58;PDANN;
B;005;172048;1;20020816 12:58;;;22;ABERGLASSLYN RD;RUTHERFORD;2320;450.9;M;20020423;20020621;130000;A;R;RESIDENCE;;EC;AC;;8820252;
C;005;172048;1;20020816 12:58;32//792153;
D;005;172048;1;20020816 12:58;P;;;;;;
D;005;172048;1;20020816 12:58;P;;;;;;
D;005;172048;1;20020816 12:58;V;;;;;;
B;005;172079;2;20020816 12:58;;;4;ADA ST;TELARAH;2320;;;20020613;20020725;126000;A;R;RESIDENCE;;EA;AC;;8834653;
C;005;172079;2;20020816 12:58;25, 26/D/5763;
D;005;172079;2;20020816 12:58;P;;;;;;
D;005;172079;2;20020816 12:58;P;;;;;;
D;005;172079;2;20020816 12:58;V;;;;;;
D;005;172079;2;20020816 12:58;V;;;;;;
B;005;172477;3;20020816 12:58;;;34;ALLAN ST;LORN;2320;;;20020603;20020715;267500;A;R;RESIDENCE;;GB;AC;;8830482;
C;005;172477;3;20020816 12:58;9//14783;
D;005;172477;3;20020816 12:58;P;;;;;;
D;005;172477;3;20020816 12:58;P;;;;;;
D;005;172477;3;20020816 12:58;V;;;;;;
B;005;172522;4;20020816 12:58;;;2 A;ALLIANCE ST;EAST MAITLAND;2323;915.4;M;20020611;20020716;385000;I;3;COMMERCIAL UN;;CK;IF;;8820929;
C;005;172522;4;20020816 12:58;111//875273;
D;005;172522;4;20020816 12:58;P;;;;;;
D;005;172522;4;20020816 12:58;V;;;;;;
B;005;172896;5;20020816 12:58;;3;81;AVERY ST;RUTHERFORD;2320;;;20020612;20020724;108000;;R;RESIDENCE;3;;XA;;8839948;
C;005;172896;5;20020816 12:58;3//SP 54099;
D;005;172896;5;20020816 12:58;P;;;;;;
D;005;172896;5;20020816 12:58;V;;;;;;
B;005;173935;6;20020816 12:58;;;20;BRIGANTINE ST;RUTHERFORD;2320;590.1;M;20020426;20020709;112850;A;R;RESIDENCE;;EG;AC;;8823095;
C;005;173935;6;20020816 12:58;121//264216;
