A;012;20020801 13:41;PDANN;
B;012;296291;1;20020801 13:41;;;4;BARTON AVE;SINGLETON;2330;663.9;M;20020605;20020717;135000;A;R;RESIDENCE;;AA;AC;;8802650;
C;012;296291;1;20020801 13:41;2//36457;
D;012;296291;1;20020801 13:41;P;;;;;;
D;012;296291;1;20020801 13:41;V;;;;;;
B;012;296417;2;20020801 13:41;;;10;BENJAMIN CCT;HUNTERVIEW;2330;694;M;20020507;20020604;140000;A;R;RESIDENCE;;AV;AC;;8788512;
C;012;296417;2;20020801 13:41;129//264243;
D;012;296417;2;20020801 13:41;P;;;;;;
D;012;296417;2;20020801 13:41;P;;;;;;
D;012;296417;2;20020801 13:41;V;;;;;;
B;012;296585;3;20020801 13:41;;10;82;BLAXLAND AVE;SINGLETON HEIGHTS;2330;;;20020516;20020621;45000;;R;RESIDENCE;10;;XA;;8771380;
C;012;296585;3;20020801 13:41;10//15744;
D;012;296585;3;20020801 13:41;P;;;;;;
D;012;296585;3;20020801 13:41;V;;;;;;
B;012;296773;4;20020801 13:41;;;36;BOUNDARY ST;SINGLETON;2330;695.6;M;20020423;20020523;125000;A;R;RESIDENCE;;AL;AC;;8770712;
C;012;296773;4;20020801 13:41;3//21060;
D;012;296773;4;20020801 13:41;P;;;;;;
D;012;296773;4;20020801 13:41;V;;;;;;
B;012;296900;5;20020801 13:41;;;10;BRISBANE ST;SINGLETON;2330;758.6;M;20020520;20020618;146000;A;R;RESIDENCE;;AL;;;8802033;
C;012;296900;5;20020801 13:41;152//561956;
D;012;296900;5;20020801 13:41;P;;;;;;
D;012;296900;5;20020801 13:41;V;;;;;;
B;012;297376;6;20020801 13:41;;;14;CHURCH ST;SINGLETON;2330;821.7;M;20020426;20020709;285000;A;R;RESIDENCE;;AL;AC;;8788670;
C;012;297376;6;20020801 13:41;2//615983;
D;012;297376;6;20020801 13:41;P;;;;;;
D;012;297376;6;20020801 13:41;P;;;;;;
D;012;297376;6;20020801 13:41;V;;;;;;
B;012;298004;7;20020801 13:41;;;9;FALKINER CRES;SINGLETON HEIGHTS;2330;661.1;M;20020523;20020627;220000;A;R;RESIDENCE;;AA;;;8798729;
C;012;298004;7;20020801 13:41;13//255954;
D;012;298004;7;20020801 13:41;P;;;;;;
D;012;298004;7;20020801 13:41;V;;;;;;
B;012;298847;8;20020801 13:41;;;8;JASON CL;HUNTERVIEW;2330;704.8;M;20020322;20020507;140000;A;R;RESIDENCE;;AV;AC;;8794751;
C;012;298847;8;20020801 13:41;211//827411;
D;012;298847;8;20020801 13:41;P;;;;;;
D;012;298847;8;20020801 13:41;P;;;;;;
D;012;298847;8;20020801 13:41;V;;;;;;
B;012;299178;9;20020801 13:41;;;4;KING ST;SINGLETON;2330;791.4;M;20020617;20020722;84000;A;R;RESIDENCE;;AL;;;8811735;
C;012;299178;9;20020801 13:41;20//848653;
D;012;299178;9;20020801 13:41;P;;;;;;
D;012;299178;9;20020801 13:41;V;;;;;;
B;012;299487;10;20020801 13:41;;;4;ROBINSON WAY;SINGLETON HEIGHTS;2330;758.9;M;20020423;20020523;162000;A;R;RESIDENCE;;AA;AC;;8769196;
C;012;299487;10;20020801 13:41;301//819664;
D;012;299487;10;20020801 13:41;P;;;;;;
D;012;299487;10;20020801 13:41;V;;;;;;
B;012;299836;11;20020801 13:41;;;13;OLDKNOW CRES;SINGLETON HEIGHTS;2330;709.2;M;20020530;20020704;157000;A;R;RESIDENCE;;AA;AC;;8773662;
C;012;299836;11;20020801 13:41;202//259669;
D;012;299836;11;20020801 13:41;P;;;;;;
D;012;299836;11;20020801 13:41;P;;;;;;
D;012;299836;11;20020801 13:41;V;;;;;;
D;012;299836;11;20020801 13:41;V;;;;;;
B;012;300153;12;20020801 13:41;;;21;RICHARDS AVE;SINGLETON HEIGHTS;2330;1003;M;20020625;20020628;170000;A;R;RESIDENCE;;AA;AC;;8792850;
C;012;300153;12;20020801 13:41;974//263524;
D;012;300153;12;20020801 13:41;P;;;;;;
D;012;300153;12;20020801 13:41;P;;;;;;
D;012;300153;12;20020801 13:41;V;;;;;;
B;012;300221;13;20020801 13:41;;;32;ROBINSON WAY;SINGLETON HEIGHTS;2330;821.8;M;20020605;20020710;187000;A;R;RESIDENCE;;AA;;;8785536;
C;012;300221;13;20020801 13:41;612//839458;
D;012;300221;13;20020801 13:41;P;;;;;;
D;012;300221;13;20020801 13:41;P;;;;;;
D;012;300221;13;20020801 13:41;V;;;;;;
D;012;300221;13;20020801 13:41;V;;;;;;
B;012;300630;14;20020801 13:41;;;24;WAKEHURST CRES;SINGLETON HEIGHTS;2330;579.5;M;20020604;20020709;65000;A;R;RESIDENCE;;AA;AC;;8776901;
C;012;300630;14;20020801 13:41;18//249801;
D;012;300630;14;20020801 13:41;P;;;;;;
D;012;300630;14;20020801 13:41;P;;;;;;
D;012;300630;14;20020801 13:41;V;;;;;;
D;012;300630;14;20020801 13:41;V;;;;;;
