A;010;20020801 13:41;PDANN;
B;010;262749;1;20020801 13:41;;;;MORPETH VIEWS;WALLALONG;2320;4827;M;20020503;20020704;120000;A;V;VACANT LAND;;HX;AV;;8773357;
C;010;262749;1;20020801 13:41;19//1006527;
D;010;262749;1;20020801 13:41;P;;;;;;
D;010;262749;1;20020801 13:41;P;;;;;;
D;010;262749;1;20020801 13:41;V;;;;;;
D;010;262749;1;20020801 13:41;V;;;;;;
B;010;262964;2;20020801 13:41;;;2 B;BELLMOUNT CL;ANNA BAY;2316;304.2;M;20020613;20020709;292500;A;R;RESIDENCE;;GF;;;8796600;
C;010;262964;2;20020801 13:41;10//285516;
D;010;262964;2;20020801 13:41;P;;;;;;
D;010;262964;2;20020801 13:41;P;;;;;;
D;010;262964;2;20020801 13:41;V;;;;;;
B;010;263065;3;20020801 13:41;;;7;CALLAGHAN DR;ANNA BAY;2316;765.9;M;20020510;20020705;152500;A;V;VACANT LAND;;GF;;;8792791;
C;010;263065;3;20020801 13:41;40//807922;
D;010;263065;3;20020801 13:41;P;;;;;;
D;010;263065;3;20020801 13:41;P;;;;;;
D;010;263065;3;20020801 13:41;P;;;;;;
D;010;263065;3;20020801 13:41;V;;;;;;
B;010;264112;4;20020801 13:41;;;3;BLANCH ST;BOAT HARBOUR;2316;556.4;M;20011219;20020318;377000;A;R;RESIDENCE;;GA;AC;;8470591;
C;010;264112;4;20020801 13:41;2//246530;
D;010;264112;4;20020801 13:41;P;;;;;;
D;010;264112;4;20020801 13:41;P;;;;;;
D;010;264112;4;20020801 13:41;P;;;;;;
D;010;264112;4;20020801 13:41;V;;;;;;
B;010;264217;5;20020801 13:41;;;23;GRAHAM RD;BOAT HARBOUR;2316;537.5;M;20020717;20020717;750000;A;R;RESIDENCE;;GA;;;8802492;
C;010;264217;5;20020801 13:41;13//216616;
D;010;264217;5;20020801 13:41;P;;;;;;
D;010;264217;5;20020801 13:41;V;;;;;;
B;010;264523;6;20020801 13:41;;;49;ABUNDANCE RD;MEDOWIE;2318;2.639;H;20020607;20020705;150000;R;R;RESIDENCE;;YC;;;8783074;
C;010;264523;6;20020801 13:41;C//398335;
D;010;264523;6;20020801 13:41;P;;;;;;
D;010;264523;6;20020801 13:41;P;;;;;;
D;010;264523;6;20020801 13:41;V;;;;;;
B;010;264708;7;20020801 13:41;;;42;BOYD BVD;MEDOWIE;2318;9994;M;20020520;20020701;192500;R;R;RESIDENCE;;YC;RR;;8769798;
C;010;264708;7;20020801 13:41;49//248738;
D;010;264708;7;20020801 13:41;P;;;;;;
D;010;264708;7;20020801 13:41;P;;;;;;
D;010;264708;7;20020801 13:41;V;;;;;;
D;010;264708;7;20020801 13:41;V;;;;;;
B;010;265147;8;20020801 13:41;;;19;COUNTY CL;MEDOWIE;2318;4985;M;20020703;20020705;328000;R;R;RESIDENCE;;YA;RR;;8769315;
C;010;265147;8;20020801 13:41;15//848006;
D;010;265147;8;20020801 13:41;P;;;;;;
D;010;265147;8;20020801 13:41;P;;;;;;
D;010;265147;8;20020801 13:41;V;;;;;;
B;010;265205;9;20020801 13:41;;;4;CYPRESS CL;MEDOWIE;2318;568.8;M;20020514;20020625;168000;A;3;HOUSE/LAND;;HM;;;8802660;
C;010;265205;9;20020801 13:41;26//812979;
D;010;265205;9;20020801 13:41;P;;;;;;
D;010;265205;9;20020801 13:41;V;;;;;;
