A;004;20020916 13:42;PDANN;
B;004;96240;1;20020916 13:42;;;6;GLADE ST;ARCADIA VALE;2283;531.1;M;20020712;20020820;255000;A;R;RESIDENCE;;ME;;;8915981;
C;004;96240;1;20020916 13:42;557//13129;
D;004;96240;1;20020916 13:42;P;;;;;;
B;004;96277;2;20020916 13:42;;;14;GLEN AVE;ARCADIA VALE;2283;581.7;M;20020710;20020822;195000;A;R;RESIDENCE;;ME;;;8911144;
C;004;96277;2;20020916 13:42;376//13129;
D;004;96277;2;20020916 13:42;P;;;;;;
D;004;96277;2;20020916 13:42;V;;;;;;
B;004;97612;3;20020916 13:42;;;11;HEATON ST;AWABA;2283;796.7;M;20020613;20020711;115000;A;R;RESIDENCE;;FM;AC;;8831879;
C;004;97612;3;20020916 13:42;A//371352;
D;004;97612;3;20020916 13:42;P;;;;;;
D;004;97612;3;20020916 13:42;P;;;;;;
D;004;97612;3;20020916 13:42;V;;;;;;
B;004;98789;4;20020916 13:42;;;26;CALVERTON CRES;BELMONT NORTH;2280;746.1;M;20020726;20020823;297300;A;R;RESIDENCE;;JF;;;8917255;
C;004;98789;4;20020916 13:42;43//241833;
D;004;98789;4;20020916 13:42;P;;;;;;
D;004;98789;4;20020916 13:42;P;;;;;;
D;004;98789;4;20020916 13:42;V;;;;;;
D;004;98789;4;20020916 13:42;V;;;;;;
B;004;99069;5;20020916 13:42;;;53;CROWN ST;BELMONT;2280;600.7;M;20020722;20020822;710000;A;R;RESIDENCE;;JA;;;8906843;
C;004;99069;5;20020916 13:42;105//16728;
D;004;99069;5;20020916 13:42;P;;;;;;
D;004;99069;5;20020916 13:42;P;;;;;;
D;004;99069;5;20020916 13:42;V;;;;;;
D;004;99069;5;20020916 13:42;V;;;;;;
B;004;99114;6;20020916 13:42;;;38;CROWN ST;BELMONT;2280;809.4;M;20020717;20020822;305000;A;R;RESIDENCE;;JA;;;8911099;
C;004;99114;6;20020916 13:42;61//15770;
D;004;99114;6;20020916 13:42;P;;;;;;
D;004;99114;6;20020916 13:42;V;;;;;;
B;004;99134;7;20020916 13:42;;;92;CROWN ST;BELMONT;2280;700;M;20020716;20020820;420000;A;R;RESIDENCE;;JB;;;8928493;
C;004;99134;7;20020916 13:42;733//1001736;
D;004;99134;7;20020916 13:42;P;;;;;;
D;004;99134;7;20020916 13:42;P;;;;;;
D;004;99134;7;20020916 13:42;V;;;;;;
B;004;99303;8;20020916 13:42;;3;14;DIRKALA CL;BELMONT NORTH;2280;;;20020620;20020725;235000;;3;VILLA;3;;;;8912524;
C;004;99303;8;20020916 13:42;3//SP 53212;
D;004;99303;8;20020916 13:42;P;;;;;;
D;004;99303;8;20020916 13:42;P;;;;;;
D;004;99303;8;20020916 13:42;V;;;;;;
D;004;99303;8;20020916 13:42;V;;;;;;
B;004;99731;9;20020916 13:42;;;107;FENCOTT DR;JEWELLS;2280;639;M;20020328;20020628;280000;A;R;RESIDENCE;;JF;;;8924132;
C;004;99731;9;20020916 13:42;76//255063;
D;004;99731;9;20020916 13:42;P;;;;;;
D;004;99731;9;20020916 13:42;V;;;;;;
D;004;99731;9;20020916 13:42;V;;;;;;
B;004;100093;10;20020916 13:42;;8;18;GLOVER ST;BELMONT;2280;;;20020726;20020823;195000;;R;RESIDENCE;8;;;;8917260;
C;004;100093;10;20020916 13:42;8//SP 57935;
D;004;100093;10;20020916 13:42;P;;;;;;
D;004;100093;10;20020916 13:42;V;;;;;;
B;004;100476;11;20020916 13:42;;;6;HARLO ST;BELMONT NORTH;2280;387.9;M;20020725;20020903;123500;A;R;RESIDENCE;;JE;;;8938075;
C;004;100476;11;20020916 13:42;231//856518;
D;004;100476;11;20020916 13:42;P;;;;;;
D;004;100476;11;20020916 13:42;V;;;;;;
B;004;100526;12;20020916 13:42;;;111;HARRISON ST;BELMONT NORTH;2280;700.6;M;20020529;20020705;228900;A;R;RESIDENCE;;JF;AC;;8791117;
C;004;100526;12;20020916 13:42;352//245392;
D;004;100526;12;20020916 13:42;P;;;;;;
D;004;100526;12;20020916 13:42;V;;;;;;
D;004;100526;12;20020916 13:42;V;;;;;;
B;004;100762;13;20020916 13:42;;;46;HILL ST;BELMONT;2280;1227;M;20020318;20020318;105000;A;R;RESIDENCE;;JA;;;8906123;
C;004;100762;13;20020916 13:42;1//237345;
D;004;100762;13;20020916 13:42;P;;;;;;
D;004;100762;13;20020916 13:42;P;;;;;;
D;004;100762;13;20020916 13:42;P;;;;;;
D;004;100762;13;20020916 13:42;P;;;;;;
D;004;100762;13;20020916 13:42;V;;;;;;
D;004;100762;13;20020916 13:42;V;;;;;;
