A;011;20030102 11:27;PDANN;
B;011;291656;1;20030102 11:27;;;;UPPER DARTBROOK RD;SCONE;2337;597.3;H;20010706;20010814;974770;R;3;FARM;;GK;RG;;9102874;
C;011;291656;1;20030102 11:27;1, 2, 3//244804 120, 122, 13, 49, 50, 89//750914 PH BRAWBOY PORS 13 49;
C;011;291656;1;20030102 11:27; 50 89 120 122 LOTS 1/3DP244804;
D;011;291656;1;20030102 11:27;P;;;;;;
D;011;291656;1;20030102 11:27;V;;;;;;
B;011;291683;2;20030102 11:27;;;;HUNTER SPRINGS;SCONE;2337;273.1;H;20021017;20021119;365000;R;V;VACANT LAND;;GT;;;9189179;
C;011;291683;2;20030102 11:27;11//752448 572//1005250;
D;011;291683;2;20030102 11:27;P;;;;;;
D;011;291683;2;20030102 11:27;V;;;;;;
D;011;291683;2;20030102 11:27;V;;;;;;
B;011;291732;3;20030102 11:27;;;40;HIGH ST;MOONAN FLAT;2337;2023;M;20020902;20021018;650000;A;R;RESIDENCE;;VM;RR;;9128186;
C;011;291732;3;20030102 11:27;10/3/758700;
D;011;291732;3;20030102 11:27;P;;;;;;
D;011;291732;3;20030102 11:27;P;;;;;;
D;011;291732;3;20030102 11:27;V;;;;;;
B;011;292183;4;20030102 11:27;;;;HUNTER RD;SCONE;2337;55.3;H;20020328;20021018;130000;R;V;VACANT LAND;;HR;;;9204392;
C;011;292183;4;20030102 11:27;200//1044359;
D;011;292183;4;20030102 11:27;P;;;;;;
D;011;292183;4;20030102 11:27;P;;;;;;
D;011;292183;4;20030102 11:27;V;;;;;;
B;011;292580;5;20030102 11:27;;;98;BEDFORD ST;ABERDEEN;2336;836;M;20021113;20021206;158000;A;R;RESIDENCE;;AA;;;9206656;
C;011;292580;5;20030102 11:27;6//261048;
D;011;292580;5;20030102 11:27;P;;;;;;
D;011;292580;5;20030102 11:27;P;;;;;;
D;011;292580;5;20030102 11:27;V;;;;;;
D;011;292580;5;20030102 11:27;V;;;;;;
B;011;293025;6;20030102 11:27;;;129;MACQUEEN ST;ABERDEEN;2336;1385;M;20020706;20020819;484000;A;3;HOTEL;;AA;;;9205428;
C;011;293025;6;20030102 11:27;3//214804;
D;011;293025;6;20030102 11:27;P;;;;;;
D;011;293025;6;20030102 11:27;P;;;;;;
D;011;293025;6;20030102 11:27;V;;;;;;
D;011;293025;6;20030102 11:27;V;;;;;;
B;011;294559;7;20030102 11:27;;;24;OXFORD RD;SCONE;2337;1518;M;20020823;20021025;230000;A;R;RESIDENCE;;AE;;;9159110;
C;011;294559;7;20030102 11:27;7/9/6287 8//664964;
D;011;294559;7;20030102 11:27;P;;;;;;
D;011;294559;7;20030102 11:27;V;;;;;;
B;011;294566;8;20030102 11:27;;;38;OXFORD RD;SCONE;2337;1012;M;20021016;20021111;166000;A;R;RESIDENCE;;AE;RR;;9136083;
C;011;294566;8;20030102 11:27;6/10/6287;
D;011;294566;8;20030102 11:27;P;;;;;;
D;011;294566;8;20030102 11:27;P;;;;;;
D;011;294566;8;20030102 11:27;V;;;;;;
B;011;295189;9;20030102 11:27;;;129;SUSAN ST;SCONE;2337;746.1;M;20020904;20021017;130000;A;R;RESIDENCE;;AE;AC;;9066367;
C;011;295189;9;20030102 11:27;PT B, PT C/1/758898;
D;011;295189;9;20030102 11:27;P;;;;;;
D;011;295189;9;20030102 11:27;P;;;;;;
D;011;295189;9;20030102 11:27;V;;;;;;
B;011;295220;10;20030102 11:27;;;10;SYDNEY ST;SCONE;2337;1138;M;20020808;20020918;105000;A;R;RESIDENCE;;AE;AC;;9075984;
C;011;295220;10;20030102 11:27;216//601773;
D;011;295220;10;20030102 11:27;P;;;;;;
D;011;295220;10;20030102 11:27;V;;;;;;
B;011;295554;11;20030102 11:27;;;;NOBLET RD;SCONE;2337;13.13;H;20021021;20021120;75000;R;V;VACANT LAND;;HL;RV;;9153848;
C;011;295554;11;20030102 11:27;2118//851070;
D;011;295554;11;20030102 11:27;P;;;;;;
D;011;295554;11;20030102 11:27;P;;;;;;
D;011;295554;11;20030102 11:27;V;;;;;;
B;011;295613;12;20030102 11:27;;;209;SEGENHOE RD;SCONE;2337;2023;M;20021121;20021126;90000;R;R;RESIDENCE;;HS;;;9208980;
C;011;295613;12;20030102 11:27;1//383204;
D;011;295613;12;20030102 11:27;P;;;;;;
D;011;295613;12;20030102 11:27;V;;;;;;
D;011;295613;12;20030102 11:27;V;;;;;;
Z;62;12;13;35;
