A;010;20020201 11:57;CDIXON;
D;010;265124;20;20020201 11:57;V;;;;;;
D;010;265124;20;20020201 11:57;V;;;;;;
B;010;265139;21;20020201 11:57;;;14;COUNTY CL;MEDOWIE;2318;3514;M;20011112;20020115;312500;R;R;RESIDENCE;;YA;RR;;8289924;
C;010;265139;21;20020201 11:57;3//848006;
D;010;265139;21;20020201 11:57;P;;;;;;
D;010;265139;21;20020201 11:57;P;;;;;;
D;010;265139;21;20020201 11:57;V;;;;;;
D;010;265139;21;20020201 11:57;V;;;;;;
B;010;265289;22;20020201 11:57;;;3;EVANS RD;MEDOWIE;2318;9545;M;20011120;20011210;147000;R;R;RESIDENCE;;YC;RR;;8289944;
C;010;265289;22;20020201 11:57;271//255278;
D;010;265289;22;20020201 11:57;P;;;;;;
D;010;265289;22;20020201 11:57;P;;;;;;
D;010;265289;22;20020201 11:57;V;;;;;;
B;010;265341;23;20020201 11:57;;;69;FEDERATION DR;MEDOWIE;2318;540;M;20011025;20011205;175000;A;R;RESIDENCE;;HM;AC;;8226524;
C;010;265341;23;20020201 11:57;123//865545;
D;010;265341;23;20020201 11:57;P;;;;;;
D;010;265341;23;20020201 11:57;P;;;;;;
D;010;265341;23;20020201 11:57;V;;;;;;
B;010;265658;24;20020201 11:57;;;7;HAKEA PDE;MEDOWIE;2318;643;M;20011025;20011206;141000;A;R;RESIDENCE;;HM;AC;;8250444;
C;010;265658;24;20020201 11:57;56//803433;
D;010;265658;24;20020201 11:57;P;;;;;;
D;010;265658;24;20020201 11:57;P;;;;;;
D;010;265658;24;20020201 11:57;V;;;;;;
B;010;265668;25;20020201 11:57;;;12;HAKEA PDE;MEDOWIE;2318;597;M;20011102;20011130;193500;A;R;RESIDENCE;;HM;AC;;8257999;
C;010;265668;25;20020201 11:57;66//803433;
D;010;265668;25;20020201 11:57;P;;;;;;
D;010;265668;25;20020201 11:57;P;;;;;;
D;010;265668;25;20020201 11:57;V;;;;;;
D;010;265668;25;20020201 11:57;V;;;;;;
B;010;265900;26;20020201 11:57;;;14;KINDLEBARK DR;MEDOWIE;2318;560.6;M;20011024;20011127;42000;A;V;VACANT LAND;;HM;AV;;8277458;
C;010;265900;26;20020201 11:57;120//710216;
D;010;265900;26;20020201 11:57;P;;;;;;
D;010;265900;26;20020201 11:57;V;;;;;;
B;010;265998;27;20020201 11:57;;;51;KULA RD;MEDOWIE;2318;9457;M;20011015;20020110;312000;R;R;RESIDENCE;;YC;RR;;8287167;
C;010;265998;27;20020201 11:57;204//255105;
D;010;265998;27;20020201 11:57;P;;;;;;
D;010;265998;27;20020201 11:57;P;;;;;;
D;010;265998;27;20020201 11:57;P;;;;;;
D;010;265998;27;20020201 11:57;P;;;;;;
D;010;265998;27;20020201 11:57;V;;;;;;
D;010;265998;27;20020201 11:57;V;;;;;;
B;010;266088;28;20020201 11:57;;;28;LAURINA ST;MEDOWIE;2318;665;M;20011126;20011221;141000;A;R;RESIDENCE;;HM;AC;;8247276;
C;010;266088;28;20020201 11:57;102//803433;
D;010;266088;28;20020201 11:57;P;;;;;;
D;010;266088;28;20020201 11:57;V;;;;;;
B;010;266341;29;20020201 11:57;;;30;MOUNTAIN ASH CL;MEDOWIE;2318;541;M;20011130;20020108;137000;A;R;RESIDENCE;;HM;AC;;8276613;
C;010;266341;29;20020201 11:57;86//803433;
D;010;266341;29;20020201 11:57;P;;;;;;
D;010;266341;29;20020201 11:57;V;;;;;;
B;010;266368;30;20020201 11:57;;;22;NORTHVIEW CCT;MEDOWIE;2318;629.6;M;20001030;20011128;47000;A;V;VACANT LAND;;HM;AV;;8236403;
C;010;266368;30;20020201 11:57;184//1010345;
D;010;266368;30;20020201 11:57;P;;;;;;
B;010;266368;31;20020201 11:57;;;22;NORTHVIEW CCT;MEDOWIE;2318;629.6;M;20011101;20011129;48000;A;V;VACANT LAND;;HM;AV;;8236402;
C;010;266368;31;20020201 11:57;184//1010345;
D;010;266368;31;20020201 11:57;P;;;;;;
D;010;266368;31;20020201 11:57;V;;;;;;
B;010;266403;32;20020201 11:57;;;8;REDGUM RD;MEDOWIE;2318;695.2;M;20010816;20010920;146500;A;R;RESIDENCE;;HM;AC;;8222857;
C;010;266403;32;20020201 11:57;76//847643;
D;010;266403;32;20020201 11:57;P;;;;;;
D;010;266403;32;20020201 11:57;P;;;;;;
D;010;266403;32;20020201 11:57;V;;;;;;
D;010;266403;32;20020201 11:57;V;;;;;;
B;010;266410;33;20020201 11:57;;;13;REDMAN RD;MEDOWIE;2318;592;M;20011214;20020115;145000;A;R;RESIDENCE;;HM;AC;;8297020;
C;010;266410;33;20020201 11:57;103//826466;
D;010;266410;33;20020201 11:57;P;;;;;;
D;010;266410;33;20020201 11:57;P;;;;;;
D;010;266410;33;20020201 11:57;V;;;;;;
B;010;266583;34;20020201 11:57;;;22;RYAN RD;MEDOWIE;2318;4083;M;20011203;20011217;95000;R;V;VACANT LAND;;YA;RV;;8218854;
C;010;266583;34;20020201 11:57;45//262344;
D;010;266583;34;20020201 11:57;P;;;;;;
D;010;266583;34;20020201 11:57;P;;;;;;
D;010;266583;34;20020201 11:57;V;;;;;;
B;010;266698;35;20020201 11:57;;;26;SILVER WATTLE DR;MEDOWIE;2318;593.5;M;20011102;20011227;122500;A;R;RESIDENCE;;HM;AC;;8237501;
C;010;266698;35;20020201 11:57;100//245625;
D;010;266698;35;20020201 11:57;P;;;;;;
D;010;266698;35;20020201 11:57;P;;;;;;
D;010;266698;35;20020201 11:57;V;;;;;;
D;010;266698;35;20020201 11:57;V;;;;;;
B;010;266737;36;20020201 11:57;;;14;SIR HENRY PARKES AVE;MEDOWIE;2318;2001;M;20011102;20020111;302500;R;R;RESIDENCE;;YA;RR;;8279574;
C;010;266737;36;20020201 11:57;3//861587;
D;010;266737;36;20020201 11:57;P;;;;;;
D;010;266737;36;20020201 11:57;P;;;;;;
D;010;266737;36;20020201 11:57;V;;;;;;
D;010;266737;36;20020201 11:57;V;;;;;;
B;010;266755;37;20020201 11:57;;;26;SOUTH ST;MEDOWIE;2318;5000;M;20011107;20011219;94000;R;V;VACANT LAND;;YA;RV;;8237147;
C;010;266755;37;20020201 11:57;523//883552;
D;010;266755;37;20020201 11:57;P;;;;;;
D;010;266755;37;20020201 11:57;P;;;;;;
D;010;266755;37;20020201 11:57;V;;;;;;
D;010;266755;37;20020201 11:57;V;;;;;;
B;010;266774;38;20020201 11:57;;;5;SQUIRE CL;MEDOWIE;2318;5337;M;20011204;20020108;299000;R;R;RESIDENCE;;YA;RR;;8297039;
C;010;266774;38;20020201 11:57;13//848006;
D;010;266774;38;20020201 11:57;P;;;;;;
D;010;266774;38;20020201 11:57;P;;;;;;
D;010;266774;38;20020201 11:57;V;;;;;;
D;010;266774;38;20020201 11:57;V;;;;;;
B;010;266885;39;20020201 11:57;;;14;TEA TREE DR;MEDOWIE;2318;562;M;20011116;20011221;128000;A;R;RESIDENCE;;HM;AC;;8238834;
C;010;266885;39;20020201 11:57;236//246837;
D;010;266885;39;20020201 11:57;P;;;;;;
D;010;266885;39;20020201 11:57;V;;;;;;
D;010;266885;39;20020201 11:57;V;;;;;;
B;010;266886;40;20020201 11:57;;;12;TEA TREE DR;MEDOWIE;2318;795.5;M;20011106;20011212;123200;A;R;RESIDENCE;;HM;;;8308739;
C;010;266886;40;20020201 11:57;237//246837;
D;010;266886;40;20020201 11:57;P;;;;;;
D;010;266886;40;20020201 11:57;V;;;;;;
B;010;267270;41;20020201 11:57;;;16;AMAROO CRES;FINGAL BAY;2315;412.7;M;20011126;20020111;172000;A;R;RESIDENCE;;FX;AC;;8294214;
C;010;267270;41;20020201 11:57;292//839855;
D;010;267270;41;20020201 11:57;P;;;;;;
D;010;267270;41;20020201 11:57;V;;;;;;
B;010;267299;42;20020201 11:57;;;16;BENT ST;FINGAL BAY;2315;823.6;M;20011207;20011221;241000;A;R;RESIDENCE;;FX;;;8303846;
C;010;267299;42;20020201 11:57;53//262381;
D;010;267299;42;20020201 11:57;P;;;;;;
D;010;267299;42;20020201 11:57;V;;;;;;
B;010;267354;43;20020201 11:57;;;59;BOULDER BAY RD;FINGAL BAY;2315;752.9;M;20010926;20011107;266000;A;R;RESIDENCE;;FX;AC;;8221640;
C;010;267354;43;20020201 11:57;19//709578;
D;010;267354;43;20020201 11:57;P;;;;;;
D;010;267354;43;20020201 11:57;P;;;;;;
D;010;267354;43;20020201 11:57;V;;;;;;
B;010;267485;44;20020201 11:57;;;8;CRYSTAL CL;FINGAL BAY;2315;863.1;M;20011203;20011203;310000;A;R;RESIDENCE;;FX;AC;;8262134;
C;010;267485;44;20020201 11:57;83//748739;
D;010;267485;44;20020201 11:57;P;;;;;;
D;010;267485;44;20020201 11:57;P;;;;;;
D;010;267485;44;20020201 11:57;V;;;;;;
D;010;267485;44;20020201 11:57;V;;;;;;
B;010;267567;45;20020201 11:57;;1;17;ILUKA CL;FINGAL BAY;2315;;;20011122;20011217;199000;;R;RESIDENCE;1;;;;8312150;
C;010;267567;45;20020201 11:57;1//39941;
D;010;267567;45;20020201 11:57;P;;;;;;
D;010;267567;45;20020201 11:57;V;;;;;;
B;010;267721;46;20020201 11:57;;4;24;MARINE DR;FINGAL BAY;2315;;;20011126;20011214;120000;;3;UNIT;4;;XA;;8223913;
C;010;267721;46;20020201 11:57;4//33374;
D;010;267721;46;20020201 11:57;P;;;;;;
D;010;267721;46;20020201 11:57;P;;;;;;
D;010;267721;46;20020201 11:57;V;;;;;;
B;010;267919;47;20020201 11:57;;;158;ROCKY POINT RD;FINGAL BAY;2315;587.6;M;20011108;20011207;330000;A;R;RESIDENCE;;FX;AC;;8277660;
C;010;267919;47;20020201 11:57;2//805074;
D;010;267919;47;20020201 11:57;P;;;;;;
D;010;267919;47;20020201 11:57;V;;;;;;
D;010;267919;47;20020201 11:57;V;;;;;;
B;010;267970;48;20020201 11:57;;;97;ROCKY POINT RD;FINGAL BAY;2315;328.3;M;20011204;20020118;248000;A;R;RESIDENCE;;FX;AC;;8301983;
C;010;267970;48;20020201 11:57;2//869362;
D;010;267970;48;20020201 11:57;P;;;;;;
D;010;267970;48;20020201 11:57;P;;;;;;
D;010;267970;48;20020201 11:57;V;;;;;;
D;010;267970;48;20020201 11:57;V;;;;;;
B;010;267976;49;20020201 11:57;;;107;ROCKY POINT RD;FINGAL BAY;2315;661;M;20011120;20011218;262000;A;R;RESIDENCE;;FX;AC;;8267795;
C;010;267976;49;20020201 11:57;131//787497;
D;010;267976;49;20020201 11:57;P;;;;;;
D;010;267976;49;20020201 11:57;V;;;;;;
B;010;268268;50;20020201 11:57;;;26;PACIFIC ST;FISHERMANS BAY;2316;543.8;M;20011119;20011220;610000;A;R;RESIDENCE;;GB;AC;;8253276;
C;010;268268;50;20020201 11:57;287//753204;
D;010;268268;50;20020201 11:57;P;;;;;;
D;010;268268;50;20020201 11:57;P;;;;;;
D;010;268268;50;20020201 11:57;V;;;;;;
B;010;268372;51;20020201 11:57;;;13;PATTERSON ST;HINTON;2321;809.3;M;20010413;20011009;52000;A;R;RESIDENCE;;HH;AC;;8042799;
C;010;268372;51;20020201 11:57;21//770598;
D;010;268372;51;20020201 11:57;P;;;;;;
D;010;268372;51;20020201 11:57;P;;;;;;
D;010;268372;51;20020201 11:57;P;;;;;;
D;010;268372;51;20020201 11:57;P;;;;;;
D;010;268372;51;20020201 11:57;V;;;;;;
B;010;268551;52;20020201 11:57;;;78;HOLDOM RD;KARUAH;2324;;;20011204;20011214;135000;A;R;RESIDENCE;;HJ;AC;;8221713;
C;010;268551;52;20020201 11:57;18//15997;
D;010;268551;52;20020201 11:57;P;;;;;;
D;010;268551;52;20020201 11:57;P;;;;;;
D;010;268551;52;20020201 11:57;V;;;;;;
B;010;268554;53;20020201 11:57;;;84;HOLDOM RD;KARUAH;2324;2725;M;20011105;20011130;205000;A;R;RESIDENCE;;HJ;AC;;8189531;
C;010;268554;53;20020201 11:57;B//381659 1//421012;
D;010;268554;53;20020201 11:57;P;;;;;;
D;010;268554;53;20020201 11:57;V;;;;;;
B;010;268770;54;20020201 11:57;;;91;PACIFIC HWY;KARUAH;2324;;;20011122;20011220;65000;A;R;RESIDENCE;;HK;AC;;8289757;
C;010;268770;54;20020201 11:57;20//659098;
D;010;268770;54;20020201 11:57;P;;;;;;
D;010;268770;54;20020201 11:57;V;;;;;;
B;010;269016;55;20020201 11:57;;;59;COOK PDE;LEMON TREE PASSAGE;2319;632.3;M;20011121;20020111;330000;A;R;RESIDENCE;;EF;AC;;8292361;
C;010;269016;55;20020201 11:57;5//217567;
D;010;269016;55;20020201 11:57;P;;;;;;
D;010;269016;55;20020201 11:57;V;;;;;;
B;010;269329;56;20020201 11:57;;;71;GOULD DR;LEMON TREE PASSAGE;2319;594.3;M;20011025;20011206;112500;A;R;RESIDENCE;;FL;AC;;8199317;
C;010;269329;56;20020201 11:57;39//225972;
D;010;269329;56;20020201 11:57;P;;;;;;
D;010;269329;56;20020201 11:57;V;;;;;;
B;010;269478;57;20020201 11:57;;;3;JAMES SCOTT CRES;LEMON TREE PASSAGE;2319;556.4;M;20011010;20011219;48000;A;V;VACANT LAND;;FL;;;8273646;
C;010;269478;57;20020201 11:57;90//225672;
D;010;269478;57;20020201 11:57;P;;;;;;
D;010;269478;57;20020201 11:57;V;;;;;;
B;010;269547;58;20020201 11:57;;;113;JOHN PDE;LEMON TREE PASSAGE;2319;512.2;M;20011106;20011214;440000;A;R;RESIDENCE;;EF;;;8299805;
C;010;269547;58;20020201 11:57;141//229621;
D;010;269547;58;20020201 11:57;P;;;;;;
D;010;269547;58;20020201 11:57;P;;;;;;
D;010;269547;58;20020201 11:57;V;;;;;;
B;010;269557;59;20020201 11:57;;;92;JOHN PDE;LEMON TREE PASSAGE;2319;537.5;M;20011214;20011220;152500;A;R;RESIDENCE;;FL;AC;;8238825;
C;010;269557;59;20020201 11:57;65//229011;
D;010;269557;59;20020201 11:57;P;;;;;;
D;010;269557;59;20020201 11:57;P;;;;;;
D;010;269557;59;20020201 11:57;V;;;;;;
B;010;269596;60;20020201 11:57;;;12;JOHN PDE;LEMON TREE PASSAGE;2319;575.4;M;20011122;20011217;176000;A;R;RESIDENCE;;FL;AC;;8246781;
C;010;269596;60;20020201 11:57;46//223671;
D;010;269596;60;20020201 11:57;P;;;;;;
D;010;269596;60;20020201 11:57;P;;;;;;
D;010;269596;60;20020201 11:57;V;;;;;;
B;010;269760;61;20020201 11:57;;;9;MARINE DR;LEMON TREE PASSAGE;2319;600.7;M;20011114;20011219;210000;A;R;RESIDENCE;;FL;AC;;8280335;
C;010;269760;61;20020201 11:57;82//217567;
D;010;269760;61;20020201 11:57;P;;;;;;
D;010;269760;61;20020201 11:57;P;;;;;;
D;010;269760;61;20020201 11:57;V;;;;;;
D;010;269760;61;20020201 11:57;V;;;;;;
B;010;269880;62;20020201 11:57;;;1;NORTHUMBERLAND AVE;LEMON TREE PASSAGE;2319;543.8;M;20011108;20011213;139000;A;R;RESIDENCE;;FL;AC;;8280807;
C;010;269880;62;20020201 11:57;17//229011;
D;010;269880;62;20020201 11:57;P;;;;;;
D;010;269880;62;20020201 11:57;P;;;;;;
D;010;269880;62;20020201 11:57;V;;;;;;
D;010;269880;62;20020201 11:57;V;;;;;;
B;010;269914;63;20020201 11:57;;;19;PAROA AVE;LEMON TREE PASSAGE;2319;733.5;M;20011211;20020117;202000;A;R;RESIDENCE;;FL;;;8309558;
C;010;269914;63;20020201 11:57;62//225672;
D;010;269914;63;20020201 11:57;P;;;;;;
D;010;269914;63;20020201 11:57;V;;;;;;
D;010;269914;63;20020201 11:57;V;;;;;;
B;010;270108;64;20020201 11:57;;;2;WARD ST;LEMON TREE PASSAGE;2319;;;20011130;20011220;340000;A;R;RESIDENCE;;EF;AC;;8267379;
C;010;270108;64;20020201 11:57;132//15682;
D;010;270108;64;20020201 11:57;P;;;;;;
D;010;270108;64;20020201 11:57;P;;;;;;
D;010;270108;64;20020201 11:57;V;;;;;;
B;010;270268;65;20020201 11:57;;;47 A;FAIRLANDS RD;MALLABULA;2319;558.9;M;20011106;20020111;100000;A;R;RESIDENCE;;FM;AC;;8277024;
C;010;270268;65;20020201 11:57;2//825983;
D;010;270268;65;20020201 11:57;P;;;;;;
D;010;270268;65;20020201 11:57;V;;;;;;
D;010;270268;65;20020201 11:57;V;;;;;;
B;010;270273;66;20020201 11:57;;;53;FAIRLANDS RD;MALLABULA;2319;594.4;M;20011113;20011213;15500;A;3;;;FM;;;8296898;
C;010;270273;66;20020201 11:57;180//11392;
D;010;270273;66;20020201 11:57;P;;;;;;
D;010;270273;66;20020201 11:57;P;;;;;;
D;010;270273;66;20020201 11:57;V;;;;;;
B;010;270349;67;20020201 11:57;;;25;MALLABULA RD;MALLABULA;2319;701.9;M;20011128;20011221;115000;A;R;RESIDENCE;;FM;AC;;8280366;
C;010;270349;67;20020201 11:57;51//17187;
D;010;270349;67;20020201 11:57;P;;;;;;
D;010;270349;67;20020201 11:57;P;;;;;;
D;010;270349;67;20020201 11:57;V;;;;;;
B;010;270381;68;20020201 11:57;;;10;REDESDALE ST;MALLABULA;2319;816.6;M;20011101;20011213;187000;A;R;RESIDENCE;;FM;AC;;8293262;
C;010;270381;68;20020201 11:57;401//565731 348//705467;
D;010;270381;68;20020201 11:57;P;;;;;;
D;010;270381;68;20020201 11:57;P;;;;;;
D;010;270381;68;20020201 11:57;V;;;;;;
D;010;270381;68;20020201 11:57;V;;;;;;
B;010;270422;69;20020201 11:57;;;7;STRATHMORE RD;MALLABULA;2319;682.9;M;20011106;20011128;156000;A;R;RESIDENCE;;FM;AC;;8194810;
C;010;270422;69;20020201 11:57;303//1029496;
D;010;270422;69;20020201 11:57;P;;;;;;
D;010;270422;69;20020201 11:57;V;;;;;;
B;010;270530;70;20020201 11:57;;;17;WATERSLEIGH AVE;MALLABULA;2319;885.2;M;20010910;20011220;255000;A;R;RESIDENCE;;FM;AC;;8282426;
C;010;270530;70;20020201 11:57;34//11392;
D;010;270530;70;20020201 11:57;P;;;;;;
D;010;270530;70;20020201 11:57;P;;;;;;
D;010;270530;70;20020201 11:57;V;;;;;;
B;010;270589;71;20020201 11:57;;;65;WYCHEWOOD RD;MALLABULA;2319;607;M;20010925;20011210;112000;A;R;RESIDENCE;;FM;AC;;8243423;
C;010;270589;71;20020201 11:57;15//547838;
D;010;270589;71;20020201 11:57;P;;;;;;
D;010;270589;71;20020201 11:57;V;;;;;;
D;010;270589;71;20020201 11:57;V;;;;;;
B;010;270678;72;20020201 11:57;;;63;ACHILLES ST;NELSON BAY;2315;512.2;M;20011017;20011121;320000;A;R;RESIDENCE;;GN;AC;;8281047;
C;010;270678;72;20020201 11:57;55//224365;
D;010;270678;72;20020201 11:57;P;;;;;;
D;010;270678;72;20020201 11:57;V;;;;;;
B;010;270887;73;20020201 11:57;;;53;BAGNALL BEACH RD;CORLETTE;2315;402.1;M;20011031;20011210;210000;A;R;RESIDENCE;;FC;AC;;8224029;
C;010;270887;73;20020201 11:57;1//1004059;
D;010;270887;73;20020201 11:57;P;;;;;;
D;010;270887;73;20020201 11:57;V;;;;;;
D;010;270887;73;20020201 11:57;V;;;;;;
B;010;270934;74;20020201 11:57;;2;145;BAGNALL BEACH RD;CORLETTE;2315;;;20011119;20011212;210000;;R;RESIDENCE;2;;XA;;8293388;
C;010;270934;74;20020201 11:57;2//46326;
D;010;270934;74;20020201 11:57;P;;;;;;
D;010;270934;74;20020201 11:57;V;;;;;;
D;010;270934;74;20020201 11:57;V;;;;;;
B;010;270969;75;20020201 11:57;;;110;BAGNALLS BEACH RD;CORLETTE;2315;643.4;M;20011026;20011214;355000;A;R;RESIDENCE;;FC;AC;;8274113;
C;010;270969;75;20020201 11:57;749//873006;
D;010;270969;75;20020201 11:57;P;;;;;;
D;010;270969;75;20020201 11:57;V;;;;;;
D;010;270969;75;20020201 11:57;V;;;;;;
B;010;271091;76;20020201 11:57;;;8;BEENONG CL;NELSON BAY;2315;;;20011206;20011221;125000;A;V;VACANT LAND;;GX;AV;;8292469;
C;010;271091;76;20020201 11:57;195//9165;
D;010;271091;76;20020201 11:57;P;;;;;;
D;010;271091;76;20020201 11:57;V;;;;;;
