A;002;20020716 14:49;PDANN;
B;002;21390;1;20020716 14:49;;;28;CHAPMAN ST;DUNGOG;2420;631.6;M;20020430;20020625;126000;A;R;RESIDENCE;;AD;AC;;8726535;
C;002;21390;1;20020716 14:49;9//667757;
D;002;21390;1;20020716 14:49;P;;;;;;
D;002;21390;1;20020716 14:49;P;;;;;;
D;002;21390;1;20020716 14:49;V;;;;;;
B;002;21535;2;20020716 14:49;;;300;DOWLING ST;DUNGOG;2420;467.9;M;20020531;20020627;67000;S;R;RESIDENCE;;SC;;;8753242;
C;002;21535;2;20020716 14:49;2//215292;
D;002;21535;2;20020716 14:49;P;;;;;;
D;002;21535;2;20020716 14:49;P;;;;;;
D;002;21535;2;20020716 14:49;V;;;;;;
B;002;24451;3;20020716 14:49;;;;;;;11.87;H;20020530;20020626;210000;R;3;FARM RURAL;;RC;;;8746913;
C;002;24451;3;20020716 14:49;5//245060;
D;002;24451;3;20020716 14:49;P;;;;;;
D;002;24451;3;20020716 14:49;V;;;;;;
D;002;24451;3;20020716 14:49;V;;;;;;
B;002;24476;4;20020716 14:49;;;;SINGLETON RD;GRESFORD;2311;3.938;H;20020523;20020628;60000;R;V;VACANT LAND;;RH;;;8739347;
C;002;24476;4;20020716 14:49;1//796752;
D;002;24476;4;20020716 14:49;P;;;;;;
D;002;24476;4;20020716 14:49;V;;;;;;
B;002;24661;5;20020716 14:49;;;260;FOTHERINGAY RD;CLARENCE TOWN;2321;4.004;H;20020530;20020705;197000;R;R;RESIDENCE;;RB;;;8763125;
C;002;24661;5;20020716 14:49;110//1002308;
D;002;24661;5;20020716 14:49;P;;;;;;
D;002;24661;5;20020716 14:49;P;;;;;;
D;002;24661;5;20020716 14:49;V;;;;;;
B;002;24735;6;20020716 14:49;;;24;FORDS RD;CLARENCE TOWN;2321;4.608;H;20020520;20020607;270000;R;3;FARM RURAL;;RB;RR;;8732419;
C;002;24735;6;20020716 14:49;7//615599;
D;002;24735;6;20020716 14:49;P;;;;;;
D;002;24735;6;20020716 14:49;V;;;;;;
Z;30;6;6;16;
