A;012;20020702 07:40;PDANN;
B;012;296106;1;20020702 07:40;;;9;ALBERT ST;SINGLETON;2330;539.5;M;20020326;20020508;62500;A;R;RESIDENCE;;AH;;;8702463;
C;012;296106;1;20020702 07:40;1//195514;
D;012;296106;1;20020702 07:40;P;;;;;;
D;012;296106;1;20020702 07:40;P;;;;;;
D;012;296106;1;20020702 07:40;V;;;;;;
D;012;296106;1;20020702 07:40;V;;;;;;
B;012;296437;2;20020702 07:40;;;1;BENJAMIN CCT;HUNTERVIEW;2330;716;M;20020510;20020614;235000;A;R;RESIDENCE;;AV;;;8711748;
C;012;296437;2;20020702 07:40;124//264243;
D;012;296437;2;20020702 07:40;P;;;;;;
D;012;296437;2;20020702 07:40;P;;;;;;
D;012;296437;2;20020702 07:40;V;;;;;;
B;012;296607;3;20020702 07:40;;10;23;MITCHELL AVE;SINGLETON HEIGHTS;2330;;;20020430;20020607;52500;;3;UNIT;10;;;;8709903;
C;012;296607;3;20020702 07:40;10//14709;
D;012;296607;3;20020702 07:40;P;;;;;;
D;012;296607;3;20020702 07:40;V;;;;;;
B;012;296662;4;20020702 07:40;;;22;BOONAL ST;SINGLETON;2330;657.6;M;20020426;20020531;128000;A;R;RESIDENCE;;AH;;;8704929;
C;012;296662;4;20020702 07:40;1//233715;
D;012;296662;4;20020702 07:40;P;;;;;;
D;012;296662;4;20020702 07:40;V;;;;;;
B;012;296842;5;20020702 07:40;;;31;BOWER PDE;SINGLETON HEIGHTS;2330;900.6;M;20020423;20020603;133000;A;R;RESIDENCE;;AA;AC;;8683855;
C;012;296842;5;20020702 07:40;602//261925;
D;012;296842;5;20020702 07:40;P;;;;;;
D;012;296842;5;20020702 07:40;P;;;;;;
D;012;296842;5;20020702 07:40;V;;;;;;
B;012;297424;6;20020702 07:40;;;5;CLYDESDALE CL;HUNTERVIEW;2330;871.6;M;20020410;20020523;47000;A;V;VACANT LAND;;AV;;;8704297;
C;012;297424;6;20020702 07:40;418//1011447;
D;012;297424;6;20020702 07:40;P;;;;;;
D;012;297424;6;20020702 07:40;P;;;;;;
D;012;297424;6;20020702 07:40;V;;;;;;
D;012;297424;6;20020702 07:40;V;;;;;;
B;012;297939;7;20020702 07:40;;;5 B;ELLIOT CL;DARLINGTON;2330;347;M;20020423;20020605;100500;A;R;RESIDENCE;;AD;;;8699828;
C;012;297939;7;20020702 07:40;3692//818545;
D;012;297939;7;20020702 07:40;P;;;;;;
D;012;297939;7;20020702 07:40;V;;;;;;
D;012;297939;7;20020702 07:40;V;;;;;;
B;012;298421;8;20020702 07:40;;;10;GOULBURN ST;SINGLETON;2330;558.8;M;20020510;20020607;220000;A;R;RESIDENCE;;AL;AC;;8682441;
C;012;298421;8;20020702 07:40;14//578745;
D;012;298421;8;20020702 07:40;P;;;;;;
D;012;298421;8;20020702 07:40;P;;;;;;
D;012;298421;8;20020702 07:40;V;;;;;;
B;012;298599;9;20020702 07:40;;10;2;HENRY DR;SINGLETON HEIGHTS;2330;;;20020503;20020607;140000;;R;RESIDENCE;10;;;;8704512;
C;012;298599;9;20020702 07:40;10//40007;
D;012;298599;9;20020702 07:40;P;;;;;;
D;012;298599;9;20020702 07:40;V;;;;;;
B;012;298647;10;20020702 07:40;;;5;HERON CL;HUNTERVIEW;2330;894;M;19990831;19990927;145000;A;R;RESIDENCE;;AV;;;8707283;
C;012;298647;10;20020702 07:40;132//264243;
D;012;298647;10;20020702 07:40;P;;;;;;
D;012;298647;10;20020702 07:40;V;;;;;;
B;012;298750;11;20020702 07:40;;;21;HOWE ST;SINGLETON;2330;;;20020426;20020611;105000;A;R;RESIDENCE;;AL;;;8714740;
C;012;298750;11;20020702 07:40;12//234835;
D;012;298750;11;20020702 07:40;P;;;;;;
D;012;298750;11;20020702 07:40;V;;;;;;
D;012;298750;11;20020702 07:40;V;;;;;;
