A;005;20050628 09:26;PDANN;
B;005;172034;1;20050628 09:26;;;52;ABERGLASSLYN RD;RUTHERFORD;2320;1011.7;M;20010813;20011207;40000;A;V;VACANT LAND;;EC;AV;0;8223769;
C;005;172034;1;20050628 09:26;;
D;005;172034;1;20050628 09:26;P;;;;;;
D;005;172034;1;20050628 09:26;V;;;;;;
D;005;172034;1;20050628 09:26;V;;;;;;
D;005;172034;1;20050628 09:26;V;;;;;;
B;005;172034;2;20050628 09:26;;;52;ABERGLASSLYN RD;RUTHERFORD;2320;1011.7;M;20010813;20011207;24000;A;V;VACANT LAND;;EC;AV;0;8223770;
C;005;172034;2;20050628 09:26;;
D;005;172034;2;20050628 09:26;P;;;;;;
D;005;172034;2;20050628 09:26;V;;;;;;
D;005;172034;2;20050628 09:26;V;;;;;;
D;005;172034;2;20050628 09:26;V;;;;;;
B;005;172433;3;20050628 09:26;;;59;ALEXANDRA AVE;RUTHERFORD;2320;556.4;M;20011128;20020118;115000;A;R;RESIDENCE;;EC;AC;0;8314530;
C;005;172433;3;20050628 09:26;26/200995;
D;005;172433;3;20050628 09:26;P;;;;;;
D;005;172433;3;20050628 09:26;P;;;;;;
D;005;172433;3;20050628 09:26;V;;;;;;
B;005;172872;4;20050628 09:26;;;35;AVERY ST;RUTHERFORD;2320;562.1;M;20011207;20011221;176000;A;R;RESIDENCE;;EC;AC;0;8316354;
C;005;172872;4;20050628 09:26;12/248739;
D;005;172872;4;20050628 09:26;P;;;;;;
D;005;172872;4;20050628 09:26;P;;;;;;
D;005;172872;4;20050628 09:26;V;;;;;;
B;005;174231;5;20050628 09:26;;;108;BROOKS ST;RUTHERFORD;2320;576.5;M;20011116;20011221;130000;A;R;RESIDENCE;;EB;AC;0;8297684;
C;005;174231;5;20050628 09:26;36/13259;
D;005;174231;5;20050628 09:26;P;;;;;;
D;005;174231;5;20050628 09:26;P;;;;;;
D;005;174231;5;20050628 09:26;V;;;;;;
D;005;174231;5;20050628 09:26;V;;;;;;
B;005;174526;6;20050628 09:26;;;117;BUDGEREE DR;ABERGLASSLYN;2320;750;M;20011206;20020111;43500;A;V;VACANT LAND;;EL;AV;0;8306911;
C;005;174526;6;20050628 09:26;232/1006543;
D;005;174526;6;20050628 09:26;P;;;;;;
D;005;174526;6;20050628 09:26;P;;;;;;
D;005;174526;6;20050628 09:26;V;;;;;;
B;005;176072;7;20050628 09:26;;;18;CLAYTON CRES;RUTHERFORD;2320;561.2;M;20011122;20020118;113000;A;R;RESIDENCE;;EG;AC;0;8310440;
C;005;176072;7;20050628 09:26;251/264378;
D;005;176072;7;20050628 09:26;P;;;;;;
D;005;176072;7;20050628 09:26;V;;;;;;
B;005;176189;8;20050628 09:26;;;38;COBURN CT;METFORD;2323;527;M;20011127;20011224;51000;A;V;VACANT LAND;;HB;AV;0;8302995;
C;005;176189;8;20050628 09:26;8138/844997;
D;005;176189;8;20050628 09:26;P;;;;;;
D;005;176189;8;20050628 09:26;V;;;;;;
D;005;176189;8;20050628 09:26;V;;;;;;
B;005;176190;9;20050628 09:26;;;40;COBURN CT;METFORD;2323;639.3;M;20011204;20020118;54000;A;3;;;HB;AV;0;8302269;
C;005;176190;9;20050628 09:26;8137/844997;
D;005;176190;9;20050628 09:26;P;;;;;;
D;005;176190;9;20050628 09:26;P;;;;;;
D;005;176190;9;20050628 09:26;V;;;;;;
D;005;176190;9;20050628 09:26;V;;;;;;
D;005;176190;9;20050628 09:26;V;;;;;;
B;005;176859;10;20050628 09:26;;;52 1;DAVID AVE;EAST MAITLAND;2323;300.8;M;20011212;20020123;130000;A;R;RESIDENCE;;HE;AC;0;8314588;
C;005;176859;10;20050628 09:26;1/828482;
D;005;176859;10;20050628 09:26;P;;;;;;
D;005;176859;10;20050628 09:26;V;;;;;;
B;005;178136;11;20050628 09:26;;;55;EVELYN CRES;THORNTON;2322;650.3;M;20011214;20020121;115000;A;R;RESIDENCE;;GM;AC;0;8309790;
