A;003;20020301 13:34;CDIXON;
B;003;26446;9;20020301 13:34;;;63;ALEXANDRA ST;UMINA;2257;537.5;M;20011214;20020212;224000;A;R;RESIDENCE;;MA;;;8378035;
C;003;26446;9;20020301 13:34;6//9103;
D;003;26446;9;20020301 13:34;P;;;;;;
D;003;26446;9;20020301 13:34;V;;;;;;
B;003;26544;10;20020301 13:34;;;1;ALISTAIR AVE;FORRESTERS BEACH;2260;695.6;M;20011219;20020201;220000;A;R;RESIDENCE;;FP;;;8337234;
C;003;26544;10;20020301 13:34;3//16577;
D;003;26544;10;20020301 13:34;P;;;;;;
D;003;26544;10;20020301 13:34;V;;;;;;
D;003;26544;10;20020301 13:34;V;;;;;;
B;003;27026;11;20020301 13:34;;;2;ANDRA CL;WYOMING;2250;682.9;M;20010920;20011218;229500;A;R;RESIDENCE;;FB;;;8356553;
C;003;27026;11;20020301 13:34;36//239303;
D;003;27026;11;20020301 13:34;P;;;;;;
D;003;27026;11;20020301 13:34;V;;;;;;
D;003;27026;11;20020301 13:34;V;;;;;;
B;003;27033;12;20020301 13:34;;;3;ANGLER ST;WOY WOY;2256;872.6;M;20011207;20020118;265000;A;R;RESIDENCE;;FU;;;8342996;
C;003;27033;12;20020301 13:34;87//6213;
D;003;27033;12;20020301 13:34;P;;;;;;
D;003;27033;12;20020301 13:34;V;;;;;;
B;003;27132;13;20020301 13:34;;;24;ANGUS AVE;WYOMING;2250;581.7;M;20011210;20020111;165000;A;R;RESIDENCE;;FB;AC;;8321150;
C;003;27132;13;20020301 13:34;123//225928;
D;003;27132;13;20020301 13:34;P;;;;;;
D;003;27132;13;20020301 13:34;P;;;;;;
D;003;27132;13;20020301 13:34;V;;;;;;
D;003;27132;13;20020301 13:34;V;;;;;;
B;003;27175;14;20020301 13:34;;;73;ANNIVERSARY AVE;TERRIGAL;2260;619.7;M;20011221;20020125;340000;A;R;RESIDENCE;;FQ;;;8341824;
C;003;27175;14;20020301 13:34;21//239102;
D;003;27175;14;20020301 13:34;P;;;;;;
D;003;27175;14;20020301 13:34;V;;;;;;
D;003;27175;14;20020301 13:34;V;;;;;;
B;003;27256;15;20020301 13:34;;;30;ANTHONY CRES;KILLCARE;2257;796.7;M;20020121;20020213;800000;A;R;RESIDENCE;;GP;;;8371101;
C;003;27256;15;20020301 13:34;74//235311;
D;003;27256;15;20020301 13:34;P;;;;;;
D;003;27256;15;20020301 13:34;V;;;;;;
D;003;27256;15;20020301 13:34;V;;;;;;
B;003;27547;16;20020301 13:34;;;8;ARMSTRONG CL;BENSVILLE;2251;590.3;M;20011114;20020131;323400;A;R;RESIDENCE;;HA;;;8345358;
C;003;27547;16;20020301 13:34;111//1019478;
D;003;27547;16;20020301 13:34;P;;;;;;
D;003;27547;16;20020301 13:34;P;;;;;;
D;003;27547;16;20020301 13:34;V;;;;;;
B;003;27855;17;20020301 13:34;;;24;ASH ST;TERRIGAL;2260;613.4;M;20011210;20020121;450000;A;R;RESIDENCE;;MC;;;8342767;
C;003;27855;17;20020301 13:34;24//20272;
D;003;27855;17;20020301 13:34;P;;;;;;
D;003;27855;17;20020301 13:34;P;;;;;;
D;003;27855;17;20020301 13:34;V;;;;;;
D;003;27855;17;20020301 13:34;V;;;;;;
B;003;28158;18;20020301 13:34;;;24;AUSTRALIA AVE;UMINA;2257;537.5;M;20011205;20020116;210000;A;R;RESIDENCE;;MA;AC;;8315398;
C;003;28158;18;20020301 13:34;120//10186;
D;003;28158;18;20020301 13:34;P;;;;;;
D;003;28158;18;20020301 13:34;V;;;;;;
B;003;29054;19;20020301 13:34;;1;16;AVOCA DR;AVOCA BEACH;2251;;;20011218;20020205;640000;;R;RESIDENCE;1;;;;8373054;
C;003;29054;19;20020301 13:34;1//SP 64670;
D;003;29054;19;20020301 13:34;P;;;;;;
D;003;29054;19;20020301 13:34;V;;;;;;
D;003;29054;19;20020301 13:34;V;;;;;;
B;003;29304;20;20020301 13:34;;4;179;AVOCA DR;AVOCA BEACH;2251;;;20010301;20010302;170000;;3;COMMERCIAL UN;4;;XA;;8317826;
C;003;29304;20;20020301 13:34;4//32978;
D;003;29304;20;20020301 13:34;P;;;;;;
D;003;29304;20;20020301 13:34;V;;;;;;
B;003;29354;21;20020301 13:34;;;2;AWABA ST;LISAROW;2250;1066;M;20011221;20020201;250000;A;R;RESIDENCE;;GJ;;;8358873;
C;003;29354;21;20020301 13:34;52//605664;
D;003;29354;21;20020301 13:34;P;;;;;;
D;003;29354;21;20020301 13:34;V;;;;;;
B;003;29750;22;20020301 13:34;;;39;BANNISTER DR;ERINA;2250;508.4;M;20011207;20020125;380000;A;R;RESIDENCE;;GU;;;8361384;
C;003;29750;22;20020301 13:34;293//882481;
D;003;29750;22;20020301 13:34;P;;;;;;
D;003;29750;22;20020301 13:34;V;;;;;;
B;003;29940;23;20020301 13:34;;;23;BARKALA ST;LISAROW;2250;999.6;M;20011205;20020117;278320;A;R;RESIDENCE;;GJ;AC;;8325242;
C;003;29940;23;20020301 13:34;6//826847;
D;003;29940;23;20020301 13:34;P;;;;;;
D;003;29940;23;20020301 13:34;P;;;;;;
D;003;29940;23;20020301 13:34;V;;;;;;
B;003;29989;24;20020301 13:34;;;24;BARNHILL RD;TERRIGAL;2260;777.8;M;20010828;20011130;9000000;A;R;RESIDENCE;;MC;AC;;8308501;
C;003;29989;24;20020301 13:34;3//14221;
D;003;29989;24;20020301 13:34;P;;;;;;
D;003;29989;24;20020301 13:34;V;;;;;;
B;003;30781;25;20020301 13:34;;;67 A;BAYVIEW AVE;EAST GOSFORD;2250;698;M;20011114;20011219;325000;A;R;RESIDENCE;;FG;AC;;8330074;
C;003;30781;25;20020301 13:34;128//570874;
D;003;30781;25;20020301 13:34;P;;;;;;
D;003;30781;25;20020301 13:34;P;;;;;;
D;003;30781;25;20020301 13:34;V;;;;;;
B;003;31286;26;20020301 13:34;;;76;BEAUFORT RD;TERRIGAL;2260;480.6;M;20020116;20020220;340000;A;R;RESIDENCE;;FQ;;;8385285;
C;003;31286;26;20020301 13:34;1//513993;
D;003;31286;26;20020301 13:34;P;;;;;;
D;003;31286;26;20020301 13:34;V;;;;;;
B;003;31530;27;20020301 13:34;;;1;BELLBIRD AVE;TERRIGAL;2260;562.8;M;20011016;20011207;520000;A;V;VACANT LAND;;MC;;;8334191;
C;003;31530;27;20020301 13:34;13//211365;
D;003;31530;27;20020301 13:34;P;;;;;;
D;003;31530;27;20020301 13:34;V;;;;;;
B;003;31581;28;20020301 13:34;;;8;BELLEVUE CRES;NORTH AVOCA;2260;904.2;M;20010310;20010419;310000;A;R;RESIDENCE;;GR;AC;;8320655;
C;003;31581;28;20020301 13:34;35//20805;
D;003;31581;28;20020301 13:34;P;;;;;;
D;003;31581;28;20020301 13:34;V;;;;;;
B;003;31596;29;20020301 13:34;;;23;BELLEVUE CRES;NORTH AVOCA;2260;720.8;M;20011025;20011129;320000;A;R;RESIDENCE;;GR;AC;;8309990;
C;003;31596;29;20020301 13:34;44//20805;
D;003;31596;29;20020301 13:34;P;;;;;;
D;003;31596;29;20020301 13:34;V;;;;;;
D;003;31596;29;20020301 13:34;V;;;;;;
B;003;31825;30;20020301 13:34;;;6;BENWERRIN RD;WAMBERAL;2260;556.4;M;20011212;20020219;285000;A;R;RESIDENCE;;GT;;;8387600;
C;003;31825;30;20020301 13:34;96//234206;
D;003;31825;30;20020301 13:34;P;;;;;;
D;003;31825;30;20020301 13:34;P;;;;;;
D;003;31825;30;20020301 13:34;V;;;;;;
B;003;31998;31;20020301 13:34;;;23;BERRY AVE;GREEN POINT;2251;537.5;M;20011129;20020131;430000;A;R;RESIDENCE;;FJ;AC;;8324305;
C;003;31998;31;20020301 13:34;14//222275;
D;003;31998;31;20020301 13:34;P;;;;;;
D;003;31998;31;20020301 13:34;P;;;;;;
D;003;31998;31;20020301 13:34;V;;;;;;
B;003;32110;32;20020301 13:34;;;47;BERRYS HEAD RD;NARARA;2250;600.7;M;20011212;20020111;295000;A;R;RESIDENCE;;FB;;;8363686;
C;003;32110;32;20020301 13:34;10//222759;
D;003;32110;32;20020301 13:34;P;;;;;;
D;003;32110;32;20020301 13:34;P;;;;;;
D;003;32110;32;20020301 13:34;V;;;;;;
B;003;32162;33;20020301 13:34;;;68;BERYL BVD;PEARL BEACH;2256;1195;M;20011221;20020125;361000;A;R;RESIDENCE;;FV;AC;;8312007;
C;003;32162;33;20020301 13:34;37//14817;
D;003;32162;33;20020301 13:34;P;;;;;;
D;003;32162;33;20020301 13:34;P;;;;;;
D;003;32162;33;20020301 13:34;V;;;;;;
B;003;32408;34;20020301 13:34;;;95;BIRDWOOD AVE;UMINA;2257;531.1;M;20011126;20020117;225000;A;R;RESIDENCE;;FU;;;8346220;
C;003;32408;34;20020301 13:34;368//10186;
D;003;32408;34;20020301 13:34;P;;;;;;
D;003;32408;34;20020301 13:34;V;;;;;;
B;003;32524;35;20020301 13:34;;;80;BLACKBUTT ST;WYOMING;2250;985.9;M;20011220;20020124;296000;A;R;RESIDENCE;;FB;;;8341474;
C;003;32524;35;20020301 13:34;7//808127;
D;003;32524;35;20020301 13:34;P;;;;;;
D;003;32524;35;20020301 13:34;P;;;;;;
D;003;32524;35;20020301 13:34;V;;;;;;
D;003;32524;35;20020301 13:34;V;;;;;;
B;003;32525;36;20020301 13:34;;;78;BLACKBUTT ST;WYOMING;2250;1054;M;20011122;20011219;105000;A;V;VACANT LAND;;FB;;;8342557;
C;003;32525;36;20020301 13:34;6//808127;
D;003;32525;36;20020301 13:34;P;;;;;;
D;003;32525;36;20020301 13:34;P;;;;;;
D;003;32525;36;20020301 13:34;V;;;;;;
D;003;32525;36;20020301 13:34;V;;;;;;
B;003;32692;37;20020301 13:34;;8;293;BLACKWALL RD;WOY WOY;2256;;;20011206;20020117;155000;;R;RESIDENCE;8;;XA;;8308407;
C;003;32692;37;20020301 13:34;8//4087;
D;003;32692;37;20020301 13:34;P;;;;;;
D;003;32692;37;20020301 13:34;V;;;;;;
B;003;32692;38;20020301 13:34;;16;293;BLACKWALL RD;WOY WOY;2256;;;20011206;20020117;155000;;R;RESIDENCE;16;;XA;;8308407;
C;003;32692;38;20020301 13:34;16//4087;
D;003;32692;38;20020301 13:34;P;;;;;;
D;003;32692;38;20020301 13:34;V;;;;;;
D;003;32692;38;20020301 13:34;V;;;;;;
B;003;33188;39;20020301 13:34;;;6;BLUEWATERS PDE;TASCOTT;2250;505.9;M;20011210;20020208;345000;A;R;RESIDENCE;;GN;;;8346548;
C;003;33188;39;20020301 13:34;3//235947;
D;003;33188;39;20020301 13:34;P;;;;;;
D;003;33188;39;20020301 13:34;P;;;;;;
D;003;33188;39;20020301 13:34;V;;;;;;
D;003;33188;39;20020301 13:34;V;;;;;;
B;003;33980;40;20020301 13:34;;;9;BORROWDALE CT;TERRIGAL;2260;1020;M;20011227;20020211;241000;A;V;VACANT LAND;;GQ;;;8356051;
C;003;33980;40;20020301 13:34;301//1007519;
D;003;33980;40;20020301 13:34;P;;;;;;
D;003;33980;40;20020301 13:34;P;;;;;;
D;003;33980;40;20020301 13:34;V;;;;;;
D;003;33980;40;20020301 13:34;V;;;;;;
B;003;34022;41;20020301 13:34;;;5;BOULDER CRES;NARARA;2250;762.9;M;20010621;20010802;255500;A;R;RESIDENCE;;GK;AC;;8321888;
C;003;34022;41;20020301 13:34;16//771301;
D;003;34022;41;20020301 13:34;P;;;;;;
D;003;34022;41;20020301 13:34;V;;;;;;
B;003;34030;42;20020301 13:34;;;;BOUNDARY RD;KINCUMBER;2251;1;H;20011106;20020125;385000;P;R;RESIDENCE;;PB;RV;;8329150;
C;003;34030;42;20020301 13:34;7//270227;
D;003;34030;42;20020301 13:34;P;;;;;;
D;003;34030;42;20020301 13:34;V;;;;;;
B;003;34088;43;20020301 13:34;;;29;BOURBON ST;WYOMING;2250;461.6;M;20020108;20020208;285000;A;R;RESIDENCE;;FB;;;8379853;
C;003;34088;43;20020301 13:34;27//228977;
D;003;34088;43;20020301 13:34;P;;;;;;
D;003;34088;43;20020301 13:34;P;;;;;;
D;003;34088;43;20020301 13:34;V;;;;;;
B;003;34426;44;20020301 13:34;;4;22;BOWDEN RD;WOY WOY;2256;;;20011224;20020204;277500;;R;RESIDENCE;4;;;;8346738;
C;003;34426;44;20020301 13:34;4//64260;
D;003;34426;44;20020301 13:34;P;;;;;;
D;003;34426;44;20020301 13:34;P;;;;;;
D;003;34426;44;20020301 13:34;V;;;;;;
D;003;34426;44;20020301 13:34;V;;;;;;
D;003;34426;44;20020301 13:34;V;;;;;;
D;003;34426;44;20020301 13:34;V;;;;;;
B;003;34579;45;20020301 13:34;;;50 B;BRADLEYS RD;TERRIGAL;2260;899.4;M;20011206;20020201;484000;A;R;RESIDENCE;;GR;;;8329216;
C;003;34579;45;20020301 13:34;3//1013895;
D;003;34579;45;20020301 13:34;P;;;;;;
D;003;34579;45;20020301 13:34;P;;;;;;
D;003;34579;45;20020301 13:34;V;;;;;;
D;003;34579;45;20020301 13:34;V;;;;;;
B;003;34684;46;20020301 13:34;;4;2;BRADYS GULLY RD;NORTH GOSFORD;2250;;;20011217;20020204;201000;;R;RESIDENCE;4;;;;8353552;
C;003;34684;46;20020301 13:34;4//59086;
D;003;34684;46;20020301 13:34;P;;;;;;
D;003;34684;46;20020301 13:34;V;;;;;;
D;003;34684;46;20020301 13:34;V;;;;;;
B;003;34748;47;20020301 13:34;;;17;BRANDS PL;OURIMBAH;2258;813.7;M;20011214;20020131;205000;A;R;RESIDENCE;;GJ;AC;;8331267;
C;003;34748;47;20020301 13:34;10//259722;
D;003;34748;47;20020301 13:34;P;;;;;;
D;003;34748;47;20020301 13:34;V;;;;;;
B;003;34753;48;20020301 13:34;;;27;BRANDS PL;OURIMBAH;2258;799.9;M;20011029;20020207;363000;A;R;RESIDENCE;;GJ;;;8348497;
C;003;34753;48;20020301 13:34;15//259722;
D;003;34753;48;20020301 13:34;P;;;;;;
D;003;34753;48;20020301 13:34;P;;;;;;
D;003;34753;48;20020301 13:34;P;;;;;;
D;003;34753;48;20020301 13:34;V;;;;;;
B;003;34756;49;20020301 13:34;;;49;BRANDS PL;OURIMBAH;2258;1007;M;20010520;20010522;7000;A;V;VACANT LAND;;GJ;;;8108464;
C;003;34756;49;20020301 13:34;18//259722;
D;003;34756;49;20020301 13:34;P;;;;;;
D;003;34756;49;20020301 13:34;P;;;;;;
D;003;34756;49;20020301 13:34;V;;;;;;
B;003;35082;50;20020301 13:34;;;163;BRICK WHARF RD;WOY WOY;2256;739.8;M;20011217;20020211;297500;A;R;RESIDENCE;;GE;;;8366609;
C;003;35082;50;20020301 13:34;158//6774;
D;003;35082;50;20020301 13:34;P;;;;;;
D;003;35082;50;20020301 13:34;P;;;;;;
D;003;35082;50;20020301 13:34;V;;;;;;
B;003;35175;51;20020301 13:34;;;37;BRISBANE AVE;UMINA;2257;657.6;M;20011221;20020201;227000;A;R;RESIDENCE;;FU;;;8374209;
C;003;35175;51;20020301 13:34;166//9894;
D;003;35175;51;20020301 13:34;P;;;;;;
D;003;35175;51;20020301 13:34;P;;;;;;
D;003;35175;51;20020301 13:34;V;;;;;;
B;003;35282;52;20020301 13:34;;;13;BRISBANE WATER DR;KOOLEWONG;2256;524.8;M;20010922;20011116;185000;A;R;RESIDENCE;;FD;AC;;8315775;
C;003;35282;52;20020301 13:34;2//25265;
D;003;35282;52;20020301 13:34;P;;;;;;
D;003;35282;52;20020301 13:34;V;;;;;;
D;003;35282;52;20020301 13:34;V;;;;;;
B;003;35308;53;20020301 13:34;;2;40;BRISBANE WATER DR;KOOLEWONG;2256;;;20011211;20020117;270000;;R;RESIDENCE;2;;;;8349834;
C;003;35308;53;20020301 13:34;2//19176;
D;003;35308;53;20020301 13:34;P;;;;;;
D;003;35308;53;20020301 13:34;P;;;;;;
D;003;35308;53;20020301 13:34;P;;;;;;
D;003;35308;53;20020301 13:34;P;;;;;;
D;003;35308;53;20020301 13:34;P;;;;;;
D;003;35308;53;20020301 13:34;P;;;;;;
D;003;35308;53;20020301 13:34;V;;;;;;
D;003;35308;53;20020301 13:34;V;;;;;;
B;003;35308;54;20020301 13:34;;1;40;BRISBANE WATER DR;KOOLEWONG;2256;;;20011211;20020117;270000;;R;RESIDENCE;1;;;;8349834;
C;003;35308;54;20020301 13:34;1//19176;
D;003;35308;54;20020301 13:34;P;;;;;;
D;003;35308;54;20020301 13:34;P;;;;;;
D;003;35308;54;20020301 13:34;P;;;;;;
D;003;35308;54;20020301 13:34;P;;;;;;
D;003;35308;54;20020301 13:34;P;;;;;;
D;003;35308;54;20020301 13:34;P;;;;;;
D;003;35308;54;20020301 13:34;V;;;;;;
D;003;35308;54;20020301 13:34;V;;;;;;
B;003;35353;55;20020301 13:34;;;39;BRISBANE WATER DR;POINT CLARE;2250;815.7;M;20011221;20020201;230000;A;R;RESIDENCE;;FD;;;8372410;
C;003;35353;55;20020301 13:34;1//19806;
D;003;35353;55;20020301 13:34;P;;;;;;
D;003;35353;55;20020301 13:34;V;;;;;;
B;003;35440;56;20020301 13:34;;;149;BRISBANE WATER DR;POINT CLARE;2250;695.6;M;20011220;20020131;220000;A;R;RESIDENCE;;FD;;;8346992;
C;003;35440;56;20020301 13:34;1//523183;
D;003;35440;56;20020301 13:34;P;;;;;;
D;003;35440;56;20020301 13:34;V;;;;;;
B;003;35611;57;20020301 13:34;;;268;BRISBANE WATER DR;WEST GOSFORD;2250;613;M;20011203;20020125;270000;A;R;RESIDENCE;;FD;AC;;8315754;
C;003;35611;57;20020301 13:34;5//243606;
D;003;35611;57;20020301 13:34;P;;;;;;
D;003;35611;57;20020301 13:34;P;;;;;;
D;003;35611;57;20020301 13:34;V;;;;;;
B;003;35773;58;20020301 13:34;;4;2;BROADVIEW AVE;GOSFORD;2250;;;20011121;20020116;250000;;3;UNIT;4;;;;8346504;
C;003;35773;58;20020301 13:34;4//16709;
D;003;35773;58;20020301 13:34;P;;;;;;
D;003;35773;58;20020301 13:34;P;;;;;;
D;003;35773;58;20020301 13:34;V;;;;;;
D;003;35773;58;20020301 13:34;V;;;;;;
B;003;35793;59;20020301 13:34;;7;70;BROADVIEW AVE;GOSFORD;2250;;;20011212;20020123;172000;;R;RESIDENCE;7;;XA;;8310523;
C;003;35793;59;20020301 13:34;7//16623;
D;003;35793;59;20020301 13:34;P;;;;;;
D;003;35793;59;20020301 13:34;P;;;;;;
D;003;35793;59;20020301 13:34;V;;;;;;
B;003;35833;60;20020301 13:34;;;23;BROADWATER DR;SARATOGA;2251;556.4;M;20011123;20020118;300000;A;R;RESIDENCE;;FH;;;8351555;
C;003;35833;60;20020301 13:34;36//25552;
D;003;35833;60;20020301 13:34;P;;;;;;
D;003;35833;60;20020301 13:34;V;;;;;;
B;003;35955;61;20020301 13:34;;;44;BROADWATER DR;SARATOGA;2251;1.03;H;20011220;20020204;520000;P;R;RESIDENCE;;PB;;;8348088;
C;003;35955;61;20020301 13:34;6//746320;
D;003;35955;61;20020301 13:34;P;;;;;;
D;003;35955;61;20020301 13:34;P;;;;;;
D;003;35955;61;20020301 13:34;V;;;;;;
B;003;36252;62;20020301 13:34;;;67;BRONZEWING DR;ERINA;2250;550.4;M;20011127;20020129;387500;A;R;RESIDENCE;;GU;AC;;8325450;
C;003;36252;62;20020301 13:34;241//835392;
D;003;36252;62;20020301 13:34;P;;;;;;
D;003;36252;62;20020301 13:34;P;;;;;;
D;003;36252;62;20020301 13:34;V;;;;;;
D;003;36252;62;20020301 13:34;V;;;;;;
B;003;36272;63;20020301 13:34;;;29;BRONZEWING DR;ERINA;2250;495;M;20011109;20011219;312000;A;R;RESIDENCE;;GU;AC;;8329910;
C;003;36272;63;20020301 13:34;172//835391;
D;003;36272;63;20020301 13:34;P;;;;;;
D;003;36272;63;20020301 13:34;P;;;;;;
D;003;36272;63;20020301 13:34;V;;;;;;
D;003;36272;63;20020301 13:34;V;;;;;;
B;003;36605;64;20020301 13:34;;;39;BUNDARA AVE;WAMBERAL;2260;518.5;M;20011031;20020114;320000;A;R;RESIDENCE;;GS;AC;;8330876;
C;003;36605;64;20020301 13:34;21//229384;
D;003;36605;64;20020301 13:34;P;;;;;;
D;003;36605;64;20020301 13:34;V;;;;;;
D;003;36605;64;20020301 13:34;V;;;;;;
B;003;36636;65;20020301 13:34;;;2;BUNDERRA PL;KARIONG;2250;638.6;M;20020107;20020218;230235;A;R;RESIDENCE;;FF;;;8367222;
C;003;36636;65;20020301 13:34;4//242984;
D;003;36636;65;20020301 13:34;P;;;;;;
D;003;36636;65;20020301 13:34;V;;;;;;
D;003;36636;65;20020301 13:34;V;;;;;;
B;003;36983;66;20020301 13:34;;;38;CABBAGE TREE AVE;AVOCA BEACH;2251;805.7;M;20011210;20020125;178000;A;V;VACANT LAND;;GA;;;8341838;
C;003;36983;66;20020301 13:34;60//246582;
D;003;36983;66;20020301 13:34;P;;;;;;
D;003;36983;66;20020301 13:34;V;;;;;;
B;003;37037;67;20020301 13:34;;;15;CALAIS RD;WAMBERAL;2260;645;M;20011027;20020222;1525000;A;R;RESIDENCE;;WB;;;8387809;
C;003;37037;67;20020301 13:34;69//13304;
D;003;37037;67;20020301 13:34;P;;;;;;
D;003;37037;67;20020301 13:34;V;;;;;;
B;003;37390;68;20020301 13:34;;;38;CAMELLIA CIR;WOY WOY;2256;505.9;M;20011219;20020130;250000;A;R;RESIDENCE;;GE;AC;;8328784;
C;003;37390;68;20020301 13:34;58//220956;
D;003;37390;68;20020301 13:34;P;;;;;;
D;003;37390;68;20020301 13:34;P;;;;;;
D;003;37390;68;20020301 13:34;V;;;;;;
B;003;37543;69;20020301 13:34;;2;10;CAMPBELL CRES;TERRIGAL;2260;;;20011218;20020125;540000;;R;RESIDENCE;2;;;;8340599;
C;003;37543;69;20020301 13:34;2//SP 49154;
D;003;37543;69;20020301 13:34;P;;;;;;
D;003;37543;69;20020301 13:34;P;;;;;;
D;003;37543;69;20020301 13:34;V;;;;;;
B;003;37630;70;20020301 13:34;;;121 A;CAPE THREE POINTS RD;AVOCA BEACH;2251;1850;M;20011114;20020125;523500;A;R;RESIDENCE;;GA;;;8352908;
C;003;37630;70;20020301 13:34;2//818035;
D;003;37630;70;20020301 13:34;P;;;;;;
D;003;37630;70;20020301 13:34;P;;;;;;
D;003;37630;70;20020301 13:34;V;;;;;;
B;003;37845;71;20020301 13:34;;;3;CARLISLE CL;NIAGARA PARK;2250;700.5;M;20011218;20020125;235000;A;R;RESIDENCE;;FB;AC;;8326948;
C;003;37845;71;20020301 13:34;4//800088;
D;003;37845;71;20020301 13:34;P;;;;;;
D;003;37845;71;20020301 13:34;P;;;;;;
D;003;37845;71;20020301 13:34;V;;;;;;
D;003;37845;71;20020301 13:34;V;;;;;;
B;003;37981;72;20020301 13:34;;;30;CAROLINA PARK RD;AVOCA BEACH;2251;739.8;M;20011130;20020214;380000;A;R;RESIDENCE;;GA;;;8364635;
C;003;37981;72;20020301 13:34;215//237227;
D;003;37981;72;20020301 13:34;P;;;;;;
D;003;37981;72;20020301 13:34;P;;;;;;
D;003;37981;72;20020301 13:34;V;;;;;;
B;003;38065;73;20020301 13:34;;1;1;CAROLINE ST;EAST GOSFORD;2250;;;20010820;20011130;305000;;R;RESIDENCE;1;;;;8341826;
C;003;38065;73;20020301 13:34;1//18804;
D;003;38065;73;20020301 13:34;P;;;;;;
D;003;38065;73;20020301 13:34;P;;;;;;
D;003;38065;73;20020301 13:34;V;;;;;;
D;003;38065;73;20020301 13:34;V;;;;;;
B;003;38199;74;20020301 13:34;;;38;CARPENTER ST;UMINA;2257;524.8;M;20010912;20011026;240000;A;R;RESIDENCE;;FU;;;8343395;
C;003;38199;74;20020301 13:34;29//220586;
D;003;38199;74;20020301 13:34;P;;;;;;
D;003;38199;74;20020301 13:34;P;;;;;;
D;003;38199;74;20020301 13:34;V;;;;;;
D;003;38199;74;20020301 13:34;V;;;;;;
B;003;38303;75;20020301 13:34;;;75;CARRINGTON ST;NARARA;2250;3478;M;20011205;20020123;797200;A;R;RESIDENCE;;GK;;;8348768;
C;003;38303;75;20020301 13:34;43/C/1503;
D;003;38303;75;20020301 13:34;P;;;;;;
D;003;38303;75;20020301 13:34;P;;;;;;
D;003;38303;75;20020301 13:34;V;;;;;;
D;003;38303;75;20020301 13:34;V;;;;;;
B;003;38334;76;20020301 13:34;;;143;CARRINGTON ST;NARARA;2250;809.3;M;20011115;20011218;234000;A;R;RESIDENCE;;GK;;;8386914;
C;003;38334;76;20020301 13:34;1//116008;
D;003;38334;76;20020301 13:34;P;;;;;;
D;003;38334;76;20020301 13:34;P;;;;;;
D;003;38334;76;20020301 13:34;V;;;;;;
D;003;38334;76;20020301 13:34;V;;;;;;
